Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_2_1,Area,Weight,is_pareto
workload_3116.cpp,xcu200-fsgd2104-2-e,10.0,25.6205,2365,1,1,2,7,cyclic_8_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,unroll_16,pipeline,pipeline,unroll,2.75,0.7783396255643937,False
workload_3117.cpp,xcu200-fsgd2104-2-e,10.0,16.95749,1755,1,6,5,11,block_64_1,cyclic_16_1,complete_1,unroll_8,pipeline_1,unroll_32,pipeline,pipeline,pipeline_1,5.75,0.527463469042154,False
workload_3119.cpp,xcu200-fsgd2104-2-e,10.0,20.66437,3331,1,1,3,8,cyclic_32_1,cyclic_4_1,complete_1,unroll_16,pipeline,pipeline,pipeline_1,pipeline,unroll,3.25,0.7704482196850508,False
workload_3121.cpp,xcu200-fsgd2104-2-e,10.0,16.9021,65,1,1,1,1,cyclic_8_1,cyclic_4_1,complete_1,unroll_64,pipeline_1,unroll_16,unroll_64,pipeline,unroll,1.0,0.9532684716166425,False
workload_3122.cpp,xcu200-fsgd2104-2-e,10.0,16.73925,65,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,pipeline,unroll_64,unroll_32,pipeline,unroll,1.0,0.9553633574033878,False
workload_3123.cpp,xcu200-fsgd2104-2-e,10.0,16.73922,67,1,1,1,1,cyclic_8_1,cyclic_16_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_32,pipeline,pipeline_1,1.0,0.9553637435569499,False
workload_3124.cpp,xcu200-fsgd2104-2-e,10.0,16.51906,73,1,2,1,1,cyclic_16_1,cyclic_16_1,complete_1,unroll_64,unroll_16,unroll_8,unroll_32,unroll,unroll,1.25,0.9521852017487237,False
workload_3125.cpp,xcu200-fsgd2104-2-e,10.0,15.71205,78,1,2,1,1,cyclic_8_1,cyclic_16_1,complete_1,unroll_64,unroll_32,unroll_8,unroll_16,unroll,unroll,1.25,0.9612120807562196,False
workload_3126.cpp,xcu200-fsgd2104-2-e,10.0,18.82309,79,1,1,1,1,cyclic_32_1,cyclic_2_1,complete_1,unroll_32,unroll_32,unroll_8,unroll_32,unroll,unroll,1.0,0.9287508979958027,False
workload_3127.cpp,xcu200-fsgd2104-2-e,10.0,13.72866,89,1,2,1,1,cyclic_32_1,cyclic_16_1,complete_1,unroll_32,unroll_32,unroll_64,unroll_32,unroll,unroll,1.25,0.9800285557621704,False
workload_3128.cpp,xcu200-fsgd2104-2-e,10.0,16.02658,92,1,2,1,1,cyclic_32_1,cyclic_16_1,complete_1,unroll_32,unroll_16,unroll_8,unroll_64,unroll,unroll,1.25,0.9577493983998158,False
workload_3129.cpp,xcu200-fsgd2104-2-e,10.0,16.7597,62,1,1,1,1,cyclic_8_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_32,pipeline,unroll,1.0,0.9551001496730371,False
workload_3130.cpp,xcu200-fsgd2104-2-e,10.0,17.58306,59,1,1,1,1,cyclic_8_1,cyclic_2_1,complete_1,unroll_32,pipeline,unroll_8,unroll_64,pipeline,unroll,1.0,0.9445364965136902,False
workload_3131.cpp,xcu200-fsgd2104-2-e,10.0,15.37218,86,1,2,1,2,cyclic_8_1,cyclic_32_1,complete_1,unroll_64,unroll_32,unroll_8,unroll_32,unroll,unroll,1.5,0.9502273696623356,False
workload_3132.cpp,xcu200-fsgd2104-2-e,10.0,16.92002,65,1,1,1,1,cyclic_8_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_64,unroll_64,pipeline,unroll,1.0,0.9530381074316272,False
workload_3133.cpp,xcu200-fsgd2104-2-e,10.0,15.07714,79,1,3,1,2,cyclic_16_1,cyclic_16_1,complete_1,unroll_32,unroll_32,unroll_8,unroll_16,unroll,unroll,1.75,0.9352316909636598,False
workload_3134.cpp,xcu200-fsgd2104-2-e,10.0,28.06117,194,1,1,1,1,cyclic_128_1,cyclic_32_1,complete_1,unroll_16,pipeline,unroll_64,unroll_64,pipeline,unroll,1.0,0.815837410466707,False
workload_3135.cpp,xcu200-fsgd2104-2-e,10.0,14.88261,85,1,2,1,2,cyclic_32_1,cyclic_8_1,complete_1,unroll_32,unroll_32,unroll_64,unroll_16,unroll,unroll,1.5,0.9544223131013202,False
workload_3136.cpp,xcu200-fsgd2104-2-e,10.0,16.73925,69,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,pipeline,unroll_64,unroll_32,pipeline,unroll,1.0,0.9553633574033878,False
workload_3137.cpp,xcu200-fsgd2104-2-e,10.0,16.59234,69,1,1,1,1,cyclic_8_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_64,pipeline,unroll,1.0,0.957255396310964,False
workload_3138.cpp,xcu200-fsgd2104-2-e,10.0,16.5709,152,1,1,1,3,cyclic_8_1,block_64_1,complete_1,unroll_64,pipeline,unroll_64,unroll_64,pipeline,unroll,1.5,0.9390415321937005,False
workload_3139.cpp,xcu200-fsgd2104-2-e,10.0,95.49957,118,1,1,1,2,cyclic_32_1,cyclic_16_1,complete_1,pipeline_1,unroll_32,pipeline_1,unroll_64,pipeline,unroll,1.25,0.24178124573068666,False
workload_3140.cpp,xcu200-fsgd2104-2-e,10.0,17.07205,59,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,pipeline,unroll_16,unroll_32,unroll,unroll,1.0,0.9510849910236874,False
workload_3141.cpp,xcu200-fsgd2104-2-e,10.0,17.06501,114,1,1,1,2,cyclic_8_1,block_64_1,complete_1,unroll_32,pipeline,unroll_64,unroll_32,unroll,unroll,1.25,0.9458662423686813,False
workload_3142.cpp,xcu200-fsgd2104-2-e,10.0,86.83909,98,1,1,1,2,cyclic_32_1,cyclic_16_1,complete_1,unroll_32,unroll_32,unroll_8,unroll_16,pipeline,unroll,1.25,0.2907809515290661,False
workload_3143.cpp,xcu200-fsgd2104-2-e,10.0,16.55173,67,1,2,1,1,cyclic_32_1,cyclic_16_1,complete_1,unroll_32,unroll_16,unroll_8,unroll_16,unroll,unroll,1.25,0.9518110013883743,False
workload_3144.cpp,xcu200-fsgd2104-2-e,10.0,137.26053,236,1,1,1,2,cyclic_128_1,cyclic_64_1,complete_1,unroll_64,unroll_16,unroll_64,unroll_64,unroll,unroll,1.25,0.10739568402200757,False
workload_3145.cpp,xcu200-fsgd2104-2-e,10.0,16.89861,136,1,1,1,2,cyclic_8_1,block_64_1,complete_1,unroll_32,pipeline,unroll_32,unroll_64,pipeline,unroll,1.25,0.9478058674744825,False
workload_3146.cpp,xcu200-fsgd2104-2-e,10.0,16.34661,80,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_32,unroll_16,unroll_64,unroll_64,unroll,unroll,1.0,0.9604248001005711,False
workload_3147.cpp,xcu200-fsgd2104-2-e,10.0,17.06498,119,1,1,1,2,cyclic_8_1,block_64_1,complete_1,unroll_32,pipeline_1,unroll_64,unroll_32,unroll,unroll,1.25,0.9458665930115117,False
workload_3148.cpp,xcu200-fsgd2104-2-e,10.0,15.37221,82,1,2,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,unroll_32,unroll_8,unroll_32,unroll,unroll,1.25,0.9648511037578249,False
workload_3149.cpp,xcu200-fsgd2104-2-e,10.0,15.04357,95,1,2,1,2,cyclic_32_1,cyclic_8_1,complete_1,unroll_32,unroll_32,unroll_8,unroll_64,unroll,unroll,1.5,0.9530699541737886,False
workload_3150.cpp,xcu200-fsgd2104-2-e,10.0,17.60354,62,1,1,1,1,cyclic_16_1,cyclic_2_1,complete_1,unroll_32,pipeline,unroll_8,unroll_64,pipeline,unroll,1.0,0.9442745763655793,False
workload_3151.cpp,xcu200-fsgd2104-2-e,10.0,16.92002,82,1,1,1,1,cyclic_32_1,cyclic_4_1,complete_1,unroll_32,pipeline_1,unroll_64,unroll_64,pipeline,unroll,1.0,0.9530381074316272,False
workload_3152.cpp,xcu200-fsgd2104-2-e,10.0,17.09445,61,1,1,1,1,cyclic_8_1,cyclic_2_1,complete_1,unroll_64,pipeline,unroll_64,unroll_16,pipeline,unroll,1.0,0.9507974093459011,False
workload_3153.cpp,xcu200-fsgd2104-2-e,10.0,15.52738,98,1,1,1,1,cyclic_32_1,cyclic_4_1,complete_1,unroll_32,unroll_32,unroll_64,unroll_64,unroll,unroll,1.0,0.9710334041120903,False
workload_3154.cpp,xcu200-fsgd2104-2-e,10.0,18.5549,575,1,1,1,7,cyclic_8_1,cyclic_8_1,complete_1,unroll_4,unroll_32,unroll_8,pipeline,pipeline,unroll,2.5,0.85500584576475,False
workload_3155.cpp,xcu200-fsgd2104-2-e,10.0,17.16229,796,1,3,2,9,block_16_1,block_64_1,complete_1,pipeline_1,unroll_16,unroll_64,pipeline,unroll,unroll,3.75,0.7305301438628813,False
workload_3156.cpp,xcu200-fsgd2104-2-e,10.0,18.61634,803,1,1,1,8,cyclic_8_1,block_64_1,complete_1,unroll_4,unroll_32,unroll_64,pipeline,pipeline,unroll,2.75,0.8320478843335779,False
workload_3157.cpp,xcu200-fsgd2104-2-e,10.0,100.08706,405,1,1,1,3,block_32_1,block_64_1,complete_1,pipeline_1,unroll_32,pipeline_1,unroll_64,pipeline,unroll,1.5,0.2183977767023756,False
workload_3158.cpp,xcu200-fsgd2104-2-e,10.0,16.0973,832,1,26,8,21,cyclic_128_1,cyclic_64_1,complete_1,unroll_4,unroll_32,unroll_8,pipeline,pipeline,pipeline_1,14.0,0.10466206820938281,False
workload_3159.cpp,xcu200-fsgd2104-2-e,10.0,16.52738,787,1,6,3,11,block_32_1,block_64_1,complete_1,unroll_32,pipeline,unroll_64,pipeline,pipeline,pipeline_1,5.25,0.575369738753122,False
workload_3160.cpp,xcu200-fsgd2104-2-e,10.0,18.20677,1070,1,3,3,9,cyclic_32_1,cyclic_8_1,complete_1,unroll_32,unroll_16,unroll_64,pipeline,unroll,unroll,4.0,0.7008672551727291,False
workload_3161.cpp,xcu200-fsgd2104-2-e,10.0,17.73762,55,1,1,1,1,cyclic_8_1,cyclic_4_1,complete_1,unroll_32,pipeline_1,unroll_8,unroll_32,pipeline,unroll,1.0,0.9425608214203706,False
workload_3162.cpp,xcu200-fsgd2104-2-e,10.0,17.57794,67,1,1,1,1,cyclic_8_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,unroll_8,unroll_64,unroll,unroll,1.0,0.944601982897839,False
workload_3163.cpp,xcu200-fsgd2104-2-e,10.0,15.38242,77,1,2,1,1,cyclic_8_1,cyclic_16_1,complete_1,unroll_32,unroll_32,unroll_8,unroll_32,unroll,unroll,1.25,0.964743548023767,False
workload_3164.cpp,xcu200-fsgd2104-2-e,10.0,15.37221,80,1,2,1,1,cyclic_8_1,cyclic_16_1,complete_1,unroll_64,unroll_32,unroll_8,unroll_32,unroll,unroll,1.25,0.9648511037578249,False
workload_3165.cpp,xcu200-fsgd2104-2-e,10.0,15.69378,80,1,1,1,1,cyclic_16_1,cyclic_8_1,complete_1,unroll_32,unroll_16,unroll_32,unroll_64,unroll,unroll,1.0,0.9688733499149094,False
workload_3166.cpp,xcu200-fsgd2104-2-e,10.0,26.87173,83,1,1,1,1,cyclic_32_1,cyclic_4_1,complete_1,unroll_16,unroll_32,unroll_8,unroll_32,unroll,unroll,1.0,0.8299118889809096,False
workload_3167.cpp,xcu200-fsgd2104-2-e,10.0,14.89285,84,1,2,1,1,cyclic_32_1,cyclic_8_1,complete_1,unroll_32,unroll_32,unroll_32,unroll_16,unroll,unroll,1.25,0.9697541666815963,False
workload_3168.cpp,xcu200-fsgd2104-2-e,10.0,16.92002,85,1,1,1,1,cyclic_32_1,cyclic_8_1,complete_1,unroll_32,pipeline_1,unroll_64,unroll_64,unroll,unroll,1.0,0.9530381074316272,False
workload_3169.cpp,xcu200-fsgd2104-2-e,10.0,88.44485,93,1,1,1,1,cyclic_8_1,cyclic_16_1,complete_1,unroll_64,unroll_32,unroll_8,unroll_32,pipeline,unroll,1.0,0.28136925998266893,False
workload_3170.cpp,xcu200-fsgd2104-2-e,10.0,15.37218,103,1,1,1,1,cyclic_8_1,cyclic_64_1,complete_1,unroll_64,unroll_32,unroll_8,unroll_32,unroll,unroll,1.0,0.9730504870346262,False
workload_3171.cpp,xcu200-fsgd2104-2-e,10.0,16.73922,68,1,1,1,1,cyclic_8_1,cyclic_16_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_32,pipeline,unroll,1.0,0.9553637435569499,False
workload_3172.cpp,xcu200-fsgd2104-2-e,10.0,16.7597,82,1,1,1,1,cyclic_32_1,cyclic_32_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_32,unroll,unroll,1.0,0.9551001496730371,False
workload_3173.cpp,xcu200-fsgd2104-2-e,10.0,14.71682,75,1,1,1,1,cyclic_8_1,cyclic_4_1,complete_1,unroll_64,unroll_32,unroll_16,unroll_32,unroll,unroll,1.0,0.9815937071936434,False
workload_3174.cpp,xcu200-fsgd2104-2-e,10.0,16.75973,73,1,1,1,1,cyclic_32_1,cyclic_8_1,complete_1,unroll_64,pipeline,unroll_64,unroll_32,pipeline,unroll,1.0,0.9550997635789794,False
workload_3175.cpp,xcu200-fsgd2104-2-e,10.0,16.34914,76,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,unroll_16,unroll_16,unroll_64,unroll,unroll,1.0,0.9603921385889918,False
workload_3176.cpp,xcu200-fsgd2104-2-e,10.0,16.78021,63,1,1,1,1,cyclic_4_1,cyclic_2_1,complete_1,unroll_64,pipeline,unroll_64,unroll_32,pipeline,unroll,1.0,0.9548362103761455,False
workload_3177.cpp,xcu200-fsgd2104-2-e,10.0,14.38821,97,1,2,1,2,cyclic_32_1,cyclic_8_1,complete_1,unroll_32,unroll_32,unroll_16,unroll_64,unroll,unroll,1.5,0.9584011674284366,False
workload_3178.cpp,xcu200-fsgd2104-2-e,10.0,14.3805,101,1,2,1,2,cyclic_32_1,cyclic_8_1,complete_1,unroll_32,unroll_32,unroll_64,unroll_64,unroll,unroll,1.5,0.958461047745188,False
workload_3179.cpp,xcu200-fsgd2104-2-e,10.0,16.5709,148,1,1,1,3,cyclic_8_1,block_64_1,complete_1,unroll_64,pipeline,unroll_64,unroll_64,pipeline,pipeline_1,1.5,0.9390415321937005,False
workload_3180.cpp,xcu200-fsgd2104-2-e,10.0,17.55749,66,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,unroll_8,unroll_64,pipeline,unroll,1.0,0.9448635700467367,False
workload_3181.cpp,xcu200-fsgd2104-2-e,10.0,16.92002,79,1,1,1,1,cyclic_16_1,cyclic_8_1,complete_1,unroll_32,pipeline,unroll_64,unroll_64,unroll,unroll,1.0,0.9530381074316272,False
workload_3182.cpp,xcu200-fsgd2104-2-e,10.0,16.59234,69,1,1,1,1,cyclic_8_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_64,pipeline,pipeline_1,1.0,0.957255396310964,False
workload_3183.cpp,xcu200-fsgd2104-2-e,10.0,87.45666,92,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,unroll_32,unroll_64,unroll_32,pipeline,unroll,1.0,0.2872736891321188,False
workload_3184.cpp,xcu200-fsgd2104-2-e,10.0,88.27493,92,1,1,1,1,cyclic_8_1,cyclic_4_1,complete_1,unroll_64,unroll_32,unroll_8,unroll_64,pipeline,unroll,1.0,0.28237779794353773,False
workload_3185.cpp,xcu200-fsgd2104-2-e,10.0,16.89957,71,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_32,pipeline,unroll_64,unroll_64,pipeline,unroll,1.0,0.9533009976370237,False
workload_3186.cpp,xcu200-fsgd2104-2-e,10.0,15.07717,72,1,2,1,1,cyclic_16_1,cyclic_8_1,complete_1,unroll_32,unroll_32,unroll_8,unroll_16,unroll,unroll,1.25,0.9679049973776485,False
workload_3187.cpp,xcu200-fsgd2104-2-e,10.0,16.73922,67,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_32,pipeline,pipeline_1,1.0,0.9553637435569499,False
workload_3188.cpp,xcu200-fsgd2104-2-e,10.0,16.89829,129,1,1,1,1,cyclic_8_1,block_64_1,complete_1,unroll_32,pipeline,unroll_8,unroll_64,pipeline,unroll,1.0,0.95331745372539,False
workload_3189.cpp,xcu200-fsgd2104-2-e,10.0,16.90213,67,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_32,pipeline,unroll_32,unroll_64,pipeline,unroll,1.0,0.9532680859363255,False
workload_3190.cpp,xcu200-fsgd2104-2-e,10.0,14.05285,105,1,2,1,2,cyclic_32_1,cyclic_8_1,complete_1,unroll_64,unroll_32,unroll_64,unroll_64,unroll,unroll,1.5,0.9609418015712861,False
workload_3191.cpp,xcu200-fsgd2104-2-e,10.0,14.39941,86,1,2,1,1,cyclic_32_1,cyclic_16_1,complete_1,unroll_32,unroll_32,unroll_8,unroll_32,unroll,unroll,1.25,0.974437257441,False
workload_3192.cpp,xcu200-fsgd2104-2-e,10.0,14.22434,101,1,2,1,1,cyclic_32_1,cyclic_16_1,complete_1,unroll_32,unroll_32,unroll_8,unroll_64,unroll,unroll,1.25,0.9759907319414945,False
workload_3193.cpp,xcu200-fsgd2104-2-e,10.0,14.74949,95,1,2,1,2,cyclic_32_1,cyclic_8_1,complete_1,unroll_32,unroll_64,unroll_8,unroll_16,unroll,unroll,1.5,0.9555200640514417,False
workload_3194.cpp,xcu200-fsgd2104-2-e,10.0,15.20226,98,1,2,1,2,cyclic_8_1,cyclic_32_1,complete_1,unroll_64,unroll_32,unroll_8,unroll_64,unroll,unroll,1.5,0.9517106183145884,False
workload_3195.cpp,xcu200-fsgd2104-2-e,10.0,17.06693,62,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_32,pipeline,unroll_64,unroll_32,unroll,unroll,1.0,0.9511507308017652,False
workload_3196.cpp,xcu200-fsgd2104-2-e,10.0,16.91906,165,1,1,1,3,cyclic_32_1,block_64_1,complete_1,unroll_32,pipeline,unroll_64,unroll_64,unroll,unroll,1.5,0.9355897876643552,False
workload_3197.cpp,xcu200-fsgd2104-2-e,10.0,85.49058,116,1,1,1,2,cyclic_32_1,cyclic_16_1,complete_1,unroll_64,unroll_32,unroll_64,unroll_32,pipeline,unroll,1.25,0.2990634693085222,False
workload_3198.cpp,xcu200-fsgd2104-2-e,10.0,16.7373,110,1,1,1,2,cyclic_8_1,block_64_1,complete_1,unroll_64,pipeline_1,unroll_32,unroll_32,pipeline,unroll,1.25,0.9496752972407703,False
workload_3201.cpp,xcu200-fsgd2104-2-e,10.0,17.07394,64,1,1,1,1,cyclic_8_1,cyclic_16_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_16,unroll,unroll,1.0,0.9510607244424943,False
workload_3202.cpp,xcu200-fsgd2104-2-e,10.0,16.75973,66,1,1,1,1,cyclic_4_1,cyclic_8_1,complete_1,unroll_64,pipeline,unroll_64,unroll_32,pipeline,unroll,1.0,0.9550997635789794,False
workload_3203.cpp,xcu200-fsgd2104-2-e,10.0,16.73925,67,1,1,1,1,cyclic_8_1,cyclic_16_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_32,pipeline,unroll,1.0,0.9553633574033878,False
workload_3204.cpp,xcu200-fsgd2104-2-e,10.0,16.57186,72,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_64,pipeline,unroll,1.0,0.9575193221493036,False
workload_3205.cpp,xcu200-fsgd2104-2-e,10.0,16.75973,73,1,1,1,1,cyclic_32_1,cyclic_8_1,complete_1,unroll_64,pipeline,unroll_64,unroll_32,pipeline,unroll,1.0,0.9550997635789794,False
workload_3206.cpp,xcu200-fsgd2104-2-e,10.0,15.85858,85,1,1,1,1,cyclic_32_1,cyclic_8_1,complete_1,unroll_64,unroll_16,unroll_64,unroll_32,unroll,unroll,1.0,0.9667367085744363,False
workload_3207.cpp,xcu200-fsgd2104-2-e,10.0,14.54789,89,1,2,1,2,cyclic_32_1,cyclic_8_1,complete_1,unroll_32,unroll_32,unroll_64,unroll_32,unroll,unroll,1.5,0.9571457726701998,False
workload_3208.cpp,xcu200-fsgd2104-2-e,10.0,16.73922,90,1,1,1,1,cyclic_8_1,cyclic_64_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_32,pipeline,unroll,1.0,0.9553637435569499,False
workload_3209.cpp,xcu200-fsgd2104-2-e,10.0,16.7373,123,1,1,1,3,cyclic_8_1,block_64_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_32,pipeline,pipeline_1,1.5,0.9374017110352973,False
workload_3210.cpp,xcu200-fsgd2104-2-e,10.0,18.97861,73,1,1,1,1,cyclic_8_1,cyclic_2_1,complete_1,unroll_32,unroll_32,unroll_64,unroll_16,unroll,unroll,1.0,0.9267816362095839,False
workload_3211.cpp,xcu200-fsgd2104-2-e,10.0,17.08741,68,1,1,1,1,cyclic_32_1,cyclic_8_1,complete_1,unroll_32,pipeline,unroll_64,unroll_32,pipeline,unroll,1.0,0.9508877869225448,False
workload_3212.cpp,xcu200-fsgd2104-2-e,10.0,87.45666,90,1,1,1,1,cyclic_8_1,cyclic_4_1,complete_1,unroll_64,unroll_32,unroll_64,unroll_32,pipeline,unroll,1.0,0.2872736891321188,False
workload_3213.cpp,xcu200-fsgd2104-2-e,10.0,17.7357,89,1,1,1,2,cyclic_8_1,block_64_1,complete_1,unroll_64,pipeline,unroll_64,unroll_8,unroll,unroll,1.25,0.9379562025362673,False
workload_3214.cpp,xcu200-fsgd2104-2-e,10.0,19.30434,73,1,1,1,1,cyclic_8_1,cyclic_2_1,complete_1,unroll_64,unroll_32,unroll_8,unroll_32,unroll,unroll,1.0,0.9226646924132933,False
workload_3215.cpp,xcu200-fsgd2104-2-e,10.0,16.7597,82,1,1,1,1,cyclic_32_1,cyclic_32_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_32,pipeline,unroll,1.0,0.9551001496730371,False
workload_3216.cpp,xcu200-fsgd2104-2-e,10.0,15.37122,92,1,2,1,1,cyclic_32_1,cyclic_16_1,complete_1,unroll_32,unroll_16,unroll_16,unroll_64,unroll,unroll,1.25,0.9648615264959807,False
workload_3217.cpp,xcu200-fsgd2104-2-e,10.0,16.74434,61,1,1,1,1,cyclic_8_1,cyclic_4_1,complete_1,unroll_64,pipeline_1,unroll_32,unroll_32,pipeline,unroll,1.0,0.955297841277699,False
workload_3218.cpp,xcu200-fsgd2104-2-e,10.0,16.7597,64,1,1,1,1,cyclic_8_1,cyclic_2_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_32,pipeline,pipeline_1,1.0,0.9551001496730371,False
workload_3219.cpp,xcu200-fsgd2104-2-e,10.0,13.31813,141,1,7,2,5,cyclic_32_1,cyclic_32_1,complete_1,unroll_64,unroll_64,unroll_8,unroll_64,unroll,unroll,3.75,0.7359192311652963,False
workload_3220.cpp,xcu200-fsgd2104-2-e,10.0,17.07397,65,1,1,1,1,cyclic_8_1,cyclic_16_1,complete_1,unroll_64,pipeline,unroll_64,unroll_16,unroll,unroll,1.0,0.9510603392614551,False
workload_3221.cpp,xcu200-fsgd2104-2-e,10.0,16.76485,70,1,1,1,1,cyclic_32_1,cyclic_8_1,complete_1,unroll_64,pipeline,unroll_32,unroll_32,pipeline,unroll,1.0,0.9550338714699984,False
workload_3222.cpp,xcu200-fsgd2104-2-e,10.0,17.33218,76,1,1,1,1,cyclic_16_1,cyclic_4_1,complete_1,unroll_32,unroll_16,unroll_32,unroll_64,unroll,unroll,1.0,0.9477483150226842,False
workload_3223.cpp,xcu200-fsgd2104-2-e,10.0,17.98498,96,1,1,1,1,cyclic_32_1,cyclic_2_1,complete_1,unroll_32,unroll_32,unroll_64,unroll_64,unroll,unroll,1.0,0.9394037375170652,False
workload_3224.cpp,xcu200-fsgd2104-2-e,10.0,24.22882,123,1,3,1,2,cyclic_64_1,cyclic_16_1,complete_1,unroll_32,unroll_32,unroll_8,unroll_64,unroll,unroll,1.75,0.8451986360447652,False
workload_3225.cpp,xcu200-fsgd2104-2-e,10.0,16.7373,112,1,1,1,1,cyclic_8_1,block_64_1,complete_1,unroll_64,pipeline,unroll_16,unroll_32,unroll,unroll,1.0,0.9553884575662156,False
workload_3226.cpp,xcu200-fsgd2104-2-e,10.0,13.40098,95,1,2,1,2,cyclic_32_1,cyclic_16_1,complete_1,unroll_64,unroll_32,unroll_64,unroll_32,unroll,unroll,1.5,0.965493356813117,False
workload_3227.cpp,xcu200-fsgd2104-2-e,10.0,16.74437,62,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,pipeline,unroll_32,unroll_32,pipeline,unroll,1.0,0.9552974551390131,False
workload_3228.cpp,xcu200-fsgd2104-2-e,10.0,16.73922,65,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,pipeline,unroll_64,unroll_32,pipeline,unroll,1.0,0.9553637435569499,False
workload_3229.cpp,xcu200-fsgd2104-2-e,10.0,17.06693,65,1,1,1,1,cyclic_8_1,cyclic_16_1,complete_1,unroll_32,pipeline,unroll_64,unroll_32,pipeline,unroll,1.0,0.9511507308017652,False
workload_3230.cpp,xcu200-fsgd2104-2-e,10.0,16.7597,76,1,1,1,1,cyclic_32_1,cyclic_16_1,complete_1,unroll_64,pipeline,unroll_64,unroll_32,unroll,pipeline_1,1.0,0.9551001496730371,False
workload_3231.cpp,xcu200-fsgd2104-2-e,10.0,13.56386,129,1,2,1,2,cyclic_16_1,cyclic_64_1,complete_1,unroll_64,unroll_32,unroll_32,unroll_64,unroll,unroll,1.5,0.96440495404363,False
workload_3232.cpp,xcu200-fsgd2104-2-e,10.0,18.82306,64,1,1,1,1,cyclic_4_1,cyclic_8_1,complete_1,unroll_32,unroll_16,unroll_8,unroll_32,unroll,unroll,1.0,0.9287512780948062,False
workload_3233.cpp,xcu200-fsgd2104-2-e,10.0,16.73922,64,1,1,1,1,cyclic_8_1,cyclic_8_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_32,pipeline,unroll,1.0,0.9553637435569499,False
workload_3234.cpp,xcu200-fsgd2104-2-e,10.0,87.29029,378,1,1,1,3,cyclic_32_1,block_64_1,complete_1,unroll_32,unroll_32,unroll_8,unroll_32,pipeline,unroll,1.5,0.2875268853899067,False
workload_3235.cpp,xcu200-fsgd2104-2-e,10.0,87.95237,198,1,1,1,3,cyclic_32_1,cyclic_8_1,complete_1,unroll_32,unroll_64,unroll_8,unroll_64,pipeline,unroll,1.5,0.28356271621936974,False
workload_3236.cpp,xcu200-fsgd2104-2-e,10.0,14.55301,82,1,2,1,2,cyclic_32_1,cyclic_8_1,complete_1,unroll_32,unroll_32,unroll_32,unroll_32,unroll,unroll,1.5,0.9571050427940312,False
workload_3237.cpp,xcu200-fsgd2104-2-e,10.0,14.38053,100,1,2,1,2,cyclic_32_1,cyclic_8_1,complete_1,unroll_32,unroll_32,unroll_64,unroll_64,unroll,unroll,1.5,0.9584608148801305,False
workload_3238.cpp,xcu200-fsgd2104-2-e,10.0,87.78946,80,1,1,1,1,cyclic_8_1,cyclic_4_1,complete_1,unroll_64,unroll_32,unroll_16,unroll_32,pipeline,unroll,1.0,0.2852746490938675,False
workload_3239.cpp,xcu200-fsgd2104-2-e,10.0,87.61573,331,1,1,1,2,cyclic_8_1,block_64_1,complete_1,unroll_32,unroll_32,unroll_8,unroll_64,pipeline,unroll,1.25,0.2860906697943192,False
