Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_1_5,InnerLoop_2_1,InnerLoop_3_1,Area,Weight,is_pareto
workload_2647.cpp,xczu7ev-ffvc1156-2-e,3.33,102.55753314,139,18,1,1,19,cyclic_4_1,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_8_1,pipeline_1,unroll_4,unroll_8,pipeline,unroll_4,pipeline_1,unroll_2,unroll_16,unroll_16,unroll_8,unroll,pipeline,9.75,0.9286848182711914,False
workload_2648.cpp,xczu7ev-ffvc1156-2-e,3.33,281.74744386000003,154,20,1,3,21,cyclic_8_1,cyclic_8_1,cyclic_32_1,cyclic_4_1,block_8_1,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_4,pipeline,unroll_2,unroll_16,unroll_16,unroll_64,unroll,pipeline_1,11.25,0.8728178787905232,False
workload_2649.cpp,xczu7ev-ffvc1156-2-e,3.33,124.77348162,78,16,1,1,7,cyclic_8_1,cyclic_8_1,block_128_1,cyclic_4_1,block_8_1,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_4,unroll,unroll_2,pipeline_1,unroll_16,unroll_64,pipeline,pipeline_1,6.25,1.0,True
workload_2650.cpp,xczu7ev-ffvc1156-2-e,3.33,62.5736637,183,25,1,5,15,cyclic_2_1,cyclic_4_1,block_128_1,cyclic_4_1,cyclic_4_1,unroll,unroll_16,unroll_4,pipeline,unroll_4,unroll,pipeline,pipeline_1,unroll_8,unroll_8,pipeline,pipeline,11.5,0.9060505043676504,False
workload_2651.cpp,xczu7ev-ffvc1156-2-e,3.33,164.4316371,105,31,1,1,13,cyclic_4_1,cyclic_8_1,block_128_1,cyclic_4_1,block_8_1,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_4,pipeline,unroll_2,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,11.5,0.8905383874200965,False
workload_2652.cpp,xczu7ev-ffvc1156-2-e,3.33,148.40417394,216,16,1,5,39,cyclic_8_1,block_32_1,block_128_1,cyclic_4_1,complete_1,pipeline_1,unroll_4,unroll_2,unroll_16,unroll_4,unroll,unroll_2,unroll_8,unroll_64,pipeline,unroll,pipeline,15.25,0.8385664418795723,False
workload_2653.cpp,xczu7ev-ffvc1156-2-e,3.33,189.2892213,275,14,1,5,51,cyclic_4_1,block_2_1,block_128_1,cyclic_4_1,complete_1,pipeline,unroll_2,unroll_4,unroll_2,unroll_4,unroll,unroll_8,pipeline_1,unroll_16,unroll_16,unroll,pipeline_1,17.75,0.7977674999174628,False
workload_2654.cpp,xczu7ev-ffvc1156-2-e,3.33,16.1683821,275,56,1,4,29,cyclic_8_1,cyclic_4_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,pipeline,unroll_4,unroll_8,unroll,unroll_4,pipeline,pipeline,unroll_16,unroll_16,unroll_16,pipeline,pipeline_1,22.5,0.7253532681734627,False
workload_2655.cpp,xczu7ev-ffvc1156-2-e,3.33,4489.62143778,315,17,65,36,67,cyclic_2_1,cyclic_4_1,block_8_1,cyclic_4_1,cyclic_2_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_4,unroll,pipeline,pipeline_1,unroll_64,unroll_8,unroll,pipeline_1,46.25,0.10000000000000002,False
workload_2656.cpp,xczu7ev-ffvc1156-2-e,3.33,62.4575133,198,26,1,6,17,cyclic_4_1,block_16_1,block_128_1,cyclic_4_1,cyclic_2_1,pipeline,unroll_16,unroll_4,unroll,unroll_4,pipeline_1,pipeline,pipeline,unroll_16,pipeline_1,pipeline,pipeline_1,12.5,0.8909276482368617,False
workload_2657.cpp,xczu7ev-ffvc1156-2-e,3.33,2.50291458,337,35,1,15,32,cyclic_8_1,block_32_1,block_64_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,pipeline,unroll_16,unroll_4,pipeline,unroll_4,unroll_8,unroll_32,pipeline,pipeline,pipeline,20.75,0.7706946263821799,False
workload_2658.cpp,xczu7ev-ffvc1156-2-e,3.33,211.64598882,363,63,1,8,45,block_2_1,block_16_1,cyclic_16_1,cyclic_4_1,block_8_1,pipeline,unroll_4,unroll_2,pipeline_1,unroll_4,unroll,pipeline,unroll_8,unroll_16,unroll_4,pipeline,pipeline_1,29.25,0.562148819549039,False
workload_2659.cpp,xczu7ev-ffvc1156-2-e,3.33,2.63174562,401,32,1,15,25,cyclic_2_1,cyclic_8_1,block_64_1,cyclic_2_1,block_8_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline,unroll_4,pipeline_1,unroll_16,unroll_8,pipeline,pipeline,18.25,0.8176452442667098,False
workload_2660.cpp,xczu7ev-ffvc1156-2-e,3.33,148.81208562,504,19,1,11,67,cyclic_4_1,block_8_1,block_128_1,block_2_1,complete_1,pipeline_1,unroll_16,unroll_2,pipeline,unroll_4,unroll,unroll_2,pipeline_1,unroll_32,pipeline_1,unroll,pipeline_1,24.5,0.6726923718375193,False
workload_2661.cpp,xczu7ev-ffvc1156-2-e,3.33,5.50854594,571,18,1,19,25,cyclic_4_1,cyclic_16_1,cyclic_16_1,cyclic_2_1,block_8_1,pipeline_1,pipeline_1,unroll_2,unroll_16,unroll_4,unroll,unroll,pipeline_1,unroll_32,unroll_8,unroll,pipeline_1,15.75,0.8519508054604698,False
workload_2662.cpp,xczu7ev-ffvc1156-2-e,3.33,59.975650980000005,578,14,1,17,16,cyclic_4_1,cyclic_4_1,block_512_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline,unroll_8,unroll_4,unroll,unroll_8,unroll_8,unroll_16,unroll_8,unroll,pipeline,12.0,0.8988265039492309,False
workload_2663.cpp,xczu7ev-ffvc1156-2-e,3.33,13.1703165,578,35,13,20,32,cyclic_8_1,cyclic_8_1,block_64_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_4,unroll,unroll_16,pipeline,unroll,pipeline,25.0,0.6631774921539281,False
workload_2664.cpp,xczu7ev-ffvc1156-2-e,3.33,5.3549397,593,17,1,16,21,cyclic_2_1,cyclic_8_1,cyclic_16_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,pipeline,unroll_4,pipeline,unroll_2,pipeline_1,unroll_16,unroll_16,unroll,pipeline_1,13.75,0.8800623732708245,False
workload_2665.cpp,xczu7ev-ffvc1156-2-e,3.33,59.778168660000006,599,16,1,17,18,cyclic_8_1,cyclic_16_1,block_512_1,block_2_1,complete_1,unroll,pipeline_1,pipeline,pipeline_1,unroll_4,pipeline,unroll_8,unroll_8,unroll_32,unroll_8,pipeline,pipeline,13.0,0.8837773069063741,False
workload_2666.cpp,xczu7ev-ffvc1156-2-e,3.33,135.51319782,652,19,1,3,62,cyclic_4_1,block_16_1,block_128_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_2,unroll_4,unroll_16,pipeline_1,pipeline,21.25,0.7507429829122257,False
workload_2667.cpp,xczu7ev-ffvc1156-2-e,3.33,5.39015778,871,29,1,20,40,cyclic_4_1,cyclic_4_1,cyclic_16_1,cyclic_4_1,cyclic_4_1,pipeline,pipeline_1,unroll_4,unroll,unroll_4,pipeline_1,pipeline,pipeline,unroll_16,unroll_8,pipeline,pipeline,22.5,0.7252917759097594,False
workload_2668.cpp,xczu7ev-ffvc1156-2-e,3.33,5.40976482,805,18,1,19,25,cyclic_4_1,block_32_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,pipeline,pipeline_1,unroll_2,unroll,unroll_4,unroll,unroll_2,pipeline,unroll_32,pipeline,unroll,pipeline_1,15.75,0.8519638386723425,False
workload_2669.cpp,xczu7ev-ffvc1156-2-e,3.33,5.18130018,926,20,1,16,42,cyclic_8_1,block_16_1,cyclic_16_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_2,pipeline,unroll_4,pipeline,unroll_2,unroll_8,unroll_64,pipeline,pipeline,pipeline,19.75,0.7970077040777227,False
workload_2670.cpp,xczu7ev-ffvc1156-2-e,3.33,77.3040519,986,14,6,21,37,block_2_1,block_16_1,block_8_1,cyclic_4_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_2,pipeline_1,unroll_4,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline,19.5,0.7905628647083324,False
workload_2671.cpp,xczu7ev-ffvc1156-2-e,3.33,60.02613378,870,13,1,20,29,cyclic_2_1,cyclic_4_1,block_128_1,cyclic_4_1,complete_1,unroll,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline,pipeline,pipeline,unroll_16,unroll_8,pipeline,pipeline,15.75,0.8445368846544733,False
workload_2672.cpp,xczu7ev-ffvc1156-2-e,3.33,8.82416034,1002,14,1,18,38,cyclic_2_1,cyclic_4_1,block_8_1,cyclic_4_1,cyclic_2_1,unroll,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline,pipeline,unroll_16,unroll_16,unroll_16,unroll,pipeline_1,17.75,0.8237031311114901,False
workload_2673.cpp,xczu7ev-ffvc1156-2-e,3.33,41.30327538,1144,17,1,15,46,cyclic_8_1,block_16_1,block_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,pipeline,unroll_4,unroll,unroll_4,pipeline_1,unroll_32,unroll_16,pipeline,pipeline_1,19.75,0.7921642797734147,False
workload_2674.cpp,xczu7ev-ffvc1156-2-e,3.33,143.90696898,1464,19,1,18,16,cyclic_4_1,cyclic_64_1,block_256_1,cyclic_4_1,block_2_1,pipeline,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll,unroll_2,pipeline,unroll_16,unroll_16,pipeline,pipeline_1,13.5,0.8638369218660613,False
workload_2675.cpp,xczu7ev-ffvc1156-2-e,3.33,141.49551618,1566,14,1,18,15,cyclic_4_1,block_16_1,block_128_1,cyclic_4_1,block_8_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_8,pipeline,pipeline,12.0,0.8867112366794956,False
workload_2676.cpp,xczu7ev-ffvc1156-2-e,3.33,100.26707922,1904,16,1,17,20,cyclic_8_1,block_16_1,block_128_1,block_2_1,block_8_1,pipeline_1,pipeline_1,pipeline,unroll,unroll_4,pipeline,unroll_4,unroll_8,unroll_64,pipeline,pipeline,pipeline,13.5,0.8704700784978686,False
workload_2677.cpp,xczu7ev-ffvc1156-2-e,3.33,119.5976493,2618,17,1,3,33,cyclic_8_1,cyclic_8_1,cyclic_16_1,cyclic_4_1,block_8_1,pipeline,unroll_4,unroll_8,unroll,unroll_4,pipeline,unroll_2,unroll_16,unroll_16,unroll_64,pipeline,pipeline,13.5,0.8675784602015705,False
workload_2679.cpp,xczu7ev-ffvc1156-2-e,3.33,125.49052386,83,14,1,1,7,cyclic_4_1,cyclic_16_1,block_128_1,cyclic_4_1,block_8_1,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_4,unroll,unroll_2,pipeline_1,unroll_16,unroll_64,pipeline,pipeline,5.75,1.0,True
workload_2680.cpp,xczu7ev-ffvc1156-2-e,3.33,278.27071074,96,16,1,1,13,cyclic_4_1,cyclic_32_1,cyclic_16_1,cyclic_4_1,block_8_1,pipeline,unroll_2,unroll_8,pipeline_1,unroll_4,unroll,unroll_2,pipeline_1,unroll_16,unroll_16,pipeline,pipeline,7.75,0.9351407182497675,False
workload_2681.cpp,xczu7ev-ffvc1156-2-e,3.33,277.03077858,96,16,1,1,13,cyclic_4_1,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_8_1,pipeline,unroll_2,unroll_4,pipeline,unroll_4,pipeline_1,unroll_2,unroll_16,unroll_16,unroll_8,pipeline,pipeline,7.75,0.9354633191924498,False
workload_2682.cpp,xczu7ev-ffvc1156-2-e,3.33,115.9114725,97,16,1,2,14,cyclic_4_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,pipeline,unroll_2,unroll_2,unroll,unroll_4,unroll,unroll_2,pipeline,unroll_16,pipeline,pipeline,pipeline_1,8.25,0.9620586589912187,False
workload_2683.cpp,xczu7ev-ffvc1156-2-e,3.33,153.22681314000002,99,31,1,1,11,cyclic_4_1,cyclic_8_1,block_512_1,cyclic_4_1,block_8_1,unroll,unroll_2,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_8,unroll,unroll_16,unroll_8,pipeline_1,pipeline_1,11.0,0.8999759343283643,False
workload_2684.cpp,xczu7ev-ffvc1156-2-e,3.33,143.11442898,103,33,1,5,15,cyclic_8_1,cyclic_8_1,block_512_1,cyclic_4_1,block_2_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_4,pipeline,unroll_2,unroll_16,unroll_16,unroll_64,pipeline,pipeline_1,13.5,0.8639607434988955,False
workload_2685.cpp,xczu7ev-ffvc1156-2-e,3.33,62.39538882,103,28,1,2,10,cyclic_8_1,cyclic_8_1,block_128_1,cyclic_4_1,cyclic_4_1,unroll,unroll_4,unroll_4,pipeline_1,unroll_4,unroll,pipeline,pipeline_1,unroll_16,unroll_16,pipeline,pipeline_1,10.25,0.9251467429244135,False
workload_2686.cpp,xczu7ev-ffvc1156-2-e,3.33,62.6900805,106,28,1,2,10,cyclic_8_1,cyclic_4_1,block_128_1,cyclic_4_1,cyclic_4_1,unroll,unroll_4,unroll_4,pipeline,unroll_4,unroll,pipeline,unroll_8,unroll_8,unroll_8,pipeline,pipeline,10.25,0.9251070553149148,False
workload_2687.cpp,xczu7ev-ffvc1156-2-e,3.33,80.95254642,119,16,1,2,18,cyclic_4_1,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_8_1,pipeline_1,unroll_4,unroll_8,pipeline,unroll_4,pipeline_1,unroll_2,unroll_2,unroll_16,unroll_8,pipeline,pipeline_1,9.25,0.9422733556622188,False
workload_2688.cpp,xczu7ev-ffvc1156-2-e,3.33,132.35453298000002,119,61,1,3,17,cyclic_8_1,cyclic_16_1,cyclic_16_1,block_2_1,complete_1,pipeline_1,unroll_2,pipeline,pipeline,unroll_4,pipeline,pipeline,unroll_8,unroll_32,unroll_8,pipeline,pipeline,20.5,0.7669587462836633,False
workload_2689.cpp,xczu7ev-ffvc1156-2-e,3.33,70.34673618000001,122,17,1,3,22,cyclic_8_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_2,pipeline,unroll_4,unroll,unroll_2,pipeline,unroll_32,unroll_8,pipeline,pipeline_1,10.75,0.9164068579193635,False
workload_2690.cpp,xczu7ev-ffvc1156-2-e,3.33,15.561309780000002,122,59,1,4,17,cyclic_4_1,cyclic_4_1,cyclic_16_1,cyclic_4_1,block_8_1,pipeline,unroll_2,unroll_4,unroll,unroll_4,pipeline_1,pipeline,unroll,unroll_16,unroll_8,pipeline_1,pipeline_1,20.25,0.7838661707760195,False
workload_2691.cpp,xczu7ev-ffvc1156-2-e,3.33,188.9818623,131,14,1,1,15,cyclic_4_1,cyclic_8_1,block_128_1,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_4,pipeline,unroll_2,unroll_16,unroll_4,unroll_2,unroll,pipeline,7.75,0.9565289711851537,False
workload_2692.cpp,xczu7ev-ffvc1156-2-e,3.33,102.0152493,138,14,1,7,25,block_2_1,cyclic_8_1,cyclic_16_1,cyclic_4_1,block_8_1,pipeline_1,unroll_4,unroll_2,pipeline,unroll_4,pipeline,unroll_2,unroll_16,unroll_16,unroll_8,pipeline,pipeline_1,11.75,0.8965833716341175,False
workload_2693.cpp,xczu7ev-ffvc1156-2-e,3.33,62.95723974,190,25,1,5,16,cyclic_2_1,cyclic_8_1,block_128_1,cyclic_4_1,cyclic_4_1,unroll,unroll_16,unroll_8,pipeline_1,unroll_2,unroll,pipeline,pipeline_1,unroll_16,unroll_16,pipeline,pipeline_1,11.75,0.902201761131126,False
workload_2694.cpp,xczu7ev-ffvc1156-2-e,3.33,79.7966901,96,26,1,2,7,cyclic_4_1,block_2_1,block_128_1,cyclic_4_1,block_8_1,pipeline,unroll_2,unroll_4,unroll_2,unroll_4,pipeline,pipeline,unroll_2,unroll_16,unroll_2,pipeline,pipeline,9.0,0.9477112668865373,False
workload_2695.cpp,xczu7ev-ffvc1156-2-e,3.33,88.41486662999999,109,31,1,3,13,cyclic_4_1,block_2_1,block_128_1,cyclic_4_1,block_8_1,pipeline_1,unroll_4,unroll_8,unroll,unroll_4,pipeline,pipeline,unroll_2,unroll_2,unroll_2,pipeline,pipeline,12.0,0.8947916186545409,False
workload_2696.cpp,xczu7ev-ffvc1156-2-e,3.33,62.33379714,208,26,1,6,17,cyclic_4_1,cyclic_4_1,block_128_1,cyclic_2_1,cyclic_4_1,pipeline,unroll_16,unroll_4,unroll,unroll_4,pipeline_1,pipeline,pipeline_1,unroll_32,pipeline_1,unroll,pipeline_1,12.5,0.8909449018690876,False
workload_2697.cpp,xczu7ev-ffvc1156-2-e,3.33,247.42330902,215,12,1,5,27,block_2_1,block_2_1,block_128_1,cyclic_4_1,cyclic_8_1,pipeline,unroll_2,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_16,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline,11.25,0.8794823169917781,False
workload_2698.cpp,xczu7ev-ffvc1156-2-e,3.33,156.49602066,265,53,6,13,47,cyclic_4_1,cyclic_8_1,block_64_1,cyclic_4_1,cyclic_4_1,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_4,pipeline,unroll_2,unroll_2,unroll_32,pipeline,pipeline,pipeline,29.75,0.5527926269730323,False
workload_2699.cpp,xczu7ev-ffvc1156-2-e,3.33,181.73619522,316,18,1,1,31,cyclic_2_1,block_16_1,block_128_1,cyclic_4_1,block_8_1,pipeline_1,unroll_4,unroll_8,pipeline_1,unroll_4,pipeline,unroll_2,unroll_8,unroll_16,unroll_4,pipeline,pipeline,12.75,0.8689123358519898,False
workload_2700.cpp,xczu7ev-ffvc1156-2-e,3.33,3.7426869,422,35,1,15,24,cyclic_8_1,cyclic_4_1,block_64_1,cyclic_2_1,cyclic_2_1,unroll,pipeline_1,unroll_2,unroll_2,unroll_4,unroll,unroll_4,unroll_16,unroll_64,pipeline,unroll,pipeline,18.75,0.8107016255182192,False
workload_2701.cpp,xczu7ev-ffvc1156-2-e,3.33,5.3552061,591,17,1,16,21,cyclic_2_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,unroll_2,pipeline,unroll_4,pipeline,unroll_2,pipeline_1,unroll_16,unroll_16,unroll,pipeline_1,13.75,0.8800623389755171,False
workload_2702.cpp,xczu7ev-ffvc1156-2-e,3.33,5.3919693,534,29,1,16,18,cyclic_4_1,cyclic_16_1,cyclic_16_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll,unroll_4,pipeline_1,unroll_16,unroll_8,pipeline,pipeline_1,16.0,0.8484657358467304,False
workload_2703.cpp,xczu7ev-ffvc1156-2-e,3.33,60.02613378,557,14,1,17,12,cyclic_4_1,cyclic_4_1,block_128_1,cyclic_4_1,complete_1,unroll,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_2,pipeline,unroll_16,unroll_8,pipeline,pipeline,11.0,0.9140098475952744,False
workload_2704.cpp,xczu7ev-ffvc1156-2-e,3.33,5.21198946,731,18,1,16,32,cyclic_4_1,block_8_1,cyclic_16_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll,unroll_2,pipeline,unroll_32,unroll_4,unroll,pipeline,16.75,0.8380296148564325,False
workload_2705.cpp,xczu7ev-ffvc1156-2-e,3.33,60.05426562,821,13,1,20,29,cyclic_2_1,cyclic_8_1,block_128_1,cyclic_4_1,block_8_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,pipeline,pipeline,pipeline_1,unroll_16,unroll_8,unroll,pipeline_1,15.75,0.8445329450426429,False
workload_2706.cpp,xczu7ev-ffvc1156-2-e,3.33,92.24697402,717,21,1,17,23,cyclic_8_1,block_32_1,block_128_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,pipeline,unroll_16,unroll_4,pipeline,unroll_4,unroll_8,unroll_4,unroll_2,pipeline,pipeline_1,15.5,0.84345418691416,False
workload_2707.cpp,xczu7ev-ffvc1156-2-e,3.33,115.7753421,849,21,1,17,22,cyclic_8_1,block_32_1,block_128_1,cyclic_2_1,complete_1,pipeline_1,pipeline_1,pipeline,unroll_16,unroll_4,pipeline,unroll_16,unroll_2,unroll_32,pipeline,pipeline,pipeline,15.25,0.8435081660222309,False
workload_2708.cpp,xczu7ev-ffvc1156-2-e,3.33,5.18130018,858,20,1,16,42,cyclic_8_1,block_16_1,cyclic_16_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_2,pipeline,unroll_4,pipeline,unroll_2,pipeline_1,unroll_64,pipeline,pipeline,pipeline,19.75,0.7970077040777227,False
workload_2709.cpp,xczu7ev-ffvc1156-2-e,3.33,41.42299554,881,16,1,15,24,cyclic_4_1,block_16_1,block_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_4,unroll,unroll_4,pipeline_1,unroll_16,unroll_16,unroll,pipeline_1,14.0,0.871734715076512,False
workload_2710.cpp,xczu7ev-ffvc1156-2-e,3.33,5.21198946,777,20,1,16,32,cyclic_8_1,block_8_1,cyclic_16_1,block_2_1,complete_1,pipeline_1,pipeline_1,unroll_2,pipeline,unroll_4,unroll,unroll_2,unroll_8,unroll_32,unroll_8,unroll,pipeline,17.25,0.8310917344788176,False
workload_2711.cpp,xczu7ev-ffvc1156-2-e,3.33,2096.59889574,946,21,6,20,79,block_2_1,block_2_1,block_64_1,cyclic_2_1,cyclic_8_1,pipeline_1,unroll_4,unroll_4,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_4,unroll_16,pipeline_1,pipeline,31.5,0.3234386412041034,False
workload_2712.cpp,xczu7ev-ffvc1156-2-e,3.33,5.13766386,936,18,1,16,45,cyclic_4_1,block_16_1,cyclic_16_1,block_2_1,complete_1,pipeline_1,pipeline_1,pipeline,pipeline,unroll_4,pipeline,unroll_2,pipeline,unroll_64,pipeline,pipeline,pipeline,20.0,0.7906603742031834,False
workload_2713.cpp,xczu7ev-ffvc1156-2-e,3.33,11.3571981,1078,19,1,19,53,cyclic_2_1,block_32_1,block_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline,pipeline,unroll_8,unroll_16,unroll_16,unroll,pipeline_1,23.0,0.7126439546377644,False
workload_2714.cpp,xczu7ev-ffvc1156-2-e,3.33,41.22894978,1114,17,1,15,49,cyclic_8_1,block_16_1,block_8_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,pipeline,pipeline,unroll_4,unroll,unroll_4,unroll_8,unroll_32,unroll_16,unroll,pipeline_1,20.5,0.7762871573478035,False
workload_2715.cpp,xczu7ev-ffvc1156-2-e,3.33,21.4506279,1118,14,6,21,50,cyclic_2_1,cyclic_4_1,block_8_1,cyclic_4_1,cyclic_2_1,unroll,pipeline_1,unroll_2,unroll,unroll_4,pipeline_1,pipeline,unroll_16,unroll_4,unroll_16,unroll,pipeline_1,22.75,0.7189999997445904,False
workload_2718.cpp,xczu7ev-ffvc1156-2-e,3.33,96.65911746,2472,14,1,17,15,cyclic_4_1,cyclic_4_1,block_512_1,cyclic_4_1,block_8_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline,unroll_8,pipeline_1,unroll_16,unroll_8,unroll,pipeline,11.75,0.8973778335844583,False
workload_2719.cpp,xczu7ev-ffvc1156-2-e,3.33,80.30784510000001,77,26,1,3,9,cyclic_4_1,block_2_1,block_128_1,cyclic_4_1,block_8_1,pipeline,unroll_2,unroll_2,unroll,unroll_4,pipeline_1,pipeline,unroll_2,unroll_4,unroll_2,pipeline,pipeline,9.75,0.9314629342218813,False
workload_2720.cpp,xczu7ev-ffvc1156-2-e,3.33,183.2079087,92,12,1,4,10,block_2_1,block_2_1,block_128_1,cyclic_4_1,block_8_1,pipeline,unroll_2,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_16,unroll_16,pipeline_1,pipeline,6.75,0.9724661219961241,False
workload_2721.cpp,xczu7ev-ffvc1156-2-e,3.33,115.91120610000002,95,16,1,2,14,cyclic_4_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,cyclic_4_1,pipeline,unroll_2,unroll_2,unroll,unroll_4,pipeline,unroll_2,pipeline,unroll_16,pipeline,pipeline,pipeline_1,8.25,1.0,True
workload_2722.cpp,xczu7ev-ffvc1156-2-e,3.33,124.7567517,100,16,1,1,9,cyclic_8_1,cyclic_8_1,block_128_1,cyclic_4_1,block_8_1,pipeline_1,unroll_4,unroll_2,pipeline,unroll_4,unroll,unroll_2,pipeline,unroll_16,unroll_64,pipeline,pipeline,6.75,1.0,True
workload_2723.cpp,xczu7ev-ffvc1156-2-e,3.33,209.1008565,117,14,1,1,7,cyclic_4_1,block_4_1,block_128_1,cyclic_4_1,block_8_1,pipeline,unroll_2,unroll_4,unroll_2,unroll_4,pipeline,unroll_4,unroll_2,unroll_16,unroll_2,pipeline,pipeline,5.75,0.9725110937332367,False
workload_2724.cpp,xczu7ev-ffvc1156-2-e,3.33,70.54770834,120,17,1,3,22,cyclic_8_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_2,pipeline,unroll_4,unroll,unroll_2,pipeline,unroll_32,unroll_8,pipeline,pipeline_1,10.75,0.9163789417733106,False
workload_2725.cpp,xczu7ev-ffvc1156-2-e,3.33,71.17300242,120,21,3,15,21,cyclic_8_1,cyclic_8_1,block_16_1,cyclic_4_1,cyclic_4_1,unroll,unroll_4,unroll_4,pipeline_1,unroll_4,unroll,pipeline_1,pipeline_1,unroll_16,unroll_8,pipeline,pipeline_1,15.0,0.8535017072993178,False
workload_2726.cpp,xczu7ev-ffvc1156-2-e,3.33,38.78169282,149,58,1,8,26,block_2_1,cyclic_8_1,cyclic_16_1,cyclic_4_1,block_8_1,pipeline_1,unroll_4,unroll_2,pipeline_1,unroll_4,pipeline,pipeline_1,unroll_16,unroll_16,unroll_4,pipeline,pipeline_1,23.25,0.7063184105303232,False
workload_2727.cpp,xczu7ev-ffvc1156-2-e,3.33,60.30116514,149,20,1,3,31,cyclic_8_1,cyclic_4_1,cyclic_16_1,cyclic_4_1,complete_1,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_4,unroll,unroll_32,unroll_8,pipeline_1,pipeline_1,13.75,0.8726575809252406,False
workload_2728.cpp,xczu7ev-ffvc1156-2-e,3.33,126.07825554,170,19,1,1,18,cyclic_4_1,block_32_1,block_128_1,cyclic_4_1,block_8_1,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_4,unroll,unroll_2,unroll_8,unroll_32,unroll_64,pipeline,pipeline,9.75,0.9255237485740967,False
workload_2729.cpp,xczu7ev-ffvc1156-2-e,3.33,15.377493780000002,170,56,1,3,23,cyclic_8_1,cyclic_4_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,unroll,unroll_4,unroll_8,unroll_8,unroll_4,pipeline_1,pipeline,pipeline,unroll_16,unroll_16,pipeline,pipeline,20.75,0.7707212199473727,False
