Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,Area,Weight,is_pareto
gemm_1406.c,xcu200-fsgd2104-2-e,5.0,0.676245,3045,1,1,1,6,unroll_4,unroll_32,unroll,2.25,1.0,True
gemm_1407.c,xcu200-fsgd2104-2-e,5.0,0.760645,809,1,1,35,20,unroll,pipeline,unroll_4,14.25,0.48090975188235674,False
gemm_1408.c,xcu200-fsgd2104-2-e,5.0,1.705365,164,1,1,1,2,unroll_4,unroll_4,unroll,1.25,0.843996103068851,False
gemm_1409.c,xcu200-fsgd2104-2-e,5.0,0.760805,57,1,1,2,1,unroll_4,pipeline,unroll_16,1.25,0.983852529508799,False
gemm_1411.c,xcu200-fsgd2104-2-e,5.0,6.866405,66,1,1,1,1,unroll_2,unroll_4,unroll_32,1.0,0.2573634319094974,False
gemm_1412.c,xcu200-fsgd2104-2-e,5.0,0.093585,1023,1,2,27,6,pipeline,unroll_8,unroll_2,9.0,1.0,True
gemm_1413.c,xcu200-fsgd2104-2-e,5.0,7.726485,45,1,1,1,1,unroll_4,unroll_4,unroll_8,1.0,0.20171684595846082,False
gemm_1414.c,xcu200-fsgd2104-2-e,5.0,0.093585,1059,1,2,27,6,pipeline_1,unroll_4,unroll_32,9.0,1.0,True
gemm_1415.c,xcu200-fsgd2104-2-e,5.0,0.760645,880,1,1,35,20,unroll,pipeline,unroll_32,14.25,0.48090975188235674,False
gemm_1416.c,xcu200-fsgd2104-2-e,5.0,6.861925,921,1,1,1,2,unroll_2,unroll_32,unroll_32,1.25,0.2575926046049931,False
gemm_1418.c,xcu200-fsgd2104-2-e,5.0,0.093585,1032,1,2,27,6,pipeline,unroll_8,unroll_32,9.0,1.0,True
gemm_1419.c,xcu200-fsgd2104-2-e,5.0,0.093585,1055,1,2,27,6,pipeline_1,unroll_4,unroll_8,9.0,1.0,True
gemm_1421.c,xcu200-fsgd2104-2-e,5.0,11.162645,83,1,1,1,1,unroll_4,unroll_32,unroll_2,1.0,0.10006835377627249,False
gemm_1422.c,xcu200-fsgd2104-2-e,3.33,0.06239088,918,1,2,32,7,pipeline_1,unroll,unroll_4,10.5,1.0,True
gemm_1423.c,xcu200-fsgd2104-2-e,3.33,9.179614529999998,179,1,1,1,2,unroll_2,unroll,unroll_4,1.25,0.13682621932217864,False
gemm_1424.c,xcu200-fsgd2104-2-e,3.33,0.12489498,1000,1,2,23,5,pipeline_1,unroll,unroll,7.75,1.0,True
gemm_1425.c,xcu200-fsgd2104-2-e,3.33,4.55682861,42,1,1,1,1,unroll_2,unroll_16,pipeline_1,1.0,0.456802115043499,False
gemm_1426.c,xcu200-fsgd2104-2-e,3.33,6.30521181,31,1,1,1,1,unroll_4,unroll_4,pipeline,1.0,0.2971547252603817,False
gemm_1427.c,xcu200-fsgd2104-2-e,3.33,0.54974637,65,1,1,2,1,unroll_4,pipeline_1,pipeline,1.25,0.9842214010350421,False
gemm_1429.c,xcu200-fsgd2104-2-e,3.33,0.54974637,65,1,1,2,1,unroll_4,pipeline_1,pipeline_1,1.25,0.9842214010350421,False
gemm_1430.c,xcu200-fsgd2104-2-e,3.33,0.06239088,897,1,2,32,7,pipeline,unroll_16,unroll_4,10.5,1.0,True
gemm_1431.c,xcu200-fsgd2104-2-e,3.33,0.54969309,114,1,1,4,3,unroll_8,pipeline,unroll_32,2.25,0.93909714115275,False
gemm_1432.c,xcu200-fsgd2104-2-e,3.33,0.54966645,200,1,1,9,7,unroll_16,pipeline_1,pipeline_1,4.5,0.8442340362911984,False
gemm_1433.c,xcu200-fsgd2104-2-e,3.33,0.54974637,78,1,1,2,1,unroll_4,pipeline_1,unroll_32,1.25,0.9842214010350421,False
gemm_1434.c,xcu200-fsgd2104-2-e,3.33,6.30222813,152,1,1,1,2,unroll_4,unroll_32,pipeline,1.25,0.2972862179306859,False
gemm_1435.c,xcu200-fsgd2104-2-e,3.33,0.5496398100000001,953,1,1,37,22,unroll,pipeline,unroll_8,15.25,0.48629093273231305,False
gemm_1436.c,xcu200-fsgd2104-2-e,3.33,0.01540791,846,1,20,52,24,pipeline_1,pipeline,unroll,24.25,1.0,True
gemm_1437.c,xcu200-fsgd2104-2-e,3.33,0.06239088,998,1,2,32,7,pipeline,unroll_32,unroll,10.5,1.0,True
gemm_1438.c,xcu200-fsgd2104-2-e,3.33,0.54985293,47,1,1,1,1,unroll_2,pipeline,unroll_2,1.0,1.0,True
gemm_1439.c,xcu200-fsgd2104-2-e,3.33,0.06239088,946,1,2,32,7,pipeline_1,unroll_16,pipeline,10.5,1.0,True
gemm_1440.c,xcu200-fsgd2104-2-e,3.33,7.54285293,1496,1,1,1,4,unroll_2,unroll,unroll_16,1.75,0.2119955544956451,False
gemm_1441.c,xcu200-fsgd2104-2-e,3.33,9.17953461,2322,1,1,2,7,unroll_8,unroll,unroll_4,2.75,0.13545053999348938,False
gemm_1442.c,xcu200-fsgd2104-2-e,3.33,4.55672871,1381,1,1,6,10,unroll_32,unroll_16,pipeline_1,4.5,0.42714689821340746,False
gemm_1446.c,xcu200-fsgd2104-2-e,3.33,6.3086217300000005,26,1,1,1,1,unroll_4,unroll_2,pipeline,1.0,0.2968892892092456,False
gemm_1447.c,xcu200-fsgd2104-2-e,3.33,0.06239088,884,1,2,32,7,pipeline,unroll_16,unroll_8,10.5,1.0,True
gemm_1448.c,xcu200-fsgd2104-2-e,3.33,0.06239088,884,1,2,32,7,pipeline,pipeline,unroll_8,10.5,1.0,True
gemm_1449.c,xcu200-fsgd2104-2-e,3.33,6.30262773,150,1,1,1,2,unroll_8,unroll_16,pipeline,1.25,0.29725509952608387,False
gemm_1451.c,xcu200-fsgd2104-2-e,3.33,0.5496398100000001,895,1,1,37,22,unroll,pipeline,unroll_16,15.25,0.48629093273231305,False
gemm_1452.c,xcu200-fsgd2104-2-e,3.33,11.36252277,229,1,1,1,2,unroll_8,unroll_32,unroll_2,1.25,0.10000025726165551,False
gemm_1453.c,xcu200-fsgd2104-2-e,3.33,6.30158877,385,1,1,3,5,unroll_4,unroll,pipeline,2.5,0.293833641564748,False
gemm_1455.c,xcu200-fsgd2104-2-e,3.33,0.06239088,882,1,2,32,7,pipeline,unroll_8,unroll_16,10.5,1.0,True
gemm_1456.c,xcu200-fsgd2104-2-e,3.33,11.36297565,54,1,1,1,1,unroll_4,unroll_16,unroll_2,1.0,0.10000027870853148,False
gemm_1457.c,xcu200-fsgd2104-2-e,3.33,0.06239088,897,1,2,32,7,pipeline_1,unroll_32,unroll_16,10.5,1.0,True
gemm_1458.c,xcu200-fsgd2104-2-e,3.33,0.06239088,886,1,2,32,7,pipeline_1,unroll_2,unroll_16,10.5,1.0,True
gemm_1459.c,xcu200-fsgd2104-2-e,3.33,7.543838610000001,1304,1,1,1,2,unroll_8,unroll_16,unroll_16,1.25,0.21243809902193245,False
gemm_1460.c,xcu200-fsgd2104-2-e,3.33,0.06239088,899,1,2,32,7,pipeline_1,unroll_32,unroll_4,10.5,1.0,True
gemm_1461.c,xcu200-fsgd2104-2-e,3.33,0.54969309,117,1,1,4,3,unroll_8,pipeline,unroll,2.25,0.93909714115275,False
gemm_1462.c,xcu200-fsgd2104-2-e,3.33,6.30164205,142,1,1,1,2,unroll_2,unroll,pipeline,1.25,0.2973318626953789,False
gemm_1463.c,xcu200-fsgd2104-2-e,3.33,0.06239088,897,1,2,32,7,pipeline_1,pipeline,unroll_4,10.5,1.0,True
gemm_1464.c,xcu200-fsgd2104-2-e,3.33,0.06239088,947,1,2,32,7,pipeline_1,unroll_32,pipeline_1,10.5,1.0,True
gemm_1466.c,xcu200-fsgd2104-2-e,3.33,8.08844013,418,1,1,1,3,unroll_2,unroll,unroll_8,1.5,0.18254760190075606,False
gemm_1469.c,xcu200-fsgd2104-2-e,3.33,0.01540791,867,1,20,52,24,pipeline_1,unroll_2,unroll,24.25,1.0,True
gemm_1470.c,xcu200-fsgd2104-2-e,3.33,0.06239088,876,1,2,32,7,pipeline,pipeline,unroll_16,10.5,1.0,True
gemm_1471.c,xcu200-fsgd2104-2-e,3.33,0.54985293,44,1,1,1,1,unroll_2,pipeline_1,pipeline_1,1.0,1.0,True
gemm_1473.c,xcu200-fsgd2104-2-e,3.33,0.06239088,909,1,2,32,7,pipeline,unroll,unroll_4,10.5,1.0,True
gemm_1474.c,xcu200-fsgd2104-2-e,3.33,0.06239088,889,1,2,32,7,pipeline,pipeline_1,pipeline,10.5,1.0,True
gemm_1475.c,xcu200-fsgd2104-2-e,3.33,0.06239088,909,1,2,32,7,pipeline_1,unroll_16,unroll_4,10.5,1.0,True
gemm_1476.c,xcu200-fsgd2104-2-e,3.33,4.55933277,31,1,1,1,1,unroll_4,unroll_4,pipeline_1,1.0,0.4565398415954356,False
gemm_1477.c,xcu200-fsgd2104-2-e,3.33,9.18062685,85,1,1,1,1,unroll_4,unroll_16,unroll_4,1.0,0.13682121026699923,False
gemm_1478.c,xcu200-fsgd2104-2-e,3.33,0.06239088,950,1,2,32,7,pipeline_1,pipeline_1,unroll_16,10.5,1.0,True
gemm_1479.c,xcu200-fsgd2104-2-e,3.33,6.30156213,1442,1,1,6,11,unroll_8,unroll,pipeline,4.75,0.27781359951856355,False
gemm_1480.c,xcu200-fsgd2104-2-e,3.33,4.55768109,32,1,1,1,1,unroll_2,unroll_8,pipeline_1,1.0,0.45671281963946364,False
gemm_1481.c,xcu200-fsgd2104-2-e,3.33,7.27107165,1282,1,1,1,2,unroll_4,unroll_16,unroll_32,1.25,0.22904752689440946,False
gemm_1482.c,xcu200-fsgd2104-2-e,3.33,6.30265437,65,1,1,1,1,unroll_4,unroll_16,pipeline,1.0,0.29735391963829144,False
gemm_1483.c,xcu200-fsgd2104-2-e,3.33,0.06239088,906,1,2,32,7,pipeline_1,pipeline,unroll_8,10.5,1.0,True
gemm_1484.c,xcu200-fsgd2104-2-e,3.33,7.54469109,385,1,1,1,2,unroll_8,unroll_8,unroll_16,1.25,0.21238798205580248,False
gemm_1485.c,xcu200-fsgd2104-2-e,3.33,0.06239088,923,1,2,32,7,pipeline_1,pipeline,unroll_32,10.5,1.0,True
gemm_1486.c,xcu200-fsgd2104-2-e,3.33,4.55630913,1318,1,1,6,10,unroll_16,unroll_32,pipeline_1,4.5,0.42718717746032553,False
gemm_1487.c,xcu200-fsgd2104-2-e,3.33,0.06239088,927,1,2,32,7,pipeline,unroll_16,unroll_16,10.5,1.0,True
gemm_1489.c,xcu200-fsgd2104-2-e,3.33,0.5496398100000001,1031,1,1,37,22,unroll,pipeline,unroll,15.25,0.48629093273231305,False
gemm_1490.c,xcu200-fsgd2104-2-e,3.33,0.06239088,974,1,2,32,7,pipeline_1,unroll,unroll_16,10.5,1.0,True
gemm_1491.c,xcu200-fsgd2104-2-e,3.33,0.54966645,194,1,1,9,7,unroll_16,pipeline,pipeline_1,4.5,0.8442340362911984,False
gemm_1492.c,xcu200-fsgd2104-2-e,3.33,0.06239088,922,1,2,32,7,pipeline,unroll_32,unroll_8,10.5,1.0,True
gemm_1493.c,xcu200-fsgd2104-2-e,3.33,7.270698690000001,1333,1,1,1,2,unroll_2,unroll_32,unroll_32,1.25,0.22907102017164976,False
gemm_1495.c,xcu200-fsgd2104-2-e,3.33,11.36254941,102,1,1,1,1,unroll_4,unroll_32,unroll_2,1.0,0.10000031956821379,False
gemm_1496.c,xcu200-fsgd2104-2-e,3.33,11.36380149,59,1,1,1,1,unroll_8,unroll_8,unroll_2,1.0,0.10000020749321953,False
gemm_1498.c,xcu200-fsgd2104-2-e,3.33,0.06239088,919,1,2,32,7,pipeline_1,unroll_16,pipeline_1,10.5,1.0,True
gemm_1499.c,xcu200-fsgd2104-2-e,3.33,0.06239088,927,1,2,32,7,pipeline_1,pipeline,pipeline,10.5,1.0,True
gemm_1500.c,xcu200-fsgd2104-2-e,3.33,0.54974637,69,1,1,2,1,unroll_4,pipeline_1,unroll,1.25,0.9842214010350421,False
gemm_1501.c,xcu200-fsgd2104-2-e,3.33,0.06239088,913,1,2,32,7,pipeline,unroll_32,pipeline_1,10.5,1.0,True
gemm_1502.c,xcu200-fsgd2104-2-e,3.33,0.06239088,924,1,2,32,7,pipeline,pipeline,unroll_4,10.5,1.0,True
gemm_1503.c,xcu200-fsgd2104-2-e,3.33,0.06239088,935,1,2,32,7,pipeline_1,pipeline_1,unroll_4,10.5,1.0,True
gemm_1504.c,xcu200-fsgd2104-2-e,3.33,0.54974637,66,1,1,2,1,unroll_4,pipeline_1,unroll_16,1.25,0.9842214010350421,False
gemm_1505.c,xcu200-fsgd2104-2-e,3.33,0.54985293,45,1,1,1,1,unroll_2,pipeline,unroll_4,1.0,1.0,True
gemm_1506.c,xcu200-fsgd2104-2-e,3.33,0.06239088,976,1,2,32,7,pipeline_1,unroll,unroll_32,10.5,1.0,True
gemm_1507.c,xcu200-fsgd2104-2-e,3.33,0.06239088,909,1,2,32,7,pipeline_1,pipeline_1,pipeline,10.5,1.0,True
gemm_1508.c,xcu200-fsgd2104-2-e,3.33,0.54974637,64,1,1,2,1,unroll_4,pipeline_1,unroll_8,1.25,0.9842214010350421,False
gemm_1510.c,xcu200-fsgd2104-2-e,3.33,0.01540791,834,1,20,52,24,pipeline_1,pipeline_1,unroll,24.25,1.0,True
gemm_1511.c,xcu200-fsgd2104-2-e,3.33,7.549776,1447,1,1,1,6,unroll,unroll_2,unroll_16,2.25,0.21059709872338606,False
gemm_1512.c,xcu200-fsgd2104-2-e,3.33,0.06239088,897,1,2,32,7,pipeline_1,unroll_2,unroll_32,10.5,1.0,True
gemm_1513.c,xcu200-fsgd2104-2-e,3.33,9.18020061,170,1,1,1,2,unroll_4,unroll_32,unroll_4,1.25,0.13680649998819866,False
gemm_1514.c,xcu200-fsgd2104-2-e,3.33,0.06239088,1028,1,2,32,7,pipeline,unroll,unroll_32,10.5,1.0,True
gemm_1515.c,xcu200-fsgd2104-2-e,3.33,0.54969309,103,1,1,4,3,unroll_8,pipeline,pipeline,2.25,0.93909714115275,False
gemm_1516.c,xcu200-fsgd2104-2-e,3.33,0.06239088,889,1,2,32,7,pipeline,unroll_32,unroll_16,10.5,1.0,True
gemm_1517.c,xcu200-fsgd2104-2-e,3.33,0.54969309,105,1,1,4,3,unroll_8,pipeline,unroll_8,2.25,0.93909714115275,False
gemm_1518.c,xcu200-fsgd2104-2-e,3.33,0.06239088,936,1,2,32,7,pipeline,unroll,pipeline_1,10.5,1.0,True
gemm_1519.c,xcu200-fsgd2104-2-e,3.33,0.06239088,901,1,2,32,7,pipeline_1,unroll_16,unroll_16,10.5,1.0,True
gemm_1520.c,xcu200-fsgd2104-2-e,3.33,0.06239088,937,1,2,32,7,pipeline_1,unroll_8,pipeline,10.5,1.0,True
gemm_1521.c,xcu200-fsgd2104-2-e,3.33,0.06239088,906,1,2,32,7,pipeline,unroll_8,pipeline_1,10.5,1.0,True
gemm_1522.c,xcu200-fsgd2104-2-e,3.33,7.54343901,1351,1,1,1,2,unroll_4,unroll_32,unroll_16,1.25,0.21246159519492394,False
gemm_1523.c,xcu200-fsgd2104-2-e,3.33,0.54966645,201,1,1,9,7,unroll_16,pipeline_1,unroll_4,4.5,0.8442340362911984,False
gemm_1524.c,xcu200-fsgd2104-2-e,3.33,0.06239088,906,1,2,32,7,pipeline,pipeline_1,unroll_32,10.5,1.0,True
gemm_1525.c,xcu200-fsgd2104-2-e,3.33,0.06239088,917,1,2,32,7,pipeline,pipeline_1,unroll_8,10.5,1.0,True
gemm_1526.c,xcu200-fsgd2104-2-e,3.33,8.08945245,156,1,1,1,1,unroll_4,unroll_16,unroll_8,1.0,0.18269583762910005,False
gemm_1527.c,xcu200-fsgd2104-2-e,3.33,0.5496398100000001,903,1,1,37,22,unroll,pipeline,pipeline_1,15.25,0.48629093273231305,False
gemm_1528.c,xcu200-fsgd2104-2-e,3.33,0.46764189,889,1,1,1,4,unroll_4,unroll_16,unroll,1.75,0.9668568013380208,False
gemm_1529.c,xcu200-fsgd2104-2-e,3.33,0.54969309,113,1,1,4,3,unroll_8,pipeline,pipeline_1,2.25,0.93909714115275,False
gemm_1530.c,xcu200-fsgd2104-2-e,3.33,4.55640237,67,1,1,1,1,unroll_2,unroll_32,pipeline_1,1.0,0.45684676693621495,False
gemm_1531.c,xcu200-fsgd2104-2-e,3.33,0.06239088,1001,1,2,32,7,pipeline_1,unroll_16,unroll_32,10.5,1.0,True
gemm_1532.c,xcu200-fsgd2104-2-e,3.33,0.06239088,926,1,2,32,7,pipeline_1,pipeline_1,unroll_2,10.5,1.0,True
gemm_1534.c,xcu200-fsgd2104-2-e,3.33,0.06239088,905,1,2,32,7,pipeline,unroll_32,unroll_2,10.5,1.0,True
gemm_1535.c,xcu200-fsgd2104-2-e,3.33,0.06239088,907,1,2,32,7,pipeline_1,pipeline,unroll_2,10.5,1.0,True
gemm_1536.c,xcu200-fsgd2104-2-e,3.33,0.06239088,910,1,2,32,7,pipeline,unroll_32,unroll_32,10.5,1.0,True
gemm_1537.c,xcu200-fsgd2104-2-e,3.33,0.06239088,892,1,2,32,7,pipeline_1,pipeline_1,pipeline_1,10.5,1.0,True
gemm_1538.c,xcu200-fsgd2104-2-e,3.33,0.54974637,65,1,1,2,1,unroll_4,pipeline,pipeline_1,1.25,0.9842214010350421,False
gemm_1539.c,xcu200-fsgd2104-2-e,3.33,4.556349089999999,134,1,1,1,2,unroll_4,unroll_32,pipeline_1,1.25,0.45665756686586423,False
gemm_1540.c,xcu200-fsgd2104-2-e,3.33,4.56279597,25,1,1,1,1,unroll_2,unroll_2,pipeline_1,1.0,0.4561772818943679,False
gemm_1541.c,xcu200-fsgd2104-2-e,3.33,0.06239088,892,1,2,32,7,pipeline,pipeline_1,unroll_16,10.5,1.0,True
gemm_1542.c,xcu200-fsgd2104-2-e,3.33,0.06239088,901,1,2,32,7,pipeline,pipeline,unroll_2,10.5,1.0,True
gemm_1543.c,xcu200-fsgd2104-2-e,3.33,0.06239088,940,1,2,32,7,pipeline_1,unroll_16,unroll,10.5,1.0,True
gemm_1544.c,xcu200-fsgd2104-2-e,3.33,0.06239088,862,1,2,32,7,pipeline,pipeline,unroll_32,10.5,1.0,True
gemm_1545.c,xcu200-fsgd2104-2-e,3.33,0.06239088,949,1,2,32,7,pipeline_1,pipeline,unroll_16,10.5,1.0,True
gemm_1546.c,xcu200-fsgd2104-2-e,3.33,0.06239088,863,1,2,32,7,pipeline,unroll,pipeline,10.5,1.0,True
gemm_1547.c,xcu200-fsgd2104-2-e,3.33,11.36302893,39,1,1,1,1,unroll_2,unroll_16,unroll_2,1.0,0.10000027379751018,False
gemm_1548.c,xcu200-fsgd2104-2-e,3.33,0.54969309,108,1,1,4,3,unroll_8,pipeline,unroll_4,2.25,0.93909714115275,False
gemm_1549.c,xcu200-fsgd2104-2-e,3.33,0.06239088,892,1,2,32,7,pipeline_1,pipeline_1,unroll_32,10.5,1.0,True
gemm_1550.c,xcu200-fsgd2104-2-e,3.33,0.06239088,977,1,2,32,7,pipeline_1,unroll_32,unroll,10.5,1.0,True
gemm_1551.c,xcu200-fsgd2104-2-e,3.33,0.06239088,934,1,2,32,7,pipeline,unroll_2,unroll_32,10.5,1.0,True
gemm_1552.c,xcu200-fsgd2104-2-e,3.33,7.54391853,150,1,1,1,1,unroll_2,unroll_16,unroll_16,1.0,0.21249605773997804,False
gemm_1553.c,xcu200-fsgd2104-2-e,3.33,9.18068013,53,1,1,1,1,unroll_2,unroll_16,unroll_4,1.0,0.13681941732462483,False
gemm_1554.c,xcu200-fsgd2104-2-e,3.33,0.06239088,901,1,2,32,7,pipeline_1,pipeline,pipeline_1,10.5,1.0,True
gemm_1555.c,xcu200-fsgd2104-2-e,3.33,0.06239088,883,1,2,32,7,pipeline,pipeline,pipeline_1,10.5,1.0,True
gemm_1556.c,xcu200-fsgd2104-2-e,3.33,0.01540791,817,1,20,52,24,pipeline,pipeline_1,unroll,24.25,1.0,True
gemm_1557.c,xcu200-fsgd2104-2-e,3.33,0.06239088,889,1,2,32,7,pipeline,unroll_32,pipeline,10.5,1.0,True
gemm_1558.c,xcu200-fsgd2104-2-e,3.33,0.54969309,110,1,1,4,3,unroll_8,pipeline,unroll_2,2.25,0.93909714115275,False
gemm_1559.c,xcu200-fsgd2104-2-e,3.33,0.5496398100000001,1001,1,1,37,22,unroll,pipeline_1,unroll_32,15.25,0.48629093273231305,False
gemm_1560.c,xcu200-fsgd2104-2-e,3.33,0.5496398100000001,1049,1,1,37,22,unroll,pipeline_1,unroll,15.25,0.48629093273231305,False
gemm_1561.c,xcu200-fsgd2104-2-e,3.33,0.06239088,956,1,2,32,7,pipeline_1,unroll_32,unroll_32,10.5,1.0,True
gemm_1562.c,xcu200-fsgd2104-2-e,3.33,0.06239088,950,1,2,32,7,pipeline,unroll_16,unroll,10.5,1.0,True
gemm_1563.c,xcu200-fsgd2104-2-e,3.33,0.45384237,948,1,1,1,3,unroll_2,unroll_32,unroll,1.5,1.0,True
gemm_1564.c,xcu200-fsgd2104-2-e,3.33,4.55677533,65,1,1,1,1,unroll_4,unroll_16,pipeline_1,1.0,0.45680769637730256,False
gemm_1566.c,xcu200-fsgd2104-2-e,3.33,9.17956125,541,1,1,1,4,unroll_4,unroll,unroll_4,1.75,0.13659600101528746,False
gemm_1567.c,xcu200-fsgd2104-2-e,3.33,0.06239088,869,1,2,32,7,pipeline,unroll_16,pipeline_1,10.5,1.0,True
gemm_1568.c,xcu200-fsgd2104-2-e,3.33,0.12489498,958,1,2,23,5,pipeline,unroll,unroll,7.75,1.0,True
gemm_1569.c,xcu200-fsgd2104-2-e,3.33,0.54985293,45,1,1,1,1,unroll_2,pipeline,unroll_16,1.0,1.0,True
gemm_1570.c,xcu200-fsgd2104-2-e,3.33,0.54974637,67,1,1,2,1,unroll_4,pipeline_1,unroll_4,1.25,0.9842214010350421,False
gemm_1571.c,xcu200-fsgd2104-2-e,3.33,0.46705581,365,1,1,1,2,unroll_2,unroll_16,unroll,1.25,1.0,True
gemm_1572.c,xcu200-fsgd2104-2-e,3.33,0.06239088,991,1,2,32,7,pipeline,unroll_2,unroll_16,10.5,1.0,True
gemm_1574.c,xcu200-fsgd2104-2-e,3.33,0.06239088,993,1,2,32,7,pipeline_1,unroll_16,unroll_8,10.5,1.0,True
gemm_1575.c,xcu200-fsgd2104-2-e,3.33,0.54985293,46,1,1,1,1,unroll_2,pipeline,pipeline_1,1.0,1.0,True
gemm_1576.c,xcu200-fsgd2104-2-e,3.33,0.54974637,71,1,1,2,1,unroll_4,pipeline,unroll_8,1.25,0.9842214010350421,False
gemm_1578.c,xcu200-fsgd2104-2-e,3.33,6.30228141,73,1,1,1,1,unroll_2,unroll_32,pipeline,1.0,0.29738297722162677,False
gemm_1579.c,xcu200-fsgd2104-2-e,3.33,0.54985293,47,1,1,1,1,unroll_2,pipeline_1,pipeline,1.0,1.0,True
gemm_1580.c,xcu200-fsgd2104-2-e,3.33,0.06239088,1024,1,2,32,7,pipeline,unroll_16,unroll_32,10.5,1.0,True
gemm_1581.c,xcu200-fsgd2104-2-e,3.33,0.5496398100000001,1026,1,1,37,22,unroll,pipeline_1,pipeline_1,15.25,0.48629093273231305,False
gemm_1582.c,xcu200-fsgd2104-2-e,3.33,0.06239088,1006,1,2,32,7,pipeline,unroll_32,unroll_4,10.5,1.0,True
gemm_1583.c,xcu200-fsgd2104-2-e,3.33,0.06239088,982,1,2,32,7,pipeline,pipeline_1,unroll_2,10.5,1.0,True
gemm_1584.c,xcu200-fsgd2104-2-e,3.33,0.06239088,971,1,2,32,7,pipeline,pipeline_1,pipeline_1,10.5,1.0,True
gemm_1585.c,xcu200-fsgd2104-2-e,3.33,0.54985293,46,1,1,1,1,unroll_2,pipeline,pipeline,1.0,1.0,True
gemm_1586.c,xcu200-fsgd2104-2-e,3.33,0.06239088,969,1,2,32,7,pipeline,unroll_16,pipeline,10.5,1.0,True
gemm_1587.c,xcu200-fsgd2104-2-e,3.33,4.55576301,137,1,1,1,2,unroll_2,unroll,pipeline_1,1.25,0.4567189230186095,False
gemm_1588.c,xcu200-fsgd2104-2-e,3.33,0.5496398100000001,951,1,1,37,22,unroll,pipeline_1,pipeline,15.25,0.48629093273231305,False
gemm_1590.c,xcu200-fsgd2104-2-e,3.33,0.06239088,882,1,2,32,7,pipeline,pipeline,pipeline,10.5,1.0,True
gemm_1591.c,xcu200-fsgd2104-2-e,3.33,0.54985293,47,1,1,1,1,unroll_2,pipeline,unroll,1.0,1.0,True
gemm_1592.c,xcu200-fsgd2104-2-e,3.33,0.54974637,65,1,1,2,1,unroll_4,pipeline,unroll_2,1.25,0.9842214010350421,False
gemm_1593.c,xcu200-fsgd2104-2-e,3.33,9.18025389,87,1,1,1,1,unroll_2,unroll_32,unroll_4,1.0,0.13683376208590672,False
gemm_1594.c,xcu200-fsgd2104-2-e,3.33,0.06239088,975,1,2,32,7,pipeline,unroll_8,unroll_32,10.5,1.0,True
gemm_1595.c,xcu200-fsgd2104-2-e,3.33,0.54985293,48,1,1,1,1,unroll_2,pipeline_1,unroll_8,1.0,1.0,True
gemm_1596.c,xcu200-fsgd2104-2-e,3.33,0.06239088,977,1,2,32,7,pipeline,unroll_2,pipeline,10.5,1.0,True
gemm_1597.c,xcu200-fsgd2104-2-e,3.33,0.01540791,921,1,20,52,24,pipeline,pipeline,unroll,24.25,1.0,True
gemm_1599.c,xcu200-fsgd2104-2-e,3.33,0.54974637,68,1,1,2,1,unroll_4,pipeline,unroll_4,1.25,0.9842214010350421,False
gemm_1600.c,xcu200-fsgd2104-2-e,3.33,6.30270765,43,1,1,1,1,unroll_2,unroll_16,pipeline,1.0,0.2973497687295702,False
gemm_1602.c,xcu200-fsgd2104-2-e,3.33,0.06239088,997,1,2,32,7,pipeline_1,unroll,pipeline,10.5,1.0,True
gemm_1603.c,xcu200-fsgd2104-2-e,3.33,0.54974637,72,1,1,2,1,unroll_4,pipeline,unroll_32,1.25,0.9842214010350421,False
gemm_1604.c,xcu200-fsgd2104-2-e,3.33,7.54349229,405,1,1,1,2,unroll_2,unroll_32,unroll_16,1.25,0.21245846223005266,False
gemm_1606.c,xcu200-fsgd2104-2-e,3.33,0.54985293,46,1,1,1,1,unroll_2,pipeline_1,unroll_4,1.0,1.0,True
gemm_1607.c,xcu200-fsgd2104-2-e,3.33,0.06239088,988,1,2,32,7,pipeline,unroll,unroll_16,10.5,1.0,True
gemm_1608.c,xcu200-fsgd2104-2-e,3.33,0.54974637,63,1,1,2,1,unroll_4,pipeline_1,unroll_2,1.25,0.9842214010350421,False
gemm_1609.c,xcu200-fsgd2104-2-e,3.33,0.54985293,44,1,1,1,1,unroll_2,pipeline,unroll_8,1.0,1.0,True
gemm_1610.c,xcu200-fsgd2104-2-e,3.33,0.06239088,959,1,2,32,7,pipeline_1,unroll_32,pipeline,10.5,1.0,True
gemm_1611.c,xcu200-fsgd2104-2-e,3.33,0.54985293,43,1,1,1,1,unroll_2,pipeline_1,unroll_16,1.0,1.0,True
gemm_1612.c,xcu200-fsgd2104-2-e,3.33,4.55570973,358,1,1,3,5,unroll_4,unroll,pipeline_1,2.5,0.44999443543176687,False
gemm_1613.c,xcu200-fsgd2104-2-e,3.33,0.5496398100000001,897,1,1,37,22,unroll,pipeline,unroll_4,15.25,0.48629093273231305,False
gemm_1614.c,xcu200-fsgd2104-2-e,3.33,0.06239088,937,1,2,32,7,pipeline_1,unroll,pipeline_1,10.5,1.0,True
gemm_1615.c,xcu200-fsgd2104-2-e,3.33,9.18058689,506,1,1,1,3,unroll_16,unroll_16,unroll_4,1.5,0.13670644534023801,False
