Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,Area,Weight,is_pareto
workload_3303.cpp,xcu200-fsgd2104-2-e,10.0,1702.75145,103,1,1,1,1,cyclic_2_1,block_8_1,block_2_1,unroll_2,unroll_4,pipeline,unroll_2,unroll_2,1.0,0.9999996815631096,False
workload_3304.cpp,xcu200-fsgd2104-2-e,10.0,1702.74993,109,1,1,1,1,cyclic_2_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline,unroll_2,unroll,1.0,0.9999998291314176,False
workload_3305.cpp,xcu200-fsgd2104-2-e,10.0,5804.40225,198,1,1,1,1,cyclic_2_1,block_2_1,block_8_1,unroll_4,unroll_4,unroll_2,unroll,unroll_2,1.0,0.6458401004090296,False
workload_3306.cpp,xcu200-fsgd2104-2-e,10.0,1702.74993,119,3,1,1,1,cyclic_4_1,block_8_1,block_4_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll,1.5,0.925089991988239,False
workload_3307.cpp,xcu200-fsgd2104-2-e,10.0,1702.74913,220,2,1,1,2,cyclic_4_1,block_8_1,block_2_1,unroll_2,unroll_4,pipeline_1,unroll,unroll_4,1.5,0.9250899919883672,False
workload_3308.cpp,xcu200-fsgd2104-2-e,10.0,1702.74977,165,3,1,1,1,cyclic_4_1,block_2_1,block_2_1,unroll_2,unroll_4,pipeline,unroll,unroll_2,1.5,0.9250899919882706,False
workload_3309.cpp,xcu200-fsgd2104-2-e,10.0,4713.96521,162,1,1,1,1,cyclic_2_1,block_8_1,block_2_1,unroll_2,unroll_4,unroll_2,unroll_2,unroll,1.0,0.7313977231427706,False
workload_3310.cpp,xcu200-fsgd2104-2-e,10.0,1702.74929,121,1,1,1,1,cyclic_2_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline,unroll_4,unroll,1.0,0.9999998912654458,False
workload_3311.cpp,xcu200-fsgd2104-2-e,10.0,5804.48417,109,3,1,1,1,cyclic_4_1,block_2_1,block_4_1,unroll_2,unroll_2,unroll_2,unroll,unroll_2,1.5,0.6401725550919161,False
workload_3312.cpp,xcu200-fsgd2104-2-e,10.0,1885.10305,1364,5,1,1,9,block_128_1,block_64_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll,unroll_4,4.0,0.5991020961202408,False
workload_3313.cpp,xcu200-fsgd2104-2-e,10.0,1875.76417,130,4,1,1,1,cyclic_8_1,block_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll,unroll_4,1.75,0.8877114830123112,False
workload_3314.cpp,xcu200-fsgd2104-2-e,10.0,1702.75081,131,3,1,1,2,cyclic_4_1,block_8_1,block_4_1,unroll_2,unroll_4,pipeline,unroll_2,unroll_4,1.75,0.8888553932501474,False
workload_3315.cpp,xcu200-fsgd2104-2-e,10.0,1702.75081,127,1,1,1,1,cyclic_2_1,block_8_1,block_2_1,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_4,1.0,0.9999997436971325,False
workload_3316.cpp,xcu200-fsgd2104-2-e,10.0,1870.52193,125,1,1,1,1,cyclic_2_1,block_8_1,block_8_1,unroll_2,unroll_2,pipeline,unroll,unroll_2,1.0,0.9837854768788683,False
workload_3317.cpp,xcu200-fsgd2104-2-e,10.0,5636.62849,321,2,1,1,2,cyclic_2_1,block_2_1,block_2_1,unroll_4,unroll_4,unroll_2,unroll,unroll,1.5,0.652632233428338,False
workload_3320.cpp,xcu200-fsgd2104-2-e,10.0,1886.16801,1397,3,1,2,10,block_128_1,block_8_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll,unroll_4,4.0,0.5990991214376243,False
workload_3321.cpp,xcu200-fsgd2104-2-e,10.0,1702.74929,123,4,1,1,1,cyclic_4_1,block_4_1,block_4_1,unroll_2,unroll_2,pipeline,unroll_4,unroll,1.75,0.888855393250367,False
workload_3322.cpp,xcu200-fsgd2104-2-e,10.0,1870.52193,128,1,1,1,1,cyclic_4_1,block_8_1,block_8_1,unroll_2,unroll_2,pipeline,unroll,unroll_2,1.0,0.9837854768788683,False
workload_3323.cpp,xcu200-fsgd2104-2-e,10.0,1702.74817,141,1,1,1,1,cyclic_2_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline,unroll,unroll,1.0,1.0,True
workload_3324.cpp,xcu200-fsgd2104-2-e,10.0,4881.73905,84,1,1,1,1,cyclic_2_1,block_8_1,cyclic_8_1,unroll_2,unroll_2,unroll_2,unroll_2,unroll_2,1.0,0.7178286019978442,False
workload_3325.cpp,xcu200-fsgd2104-2-e,10.0,4881.73729,115,1,1,1,1,cyclic_2_1,block_8_1,block_8_1,unroll_2,unroll_2,unroll_2,unroll,unroll_2,1.0,0.7178287435690762,False
workload_3326.cpp,xcu200-fsgd2104-2-e,10.0,1702.74913,118,3,1,1,1,cyclic_4_1,block_4_1,block_2_1,unroll_2,unroll_2,pipeline,unroll,unroll_4,1.5,0.9250899919883672,False
workload_3327.cpp,xcu200-fsgd2104-2-e,10.0,1702.75025,100,1,1,1,1,cyclic_2_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline,unroll_4,unroll_4,1.0,0.9999997980644044,False
workload_3328.cpp,xcu200-fsgd2104-2-e,10.0,1702.75025,99,3,1,1,1,cyclic_4_1,block_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_4,1.5,0.9250899919881665,False
workload_3329.cpp,xcu200-fsgd2104-2-e,10.0,1870.68593,133,1,1,1,1,cyclic_2_1,block_2_1,block_8_1,unroll_4,unroll_2,pipeline,unroll_2,unroll,1.0,0.9837696991803092,False
workload_3330.cpp,xcu200-fsgd2104-2-e,10.0,1703.05697,571,2,1,3,7,cyclic_2_1,block_8_1,block_4_1,unroll,unroll_4,pipeline_1,unroll,unroll_2,3.25,0.6885334735162163,False
workload_3331.cpp,xcu200-fsgd2104-2-e,10.0,3204.01577,169,1,1,1,1,cyclic_2_1,block_8_1,block_2_1,unroll_2,unroll_4,unroll_4,unroll_2,unroll,1.0,0.8601511228790553,False
workload_3332.cpp,xcu200-fsgd2104-2-e,10.0,1702.74977,404,1,1,1,3,cyclic_2_1,block_8_1,block_2_1,unroll_2,unroll_8,pipeline_1,unroll,unroll_2,1.5,0.9250899919882706,False
workload_3333.cpp,xcu200-fsgd2104-2-e,10.0,1870.82849,558,1,1,3,7,cyclic_2_1,block_8_1,cyclic_8_1,unroll,unroll_2,pipeline_1,unroll,unroll_4,3.0,0.7195258455772404,False
workload_3334.cpp,xcu200-fsgd2104-2-e,10.0,1702.74977,113,2,1,1,1,cyclic_4_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline,unroll,unroll_2,1.25,0.9621381942379744,False
workload_3335.cpp,xcu200-fsgd2104-2-e,10.0,17469.89393,875,3,1,1,4,block_128_1,block_8_1,cyclic_8_1,unroll_2,unroll_2,unroll_2,unroll_2,unroll_2,2.25,0.11839596578677312,False
workload_3336.cpp,xcu200-fsgd2104-2-e,10.0,1702.74817,317,2,1,1,2,cyclic_2_1,block_8_1,cyclic_4_1,unroll_2,unroll_4,pipeline,unroll,unroll,1.5,0.9250899919884216,False
workload_3337.cpp,xcu200-fsgd2104-2-e,10.0,1870.52145,135,1,1,1,1,cyclic_4_1,block_8_1,cyclic_8_1,unroll_2,unroll_2,pipeline,unroll_4,unroll,1.0,0.9837855230577048,False
workload_3338.cpp,xcu200-fsgd2104-2-e,10.0,1702.74817,147,2,1,1,1,cyclic_2_1,block_8_1,block_4_1,unroll_2,unroll_2,pipeline,unroll,unroll,1.25,0.9621381942382831,False
workload_3339.cpp,xcu200-fsgd2104-2-e,10.0,5636.63009,113,2,1,1,1,cyclic_2_1,block_2_1,block_2_1,unroll_4,unroll_2,unroll_2,unroll,unroll_2,1.25,0.6570928315347139,False
workload_3340.cpp,xcu200-fsgd2104-2-e,10.0,1702.74913,124,3,1,1,1,cyclic_4_1,block_2_1,block_2_1,unroll_2,unroll_2,pipeline,unroll,unroll_4,1.5,0.9250899919883672,False
workload_3341.cpp,xcu200-fsgd2104-2-e,10.0,1702.75081,124,1,1,1,1,cyclic_2_1,block_8_1,block_2_1,unroll_2,unroll_4,pipeline,unroll_2,unroll_4,1.0,0.9999997436971325,False
workload_3342.cpp,xcu200-fsgd2104-2-e,10.0,1870.52201,196,1,1,1,2,cyclic_2_1,block_8_1,cyclic_8_1,unroll_2,unroll_4,pipeline,unroll_2,unroll,1.25,0.9588897218097476,False
workload_3343.cpp,xcu200-fsgd2104-2-e,10.0,1702.91537,93,3,1,1,1,cyclic_2_1,block_4_1,block_2_1,unroll_4,unroll_2,pipeline,unroll_2,unroll_2,1.5,0.9250899903402651,False
workload_3344.cpp,xcu200-fsgd2104-2-e,10.0,4881.73729,124,3,1,1,1,cyclic_4_1,block_16_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll,unroll_2,1.5,0.7101073099319025,False
workload_3345.cpp,xcu200-fsgd2104-2-e,10.0,5594.77009,95,3,1,1,1,cyclic_4_1,block_2_1,block_2_1,unroll_2,unroll_2,unroll_4,unroll_2,unroll_4,1.5,0.6557583236193467,False
workload_3346.cpp,xcu200-fsgd2104-2-e,10.0,1702.75089,101,3,1,1,1,cyclic_4_1,block_16_1,block_2_1,unroll_2,unroll_2,pipeline,unroll_4,unroll_2,1.5,0.9250899919879852,False
workload_3347.cpp,xcu200-fsgd2104-2-e,10.0,1702.74817,142,1,1,1,1,cyclic_2_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll,unroll,1.0,1.0,True
workload_3348.cpp,xcu200-fsgd2104-2-e,10.0,4839.79361,116,3,1,1,1,cyclic_4_1,block_4_1,block_2_1,unroll_2,unroll_2,unroll_2,unroll,unroll_4,1.5,0.7133645408430331,False
workload_3349.cpp,xcu200-fsgd2104-2-e,10.0,1870.52033,150,1,1,1,1,cyclic_2_1,block_2_1,cyclic_8_1,unroll_2,unroll_2,pipeline,unroll,unroll,1.0,0.9837856308083286,False
workload_3350.cpp,xcu200-fsgd2104-2-e,10.0,1702.74977,109,1,1,1,1,cyclic_2_1,block_8_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll,unroll_2,1.0,0.9999998446649245,False
workload_3351.cpp,xcu200-fsgd2104-2-e,10.0,1702.74913,115,2,1,1,1,cyclic_2_1,block_2_1,block_2_1,unroll_2,unroll_2,pipeline_1,unroll,unroll_4,1.25,0.962138194238172,False
workload_3352.cpp,xcu200-fsgd2104-2-e,10.0,1870.52129,125,1,1,1,1,cyclic_2_1,block_2_1,cyclic_8_1,unroll_2,unroll_2,pipeline_1,unroll,unroll_4,1.0,0.9837855384506508,False
workload_3353.cpp,xcu200-fsgd2104-2-e,10.0,1702.74817,347,4,1,1,2,cyclic_4_1,block_4_1,cyclic_4_1,unroll_2,unroll_4,pipeline,unroll,unroll,2.0,0.8534343980242642,False
workload_3354.cpp,xcu200-fsgd2104-2-e,10.0,1702.74913,158,3,1,1,2,cyclic_4_1,block_32_1,block_2_1,unroll_2,unroll_2,pipeline,unroll,unroll_4,1.75,0.88885539325038,False
workload_3355.cpp,xcu200-fsgd2104-2-e,10.0,1703.05537,776,2,1,3,8,cyclic_2_1,block_8_1,cyclic_4_1,unroll,unroll_4,pipeline_1,unroll,unroll,3.5,0.6579940995012323,False
workload_3356.cpp,xcu200-fsgd2104-2-e,10.0,1885.10209,1775,4,1,1,8,block_128_1,block_8_1,cyclic_4_1,unroll_2,unroll_2,pipeline,unroll,unroll,3.5,0.6576718782965942,False
workload_3372.cpp,xcu200-fsgd2104-2-e,5.0,3301.279605,891,5,1,1,8,cyclic_8_1,block_4_1,cyclic_16_1,unroll_32,unroll_2,unroll_4,unroll_2,unroll,3.75,0.37179183364361335,False
workload_3392.cpp,xcu200-fsgd2104-2-e,5.0,857.436965,234,3,1,6,6,block_4_1,cyclic_4_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll,unroll_2,4.0,0.44654778918621896,False
workload_3412.cpp,xcu200-fsgd2104-2-e,5.0,857.436965,241,2,1,6,6,block_4_1,block_8_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll,unroll_2,3.75,0.48276875206295433,False
workload_3452.cpp,xcu200-fsgd2104-2-e,5.0,857.365285,339,3,1,5,7,block_2_1,block_64_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll,unroll_2,4.0,0.446547799013825,False
workload_3468.cpp,xcu200-fsgd2104-2-e,5.0,941.251885,339,3,1,5,7,block_2_1,block_32_1,cyclic_16_1,unroll_16,unroll_4,pipeline_1,unroll_4,unroll_2,4.0,0.4463948150947693,False
workload_3482.cpp,xcu200-fsgd2104-2-e,5.0,7800.36256,1232,2,1,5,11,block_2_1,block_2_1,block_2_1,unroll_4,unroll,unroll_16,unroll_2,unroll_2,4.75,0.10316214821294649,False
workload_3492.cpp,xcu200-fsgd2104-2-e,5.0,857.436965,237,3,1,6,6,block_4_1,block_4_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll,unroll_2,4.0,0.44654778918621896,False
workload_3493.cpp,xcu200-fsgd2104-2-e,5.0,4231.235445,881,4,1,1,7,cyclic_8_1,block_2_1,block_2_1,unroll_32,unroll_2,unroll_4,unroll_2,unroll,3.25,0.33701101376367404,False
workload_3509.cpp,xcu200-fsgd2104-2-e,5.0,2290.064245,409,5,1,1,5,cyclic_8_1,block_4_1,cyclic_16_1,unroll_16,unroll_2,unroll_4,unroll_2,unroll,3.0,0.5364056272469185,False
workload_3515.cpp,xcu200-fsgd2104-2-e,5.0,941.251855,946,3,1,6,13,block_2_1,block_32_1,cyclic_16_1,unroll_16,unroll_16,pipeline_1,unroll_4,unroll_2,5.75,0.24333878891212748,False
workload_3516.cpp,xcu200-fsgd2104-2-e,5.0,1087.965045,1160,4,1,1,6,cyclic_4_1,cyclic_16_1,cyclic_16_1,unroll_32,unroll_2,unroll_16,unroll_2,unroll,3.0,0.6002499758445035,False
workload_3517.cpp,xcu200-fsgd2104-2-e,5.0,1024.472725,150,3,1,1,2,cyclic_16_1,block_4_1,cyclic_32_1,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,1.75,0.8339644825574667,False
workload_3523.cpp,xcu200-fsgd2104-2-e,5.0,857.365285,343,3,1,5,7,block_2_1,block_64_1,block_4_1,unroll_16,unroll_2,pipeline_1,unroll,unroll_2,4.0,0.446547799013825,False
workload_3524.cpp,xcu200-fsgd2104-2-e,5.0,5793.619245,611,3,1,3,8,block_2_1,block_32_1,cyclic_16_1,unroll_16,unroll_4,unroll_4,unroll_4,unroll_2,3.75,0.1954518369001566,False
workload_3535.cpp,xcu200-fsgd2104-2-e,5.0,1024.533365,274,5,1,1,3,cyclic_8_1,block_4_1,cyclic_16_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll,2.5,0.6893503517441208,False
workload_3540.cpp,xcu200-fsgd2104-2-e,5.0,857.36608,786,2,1,7,10,block_2_1,block_2_1,block_2_1,unroll_16,unroll,pipeline_1,unroll_2,unroll_2,5.0,0.31966389963977015,False
workload_3557.cpp,xcu200-fsgd2104-2-e,5.0,857.365845,222,3,1,5,5,block_2_1,block_16_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_2,3.5,0.5207897208305282,False
workload_3558.cpp,xcu200-fsgd2104-2-e,5.0,1024.533325,430,5,1,1,4,cyclic_8_1,block_4_1,cyclic_16_1,unroll_16,unroll_4,pipeline_1,unroll_2,unroll,2.75,0.6443969901877221,False
workload_3569.cpp,xcu200-fsgd2104-2-e,5.0,5793.617925,575,2,1,3,7,block_2_1,block_8_1,cyclic_16_1,unroll_16,unroll_2,unroll_4,unroll,unroll,3.25,0.21406652328167014,False
workload_3570.cpp,xcu200-fsgd2104-2-e,5.0,2868.086645,961,5,1,1,4,cyclic_8_1,block_4_1,block_2_1,unroll_32,unroll_2,unroll_8,unroll_2,unroll,2.75,0.5122050195206885,False
workload_3571.cpp,xcu200-fsgd2104-2-e,5.0,857.365285,610,4,1,5,11,block_2_1,cyclic_128_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll,unroll_2,5.25,0.2924429180592313,False
workload_3579.cpp,xcu200-fsgd2104-2-e,5.0,857.436965,358,3,1,6,8,block_4_1,block_64_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll,unroll_2,4.5,0.3795058484086977,False
workload_3580.cpp,xcu200-fsgd2104-2-e,5.0,857.355045,411,3,3,11,12,block_4_1,block_16_1,block_2_1,unroll_32,unroll_2,pipeline_1,unroll,unroll_2,7.25,0.13947501765448994,False
workload_3584.cpp,xcu200-fsgd2104-2-e,5.0,1024.513685,195,2,1,1,3,cyclic_16_1,block_2_1,cyclic_32_1,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_2,1.75,0.8339628809232074,False
workload_3589.cpp,xcu200-fsgd2104-2-e,5.0,941.251445,256,3,1,5,5,block_2_1,block_4_1,cyclic_16_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll,3.5,0.5205874493852225,False
workload_3590.cpp,xcu200-fsgd2104-2-e,5.0,1795.261445,679,5,1,1,7,cyclic_8_1,cyclic_4_1,block_2_1,unroll_32,unroll_2,unroll_4,unroll,unroll,3.5,0.49819380835974847,False
workload_3591.cpp,xcu200-fsgd2104-2-e,5.0,4296.776485,429,5,1,1,4,cyclic_8_1,block_64_1,block_4_1,unroll_16,unroll_2,unroll_2,unroll,unroll_2,2.75,0.36295281799156665,False
workload_3594.cpp,xcu200-fsgd2104-2-e,5.0,940.648085,271,5,1,1,4,cyclic_8_1,block_64_1,block_4_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_2,2.75,0.6453281109509388,False
workload_3595.cpp,xcu200-fsgd2104-2-e,5.0,857.437845,202,3,1,6,6,block_4_1,block_2_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_2,4.0,0.44654778906428205,False
workload_3597.cpp,xcu200-fsgd2104-2-e,5.0,1024.472405,205,3,1,1,3,cyclic_16_1,block_32_1,cyclic_32_1,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_2,2.0,0.7842628564556161,False
workload_3598.cpp,xcu200-fsgd2104-2-e,5.0,940.646405,462,5,1,1,6,cyclic_8_1,block_64_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll,unroll,3.25,0.5603787984396438,False
workload_3599.cpp,xcu200-fsgd2104-2-e,5.0,4623.177325,871,3,1,3,10,block_2_1,cyclic_2_1,cyclic_64_1,unroll_4,unroll_4,unroll_16,unroll_2,unroll_2,4.25,0.24202435596983013,False
workload_3604.cpp,xcu200-fsgd2104-2-e,5.0,857.355045,473,4,3,11,12,block_4_1,block_32_1,block_4_1,unroll_32,unroll_2,pipeline_1,unroll,unroll_2,7.5,0.12845402635092354,False
workload_3605.cpp,xcu200-fsgd2104-2-e,5.0,941.251445,270,2,1,5,6,block_2_1,block_8_1,cyclic_16_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll,3.5,0.5205874493852225,False
workload_3607.cpp,xcu200-fsgd2104-2-e,5.0,941.252245,215,3,1,5,5,block_2_1,block_4_1,cyclic_16_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_2,3.5,0.5205874456720505,False
workload_3608.cpp,xcu200-fsgd2104-2-e,5.0,941.252175,502,3,1,6,8,block_2_1,block_4_1,cyclic_16_1,unroll_16,unroll_16,pipeline_1,unroll_2,unroll_2,4.5,0.3793880848548534,False
workload_3610.cpp,xcu200-fsgd2104-2-e,5.0,4315.121525,1004,5,1,1,8,cyclic_8_1,block_2_1,cyclic_16_1,unroll_32,unroll_2,unroll_4,unroll_2,unroll,3.75,0.29568290370214206,False
workload_3612.cpp,xcu200-fsgd2104-2-e,5.0,4296.776485,428,5,1,1,4,cyclic_8_1,block_64_1,block_2_1,unroll_16,unroll_2,unroll_2,unroll,unroll_2,2.75,0.36295281799156665,False
workload_3615.cpp,xcu200-fsgd2104-2-e,5.0,857.641765,130,2,1,1,2,block_2_1,block_2_1,block_2_1,unroll_4,unroll_2,pipeline_1,unroll,unroll_2,1.5,0.8897555808073289,False
workload_3616.cpp,xcu200-fsgd2104-2-e,5.0,1649.116165,403,3,1,1,3,cyclic_4_1,cyclic_4_1,block_2_1,unroll_32,unroll_2,unroll_4,unroll,unroll,2.0,0.7395932497517315,False
workload_3618.cpp,xcu200-fsgd2104-2-e,5.0,2299.239765,980,5,1,1,11,cyclic_32_1,block_32_1,cyclic_16_1,unroll_16,unroll_2,unroll_4,unroll_4,unroll_2,4.5,0.34911580180124047,False
workload_3620.cpp,xcu200-fsgd2104-2-e,5.0,857.436965,632,5,1,6,11,block_4_1,block_128_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll,unroll_2,5.75,0.2434009455891434,False
workload_3622.cpp,xcu200-fsgd2104-2-e,5.0,940.648085,268,5,1,1,4,cyclic_8_1,block_64_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_2,2.75,0.6453281109509388,False
workload_3623.cpp,xcu200-fsgd2104-2-e,5.0,4294.155125,1473,5,1,1,3,cyclic_8_1,block_2_1,cyclic_16_1,unroll_16,unroll_2,unroll_16,unroll_2,unroll,2.5,0.3773983929951109,False
workload_3626.cpp,xcu200-fsgd2104-2-e,5.0,857.600805,166,3,1,3,4,block_4_1,cyclic_4_1,block_2_1,unroll_8,unroll_2,pipeline_1,unroll,unroll_2,2.75,0.6456524536040233,False
workload_3629.cpp,xcu200-fsgd2104-2-e,5.0,938.036085,440,4,1,1,6,cyclic_4_1,cyclic_16_1,cyclic_16_1,unroll_32,unroll_2,pipeline_1,unroll_2,unroll,3.0,0.6019754244825789,False
workload_3630.cpp,xcu200-fsgd2104-2-e,5.0,1024.534165,291,2,1,1,4,cyclic_16_1,block_2_1,cyclic_32_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_2,2.0,0.7842610911172849,False
workload_3631.cpp,xcu200-fsgd2104-2-e,5.0,857.366165,198,3,1,5,5,block_2_1,block_4_1,block_4_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_2,3.5,0.5207897207731126,False
workload_3632.cpp,xcu200-fsgd2104-2-e,5.0,941.251125,270,2,1,5,6,block_2_1,block_16_1,cyclic_8_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll,3.5,0.5205874508704815,False
workload_3633.cpp,xcu200-fsgd2104-2-e,5.0,854.139685,230,3,1,1,3,cyclic_4_1,cyclic_16_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll,unroll_2,2.0,0.7867160077255051,False
workload_3637.cpp,xcu200-fsgd2104-2-e,5.0,941.251125,301,3,1,5,6,block_2_1,block_16_1,cyclic_16_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll,3.75,0.48259337661994495,False
workload_3638.cpp,xcu200-fsgd2104-2-e,5.0,941.250565,319,2,1,5,6,block_2_1,cyclic_16_1,cyclic_8_1,unroll_16,unroll_2,pipeline_1,unroll,unroll,3.5,0.5205874534696721,False
workload_3639.cpp,xcu200-fsgd2104-2-e,5.0,938.035205,470,4,1,2,5,cyclic_4_1,cyclic_4_1,cyclic_16_1,unroll_32,unroll_2,pipeline_1,unroll,unroll,3.0,0.6019754298535039,False
workload_3640.cpp,xcu200-fsgd2104-2-e,5.0,4623.176525,576,3,1,3,7,block_2_1,cyclic_2_1,cyclic_16_1,unroll_4,unroll_4,unroll_16,unroll_2,unroll,3.5,0.2883715556043545,False
workload_3641.cpp,xcu200-fsgd2104-2-e,5.0,941.322245,749,4,1,6,8,block_4_1,block_4_1,cyclic_16_1,unroll_16,unroll_4,pipeline_1,unroll,unroll,4.75,0.34858102812405056,False
workload_3642.cpp,xcu200-fsgd2104-2-e,5.0,857.355045,460,3,3,11,12,block_4_1,block_32_1,block_2_1,unroll_32,unroll_2,pipeline_1,unroll,unroll_2,7.25,0.13947501765448994,False
workload_3643.cpp,xcu200-fsgd2104-2-e,5.0,854.140245,207,3,1,1,3,cyclic_4_1,block_16_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll_2,2.0,0.7867160077117531,False
workload_3644.cpp,xcu200-fsgd2104-2-e,5.0,1024.532485,361,5,1,1,4,cyclic_8_1,block_2_1,cyclic_16_1,unroll_16,unroll_2,pipeline_1,unroll,unroll,2.75,0.6443970025289688,False
workload_3645.cpp,xcu200-fsgd2104-2-e,5.0,857.641765,133,3,1,1,2,block_2_1,block_2_1,block_4_1,unroll_4,unroll_2,pipeline_1,unroll,unroll_2,1.75,0.8373354457048727,False
workload_3646.cpp,xcu200-fsgd2104-2-e,5.0,940.627605,184,5,1,1,3,cyclic_8_1,block_64_1,block_2_1,unroll_8,unroll_2,pipeline_1,unroll_2,unroll_2,2.5,0.6904798310292047,False
workload_3647.cpp,xcu200-fsgd2104-2-e,5.0,5144.843925,636,3,1,3,7,block_2_1,block_64_1,block_4_1,unroll_4,unroll_2,unroll_16,unroll_2,unroll_2,3.5,0.24897818516989648,False
workload_3648.cpp,xcu200-fsgd2104-2-e,5.0,5927.312165,672,4,9,5,8,block_4_1,block_32_1,cyclic_16_1,unroll_16,unroll_2,unroll_4,unroll,unroll_2,6.5,0.10660221277899057,False
workload_3649.cpp,xcu200-fsgd2104-2-e,5.0,2206.178965,315,5,1,1,4,cyclic_8_1,block_4_1,block_2_1,unroll_16,unroll_2,unroll_4,unroll_2,unroll_2,2.75,0.5769282070780665,False
workload_3650.cpp,xcu200-fsgd2104-2-e,5.0,857.366165,193,2,1,5,5,block_2_1,block_2_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_2,3.25,0.5606106693998322,False
workload_3651.cpp,xcu200-fsgd2104-2-e,5.0,5705.800565,452,3,1,3,6,block_2_1,block_4_1,block_2_1,unroll_16,unroll_2,unroll_4,unroll_2,unroll,3.25,0.22003599314239952,False
workload_3653.cpp,xcu200-fsgd2104-2-e,5.0,3457.915685,235,3,1,1,3,cyclic_8_1,block_8_1,block_2_1,unroll_16,unroll_2,unroll_2,unroll,unroll_2,2.0,0.5043052562846564,False
workload_3654.cpp,xcu200-fsgd2104-2-e,5.0,940.62752,1222,1,1,2,9,cyclic_16_1,block_2_1,block_2_1,unroll_8,unroll,pipeline_1,unroll_2,unroll_2,3.25,0.5603788996066172,False
workload_3655.cpp,xcu200-fsgd2104-2-e,5.0,857.436965,267,4,1,6,7,block_4_1,cyclic_16_1,block_4_1,unroll_16,unroll_2,pipeline_1,unroll,unroll_2,4.5,0.3795058484086977,False
workload_3657.cpp,xcu200-fsgd2104-2-e,5.0,857.365045,254,3,1,5,6,block_2_1,block_16_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll_4,unroll,3.75,0.48276876336766117,False
workload_3658.cpp,xcu200-fsgd2104-2-e,5.0,940.648085,194,5,1,1,2,cyclic_8_1,block_4_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_2,2.25,0.7374034655536902,False
workload_3659.cpp,xcu200-fsgd2104-2-e,5.0,940.648,945,4,1,3,8,cyclic_8_1,block_2_1,block_2_1,unroll_16,unroll,pipeline_1,unroll_2,unroll_2,4.0,0.4463969278594515,False
workload_3660.cpp,xcu200-fsgd2104-2-e,5.0,940.647205,351,5,1,1,5,cyclic_8_1,block_64_1,block_2_1,unroll_16,unroll_2,pipeline_1,unroll,unroll_2,3.0,0.6019592408303704,False
workload_3661.cpp,xcu200-fsgd2104-2-e,5.0,7555.225605,386,2,1,2,4,block_2_1,block_8_1,cyclic_16_1,unroll_16,unroll_2,unroll_2,unroll,unroll,2.25,0.13617899951518483,False
