Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_2_1,InnerLoop_3_1,Area,Weight,is_pareto
workload_3893.cpp,xcu200-fsgd2104-2-e,5.0,0.030925,94,1,6,5,6,cyclic_4_1,block_8_1,cyclic_8_1,complete_1,complete_1,unroll,pipeline_1,unroll,unroll_64,pipeline_1,unroll_4,unroll,4.5,0.8859575571661862,False
workload_3894.cpp,xcu200-fsgd2104-2-e,5.0,0.389515,1305,1,26,16,18,block_16_1,block_4_1,block_2_1,block_16_1,complete_1,unroll_32,unroll,unroll_16,pipeline_1,pipeline_1,unroll_2,pipeline_1,15.25,0.13795584907834818,False
workload_3895.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,115,1,1,13,25,complete_1,cyclic_16_1,cyclic_4_1,complete_1,complete_1,pipeline,unroll_2,pipeline,unroll_64,unroll,unroll_2,pipeline,10.0,0.722355683648956,False
workload_3896.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,66,1,6,2,3,block_4_1,block_8_1,cyclic_4_1,block_8_1,complete_1,pipeline,pipeline,pipeline_1,unroll_16,pipeline_1,unroll_4,pipeline_1,3.0,0.9338882866904336,False
workload_3897.cpp,xcu200-fsgd2104-2-e,5.0,0.189465,86,1,6,11,8,complete_1,block_2_1,cyclic_2_1,complete_1,complete_1,unroll,pipeline,pipeline,unroll_32,pipeline_1,unroll,pipeline,6.5,0.48401782474122756,False
workload_3898.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,91,1,6,3,5,cyclic_4_1,cyclic_32_1,cyclic_16_1,cyclic_16_1,complete_1,unroll_2,pipeline_1,unroll,unroll_64,pipeline_1,unroll,pipeline,3.75,0.90974650407372,False
workload_3899.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,67,1,6,3,3,block_2_1,cyclic_2_1,cyclic_8_1,block_16_1,complete_1,unroll_4,pipeline,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline,3.25,0.9258016095972538,False
workload_3900.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,68,1,6,3,4,cyclic_8_1,cyclic_2_1,cyclic_16_1,block_8_1,complete_1,unroll_8,pipeline,unroll,unroll_8,pipeline_1,pipeline,pipeline,3.5,0.9177543562342438,False
workload_3902.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,109,1,3,8,56,block_4_1,block_8_1,cyclic_2_1,complete_1,complete_1,pipeline,unroll_4,pipeline_1,unroll_16,pipeline_1,unroll_4,pipeline_1,17.0,0.5417139284183109,False
workload_3903.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,109,1,2,9,56,cyclic_2_1,cyclic_2_1,complete_1,block_8_1,complete_1,unroll_16,unroll_4,unroll_2,unroll_16,pipeline_1,unroll,pipeline_1,17.0,0.5417139284183109,False
workload_3904.cpp,xcu200-fsgd2104-2-e,5.0,0.37928,399,1,32,18,22,block_2_1,block_8_1,cyclic_2_1,complete_1,complete_1,unroll_32,unroll_4,pipeline_1,pipeline,pipeline_1,unroll_8,pipeline_1,18.25,0.13758876567951836,False
workload_3905.cpp,xcu200-fsgd2104-2-e,5.0,0.37928,428,1,58,24,35,block_32_1,cyclic_2_1,cyclic_8_1,block_4_1,complete_1,unroll_8,unroll_16,unroll_16,pipeline,pipeline,unroll_2,pipeline,29.5,0.1086737114853321,False
workload_3906.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,79,1,6,4,4,cyclic_2_1,block_32_1,block_16_1,block_8_1,complete_1,pipeline_1,pipeline,unroll_2,unroll_32,pipeline,pipeline_1,pipeline_1,3.75,0.90974650407372,False
workload_3907.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,131,1,2,11,59,complete_1,block_2_1,cyclic_4_1,block_8_1,complete_1,unroll_8,unroll_4,unroll,unroll_32,pipeline_1,unroll,pipeline,18.25,0.5127071043883882,False
workload_3909.cpp,xcu200-fsgd2104-2-e,5.0,0.379265,604,1,19,12,14,block_2_1,block_8_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll_4,pipeline,pipeline_1,unroll_8,pipeline_1,11.5,0.15479718430518138,False
workload_3910.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,72,1,6,2,4,block_4_1,cyclic_16_1,cyclic_4_1,block_16_1,complete_1,unroll_4,pipeline_1,pipeline,unroll_16,pipeline_1,pipeline_1,pipeline_1,3.25,0.9258016095972538,False
workload_3911.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,77,1,1,2,27,cyclic_2_1,block_2_1,cyclic_4_1,block_8_1,complete_1,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_4,pipeline_1,7.75,0.7869794736513901,False
workload_3912.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,79,1,6,3,4,cyclic_8_1,cyclic_32_1,block_16_1,block_8_1,complete_1,unroll_8,pipeline,unroll,unroll_8,pipeline_1,pipeline,pipeline,3.5,0.9177543562342438,False
workload_3913.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,93,1,2,10,30,complete_1,block_2_1,cyclic_2_1,block_2_1,complete_1,unroll_32,unroll_2,pipeline,unroll_16,pipeline_1,unroll_8,pipeline_1,10.75,0.7015236506643774,False
workload_3914.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,133,1,3,17,59,complete_1,cyclic_16_1,cyclic_4_1,complete_1,complete_1,pipeline,unroll_4,unroll,unroll_16,pipeline_1,pipeline,pipeline,20.0,0.47375241275261204,False
workload_3915.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,76,1,6,4,4,cyclic_16_1,block_32_1,cyclic_8_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline,3.75,0.90974650407372,False
workload_3916.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,79,1,6,5,6,cyclic_16_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,unroll,pipeline,pipeline_1,unroll_8,pipeline_1,unroll_4,pipeline_1,4.5,0.8859593681994455,False
workload_3917.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,79,1,6,3,4,block_8_1,block_32_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline,pipeline_1,unroll_32,pipeline_1,pipeline,unroll,3.5,0.9177543741942769,False
workload_3918.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,125,1,1,11,58,complete_1,block_2_1,cyclic_8_1,block_8_1,complete_1,unroll_8,unroll_4,pipeline_1,unroll_32,pipeline_1,unroll_2,unroll,17.75,0.5241916300759724,False
workload_3919.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,67,1,1,1,14,block_8_1,block_2_1,block_4_1,block_2_1,complete_1,pipeline,unroll_2,pipeline_1,unroll_32,unroll,pipeline,unroll,4.25,0.8938490037114878,False
workload_3920.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,71,1,6,2,3,cyclic_8_1,cyclic_2_1,cyclic_16_1,block_8_1,complete_1,unroll_2,pipeline,unroll_2,unroll_32,pipeline_1,pipeline_1,pipeline,3.0,0.9338882640200111,False
workload_3921.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,105,1,1,3,54,cyclic_32_1,block_8_1,cyclic_16_1,cyclic_16_1,complete_1,unroll_2,unroll_4,pipeline,unroll_4,pipeline,unroll,unroll,14.75,0.5964085146396418,False
workload_3922.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,105,1,2,14,31,complete_1,block_2_1,cyclic_4_1,complete_1,complete_1,unroll_32,unroll_2,pipeline,unroll_32,pipeline_1,unroll_8,pipeline,12.0,0.6675916272305505,False
workload_3923.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,78,1,6,3,4,cyclic_4_1,block_32_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,pipeline,unroll,unroll_32,pipeline,unroll,pipeline,3.5,0.9177543741942769,False
workload_3924.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,86,1,1,2,28,cyclic_4_1,block_32_1,block_16_1,block_2_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_32,pipeline_1,unroll_2,unroll,8.0,0.7796414466910964,False
workload_3925.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,93,1,6,3,5,block_2_1,cyclic_32_1,cyclic_16_1,cyclic_16_1,complete_1,unroll_2,pipeline_1,unroll,unroll_64,pipeline_1,unroll,unroll,3.75,0.90974650407372,False
workload_3926.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,83,1,1,5,28,cyclic_32_1,cyclic_2_1,block_4_1,block_8_1,complete_1,pipeline,unroll_2,unroll_16,unroll_8,pipeline_1,unroll,pipeline_1,8.75,0.7578637753089565,False
workload_3927.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,66,1,6,2,3,block_4_1,block_8_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_4,pipeline,3.0,0.9338882866904336,False
workload_3928.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,73,1,1,1,27,block_4_1,block_8_1,cyclic_4_1,block_8_1,complete_1,pipeline,unroll_2,pipeline,unroll_16,pipeline,unroll_4,pipeline_1,7.5,0.7943569021948071,False
workload_3929.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,104,1,1,4,54,cyclic_32_1,cyclic_2_1,cyclic_16_1,block_4_1,complete_1,unroll_2,unroll_4,pipeline_1,unroll_16,pipeline_1,pipeline,pipeline_1,15.0,0.59017373206798,False
workload_3930.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,84,1,6,2,4,cyclic_16_1,cyclic_32_1,cyclic_8_1,block_16_1,complete_1,unroll_32,pipeline_1,pipeline,unroll_32,pipeline_1,unroll_4,pipeline,3.25,0.9258016296507933,False
workload_3931.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,87,1,6,6,6,block_16_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,unroll_32,pipeline_1,unroll_16,unroll_32,pipeline,unroll_4,pipeline_1,4.75,0.878109108979034,False
workload_3932.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,74,1,6,3,4,cyclic_4_1,cyclic_32_1,block_16_1,block_4_1,complete_1,pipeline_1,pipeline_1,unroll,unroll_16,pipeline_1,pipeline,pipeline_1,3.5,0.9177543562342438,False
workload_3933.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,86,1,6,11,6,complete_1,block_2_1,block_16_1,block_2_1,complete_1,unroll_32,pipeline,unroll,unroll_32,pipeline,unroll,pipeline,6.0,0.8394488981616516,False
workload_3934.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,71,1,6,3,4,cyclic_8_1,cyclic_2_1,cyclic_16_1,block_8_1,complete_1,unroll_8,pipeline_1,unroll,unroll_16,unroll,unroll,pipeline,3.5,0.9177543741942769,False
workload_3935.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,69,1,6,2,3,cyclic_4_1,block_8_1,cyclic_8_1,block_8_1,complete_1,unroll_32,pipeline_1,pipeline,unroll_4,pipeline,unroll_4,pipeline,3.0,0.9338882640200111,False
workload_3936.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,102,1,6,12,9,complete_1,cyclic_16_1,cyclic_4_1,complete_1,complete_1,unroll_2,pipeline_1,pipeline,unroll_64,pipeline_1,unroll_2,pipeline,7.0,0.8092299640310119,False
workload_3937.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,159,1,1,8,88,cyclic_16_1,block_8_1,cyclic_2_1,complete_1,complete_1,pipeline,unroll_4,pipeline_1,unroll_64,unroll,unroll_4,pipeline,24.5,0.38244856647487735,False
workload_3938.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,77,1,6,4,4,cyclic_2_1,block_32_1,block_16_1,block_8_1,complete_1,pipeline_1,pipeline,pipeline,unroll_32,pipeline,pipeline,pipeline_1,3.75,0.90974650407372,False
workload_3939.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,78,1,6,2,4,block_2_1,cyclic_32_1,cyclic_8_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,pipeline,unroll_32,unroll,unroll_4,pipeline,3.25,0.9258016296507933,False
workload_3940.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,106,1,1,10,31,complete_1,block_32_1,cyclic_4_1,block_2_1,complete_1,pipeline,unroll_2,pipeline_1,unroll_64,unroll,unroll_2,unroll,10.75,0.7015236506643774,False
workload_3941.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,66,1,6,4,3,cyclic_8_1,cyclic_2_1,block_4_1,block_8_1,complete_1,pipeline_1,pipeline,unroll_16,unroll_8,pipeline_1,pipeline_1,pipeline_1,3.5,0.9177543741942769,False
workload_3942.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,77,1,6,5,5,block_4_1,block_8_1,cyclic_4_1,complete_1,complete_1,pipeline,pipeline_1,pipeline_1,unroll_64,unroll,unroll_4,pipeline_1,4.25,0.8938490037114878,False
workload_3943.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,76,1,6,2,4,block_2_1,block_16_1,cyclic_8_1,block_4_1,complete_1,unroll_32,pipeline_1,pipeline,unroll_32,pipeline_1,unroll_4,pipeline,3.25,0.9258016095972538,False
workload_3944.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,92,1,6,3,4,cyclic_32_1,block_8_1,block_16_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll,unroll_64,pipeline_1,unroll,unroll,3.5,0.9177543562342438,False
workload_3945.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,74,1,6,2,4,block_2_1,cyclic_32_1,cyclic_8_1,block_8_1,complete_1,unroll_32,pipeline_1,pipeline,unroll_4,pipeline,unroll_4,unroll,3.25,0.9258016095972538,False
workload_3946.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,79,1,6,5,6,block_8_1,cyclic_16_1,block_16_1,complete_1,complete_1,unroll_2,pipeline,pipeline,unroll_32,pipeline_1,pipeline,pipeline,4.5,0.8859593681994455,False
workload_3947.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,98,1,1,3,53,cyclic_4_1,cyclic_16_1,cyclic_8_1,block_4_1,complete_1,unroll_4,unroll_4,pipeline_1,unroll_16,pipeline_1,pipeline,pipeline_1,14.5,0.6026826987921613,False
workload_3948.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,86,1,1,2,28,cyclic_2_1,block_32_1,block_16_1,block_8_1,complete_1,pipeline,unroll_2,unroll_2,unroll_32,pipeline,unroll,pipeline_1,8.0,0.7796414408434967,False
workload_3949.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,107,1,2,4,54,cyclic_16_1,cyclic_16_1,cyclic_2_1,block_16_1,complete_1,unroll_4,unroll_4,pipeline,unroll_16,pipeline_1,pipeline_1,pipeline,15.25,0.5839783510772952,False
workload_3950.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,69,1,6,2,3,block_4_1,block_8_1,block_16_1,block_8_1,complete_1,pipeline,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_4,pipeline_1,3.0,0.9338882866904336,False
workload_3951.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,79,1,6,2,4,block_2_1,cyclic_32_1,cyclic_4_1,block_4_1,complete_1,unroll_32,pipeline_1,pipeline,unroll_32,pipeline_1,pipeline_1,pipeline,3.25,0.9258016095972538,False
workload_3952.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,86,1,6,3,5,cyclic_32_1,cyclic_32_1,block_16_1,block_2_1,complete_1,unroll_32,pipeline_1,pipeline,unroll_32,pipeline_1,pipeline,pipeline,3.75,0.9097465203208837,False
workload_3953.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,88,1,6,4,4,cyclic_16_1,block_32_1,block_16_1,block_2_1,complete_1,unroll_32,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_4,unroll,3.75,0.9097465203208837,False
workload_3954.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,92,1,1,5,22,block_8_1,cyclic_16_1,cyclic_4_1,complete_1,complete_1,pipeline,unroll_2,pipeline,unroll_64,unroll,unroll_2,pipeline,7.25,0.8017737323213477,False
workload_3955.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,68,1,6,2,3,block_8_1,block_2_1,block_4_1,block_8_1,complete_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,pipeline,unroll_4,unroll,3.0,0.9338882866904336,False
workload_3956.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,66,1,6,3,3,block_2_1,cyclic_2_1,cyclic_4_1,block_2_1,complete_1,unroll_4,pipeline,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline,3.25,0.9258016095972538,False
workload_3957.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,73,1,6,2,3,block_2_1,block_8_1,cyclic_8_1,block_8_1,complete_1,unroll_32,pipeline_1,pipeline,unroll_4,unroll,pipeline_1,unroll,3.0,0.9338882640200111,False
workload_3958.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,69,1,6,2,3,cyclic_4_1,block_2_1,block_4_1,cyclic_4_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_64,pipeline_1,pipeline_1,pipeline_1,3.0,0.9338882640200111,False
workload_3959.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,74,1,1,2,27,cyclic_2_1,block_2_1,cyclic_4_1,block_8_1,complete_1,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_4,unroll,7.75,0.7869794675545632,False
workload_3960.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,67,1,6,2,3,block_4_1,block_8_1,cyclic_8_1,cyclic_2_1,complete_1,pipeline,pipeline_1,unroll_2,unroll_16,pipeline_1,unroll_2,unroll,3.0,0.9338882866904336,False
workload_3961.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,79,1,6,2,4,block_2_1,block_16_1,cyclic_8_1,block_8_1,complete_1,unroll_32,pipeline_1,pipeline,unroll_32,pipeline_1,unroll_4,pipeline,3.25,0.9258016095972538,False
workload_3962.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,69,1,6,4,3,cyclic_8_1,cyclic_2_1,block_4_1,block_8_1,complete_1,pipeline_1,pipeline,unroll_16,unroll_8,pipeline_1,pipeline_1,unroll,3.5,0.9177543741942769,False
workload_3963.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,71,1,6,3,3,block_4_1,block_8_1,cyclic_4_1,block_16_1,complete_1,pipeline,pipeline,unroll_16,unroll_16,pipeline_1,unroll_4,pipeline,3.25,0.9258016296507933,False
workload_3964.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,74,1,6,2,3,cyclic_2_1,block_8_1,cyclic_8_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll,unroll_32,pipeline,unroll,unroll,3.0,0.9338882640200111,False
workload_3965.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,78,1,6,2,3,block_2_1,block_8_1,cyclic_8_1,cyclic_2_1,complete_1,unroll_32,pipeline_1,unroll,unroll_32,unroll,unroll_4,unroll,3.0,0.9338882866904336,False
workload_3966.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,110,1,1,5,44,cyclic_16_1,block_8_1,cyclic_2_1,complete_1,complete_1,pipeline,unroll_2,unroll_8,unroll_64,unroll,unroll_4,pipeline_1,12.75,0.647705232111669,False
workload_3967.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,91,1,6,10,8,complete_1,block_32_1,block_4_1,block_2_1,complete_1,unroll_2,pipeline,pipeline_1,unroll_32,pipeline_1,pipeline,unroll,6.25,0.8318350605681022,False
workload_3968.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,87,1,2,3,28,cyclic_4_1,cyclic_32_1,cyclic_8_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline,unroll_32,pipeline_1,unroll_2,pipeline,8.5,0.7650835975198796,False
workload_3969.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,117,1,1,9,37,complete_1,block_8_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline,unroll_2,pipeline_1,unroll_32,unroll,unroll_8,pipeline,12.0,0.6675916306311939,False
workload_3970.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,66,1,1,1,14,block_8_1,block_2_1,block_4_1,block_2_1,complete_1,pipeline,unroll_2,pipeline_1,unroll_32,unroll,pipeline,pipeline_1,4.25,0.893849017323468,False
workload_3971.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,65,1,6,2,3,cyclic_2_1,block_2_1,cyclic_4_1,block_2_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_32,pipeline_1,pipeline,pipeline_1,3.0,0.9338882640200111,False
workload_3972.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,74,1,1,1,27,block_4_1,block_4_1,cyclic_4_1,block_8_1,complete_1,pipeline,unroll_2,pipeline,unroll_16,pipeline,unroll_4,pipeline_1,7.5,0.7943569021948071,False
workload_3973.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,85,1,6,2,4,cyclic_16_1,cyclic_16_1,cyclic_4_1,block_16_1,complete_1,unroll_4,pipeline_1,pipeline_1,unroll_64,pipeline,unroll_4,pipeline,3.25,0.9258016095972538,False
workload_3974.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,74,1,6,3,4,cyclic_4_1,block_32_1,cyclic_4_1,block_2_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_32,pipeline,unroll_4,pipeline_1,3.5,0.9177543741942769,False
workload_3975.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,81,1,1,1,28,cyclic_2_1,block_32_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline,unroll_2,unroll_2,unroll_32,pipeline,unroll,pipeline_1,7.75,0.7869794675545632,False
workload_3976.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,83,1,6,4,4,block_8_1,block_32_1,cyclic_8_1,block_16_1,complete_1,unroll_2,pipeline,pipeline_1,unroll_32,pipeline_1,unroll_4,unroll,3.75,0.9097465203208837,False
workload_3977.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,69,1,6,2,4,block_4_1,cyclic_16_1,cyclic_8_1,block_16_1,complete_1,unroll_4,pipeline_1,pipeline,unroll_16,pipeline_1,unroll_4,pipeline_1,3.25,0.9258016095972538,False
workload_3978.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,81,1,6,4,4,cyclic_4_1,block_32_1,cyclic_8_1,block_16_1,complete_1,pipeline_1,pipeline,unroll,unroll_32,pipeline,unroll,pipeline,3.75,0.9097465203208837,False
workload_3979.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,97,1,1,3,53,cyclic_8_1,cyclic_2_1,block_4_1,block_8_1,complete_1,pipeline,unroll_4,pipeline_1,unroll_8,pipeline_1,unroll,pipeline,14.5,0.6026827013998093,False
workload_3980.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,69,1,6,2,3,cyclic_4_1,block_8_1,cyclic_8_1,block_4_1,complete_1,unroll_32,pipeline_1,pipeline,unroll_4,pipeline,unroll_4,pipeline,3.0,0.9338882640200111,False
workload_3981.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,72,1,6,2,4,block_2_1,cyclic_32_1,cyclic_8_1,block_8_1,complete_1,unroll_32,pipeline_1,pipeline,unroll_4,pipeline,unroll_4,pipeline_1,3.25,0.9258016095972538,False
workload_3982.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,65,1,6,2,3,cyclic_16_1,cyclic_2_1,cyclic_8_1,block_8_1,complete_1,unroll_4,pipeline,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,3.0,0.9338882640200111,False
workload_3983.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,68,1,6,2,4,block_4_1,cyclic_16_1,cyclic_2_1,block_16_1,complete_1,pipeline,pipeline_1,pipeline_1,unroll_16,pipeline_1,unroll_4,pipeline_1,3.25,0.9258016095972538,False
workload_3984.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,79,1,6,5,5,block_4_1,block_2_1,cyclic_4_1,complete_1,complete_1,unroll_32,pipeline_1,pipeline,unroll_32,pipeline_1,unroll_4,pipeline,4.25,0.8938490037114878,False
workload_3985.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,69,1,6,2,4,cyclic_4_1,cyclic_32_1,cyclic_16_1,cyclic_16_1,complete_1,unroll_2,pipeline_1,pipeline,unroll_4,pipeline,unroll,pipeline,3.25,0.9258016095972538,False
workload_3986.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,69,1,6,2,4,cyclic_4_1,block_8_1,cyclic_4_1,cyclic_16_1,complete_1,pipeline,pipeline_1,unroll,unroll_4,pipeline_1,unroll,unroll,3.25,0.9258016095972538,False
workload_3987.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,99,1,1,7,29,cyclic_16_1,block_8_1,cyclic_4_1,complete_1,complete_1,unroll_4,unroll_4,pipeline,unroll_64,unroll,pipeline_1,pipeline,9.5,0.736440713514822,False
workload_3988.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,70,1,6,2,3,block_4_1,block_8_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,pipeline_1,unroll_32,pipeline,unroll_4,pipeline,3.0,0.9338882866904336,False
workload_3989.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,66,1,6,3,4,cyclic_8_1,block_4_1,cyclic_16_1,cyclic_16_1,complete_1,unroll_16,pipeline_1,unroll,unroll_16,unroll,unroll,pipeline,3.5,0.9177543741942769,False
workload_3990.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,65,1,6,2,3,cyclic_2_1,cyclic_2_1,cyclic_16_1,block_8_1,complete_1,pipeline_1,pipeline,unroll_2,unroll_8,pipeline_1,pipeline_1,pipeline,3.0,0.9338882640200111,False
workload_3991.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,66,1,6,2,3,block_2_1,block_8_1,cyclic_8_1,block_8_1,complete_1,pipeline_1,pipeline,pipeline_1,unroll_16,pipeline,unroll_4,unroll,3.0,0.9338882866904336,False
workload_3992.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,67,1,6,2,4,cyclic_16_1,cyclic_2_1,cyclic_8_1,block_16_1,complete_1,unroll_4,pipeline,pipeline_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,3.25,0.9258016095972538,False
workload_3993.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,72,1,6,2,3,block_2_1,block_2_1,block_4_1,block_2_1,complete_1,unroll_32,pipeline_1,unroll,unroll_32,unroll,unroll_4,unroll,3.0,0.9338882866904336,False
workload_3994.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,106,1,1,5,44,block_8_1,block_8_1,cyclic_2_1,complete_1,complete_1,pipeline,unroll_2,unroll_8,unroll_64,unroll,unroll_4,pipeline_1,12.75,0.647705232111669,False
workload_3995.cpp,xcu200-fsgd2104-2-e,5.0,0.030745,64,1,6,2,3,block_4_1,block_8_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_4,pipeline_1,3.0,0.9338882866904336,False
workload_3996.cpp,xcu200-fsgd2104-2-e,5.0,0.03076,68,1,6,2,3,cyclic_8_1,block_2_1,block_4_1,block_8_1,complete_1,unroll_2,pipeline,pipeline_1,unroll_32,unroll,pipeline,unroll,3.0,0.9338882640200111,False
