Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,Area,Weight,is_pareto
workload_2205.cpp,xczu7ev-ffvc1156-2-e,3.33,0.24474168,56,4,1,1,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_4,2.0,1.0,True
workload_2206.cpp,xczu7ev-ffvc1156-2-e,3.33,0.2438892,56,5,1,1,2,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_4,2.25,0.8551083874700983,False
workload_2207.cpp,xczu7ev-ffvc1156-2-e,3.33,0.24303672,57,5,1,1,2,cyclic_4_1,cyclic_4_1,block_2_1,unroll_4,2.25,0.8558264562790899,False
workload_2208.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09622368,57,44,1,1,3,cyclic_32_1,cyclic_2_1,cyclic_8_1,pipeline_1,12.25,0.7336305126632716,False
workload_2209.cpp,xczu7ev-ffvc1156-2-e,3.33,0.07917408,58,12,1,3,4,cyclic_4_1,cyclic_2_1,cyclic_128_1,pipeline_1,5.0,0.9328903772668276,False
workload_2210.cpp,xczu7ev-ffvc1156-2-e,3.33,0.15821496,61,5,1,1,3,cyclic_4_1,cyclic_4_1,block_2_1,unroll_8,2.5,1.0,True
workload_2211.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1160172,77,5,1,2,4,cyclic_4_1,cyclic_2_1,block_2_1,unroll_16,3.0,0.9593694296836969,False
workload_2212.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1213452,87,5,1,4,8,block_2_1,cyclic_2_1,block_2_1,unroll_16,4.5,0.9251260615389363,False
workload_2213.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11900088,104,7,23,15,22,cyclic_8_1,cyclic_8_1,cyclic_4_1,unroll_32,16.75,0.6219600439540443,False
workload_2214.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09281043,106,2,1,31,13,cyclic_256_1,cyclic_2_1,block_2_1,pipeline,11.75,0.7467802908650918,False
workload_2215.cpp,xczu7ev-ffvc1156-2-e,3.33,0.07576416,47,12,1,1,2,cyclic_4_1,cyclic_2_1,cyclic_2_1,pipeline_1,4.0,0.9625266178277819,False
workload_2216.cpp,xczu7ev-ffvc1156-2-e,3.33,0.13221432,78,12,2,3,8,cyclic_32_1,cyclic_64_1,block_2_1,unroll_16,6.25,0.8765087205865835,False
workload_2217.cpp,xczu7ev-ffvc1156-2-e,3.33,0.85213368,85,4,1,4,7,cyclic_4_1,cyclic_128_1,cyclic_128_1,unroll_8,4.0,0.1955372966640763,False
workload_2218.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09281043,94,2,1,31,13,cyclic_256_1,cyclic_2_1,cyclic_2_1,pipeline,11.75,0.7467802908650918,False
workload_2219.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09281376,51,84,1,1,4,cyclic_64_1,block_2_1,block_2_1,pipeline,22.5,0.5005870739547987,False
workload_2220.cpp,xczu7ev-ffvc1156-2-e,3.33,0.15949368,55,5,1,1,3,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll_8,2.5,0.9270094705299623,False
workload_2221.cpp,xczu7ev-ffvc1156-2-e,3.33,0.7758367199999999,48,5,1,1,2,cyclic_8_1,cyclic_4_1,cyclic_2_1,unroll_2,2.25,0.2444887987807688,False
workload_2222.cpp,xczu7ev-ffvc1156-2-e,3.33,0.15949368,54,5,1,1,3,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_8,2.5,0.9270094705299623,False
workload_2223.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1586412,53,5,1,1,3,cyclic_4_1,cyclic_2_1,block_2_1,unroll_8,2.5,0.9284116733970782,False
workload_2224.cpp,xczu7ev-ffvc1156-2-e,3.33,0.87728184,209,1,1,6,16,cyclic_256_1,cyclic_64_1,cyclic_64_1,unroll_4,6.0,0.18054752400325577,False
workload_2225.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10525464,97,5,28,17,25,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_32,18.75,0.5787689398997675,False
workload_2226.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09281376,236,2,1,79,23,cyclic_512_1,cyclic_2_1,block_2_1,pipeline_1,26.25,0.4284453934202177,False
workload_2227.cpp,xczu7ev-ffvc1156-2-e,3.33,0.12315672,242,2,18,19,58,cyclic_256_1,cyclic_4_1,cyclic_64_1,unroll_32,24.25,0.46369134444549387,False
workload_2228.cpp,xczu7ev-ffvc1156-2-e,3.33,0.7783941600000001,171,2,1,4,13,cyclic_256_1,cyclic_2_1,cyclic_2_1,unroll_4,5.0,0.24147333153351744,False
workload_2229.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77754168,260,2,1,5,16,cyclic_256_1,block_2_1,cyclic_4_1,unroll_8,6.0,0.24098052013736332,False
workload_2230.cpp,xczu7ev-ffvc1156-2-e,3.33,0.87728184,224,7,1,6,16,cyclic_256_1,cyclic_128_1,cyclic_32_1,unroll_4,7.5,0.17909475784268203,False
workload_2231.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09963027,300,1,1,53,30,cyclic_256_1,block_512_1,block_512_1,pipeline,21.25,0.5257399657743009,False
workload_2232.cpp,xczu7ev-ffvc1156-2-e,3.33,0.8730194400000001,254,2,1,5,16,cyclic_256_1,cyclic_2_1,block_2_1,unroll_8,6.0,0.1827879723015601,False
workload_2233.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77168088,448,4,1,12,17,cyclic_2_1,block_512_1,cyclic_2_1,unroll_32,8.5,0.24081456866954842,False
workload_2234.cpp,xczu7ev-ffvc1156-2-e,3.33,0.87280632,468,2,1,6,20,cyclic_256_1,cyclic_4_1,block_2_1,unroll_16,7.25,0.18169810949012086,False
workload_2235.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77168088,409,4,1,12,17,cyclic_4_1,block_512_1,cyclic_2_1,unroll_32,8.5,0.24081456866954842,False
workload_2236.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10987668,717,3,2,51,27,block_1024_1,cyclic_8_1,cyclic_2_1,pipeline,20.75,0.5352941413138166,False
workload_2237.cpp,xczu7ev-ffvc1156-2-e,3.33,0.8117474400000001,779,2,1,7,28,cyclic_256_1,cyclic_2_1,cyclic_4_1,unroll_32,9.5,0.21288072842818495,False
workload_2238.cpp,xczu7ev-ffvc1156-2-e,3.33,0.78522066,1116,1,1,33,42,cyclic_256_1,block_512_1,block_512_1,unroll_4,19.25,0.1964167186452406,False
workload_2240.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09281376,56,43,1,1,3,cyclic_32_1,block_2_1,cyclic_4_1,pipeline,12.0,0.740397702427792,False
workload_2241.cpp,xczu7ev-ffvc1156-2-e,3.33,0.72468792,56,4,1,1,3,cyclic_2_1,cyclic_2_1,cyclic_64_1,unroll_2,2.25,0.2826309512227397,False
workload_2242.cpp,xczu7ev-ffvc1156-2-e,3.33,0.87813432,57,6,1,1,3,cyclic_8_1,cyclic_2_1,cyclic_8_1,unroll_2,2.75,0.18157277400805227,False
workload_2243.cpp,xczu7ev-ffvc1156-2-e,3.33,0.44507448,61,6,1,1,2,block_2_1,cyclic_8_1,block_2_1,unroll_2,2.5,0.5699559748305809,False
workload_2244.cpp,xczu7ev-ffvc1156-2-e,3.33,0.24303672,61,5,1,1,2,cyclic_4_1,cyclic_4_1,cyclic_2_1,unroll_4,2.25,0.8558264562790899,False
workload_2245.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1586412,62,5,1,1,3,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_8,2.5,0.9284116733970782,False
workload_2246.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1234764,100,6,23,15,22,cyclic_8_1,cyclic_2_1,cyclic_4_1,unroll_32,16.5,0.6269731985533333,False
workload_2247.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09281043,109,2,1,31,13,cyclic_256_1,cyclic_2_1,block_2_1,pipeline_1,11.75,0.7467802908650918,False
workload_2248.cpp,xczu7ev-ffvc1156-2-e,3.33,0.4143852,53,5,1,1,2,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_2,2.25,0.6096509217930244,False
workload_2249.cpp,xczu7ev-ffvc1156-2-e,3.33,0.2609388,55,5,1,1,3,cyclic_8_1,cyclic_2_1,block_2_1,unroll_4,2.5,0.8304626178543445,False
workload_2250.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09622035,123,1,1,34,16,cyclic_256_1,cyclic_128_1,cyclic_64_1,pipeline_1,13.0,0.7147878258317585,False
workload_2251.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11964024,140,44,17,14,36,cyclic_128_1,cyclic_4_1,block_2_1,unroll_32,27.75,0.399938980593721,False
workload_2252.cpp,xczu7ev-ffvc1156-2-e,3.33,0.85426488,49,4,1,1,3,cyclic_4_1,cyclic_2_1,cyclic_64_1,unroll_2,2.25,0.1946710346820886,False
workload_2253.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10983672,101,5,23,15,22,cyclic_2_1,cyclic_2_1,cyclic_4_1,unroll_32,16.25,0.6347923919099066,False
workload_2254.cpp,xczu7ev-ffvc1156-2-e,3.33,0.15906744,59,4,1,3,5,cyclic_2_1,cyclic_128_1,cyclic_4_1,unroll_8,3.25,0.9172297368516736,False
workload_2255.cpp,xczu7ev-ffvc1156-2-e,3.33,0.60448824,129,5,1,11,16,cyclic_8_1,block_512_1,cyclic_4_1,unroll_4,8.25,0.3778886651206085,False
workload_2256.cpp,xczu7ev-ffvc1156-2-e,3.33,0.6718341600000001,210,4,1,11,15,cyclic_4_1,block_512_1,cyclic_2_1,unroll_8,7.75,0.31907143032538593,False
workload_2257.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11047608,204,4,30,20,32,cyclic_4_1,cyclic_2_1,cyclic_64_1,unroll_64,21.5,0.5196330196296929,False
workload_2258.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77924664,152,2,1,4,13,cyclic_256_1,cyclic_2_1,cyclic_2_1,unroll_2,5.0,0.2408835155628362,False
workload_2259.cpp,xczu7ev-ffvc1156-2-e,3.33,0.8730194400000001,247,2,1,5,16,cyclic_256_1,cyclic_4_1,block_2_1,unroll_8,6.0,0.1827879723015601,False
workload_2260.cpp,xczu7ev-ffvc1156-2-e,3.33,0.80855064,407,1,1,9,44,cyclic_256_1,cyclic_64_1,cyclic_64_1,unroll_32,13.75,0.20390244095915122,False
workload_2261.cpp,xczu7ev-ffvc1156-2-e,3.33,0.87387192,444,2,1,12,28,cyclic_512_1,cyclic_2_1,block_2_1,unroll_8,10.75,0.17608332828472495,False
workload_2263.cpp,xczu7ev-ffvc1156-2-e,3.33,0.7860731400000001,730,22,1,30,36,cyclic_128_1,block_512_1,block_512_1,unroll_4,22.25,0.18288311169384802,False
workload_2265.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10987668,797,2,2,51,27,block_1024_1,cyclic_4_1,block_2_1,pipeline,20.5,0.5405580870483229,False
workload_2267.cpp,xczu7ev-ffvc1156-2-e,3.33,0.7783941600000001,1571,2,1,23,52,cyclic_1024_1,cyclic_4_1,cyclic_2_1,unroll_8,19.5,0.19888147637964693,False
workload_2268.cpp,xczu7ev-ffvc1156-2-e,3.33,0.87813432,1698,7,1,23,46,cyclic_1024_1,cyclic_64_1,cyclic_32_1,unroll_4,19.25,0.1538912343781925,False
workload_2269.cpp,xczu7ev-ffvc1156-2-e,3.33,0.9114876,1832,1,1,18,54,cyclic_512_1,cyclic_128_1,cyclic_128_1,unroll_32,18.5,0.14322123669225942,False
workload_2273.cpp,xczu7ev-ffvc1156-2-e,3.33,0.07576416,48,13,1,1,2,cyclic_4_1,cyclic_4_1,cyclic_2_1,pipeline,4.25,0.9551275595646832,False
workload_2274.cpp,xczu7ev-ffvc1156-2-e,3.33,0.07917408,58,11,1,3,4,cyclic_2_1,cyclic_2_1,block_128_1,pipeline,4.75,0.9401720757843902,False
workload_2275.cpp,xczu7ev-ffvc1156-2-e,3.33,0.07576416,59,11,1,3,4,cyclic_2_1,cyclic_128_1,cyclic_2_1,pipeline,4.75,0.9404250612098303,False
workload_2276.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1586412,63,5,1,1,3,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_8,2.5,0.9284116733970782,False
workload_2277.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1756908,65,5,1,1,3,cyclic_8_1,cyclic_2_1,block_2_1,unroll_8,2.5,0.9102221232960355,False
workload_2278.cpp,xczu7ev-ffvc1156-2-e,3.33,0.65819448,65,4,1,1,4,cyclic_4_1,cyclic_2_1,cyclic_64_1,unroll_4,2.5,0.3388776410001767,False
workload_2279.cpp,xczu7ev-ffvc1156-2-e,3.33,0.625374,75,4,1,2,4,cyclic_2_1,cyclic_2_1,cyclic_64_1,unroll_8,2.75,0.3693716147649525,False
workload_2280.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1202796,77,6,1,2,4,cyclic_2_1,cyclic_4_1,cyclic_8_1,unroll_16,3.25,0.9513383734792199,False
workload_2281.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09622035,106,3,1,31,13,cyclic_256_1,block_2_1,block_8_1,pipeline,12.0,0.7399727618196792,False
workload_2282.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11111544,106,5,16,11,17,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_32,12.25,0.731227702262197,False
workload_2283.cpp,xczu7ev-ffvc1156-2-e,3.33,0.119214,108,5,19,13,19,cyclic_8_1,cyclic_4_1,block_2_1,unroll_32,14.0,0.6866037693704953,False
workload_2284.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10323,110,5,25,16,23,cyclic_4_1,cyclic_4_1,block_2_1,unroll_32,17.25,0.6125803848233965,False
workload_2285.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09281043,111,2,1,33,15,cyclic_256_1,cyclic_128_1,block_2_1,pipeline_1,12.75,0.7214359438267206,False
workload_2286.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09622035,114,2,1,32,14,cyclic_256_1,cyclic_4_1,cyclic_64_1,pipeline_1,12.25,0.7336309434068115,False
workload_2287.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10866456,116,4,28,18,26,cyclic_2_1,cyclic_4_1,cyclic_64_1,unroll_32,19.0,0.572927002807691,False
workload_2288.cpp,xczu7ev-ffvc1156-2-e,3.33,0.15821496,62,5,1,3,5,cyclic_4_1,cyclic_128_1,block_2_1,unroll_8,3.5,0.9139065533791703,False
workload_2289.cpp,xczu7ev-ffvc1156-2-e,3.33,0.15821496,59,5,1,1,3,cyclic_4_1,cyclic_4_1,block_2_1,unroll_8,2.5,1.0,True
workload_2290.cpp,xczu7ev-ffvc1156-2-e,3.33,0.15821496,58,5,1,1,3,cyclic_4_1,cyclic_4_1,cyclic_2_1,unroll_8,2.5,1.0,True
workload_2291.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11111544,96,5,16,11,17,cyclic_4_1,cyclic_2_1,block_2_1,unroll_32,12.25,0.731227702262197,False
workload_2292.cpp,xczu7ev-ffvc1156-2-e,3.33,0.15821496,51,5,1,1,3,cyclic_4_1,cyclic_4_1,block_2_1,unroll_8,2.5,1.0,True
workload_2293.cpp,xczu7ev-ffvc1156-2-e,3.33,0.60896376,103,4,1,2,4,cyclic_2_1,cyclic_2_1,cyclic_64_1,unroll_16,2.75,0.3853286284575055,False
workload_2294.cpp,xczu7ev-ffvc1156-2-e,3.33,0.7783941600000001,187,2,1,5,15,cyclic_256_1,cyclic_64_1,cyclic_2_1,unroll_4,5.75,0.24069445814477947,False
workload_2295.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10291032,88,7,30,18,26,cyclic_4_1,cyclic_16_1,cyclic_2_1,unroll_32,20.25,0.5465110212332628,False
workload_2296.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11729592,226,3,32,26,66,cyclic_256_1,cyclic_2_1,block_2_1,unroll_32,31.75,0.3343794261471176,False
workload_2297.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77754168,233,3,1,5,16,cyclic_256_1,cyclic_4_1,cyclic_4_1,unroll_8,6.25,0.24065763559297637,False
workload_2298.cpp,xczu7ev-ffvc1156-2-e,3.33,0.6718341600000001,194,4,1,11,15,cyclic_2_1,block_512_1,cyclic_2_1,unroll_8,7.75,0.31907143032538593,False
workload_2299.cpp,xczu7ev-ffvc1156-2-e,3.33,0.59085522,225,4,1,29,31,cyclic_4_1,block_512_1,block_512_1,unroll_4,16.25,0.34142723355226684,False
workload_2300.cpp,xczu7ev-ffvc1156-2-e,3.33,0.71403192,302,4,1,12,16,cyclic_2_1,block_512_1,block_2_1,unroll_16,8.25,0.28344638947838274,False
workload_2301.cpp,xczu7ev-ffvc1156-2-e,3.33,0.8764293599999999,258,1,1,6,19,cyclic_256_1,cyclic_64_1,cyclic_64_1,unroll_8,6.75,0.18032336250716421,False
workload_2302.cpp,xczu7ev-ffvc1156-2-e,3.33,0.7809516,1396,2,1,15,29,cyclic_256_1,block_512_1,cyclic_2_1,unroll_8,11.75,0.22648249473144202,False
workload_2303.cpp,xczu7ev-ffvc1156-2-e,3.33,0.07917408,50,13,1,1,2,cyclic_4_1,cyclic_2_1,block_8_1,pipeline,4.25,0.9548148649514681,False
workload_2304.cpp,xczu7ev-ffvc1156-2-e,3.33,0.4399596,50,5,1,1,2,cyclic_8_1,cyclic_2_1,block_2_1,unroll_2,2.25,0.576494206573071,False
workload_2305.cpp,xczu7ev-ffvc1156-2-e,3.33,0.24303672,55,5,1,2,4,cyclic_4_1,cyclic_64_1,block_2_1,unroll_4,3.0,0.8455972460791312,False
workload_2306.cpp,xczu7ev-ffvc1156-2-e,3.33,0.2438892,55,5,1,2,5,cyclic_4_1,block_64_1,block_2_1,unroll_4,3.25,0.8413139334348126,False
workload_2307.cpp,xczu7ev-ffvc1156-2-e,3.33,0.65819448,63,9,1,1,3,cyclic_4_1,cyclic_2_1,cyclic_32_1,unroll_4,3.5,0.33849387606699594,False
workload_2308.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1586412,64,5,1,1,3,cyclic_4_1,cyclic_2_1,cyclic_2_1,unroll_8,2.5,0.9284116733970782,False
workload_2309.cpp,xczu7ev-ffvc1156-2-e,3.33,0.15821496,69,5,1,3,5,cyclic_4_1,cyclic_128_1,block_2_1,unroll_8,3.5,0.9139065533791703,False
workload_2310.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11686968,75,5,1,2,3,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_16,2.75,0.9624979494750268,False
workload_2311.cpp,xczu7ev-ffvc1156-2-e,3.33,0.47746872,97,2,1,4,20,block_256_1,cyclic_2_1,cyclic_4_1,unroll_2,6.75,0.5179475192646517,False
workload_2312.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09281043,100,2,1,31,13,cyclic_256_1,cyclic_4_1,block_2_1,pipeline_1,11.75,0.7467802908650918,False
workload_2313.cpp,xczu7ev-ffvc1156-2-e,3.33,0.07576416,55,11,1,3,4,cyclic_2_1,block_128_1,cyclic_2_1,pipeline,4.75,0.9404250612098303,False
workload_2314.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11452536,107,7,16,11,18,cyclic_4_1,cyclic_2_1,block_8_1,unroll_32,13.0,0.71191557261301,False
workload_2315.cpp,xczu7ev-ffvc1156-2-e,3.33,0.15949368,62,5,1,1,3,cyclic_2_1,cyclic_4_1,block_2_1,unroll_8,2.5,0.9270094705299623,False
workload_2316.cpp,xczu7ev-ffvc1156-2-e,3.33,0.4143852,49,5,1,1,2,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_2,2.25,0.6096509217930244,False
workload_2317.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10866456,114,10,28,17,25,cyclic_2_1,cyclic_4_1,cyclic_32_1,unroll_32,20.0,0.5513028196863289,False
workload_2318.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1106892,114,4,18,12,19,cyclic_4_1,cyclic_2_1,cyclic_64_1,unroll_32,13.25,0.7064533004299617,False
workload_2319.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10983672,115,5,23,15,22,cyclic_2_1,cyclic_2_1,cyclic_2_1,unroll_32,16.25,0.6347923919099066,False
workload_2320.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10951704,115,4,23,16,23,cyclic_2_1,cyclic_2_1,cyclic_64_1,unroll_32,16.5,0.629045069342846,False
workload_2321.cpp,xczu7ev-ffvc1156-2-e,3.33,0.15906744,64,4,1,5,8,cyclic_2_1,cyclic_256_1,cyclic_4_1,unroll_8,4.5,0.8952884310558359,False
workload_2322.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11047608,128,5,30,23,34,block_2_1,cyclic_2_1,block_2_1,unroll_32,23.0,0.4892738479200752,False
workload_2323.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1160172,67,5,1,2,4,cyclic_4_1,cyclic_2_1,cyclic_4_1,unroll_16,3.0,0.9593694296836969,False
workload_2324.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11686968,68,5,1,2,4,cyclic_2_1,cyclic_4_1,cyclic_2_1,unroll_16,3.0,0.9586056093916884,False
workload_2325.cpp,xczu7ev-ffvc1156-2-e,3.33,0.15906744,52,10,1,1,3,cyclic_2_1,cyclic_32_1,cyclic_4_1,unroll_8,3.75,0.9089353489581348,False
workload_2326.cpp,xczu7ev-ffvc1156-2-e,3.33,0.77754168,228,2,1,5,16,cyclic_256_1,cyclic_4_1,cyclic_2_1,unroll_8,6.0,0.24098052013736332,False
workload_2327.cpp,xczu7ev-ffvc1156-2-e,3.33,0.8730194400000001,216,2,1,5,16,cyclic_256_1,cyclic_4_1,block_2_1,unroll_8,6.0,0.1827879723015601,False
workload_2328.cpp,xczu7ev-ffvc1156-2-e,3.33,0.8051407199999999,358,2,1,8,43,cyclic_256_1,cyclic_64_1,cyclic_2_1,unroll_32,13.5,0.20661266556904923,False
workload_2329.cpp,xczu7ev-ffvc1156-2-e,3.33,0.87280632,481,7,1,5,21,cyclic_256_1,cyclic_32_1,block_2_1,unroll_16,8.5,0.18016432006962207,False
workload_2330.cpp,xczu7ev-ffvc1156-2-e,3.33,0.8117474400000001,698,2,1,7,28,cyclic_256_1,cyclic_2_1,cyclic_2_1,unroll_32,9.5,0.21288072842818495,False
workload_2332.cpp,xczu7ev-ffvc1156-2-e,3.33,0.07917408,51,11,1,2,3,cyclic_2_1,cyclic_4_1,cyclic_64_1,pipeline,4.25,0.9548148649514681,False
workload_2333.cpp,xczu7ev-ffvc1156-2-e,3.33,0.86960952,63,4,1,2,5,cyclic_8_1,cyclic_64_1,cyclic_64_1,unroll_4,3.0,0.18610006933877637,False
workload_2334.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11686968,78,5,1,2,4,cyclic_2_1,cyclic_8_1,cyclic_2_1,unroll_16,3.0,0.9586056093916884,False
workload_2335.cpp,xczu7ev-ffvc1156-2-e,3.33,0.8747244000000001,88,23,1,2,7,cyclic_128_1,cyclic_2_1,block_2_1,unroll_4,8.25,0.17950558488913437,False
workload_2336.cpp,xczu7ev-ffvc1156-2-e,3.33,0.082584,88,10,1,13,12,cyclic_2_1,block_512_1,cyclic_64_1,pipeline,9.0,0.8202690172507461,False
workload_2337.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1569362399999999,94,5,5,6,10,block_8_1,cyclic_64_1,block_2_1,unroll_16,6.5,0.8548969815662296,False
workload_2338.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10323,108,5,25,16,23,cyclic_4_1,cyclic_4_1,block_2_1,unroll_32,17.25,0.6125803848233965,False
workload_2339.cpp,xczu7ev-ffvc1156-2-e,3.33,0.44507448,111,6,1,11,15,cyclic_16_1,block_512_1,cyclic_4_1,unroll_2,8.25,0.5455138506614476,False
workload_2340.cpp,xczu7ev-ffvc1156-2-e,3.33,0.10291032,113,5,31,20,30,cyclic_4_1,cyclic_128_1,block_2_1,unroll_32,21.5,0.5203001255484635,False
workload_2341.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09622035,114,1,1,33,15,cyclic_256_1,cyclic_64_1,cyclic_64_1,pipeline,12.5,0.727319441845516,False
workload_2342.cpp,xczu7ev-ffvc1156-2-e,3.33,0.24815826,119,4,1,22,21,cyclic_2_1,cyclic_2_1,block_512_1,unroll_4,12.0,0.678018190776115,False
workload_2343.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1629036,60,7,1,1,3,cyclic_2_1,cyclic_2_1,cyclic_16_1,unroll_8,3.0,0.9169499265157602,False
workload_2344.cpp,xczu7ev-ffvc1156-2-e,3.33,0.58743864,135,4,1,11,15,cyclic_4_1,block_512_1,cyclic_2_1,unroll_4,7.75,0.39623534955342543,False
workload_2345.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09622035,138,1,1,36,19,cyclic_256_1,cyclic_256_1,cyclic_64_1,pipeline_1,14.25,0.6839959886576038,False
workload_2346.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11686968,66,5,1,2,4,cyclic_2_1,cyclic_2_1,block_2_1,unroll_16,3.0,0.9586056093916884,False
workload_2347.cpp,xczu7ev-ffvc1156-2-e,3.33,0.09622035,174,2,1,42,22,cyclic_256_1,block_512_1,cyclic_2_1,pipeline,16.75,0.6247401558167972,False
workload_2348.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11686968,65,5,1,2,4,cyclic_2_1,cyclic_4_1,block_2_1,unroll_16,3.0,0.9586056093916884,False
workload_2349.cpp,xczu7ev-ffvc1156-2-e,3.33,0.58743864,127,4,1,11,15,cyclic_2_1,block_512_1,cyclic_2_1,unroll_4,7.75,0.39623534955342543,False
workload_2350.cpp,xczu7ev-ffvc1156-2-e,3.33,0.7783941600000001,173,3,1,4,13,cyclic_256_1,cyclic_4_1,block_4_1,unroll_4,5.25,0.24123458234855752,False
workload_2351.cpp,xczu7ev-ffvc1156-2-e,3.33,0.11729592,235,3,32,26,66,cyclic_256_1,cyclic_2_1,block_2_1,unroll_32,31.75,0.3343794261471176,False
workload_2352.cpp,xczu7ev-ffvc1156-2-e,3.33,0.8747244000000001,154,2,1,4,13,cyclic_256_1,cyclic_2_1,cyclic_4_1,unroll_2,5.0,0.18259795884785002,False
workload_2353.cpp,xczu7ev-ffvc1156-2-e,3.33,0.59085522,276,4,1,29,31,cyclic_2_1,block_512_1,block_512_1,unroll_4,16.25,0.34142723355226684,False
workload_2354.cpp,xczu7ev-ffvc1156-2-e,3.33,0.19919727,285,3,5,71,56,block_256_1,cyclic_2_1,block_2_1,unroll_8,33.75,0.29756192724453134,False
workload_2355.cpp,xczu7ev-ffvc1156-2-e,3.33,0.1227304799999999,251,1,26,25,66,cyclic_256_1,cyclic_128_1,cyclic_64_1,unroll_32,29.5,0.3699783000619836,False
workload_2356.cpp,xczu7ev-ffvc1156-2-e,3.33,0.87280632,442,2,1,6,20,cyclic_256_1,cyclic_4_1,block_2_1,unroll_16,7.25,0.18169810949012086,False
workload_2357.cpp,xczu7ev-ffvc1156-2-e,3.33,0.8117474400000001,758,2,1,7,28,cyclic_256_1,cyclic_2_1,cyclic_4_1,unroll_32,9.5,0.21288072842818495,False
workload_2358.cpp,xczu7ev-ffvc1156-2-e,3.33,0.8117474400000001,758,2,1,7,28,cyclic_256_1,cyclic_4_1,cyclic_2_1,unroll_32,9.5,0.21288072842818495,False
workload_2359.cpp,xczu7ev-ffvc1156-2-e,3.33,0.78522066,986,1,1,33,42,cyclic_256_1,block_512_1,block_512_1,unroll_4,19.25,0.1964167186452406,False
