Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,InnerLoop_3_1,Area,Weight,is_pareto
workload_1345.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,130,1,1,1,1,complete_1,unroll_2,pipeline,pipeline_1,unroll,1.0,0.9999686342540628,False
workload_1346.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,129,1,1,1,1,cyclic_2_1,unroll_2,pipeline,unroll,pipeline_1,1.0,1.0,True
workload_1347.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1175,1,1,7,22,block_4_1,unroll_64,pipeline,pipeline_1,unroll,7.75,1.0,True
workload_1348.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1190,1,1,7,23,complete_1,unroll_64,pipeline,pipeline_1,pipeline,8.0,0.5922115789183828,False
workload_1349.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,157,1,1,1,1,cyclic_8_1,unroll_4,pipeline_1,unroll,pipeline_1,1.0,1.0,True
workload_1350.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,129,1,1,1,1,complete_1,unroll_2,pipeline_1,pipeline_1,unroll,1.0,0.9999686342540628,False
workload_1351.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,129,1,1,1,1,block_4_1,unroll_2,pipeline_1,unroll,pipeline_1,1.0,1.0,True
workload_1352.cpp,xcu200-fsgd2104-2-e,10.0,36.31337,211,1,1,1,2,block_4_1,unroll_8,pipeline,pipeline_1,unroll,1.25,0.9836743419673886,False
workload_1353.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,129,1,1,1,1,cyclic_8_1,unroll_2,pipeline,pipeline,unroll,1.0,0.9999686342540628,False
workload_1356.cpp,xcu200-fsgd2104-2-e,10.0,36.31473,154,1,1,1,1,cyclic_4_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,1.0,0.9999843170587102,False
workload_1357.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,127,1,1,1,1,cyclic_4_1,unroll_2,pipeline,unroll,unroll,1.0,0.9999686342540628,False
workload_1358.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,127,1,1,1,1,block_8_1,unroll_2,pipeline,pipeline_1,pipeline_1,1.0,0.9999686342540628,False
workload_1359.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,127,1,1,1,1,cyclic_2_1,unroll_2,pipeline_1,unroll,pipeline_1,1.0,1.0,True
workload_1360.cpp,xcu200-fsgd2104-2-e,10.0,36.31473,155,1,1,1,1,complete_1,unroll_4,pipeline,unroll,unroll,1.0,0.9999843170587102,False
workload_1361.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,125,1,1,1,1,cyclic_2_1,unroll_2,pipeline,unroll,unroll,1.0,0.9999686342540628,False
workload_1362.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,127,1,1,1,1,cyclic_4_1,unroll_2,pipeline,unroll,pipeline,1.0,1.0,True
workload_1363.cpp,xcu200-fsgd2104-2-e,10.0,36.31473,157,1,1,1,1,cyclic_2_1,unroll_4,pipeline,pipeline,pipeline_1,1.0,0.9999843170587102,False
workload_1364.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,130,1,1,1,1,cyclic_8_1,unroll_2,pipeline_1,pipeline,unroll,1.0,0.9999686342540628,False
workload_1365.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,129,1,1,1,1,block_8_1,unroll_2,pipeline_1,pipeline,pipeline,1.0,0.9999686342540628,False
workload_1366.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,124,1,1,1,1,block_2_1,unroll_2,pipeline,unroll,unroll,1.0,0.9999686342540628,False
workload_1367.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,126,1,1,1,1,block_8_1,unroll_2,pipeline,pipeline,pipeline_1,1.0,0.9999686342540628,False
workload_1368.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,127,1,1,1,1,complete_1,unroll_2,pipeline,unroll,pipeline,1.0,1.0,True
workload_1369.cpp,xcu200-fsgd2104-2-e,10.0,36.31235,582,1,1,3,9,block_4_1,unroll_32,pipeline,pipeline_1,unroll,3.5,0.8435024706728343,False
workload_1370.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,129,1,1,1,1,cyclic_4_1,unroll_2,pipeline,pipeline_1,pipeline_1,1.0,0.9999686342540628,False
workload_1371.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,127,1,1,1,1,block_8_1,unroll_2,pipeline,unroll,unroll,1.0,0.9999686342540628,False
workload_1372.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1230,1,1,7,23,cyclic_4_1,unroll_64,pipeline_1,pipeline,pipeline_1,8.0,0.5922115789183828,False
workload_1373.cpp,xcu200-fsgd2104-2-e,10.0,34.17664,1151,1,1,8,25,cyclic_8_1,unroll_64,pipeline,unroll,pipeline_1,8.75,0.5230981965849447,False
workload_1374.cpp,xcu200-fsgd2104-2-e,10.0,36.31473,155,1,1,1,1,block_4_1,unroll_4,pipeline,pipeline_1,pipeline,1.0,0.9999843170587102,False
workload_1375.cpp,xcu200-fsgd2104-2-e,10.0,36.31473,156,1,1,1,1,block_4_1,unroll_4,pipeline,pipeline,pipeline_1,1.0,0.9999843170587102,False
workload_1376.cpp,xcu200-fsgd2104-2-e,10.0,36.31473,158,1,1,1,1,complete_1,unroll_4,pipeline_1,pipeline_1,pipeline_1,1.0,0.9999843170587102,False
workload_1377.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,130,1,1,1,1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,unroll,1.0,0.9999686342540628,False
workload_1378.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1188,1,1,7,23,block_8_1,unroll_64,pipeline,pipeline_1,pipeline,8.0,0.5922115789183828,False
workload_1379.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,129,1,1,1,1,block_8_1,unroll_2,pipeline_1,pipeline_1,pipeline,1.0,0.9999686342540628,False
workload_1380.cpp,xcu200-fsgd2104-2-e,10.0,34.17664,1147,1,1,8,25,complete_1,unroll_64,pipeline,unroll,pipeline,8.75,0.5230981965849447,False
workload_1381.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1175,1,1,7,22,block_4_1,unroll_64,pipeline,pipeline,unroll,7.75,1.0,True
workload_1382.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,127,1,1,1,1,complete_1,unroll_2,pipeline,unroll,pipeline_1,1.0,1.0,True
workload_1383.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,207,1,1,1,2,cyclic_4_1,unroll_8,pipeline,unroll,pipeline_1,1.25,0.9836782270763027,False
workload_1384.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,126,1,1,1,1,block_4_1,unroll_2,pipeline,unroll,unroll,1.0,0.9999686342540628,False
workload_1385.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,154,1,1,1,1,block_4_1,unroll_4,pipeline_1,unroll,pipeline_1,1.0,1.0,True
workload_1386.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,152,1,1,1,1,complete_1,unroll_4,pipeline_1,unroll,pipeline_1,1.0,1.0,True
workload_1387.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1191,1,1,7,23,cyclic_2_1,unroll_64,pipeline,pipeline,pipeline_1,8.0,0.5922115789183828,False
workload_1388.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1229,1,1,7,23,block_8_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,8.0,0.5922115789183828,False
workload_1390.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,124,1,1,1,1,block_2_1,unroll_2,pipeline,unroll,pipeline,1.0,1.0,True
workload_1391.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,125,1,1,1,1,complete_1,unroll_2,pipeline_1,unroll,unroll,1.0,0.9999686342540628,False
workload_1392.cpp,xcu200-fsgd2104-2-e,10.0,36.31473,155,1,1,1,1,complete_1,unroll_4,pipeline,pipeline_1,pipeline,1.0,0.9999843170587102,False
workload_1393.cpp,xcu200-fsgd2104-2-e,10.0,128.13105,160,1,1,1,1,block_8_1,unroll_2,unroll_4,pipeline_1,pipeline,1.0,0.5484431954626628,False
workload_1394.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,127,1,1,1,1,complete_1,unroll_2,pipeline,pipeline,pipeline_1,1.0,0.9999686342540628,False
workload_1395.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,128,1,1,1,1,complete_1,unroll_2,pipeline_1,unroll,pipeline,1.0,1.0,True
workload_1396.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,128,1,1,1,1,block_8_1,unroll_2,pipeline,pipeline_1,pipeline,1.0,0.9999686342540628,False
workload_1397.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,130,1,1,1,1,block_2_1,unroll_2,pipeline_1,pipeline_1,unroll,1.0,0.9999686342540628,False
workload_1398.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,131,1,1,1,1,cyclic_8_1,unroll_2,pipeline_1,unroll,unroll,1.0,0.9999686342540628,False
workload_1399.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,128,1,1,1,1,block_4_1,unroll_2,pipeline_1,unroll,unroll,1.0,0.9999686342540628,False
workload_1400.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,125,1,1,1,1,cyclic_2_1,unroll_2,pipeline,pipeline_1,unroll,1.0,0.9999686342540628,False
workload_1401.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,129,1,1,1,1,block_4_1,unroll_2,pipeline,pipeline,pipeline_1,1.0,0.9999686342540628,False
workload_1402.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1198,1,1,7,23,cyclic_4_1,unroll_64,pipeline,pipeline_1,pipeline_1,8.0,0.5922115789183828,False
workload_1403.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1154,1,1,8,25,block_4_1,unroll_64,pipeline,unroll,unroll,8.75,0.5230976015158127,False
workload_1404.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,155,1,1,1,1,cyclic_4_1,unroll_4,pipeline,unroll,pipeline,1.0,1.0,True
workload_1405.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,129,1,1,1,1,block_8_1,unroll_2,pipeline_1,unroll,pipeline_1,1.0,1.0,True
workload_1406.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,154,1,1,1,1,block_2_1,unroll_4,pipeline,unroll,pipeline_1,1.0,1.0,True
workload_1407.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,129,1,1,1,1,cyclic_8_1,unroll_2,pipeline,pipeline,pipeline_1,1.0,0.9999686342540628,False
workload_1408.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,130,1,1,1,1,block_4_1,unroll_2,pipeline_1,pipeline,unroll,1.0,0.9999686342540628,False
workload_1409.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1177,1,1,7,22,cyclic_4_1,unroll_64,pipeline,pipeline_1,unroll,7.75,1.0,True
workload_1410.cpp,xcu200-fsgd2104-2-e,10.0,36.31473,159,1,1,1,1,cyclic_4_1,unroll_4,pipeline_1,unroll,unroll,1.0,0.9999843170587102,False
workload_1411.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,130,1,1,1,1,block_2_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1.0,0.9999686342540628,False
workload_1412.cpp,xcu200-fsgd2104-2-e,10.0,36.31235,584,1,1,3,10,block_4_1,unroll_32,pipeline,pipeline_1,pipeline,3.75,0.8286742823925238,False
workload_1413.cpp,xcu200-fsgd2104-2-e,10.0,36.31235,586,1,1,3,9,block_4_1,unroll_32,pipeline,pipeline,unroll,3.5,0.8435024706728343,False
workload_1416.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,124,1,1,1,1,cyclic_4_1,unroll_2,pipeline,pipeline_1,unroll,1.0,0.9999686342540628,False
workload_1417.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,124,1,1,1,1,cyclic_4_1,unroll_2,pipeline_1,unroll,pipeline,1.0,1.0,True
workload_1418.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,125,1,1,1,1,complete_1,unroll_2,pipeline_1,unroll,pipeline_1,1.0,1.0,True
workload_1419.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,125,1,1,1,1,cyclic_8_1,unroll_2,pipeline,pipeline_1,pipeline,1.0,0.9999686342540628,False
workload_1420.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,129,1,1,1,1,block_8_1,unroll_2,pipeline_1,pipeline_1,unroll,1.0,0.9999686342540628,False
workload_1421.cpp,xcu200-fsgd2104-2-e,10.0,270.18033,154,1,1,1,1,block_2_1,unroll_2,unroll_2,unroll,pipeline_1,1.0,0.15664046291746064,False
workload_1422.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,126,1,1,1,1,block_8_1,unroll_2,pipeline_1,unroll,unroll,1.0,0.9999686342540628,False
workload_1423.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,129,1,1,1,1,block_2_1,unroll_2,pipeline,pipeline_1,unroll,1.0,0.9999686342540628,False
workload_1424.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,127,1,1,1,1,cyclic_8_1,unroll_2,pipeline,unroll,pipeline,1.0,1.0,True
workload_1425.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,127,1,1,1,1,block_2_1,unroll_2,pipeline,unroll,pipeline_1,1.0,1.0,True
workload_1426.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,129,1,1,1,1,cyclic_4_1,unroll_2,pipeline_1,pipeline_1,pipeline,1.0,0.9999686342540628,False
workload_1427.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,128,1,1,1,1,cyclic_2_1,unroll_2,pipeline_1,unroll,unroll,1.0,0.9999686342540628,False
workload_1428.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,127,1,1,1,1,cyclic_2_1,unroll_2,pipeline,unroll,pipeline,1.0,1.0,True
workload_1429.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,154,1,1,1,1,block_2_1,unroll_4,pipeline,unroll,pipeline,1.0,1.0,True
workload_1430.cpp,xcu200-fsgd2104-2-e,10.0,36.31473,154,1,1,1,1,cyclic_4_1,unroll_4,pipeline,pipeline_1,unroll,1.0,0.9999843170587102,False
workload_1431.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1218,1,1,7,22,cyclic_4_1,unroll_64,pipeline_1,pipeline_1,unroll,7.75,1.0,True
workload_1432.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,153,1,1,1,1,cyclic_2_1,unroll_4,pipeline,unroll,pipeline_1,1.0,1.0,True
workload_1433.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,130,1,1,1,1,block_8_1,unroll_2,pipeline_1,pipeline,pipeline_1,1.0,0.9999686342540628,False
workload_1434.cpp,xcu200-fsgd2104-2-e,10.0,36.31235,604,1,1,3,10,cyclic_8_1,unroll_32,pipeline,pipeline_1,pipeline_1,3.75,0.8286742823925238,False
workload_1439.cpp,xcu200-fsgd2104-2-e,10.0,34.17664,1152,1,1,8,25,cyclic_4_1,unroll_64,pipeline,unroll,pipeline_1,8.75,0.5230981965849447,False
workload_1440.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,129,1,1,1,1,cyclic_8_1,unroll_2,pipeline_1,pipeline_1,unroll,1.0,0.9999686342540628,False
workload_1441.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,154,1,1,1,1,block_2_1,unroll_4,pipeline_1,unroll,pipeline,1.0,1.0,True
workload_1442.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,154,1,1,1,1,complete_1,unroll_4,pipeline,unroll,pipeline_1,1.0,1.0,True
workload_1443.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,155,1,1,1,1,block_2_1,unroll_4,pipeline_1,unroll,pipeline_1,1.0,1.0,True
workload_1444.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1158,1,1,8,25,complete_1,unroll_64,pipeline,unroll,unroll,8.75,0.5230976015158127,False
workload_1445.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1198,1,1,7,22,cyclic_4_1,unroll_64,pipeline,pipeline,unroll,7.75,1.0,True
workload_1446.cpp,xcu200-fsgd2104-2-e,10.0,34.17664,1157,1,1,8,25,block_4_1,unroll_64,pipeline,unroll,pipeline,8.75,0.5230981965849447,False
workload_1447.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,129,1,1,1,1,block_8_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1.0,0.9999686342540628,False
workload_1448.cpp,xcu200-fsgd2104-2-e,10.0,34.17664,1155,1,1,8,25,complete_1,unroll_64,pipeline,unroll,pipeline_1,8.75,0.5230981965849447,False
workload_1449.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,128,1,1,1,1,block_8_1,unroll_2,pipeline,pipeline,pipeline,1.0,0.9999686342540628,False
workload_1450.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,129,1,1,1,1,cyclic_2_1,unroll_2,pipeline_1,pipeline_1,pipeline_1,1.0,0.9999686342540628,False
workload_1451.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,132,1,1,1,1,cyclic_8_1,unroll_2,pipeline_1,unroll,pipeline,1.0,1.0,True
workload_1452.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,127,1,1,1,1,cyclic_4_1,unroll_2,pipeline,pipeline,unroll,1.0,0.9999686342540628,False
workload_1453.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1201,1,1,7,23,block_4_1,unroll_64,pipeline,pipeline,pipeline_1,8.0,0.5922115789183828,False
workload_1454.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1237,1,1,7,23,block_4_1,unroll_64,pipeline_1,pipeline_1,pipeline,8.0,0.5922115789183828,False
workload_1455.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1200,1,1,8,25,block_4_1,unroll_64,pipeline_1,unroll,unroll,8.75,0.5230976015158127,False
workload_1456.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,133,1,1,1,1,cyclic_2_1,unroll_2,pipeline_1,pipeline,pipeline,1.0,0.9999686342540628,False
workload_1457.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,133,1,1,1,1,block_2_1,unroll_2,pipeline,pipeline,pipeline_1,1.0,0.9999686342540628,False
workload_1458.cpp,xcu200-fsgd2104-2-e,10.0,256.25393,153,1,1,1,1,complete_1,unroll_2,unroll_2,unroll,pipeline_1,1.0,0.17857527076165486,False
workload_1459.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,159,1,1,1,1,cyclic_4_1,unroll_4,pipeline_1,unroll,pipeline,1.0,1.0,True
workload_1462.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,153,1,1,1,1,cyclic_2_1,unroll_4,pipeline_1,unroll,pipeline_1,1.0,1.0,True
workload_1463.cpp,xcu200-fsgd2104-2-e,10.0,150.41329,194,1,1,1,1,block_4_1,unroll_2,unroll_4,pipeline,pipeline_1,1.0,0.4623397462689395,False
workload_1464.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,127,1,1,1,1,cyclic_4_1,unroll_2,pipeline,pipeline_1,pipeline,1.0,0.9999686342540628,False
workload_1465.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,128,1,1,1,1,block_2_1,unroll_2,pipeline_1,unroll,pipeline,1.0,1.0,True
workload_1466.cpp,xcu200-fsgd2104-2-e,10.0,34.17664,1154,1,1,8,25,cyclic_2_1,unroll_64,pipeline,unroll,pipeline_1,8.75,0.5230981965849447,False
workload_1467.cpp,xcu200-fsgd2104-2-e,10.0,34.17664,1164,1,1,8,25,cyclic_8_1,unroll_64,pipeline,unroll,pipeline,8.75,0.5230981965849447,False
workload_1468.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1166,1,1,8,25,cyclic_4_1,unroll_64,pipeline,unroll,unroll,8.75,0.5230976015158127,False
workload_1469.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,131,1,1,1,1,cyclic_2_1,unroll_2,pipeline_1,unroll,pipeline,1.0,1.0,True
workload_1470.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1198,1,1,8,25,block_2_1,unroll_64,pipeline_1,unroll,unroll,8.75,0.5230976015158127,False
workload_1471.cpp,xcu200-fsgd2104-2-e,10.0,34.17664,1155,1,1,8,25,cyclic_2_1,unroll_64,pipeline,unroll,pipeline,8.75,0.5230981965849447,False
workload_1472.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1188,1,1,7,22,block_8_1,unroll_64,pipeline,pipeline,unroll,7.75,1.0,True
workload_1473.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,128,1,1,1,1,block_8_1,unroll_2,pipeline,unroll,pipeline,1.0,1.0,True
workload_1474.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,128,1,1,1,1,block_8_1,unroll_2,pipeline_1,unroll,pipeline,1.0,1.0,True
workload_1475.cpp,xcu200-fsgd2104-2-e,10.0,34.17664,1190,1,1,8,25,cyclic_2_1,unroll_64,pipeline_1,unroll,pipeline_1,8.75,0.5230981965849447,False
workload_1476.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,154,1,1,1,1,block_4_1,unroll_4,pipeline,unroll,pipeline_1,1.0,1.0,True
workload_1477.cpp,xcu200-fsgd2104-2-e,10.0,36.31235,598,1,1,3,9,block_4_1,unroll_32,pipeline_1,pipeline_1,unroll,3.5,0.8435024706728343,False
workload_1478.cpp,xcu200-fsgd2104-2-e,10.0,36.31473,156,1,1,1,1,block_4_1,unroll_4,pipeline,pipeline_1,pipeline_1,1.0,0.9999843170587102,False
workload_1479.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1189,1,1,7,22,cyclic_2_1,unroll_64,pipeline,pipeline,unroll,7.75,1.0,True
workload_1481.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1223,1,1,7,22,cyclic_8_1,unroll_64,pipeline_1,pipeline_1,unroll,7.75,1.0,True
workload_1482.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1242,1,1,7,23,cyclic_4_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,8.0,0.5922115789183828,False
workload_1484.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,126,1,1,1,1,cyclic_2_1,unroll_2,pipeline,pipeline,unroll,1.0,0.9999686342540628,False
workload_1485.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,128,1,1,1,1,complete_1,unroll_2,pipeline_1,pipeline,pipeline,1.0,0.9999686342540628,False
workload_1486.cpp,xcu200-fsgd2104-2-e,10.0,128.13105,133,1,1,1,1,block_8_1,unroll_2,unroll_2,pipeline,pipeline,1.0,0.5484431954626628,False
workload_1487.cpp,xcu200-fsgd2104-2-e,10.0,36.31473,158,1,1,1,1,cyclic_4_1,unroll_4,pipeline_1,pipeline,pipeline_1,1.0,0.9999843170587102,False
workload_1488.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,159,1,1,1,1,cyclic_4_1,unroll_4,pipeline_1,unroll,pipeline_1,1.0,1.0,True
workload_1489.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1189,1,1,7,22,cyclic_8_1,unroll_64,pipeline,pipeline,unroll,7.75,1.0,True
workload_1490.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1194,1,1,8,25,cyclic_4_1,unroll_64,pipeline_1,unroll,unroll,8.75,0.5230976015158127,False
workload_1491.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1203,1,1,7,23,block_8_1,unroll_64,pipeline,pipeline,pipeline,8.0,0.5922115789183828,False
workload_1492.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1216,1,1,7,23,cyclic_2_1,unroll_64,pipeline,pipeline,pipeline,8.0,0.5922115789183828,False
workload_1493.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1222,1,1,7,22,cyclic_2_1,unroll_64,pipeline_1,pipeline,unroll,7.75,1.0,True
workload_1494.cpp,xcu200-fsgd2104-2-e,10.0,36.31201,129,1,1,1,1,block_2_1,unroll_2,pipeline_1,unroll,pipeline_1,1.0,1.0,True
workload_1495.cpp,xcu200-fsgd2104-2-e,10.0,36.31473,158,1,1,1,1,complete_1,unroll_4,pipeline,pipeline,pipeline,1.0,0.9999843170587102,False
workload_1496.cpp,xcu200-fsgd2104-2-e,10.0,34.17664,1160,1,1,8,25,block_8_1,unroll_64,pipeline,unroll,pipeline_1,8.75,0.5230981965849447,False
workload_1497.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1204,1,1,7,23,complete_1,unroll_64,pipeline,pipeline_1,pipeline_1,8.0,0.5922115789183828,False
workload_1498.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1225,1,1,7,22,complete_1,unroll_64,pipeline_1,pipeline_1,unroll,7.75,1.0,True
workload_1499.cpp,xcu200-fsgd2104-2-e,10.0,281.32145,182,1,1,1,1,cyclic_8_1,unroll_2,unroll_2,unroll,pipeline,1.0,0.14167166051731372,False
workload_1500.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1169,1,1,8,25,block_8_1,unroll_64,pipeline,unroll,unroll,8.75,0.5230976015158127,False
workload_1501.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1199,1,1,8,25,block_8_1,unroll_64,pipeline_1,unroll,unroll,8.75,0.5230976015158127,False
workload_1502.cpp,xcu200-fsgd2104-2-e,10.0,36.31473,157,1,1,1,1,complete_1,unroll_4,pipeline,pipeline_1,unroll,1.0,0.9999843170587102,False
workload_1503.cpp,xcu200-fsgd2104-2-e,10.0,34.17664,1184,1,1,8,25,cyclic_4_1,unroll_64,pipeline_1,unroll,pipeline,8.75,0.5230981965849447,False
workload_1504.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1200,1,1,7,23,cyclic_4_1,unroll_64,pipeline,pipeline,pipeline_1,8.0,0.5922115789183828,False
workload_1505.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1200,1,1,7,23,block_2_1,unroll_64,pipeline,pipeline_1,pipeline_1,8.0,0.5922115789183828,False
workload_1507.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,129,1,1,1,1,cyclic_2_1,unroll_2,pipeline_1,pipeline,unroll,1.0,0.9999686342540628,False
workload_1508.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,133,1,1,1,1,block_2_1,unroll_2,pipeline_1,unroll,unroll,1.0,0.9999686342540628,False
workload_1509.cpp,xcu200-fsgd2104-2-e,10.0,284.10673,167,1,1,1,1,cyclic_4_1,unroll_2,unroll_2,unroll,pipeline,1.0,0.1382876604555004,False
workload_1510.cpp,xcu200-fsgd2104-2-e,10.0,34.17664,1164,1,1,8,25,block_8_1,unroll_64,pipeline,unroll,pipeline,8.75,0.5230981965849447,False
workload_1511.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1212,1,1,7,23,block_8_1,unroll_64,pipeline,pipeline,pipeline_1,8.0,0.5922115789183828,False
workload_1512.cpp,xcu200-fsgd2104-2-e,10.0,36.31745,129,1,1,1,1,complete_1,unroll_2,pipeline_1,pipeline,unroll,1.0,0.9999686342540628,False
workload_1513.cpp,xcu200-fsgd2104-2-e,10.0,34.1511,1222,1,1,7,23,cyclic_4_1,unroll_64,pipeline,pipeline_1,pipeline,8.0,0.5922115789183828,False
workload_1514.cpp,xcu200-fsgd2104-2-e,10.0,34.17664,1196,1,1,8,25,block_8_1,unroll_64,pipeline_1,unroll,pipeline_1,8.75,0.5230981965849447,False
