Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,OuterLoop_6,OuterLoop_7,OuterLoop_8,OuterLoop_9,OuterLoop_10,OuterLoop_11,OuterLoop_12,OuterLoop_13,OuterLoop_14,OuterLoop_15,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,InnerLoop_1_5,InnerLoop_1_6,InnerLoop_1_7,InnerLoop_1_8,InnerLoop_1_9,InnerLoop_1_10,InnerLoop_1_11,InnerLoop_1_12,InnerLoop_1_13,InnerLoop_1_14,InnerLoop_1_15,InnerLoop_1_16,InnerLoop_2_1,InnerLoop_2_2,InnerLoop_2_3,InnerLoop_2_4,InnerLoop_2_5,InnerLoop_3_1,InnerLoop_3_2,InnerLoop_3_3,Area,Weight,is_pareto
workload_2807.cpp,xczu7ev-ffvc1156-2-e,3.33,275.64627114,1780,10,10,28,53,cyclic_2_1,cyclic_4_1,block_2_1,block_2_1,cyclic_8_1,unroll_4,pipeline,unroll,unroll,pipeline_1,pipeline_1,unroll,unroll,pipeline,unroll_8,pipeline_1,pipeline,unroll_8,unroll_2,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll,pipeline_1,unroll,pipeline_1,unroll_4,pipeline,unroll_8,unroll_8,unroll_8,unroll_8,unroll_8,unroll_2,unroll_2,pipeline,unroll,unroll_2,unroll_4,unroll_4,unroll,25.25,0.19756398748370219,False
workload_2808.cpp,xczu7ev-ffvc1156-2-e,3.33,52.08590529,1838,3,11,27,59,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_16_1,cyclic_64_1,unroll,pipeline,unroll,unroll,pipeline,pipeline_1,unroll_2,unroll,pipeline,pipeline,pipeline_1,unroll_8,unroll,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll,unroll_4,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_8,unroll,unroll_4,unroll_2,unroll_2,pipeline,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_4,pipeline,pipeline_1,25.0,0.8353944202343792,False
workload_2809.cpp,xczu7ev-ffvc1156-2-e,3.33,52.76799252,2017,2,16,30,57,cyclic_2_1,block_128_1,cyclic_4_1,cyclic_16_1,cyclic_2_1,unroll,unroll_8,unroll,unroll_4,unroll_4,pipeline_1,unroll_2,unroll,pipeline,unroll_8,unroll_4,unroll_8,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll,unroll_2,unroll_8,unroll_8,pipeline_1,unroll_8,unroll_2,unroll_4,pipeline,unroll_8,unroll_8,pipeline_1,pipeline,unroll_2,unroll_2,unroll,pipeline,unroll_2,pipeline_1,unroll_4,unroll_4,pipeline,26.25,0.7756275984340733,False
workload_2810.cpp,xczu7ev-ffvc1156-2-e,3.33,200.65685562,2032,4,14,25,47,cyclic_2_1,cyclic_4_1,cyclic_32_1,block_2_1,cyclic_8_1,unroll,unroll_8,unroll,unroll,unroll_4,pipeline_1,unroll_4,unroll,pipeline,pipeline,unroll_4,unroll_8,unroll_4,unroll_2,unroll_16,pipeline_1,pipeline_1,unroll,unroll_2,unroll_8,unroll_8,pipeline_1,unroll,unroll_2,unroll_4,pipeline,unroll_4,unroll_8,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll,pipeline,unroll_2,unroll_2,unroll_4,unroll_4,pipeline_1,22.5,0.41540961818038447,False
workload_2811.cpp,xczu7ev-ffvc1156-2-e,3.33,22.402744830000003,2302,2,28,47,70,cyclic_2_1,cyclic_2_1,block_16_1,block_2_1,cyclic_8_1,unroll,unroll_8,unroll,unroll,pipeline,pipeline_1,unroll,unroll,pipeline,pipeline_1,unroll_4,unroll_8,unroll_8,pipeline,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll,pipeline_1,unroll_2,pipeline_1,unroll,pipeline,unroll_4,unroll_8,unroll_4,unroll_2,unroll_2,unroll_2,unroll,pipeline,unroll,unroll_2,unroll_4,unroll_4,pipeline,36.75,0.5171450444937775,False
workload_2812.cpp,xczu7ev-ffvc1156-2-e,3.33,22.71838221,2346,3,20,37,61,cyclic_2_1,cyclic_4_1,block_2_1,block_8_1,cyclic_64_1,unroll,pipeline,unroll,unroll,pipeline_1,pipeline_1,unroll,unroll_8,pipeline,unroll_8,pipeline_1,pipeline,pipeline,pipeline,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_8,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll_4,unroll_8,unroll_8,unroll_8,unroll_8,unroll_2,pipeline,unroll_2,pipeline,unroll,unroll_2,unroll_2,unroll_4,unroll,30.25,0.6964133834959727,False
workload_2813.cpp,xczu7ev-ffvc1156-2-e,3.33,22.04615511,2379,1,40,54,89,cyclic_2_1,block_128_1,cyclic_4_1,block_2_1,cyclic_4_1,unroll,pipeline,unroll,unroll_4,unroll,pipeline_1,unroll_2,unroll,pipeline,unroll_8,unroll_4,pipeline,pipeline,pipeline,unroll_16,pipeline_1,pipeline_1,pipeline_1,pipeline,unroll_8,unroll_8,unroll_4,unroll,pipeline_1,unroll_4,pipeline,unroll_8,unroll_8,pipeline_1,unroll_8,unroll_2,unroll_8,unroll_4,pipeline,unroll_2,unroll_2,unroll_2,unroll_4,pipeline,46.0,0.29746028315983225,False
workload_2814.cpp,xczu7ev-ffvc1156-2-e,3.33,24.62631237,2390,3,29,44,68,cyclic_2_1,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_8_1,unroll,unroll_8,unroll,unroll,unroll,pipeline_1,unroll_2,unroll,pipeline,unroll_8,pipeline_1,unroll_8,unroll,pipeline,unroll_4,unroll_4,pipeline_1,pipeline,unroll_2,unroll_8,unroll_8,pipeline_1,unroll,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_8,pipeline,unroll_8,unroll_8,unroll_4,pipeline,unroll,unroll,unroll_2,unroll_8,pipeline,36.0,0.5307545794111368,False
workload_2815.cpp,xczu7ev-ffvc1156-2-e,3.33,21.83003811,2523,1,32,52,76,cyclic_2_1,block_128_1,cyclic_4_1,block_2_1,cyclic_128_1,unroll,unroll_8,unroll,unroll_4,unroll,pipeline_1,unroll_2,unroll,pipeline,unroll_8,unroll_4,unroll_8,pipeline,pipeline,unroll_16,pipeline_1,unroll,unroll,pipeline,unroll_8,unroll_8,unroll_4,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll_8,unroll_8,pipeline,unroll_2,unroll_8,unroll_4,pipeline,unroll_2,unroll_2,unroll_2,unroll_4,pipeline,40.25,1.0,True
workload_2816.cpp,xczu7ev-ffvc1156-2-e,3.33,22.26777327,2547,11,30,43,59,cyclic_2_1,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_128_1,unroll,pipeline,unroll,unroll_4,unroll,pipeline_1,unroll_2,unroll_8,pipeline,unroll_8,pipeline_1,pipeline,unroll,pipeline,unroll_16,unroll_4,unroll_8,unroll,unroll_2,unroll_8,unroll_8,unroll_4,unroll,pipeline_1,unroll_4,pipeline,unroll_8,unroll_4,unroll_8,unroll_2,unroll_2,unroll_8,unroll_4,pipeline,unroll,unroll_2,unroll_4,unroll_4,pipeline,35.75,0.5432136507080456,False
workload_2817.cpp,xczu7ev-ffvc1156-2-e,3.33,22.068899010000003,2579,8,20,40,63,block_4_1,cyclic_4_1,block_2_1,cyclic_4_1,cyclic_8_1,unroll,pipeline,unroll,unroll_4,unroll,pipeline_1,unroll_2,unroll,pipeline,unroll_2,pipeline_1,unroll_8,pipeline,pipeline,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll,unroll_8,unroll_8,pipeline_1,unroll_8,pipeline_1,unroll_4,pipeline_1,unroll_8,unroll_8,unroll_4,unroll_8,unroll_2,pipeline,unroll_4,pipeline,unroll,unroll_2,unroll_2,unroll_4,pipeline_1,32.75,1.0,True
workload_2819.cpp,xczu7ev-ffvc1156-2-e,3.33,24.28755147,2801,8,22,48,73,cyclic_16_1,cyclic_2_1,block_2_1,cyclic_4_1,cyclic_8_1,unroll,pipeline,unroll,unroll,unroll,pipeline_1,unroll_2,unroll,pipeline,pipeline_1,pipeline_1,pipeline,unroll_8,pipeline,unroll_4,unroll_4,pipeline_1,unroll,unroll_4,unroll_8,unroll_8,pipeline_1,unroll,pipeline_1,unroll_4,pipeline,unroll_8,unroll_8,unroll_2,pipeline_1,unroll_2,pipeline,unroll,unroll_4,unroll,pipeline_1,unroll_2,unroll_4,pipeline,37.75,0.4874722465650678,False
workload_2820.cpp,xczu7ev-ffvc1156-2-e,3.33,49.71661029,1656,4,11,35,66,cyclic_4_1,block_128_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,unroll,unroll_8,unroll,unroll,pipeline_1,pipeline_1,unroll,unroll,pipeline,pipeline_1,unroll_4,pipeline,unroll_8,unroll_2,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll,pipeline_1,unroll_4,pipeline_1,unroll_4,pipeline,unroll_2,unroll_8,unroll_8,unroll_8,unroll_2,unroll_2,unroll,pipeline,unroll,pipeline_1,unroll_4,unroll_4,pipeline,29.0,0.6694542219242658,False
workload_2821.cpp,xczu7ev-ffvc1156-2-e,3.33,52.27949817,1757,3,11,33,59,cyclic_2_1,cyclic_4_1,cyclic_32_1,block_2_1,cyclic_64_1,unroll,pipeline,unroll,unroll,pipeline_1,pipeline_1,unroll_2,unroll,pipeline,pipeline_1,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_16,unroll_4,unroll,pipeline_1,unroll_2,unroll_8,unroll,unroll_4,unroll_4,pipeline_1,unroll_4,pipeline,unroll_8,unroll_4,unroll_8,pipeline_1,unroll_2,unroll_2,unroll,unroll_8,pipeline_1,pipeline_1,unroll_4,pipeline,pipeline_1,26.5,0.7665689579414002,False
workload_2822.cpp,xczu7ev-ffvc1156-2-e,3.33,203.18864463,1726,1,13,31,74,cyclic_2_1,block_128_1,cyclic_64_1,cyclic_4_1,cyclic_64_1,unroll,pipeline,unroll,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline,unroll_2,pipeline_1,unroll_8,unroll_8,unroll_2,unroll_16,unroll_4,unroll,pipeline_1,unroll_2,pipeline_1,unroll,unroll_4,unroll_4,pipeline_1,unroll_4,pipeline,unroll_8,unroll,unroll_8,unroll_2,unroll_2,pipeline,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_4,pipeline_1,29.75,0.24506764217571167,False
workload_2823.cpp,xczu7ev-ffvc1156-2-e,3.33,198.75620817,2043,3,13,24,46,cyclic_2_1,cyclic_2_1,cyclic_32_1,block_2_1,cyclic_8_1,unroll,unroll_8,unroll,unroll_4,pipeline_1,unroll_4,unroll_2,unroll,pipeline,pipeline,pipeline_1,unroll_8,unroll_4,unroll_2,unroll_16,pipeline_1,unroll,unroll,unroll_2,unroll_8,unroll_8,pipeline_1,unroll,pipeline_1,unroll_4,pipeline,unroll_2,unroll_8,unroll_8,unroll_8,unroll_2,unroll_2,unroll,pipeline,unroll_2,unroll_2,unroll_2,unroll_4,pipeline_1,21.5,1.0,True
workload_2824.cpp,xczu7ev-ffvc1156-2-e,3.33,301.00887648,1713,4,9,32,63,cyclic_16_1,cyclic_2_1,block_2_1,block_2_1,cyclic_8_1,unroll,unroll_2,unroll,unroll,unroll,pipeline_1,unroll_2,unroll,pipeline,pipeline,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_4,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll,pipeline_1,unroll,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_8,unroll_4,pipeline,unroll_2,pipeline,unroll,unroll_4,unroll,unroll_2,unroll_2,pipeline,pipeline,27.0,0.13959690445731565,False
workload_2827.cpp,xczu7ev-ffvc1156-2-e,3.33,22.93196841,2488,3,20,43,65,block_4_1,cyclic_4_1,block_2_1,block_4_1,cyclic_8_1,unroll,unroll_8,unroll,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline,unroll_2,unroll_4,unroll_8,pipeline,pipeline,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll_4,pipeline,unroll_8,unroll_8,unroll_8,pipeline_1,unroll_2,pipeline,unroll_4,pipeline,unroll_2,unroll_2,unroll_2,unroll_4,pipeline_1,32.75,0.62270635973022,False
workload_2828.cpp,xczu7ev-ffvc1156-2-e,3.33,199.83315348,2062,3,12,29,60,block_4_1,block_128_1,cyclic_32_1,block_2_1,cyclic_8_1,unroll_4,unroll_8,unroll,unroll_4,pipeline,pipeline_1,unroll_2,unroll,pipeline,pipeline_1,pipeline_1,unroll_8,unroll,unroll_2,unroll_16,unroll_4,pipeline_1,unroll,unroll_2,unroll_8,unroll,unroll_4,unroll,pipeline_1,unroll,pipeline,unroll_2,unroll_8,pipeline_1,unroll_2,unroll_4,unroll,unroll,pipeline,unroll,unroll_2,unroll_2,pipeline,pipeline_1,26.0,0.336684705078493,False
workload_2829.cpp,xczu7ev-ffvc1156-2-e,3.33,22.31804295,2465,1,22,42,72,cyclic_2_1,block_128_1,block_2_1,block_8_1,cyclic_128_1,unroll,unroll_2,unroll,unroll,pipeline_1,pipeline_1,unroll,unroll,pipeline,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline,unroll_16,unroll_4,unroll,pipeline_1,unroll_2,unroll_8,unroll,unroll_4,unroll_4,pipeline_1,unroll,pipeline,unroll_8,unroll_8,unroll_4,unroll_8,unroll_2,pipeline_1,unroll,unroll_4,unroll,pipeline_1,unroll_4,pipeline,pipeline_1,34.25,0.5829357732880871,False
workload_2831.cpp,xczu7ev-ffvc1156-2-e,3.33,21.50846001,2495,2,43,51,90,cyclic_2_1,block_128_1,block_2_1,block_2_1,cyclic_8_1,unroll,unroll_8,unroll,unroll_4,unroll,pipeline_1,unroll_2,unroll,pipeline,unroll_8,pipeline_1,pipeline,pipeline,pipeline,unroll_16,pipeline_1,unroll_8,unroll,pipeline,unroll_8,unroll_8,pipeline_1,unroll,unroll_2,unroll_4,pipeline,unroll_2,unroll_8,unroll_8,unroll_8,unroll_4,unroll_8,unroll_4,pipeline,unroll_2,unroll_2,unroll_2,unroll_8,pipeline,46.5,0.2800507380367856,False
workload_2832.cpp,xczu7ev-ffvc1156-2-e,3.33,51.00176718,1869,3,13,29,58,cyclic_2_1,cyclic_2_1,block_4_1,block_2_1,cyclic_64_1,unroll,unroll_8,unroll,unroll,unroll,pipeline_1,unroll_4,unroll,pipeline,pipeline,pipeline_1,unroll_8,unroll_8,unroll_2,unroll_16,unroll_4,pipeline_1,unroll,unroll_2,unroll_8,unroll_8,pipeline_1,unroll,unroll_2,unroll_4,pipeline,unroll_2,unroll_8,unroll_4,unroll_8,unroll_2,unroll_4,unroll_4,pipeline,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline,25.75,0.8055960421847764,False
workload_2833.cpp,xczu7ev-ffvc1156-2-e,3.33,22.18200579,2700,1,30,47,72,cyclic_2_1,block_128_1,cyclic_4_1,block_2_1,cyclic_128_1,unroll,unroll_8,unroll,unroll_4,unroll,pipeline_1,unroll_2,unroll,pipeline,unroll_8,pipeline_1,unroll_8,unroll,pipeline,unroll_16,pipeline_1,unroll,unroll,unroll_4,unroll_8,unroll_8,unroll_4,unroll,pipeline_1,unroll_4,unroll_2,unroll_8,unroll_8,unroll_8,unroll_8,unroll_2,unroll_8,unroll_4,pipeline,unroll_2,unroll_2,unroll_2,unroll_4,pipeline,37.5,0.49884701394140063,False
workload_2834.cpp,xczu7ev-ffvc1156-2-e,3.33,21.84534279,2759,1,43,51,83,cyclic_2_1,block_128_1,cyclic_4_1,block_2_1,cyclic_8_1,unroll,unroll_8,unroll,unroll_4,unroll,pipeline_1,unroll_2,unroll,pipeline,unroll_8,unroll_4,unroll_8,pipeline,pipeline,unroll_16,pipeline_1,pipeline_1,unroll,unroll_4,unroll_8,unroll_8,unroll_4,unroll_8,pipeline_1,unroll_4,unroll_2,unroll_8,unroll_8,unroll_8,unroll_8,unroll_8,unroll_8,unroll_4,pipeline,unroll_2,unroll_2,unroll_2,unroll_8,pipeline,44.5,0.34332891284455036,False
workload_2835.cpp,xczu7ev-ffvc1156-2-e,3.33,22.49816931,2398,2,21,46,78,cyclic_16_1,cyclic_4_1,block_2_1,cyclic_4_1,cyclic_8_1,unroll,pipeline,unroll,unroll_4,unroll_4,pipeline_1,unroll_2,unroll,pipeline,pipeline_1,pipeline_1,unroll_4,unroll_8,pipeline,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_8,pipeline_1,unroll,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_8,unroll_4,unroll_8,unroll_2,pipeline,unroll,pipeline,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline,36.75,0.5169077653577152,False
workload_2836.cpp,xczu7ev-ffvc1156-2-e,3.33,22.67916813,2789,2,22,48,88,cyclic_2_1,block_128_1,block_2_1,block_4_1,cyclic_64_1,unroll,pipeline,unroll,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline,unroll_8,pipeline_1,pipeline,pipeline,pipeline,unroll_16,pipeline_1,pipeline_1,unroll,unroll_2,unroll_8,unroll_8,pipeline_1,unroll,pipeline_1,unroll_4,pipeline,unroll_8,unroll_8,unroll_8,unroll_8,unroll_8,pipeline,unroll_2,pipeline,unroll_2,unroll_2,unroll_2,unroll_4,unroll,40.0,0.437856441269733,False
workload_2838.cpp,xczu7ev-ffvc1156-2-e,3.33,22.81959423,2553,11,28,50,79,cyclic_2_1,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_128_1,unroll,unroll_8,unroll,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline,unroll_8,pipeline_1,unroll_8,unroll,pipeline,unroll_16,unroll_4,unroll,unroll,unroll_2,unroll_8,unroll_8,unroll_4,unroll,pipeline_1,unroll_4,pipeline,unroll_8,unroll_8,unroll_8,unroll_2,unroll_2,pipeline,unroll_4,pipeline,unroll,unroll_2,unroll_2,unroll_4,unroll,42.0,0.39286438311994054,False
workload_2843.cpp,xczu7ev-ffvc1156-2-e,3.33,281.23643871,1588,8,10,25,49,cyclic_2_1,cyclic_2_1,block_2_1,block_2_1,cyclic_8_1,unroll,pipeline,unroll,unroll_4,unroll,unroll_4,unroll_2,unroll,pipeline,pipeline,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll,pipeline_1,unroll,pipeline_1,unroll_4,pipeline,unroll_2,unroll_4,unroll_8,pipeline,unroll_2,pipeline,unroll,pipeline,unroll,unroll_2,unroll_2,pipeline,pipeline,23.0,0.22002296789333914,False
workload_2844.cpp,xczu7ev-ffvc1156-2-e,3.33,201.41414757,1655,4,11,24,53,cyclic_2_1,cyclic_4_1,cyclic_32_1,block_2_1,cyclic_8_1,unroll,unroll_8,unroll,unroll,pipeline_1,pipeline_1,unroll_2,unroll,pipeline,pipeline_1,unroll_4,unroll_8,unroll_8,unroll_2,unroll_16,unroll_4,unroll,pipeline_1,unroll_2,unroll_8,unroll,pipeline_1,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_4,unroll_8,unroll_4,pipeline_1,unroll_2,pipeline,unroll,pipeline,unroll,unroll_2,unroll_4,unroll_4,pipeline_1,23.0,0.40183056819284924,False
workload_2845.cpp,xczu7ev-ffvc1156-2-e,3.33,281.02192677,1749,1,10,29,58,cyclic_2_1,cyclic_2_1,cyclic_64_1,block_2_1,cyclic_64_1,unroll,unroll_8,unroll,unroll_4,pipeline,pipeline_1,unroll,unroll,pipeline,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_16,unroll_4,unroll,pipeline_1,pipeline_1,unroll_8,unroll,unroll_4,unroll_2,pipeline_1,unroll,pipeline,unroll_4,unroll_8,unroll_4,pipeline_1,unroll_2,pipeline,unroll,unroll_8,pipeline_1,unroll_2,unroll_4,pipeline,pipeline,24.5,0.19948887003581162,False
workload_2846.cpp,xczu7ev-ffvc1156-2-e,3.33,50.46275673,1794,3,16,30,55,cyclic_2_1,block_128_1,block_4_1,block_2_1,cyclic_4_1,unroll,unroll_8,unroll,unroll_4,unroll,pipeline_1,unroll_4,unroll,pipeline,pipeline,pipeline_1,unroll_8,unroll_2,unroll_2,unroll_16,unroll_4,pipeline_1,unroll,unroll_2,unroll_8,unroll_8,pipeline_1,unroll,pipeline_1,unroll_4,pipeline,unroll_8,unroll_8,unroll_4,unroll_8,unroll_2,unroll_4,unroll_4,pipeline,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline,26.0,0.796432180947505,False
workload_2847.cpp,xczu7ev-ffvc1156-2-e,3.33,50.11787529,1803,3,11,27,57,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_16_1,cyclic_64_1,unroll,pipeline,unroll,unroll,pipeline,pipeline_1,unroll_2,unroll,pipeline,pipeline,pipeline_1,unroll_8,unroll,unroll_2,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll,unroll_4,unroll_4,pipeline_1,unroll_4,unroll_2,unroll_8,unroll,unroll_4,unroll,unroll_2,pipeline,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_4,pipeline,pipeline_1,24.5,0.8676318737405118,False
workload_2848.cpp,xczu7ev-ffvc1156-2-e,3.33,51.72963525,1840,1,15,45,89,cyclic_16_1,block_128_1,cyclic_32_1,cyclic_4_1,cyclic_64_1,unroll,unroll_8,unroll,unroll,pipeline_1,pipeline_1,unroll_2,unroll,pipeline,pipeline,unroll_4,unroll_8,unroll_8,unroll_2,unroll_16,unroll_4,unroll,pipeline_1,unroll_2,pipeline_1,unroll,unroll_4,unroll_4,pipeline_1,unroll_4,pipeline,unroll_8,unroll_8,unroll_8,pipeline_1,unroll_2,unroll_2,unroll_4,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_8,pipeline,37.5,0.4203760771873175,False
workload_2850.cpp,xczu7ev-ffvc1156-2-e,3.33,200.31131151,2014,13,12,30,68,cyclic_2_1,cyclic_4_1,block_4_1,block_2_1,cyclic_128_1,unroll,pipeline,unroll,unroll,unroll,pipeline_1,unroll,unroll,pipeline,pipeline,pipeline_1,unroll_8,unroll_8,unroll_2,unroll_16,unroll_4,pipeline_1,unroll,unroll_2,unroll,unroll_8,unroll_4,unroll,pipeline_1,unroll_4,pipeline_1,unroll_2,unroll_8,unroll_2,pipeline,unroll_8,unroll_8,unroll,pipeline,unroll,unroll_2,unroll_4,unroll_4,pipeline_1,30.75,0.229317582137308,False
workload_2851.cpp,xczu7ev-ffvc1156-2-e,3.33,22.69003725,2284,3,20,38,59,cyclic_2_1,cyclic_4_1,block_2_1,block_4_1,cyclic_8_1,unroll,pipeline,unroll,unroll_4,unroll,pipeline_1,unroll_2,unroll_8,pipeline,unroll_8,pipeline_1,pipeline,pipeline,pipeline,unroll_16,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll_8,unroll_8,pipeline_1,unroll,pipeline_1,unroll_4,pipeline,unroll_8,unroll_8,unroll_8,unroll_8,unroll_8,unroll_8,unroll_2,pipeline,unroll_2,unroll_2,unroll_2,unroll_4,pipeline,30.0,1.0,True
workload_2852.cpp,xczu7ev-ffvc1156-2-e,3.33,22.72179213,2311,3,20,37,60,cyclic_2_1,cyclic_4_1,block_2_1,block_8_1,cyclic_64_1,unroll,pipeline,unroll,unroll,pipeline_1,pipeline_1,unroll,unroll_8,pipeline,unroll_8,pipeline_1,pipeline,pipeline,pipeline,unroll_16,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_8,pipeline_1,unroll,pipeline_1,unroll_4,unroll_4,unroll_8,unroll_8,unroll_8,unroll_8,unroll_2,pipeline,unroll_2,unroll_4,unroll,unroll_2,unroll_2,unroll_4,pipeline_1,30.0,0.7036953218849935,False
workload_2853.cpp,xczu7ev-ffvc1156-2-e,3.33,22.31463303,2355,1,23,42,74,cyclic_2_1,block_128_1,block_2_1,block_8_1,cyclic_128_1,unroll,unroll_2,unroll,unroll,pipeline_1,pipeline_1,unroll,unroll,pipeline,pipeline_1,unroll_2,unroll_8,pipeline_1,pipeline,unroll_16,pipeline_1,unroll,pipeline_1,unroll_2,unroll_8,unroll,unroll_4,unroll_4,pipeline_1,unroll,pipeline,unroll_8,unroll_8,unroll_4,unroll_8,unroll_2,pipeline_1,unroll,pipeline,unroll,pipeline_1,unroll_4,pipeline,unroll,35.0,0.5628375962734997,False
workload_2855.cpp,xczu7ev-ffvc1156-2-e,3.33,21.50846001,2416,2,44,51,91,cyclic_2_1,block_128_1,block_2_1,block_2_1,cyclic_8_1,unroll,unroll_8,unroll,unroll_4,unroll,pipeline_1,unroll_2,unroll,pipeline,unroll_4,unroll_4,pipeline,pipeline,pipeline,unroll_16,pipeline_1,unroll_8,unroll,pipeline,unroll_8,unroll_8,pipeline_1,unroll,unroll_2,unroll_4,unroll_2,unroll_8,unroll_8,unroll_8,unroll_8,unroll_4,unroll_8,unroll_4,pipeline,unroll_2,unroll_2,unroll_2,unroll_4,pipeline,47.0,0.26354458224672683,False
workload_2856.cpp,xczu7ev-ffvc1156-2-e,3.33,22.56642765,2426,1,23,42,79,cyclic_2_1,block_128_1,block_2_1,block_4_1,cyclic_4_1,unroll,unroll_8,unroll,unroll_4,pipeline_1,pipeline_1,unroll_2,unroll_8,pipeline,unroll_8,pipeline_1,pipeline,pipeline,pipeline,unroll_16,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_8,pipeline_1,unroll,pipeline_1,unroll_4,pipeline,unroll_8,unroll_8,unroll_8,unroll_8,unroll_8,pipeline,unroll_4,pipeline,unroll_2,unroll_2,unroll_2,unroll_8,unroll,36.25,0.5295142551792871,False
workload_2857.cpp,xczu7ev-ffvc1156-2-e,3.33,22.26825612,2483,8,29,43,59,cyclic_2_1,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_128_1,unroll_4,unroll_8,unroll,unroll_4,unroll,pipeline_1,unroll_2,unroll,pipeline,unroll_8,unroll_4,unroll_8,unroll,pipeline,unroll_16,unroll_4,unroll,unroll,unroll_2,unroll_8,unroll_8,unroll_4,unroll,pipeline_1,unroll_4,pipeline,unroll_8,unroll_8,unroll_8,unroll_2,unroll_2,unroll_8,unroll_4,pipeline,unroll,unroll_2,unroll_2,unroll_4,pipeline,34.75,0.569617413155691,False
workload_2859.cpp,xczu7ev-ffvc1156-2-e,3.33,22.54905171,2699,2,29,53,82,cyclic_16_1,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_128_1,unroll,pipeline,unroll,unroll_4,unroll_4,pipeline_1,unroll_2,unroll,pipeline,pipeline_1,unroll_4,unroll_4,unroll_8,pipeline,unroll_16,pipeline_1,unroll,unroll,pipeline,unroll_8,unroll_8,pipeline_1,unroll,pipeline_1,unroll_4,unroll_4,unroll_8,unroll_8,unroll_4,unroll_8,unroll_2,pipeline,unroll,pipeline,unroll_2,pipeline_1,unroll_2,unroll_4,pipeline,41.5,0.4043649898866917,False
