Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_2_1,Area,Weight,is_pareto
viterbi_2419.c,xcu200-fsgd2104-2-e,10.0,3.10366,647,1,1,2,9,cyclic_32_2,pipeline,unroll_8,unroll_16,pipeline_1,pipeline,unroll_4,unroll_4,3.25,0.5483343764484677,False
viterbi_2425.c,xcu200-fsgd2104-2-e,10.0,7.43906,151,1,1,1,3,cyclic_2_2,unroll_32,unroll_2,pipeline,unroll_8,unroll_4,unroll_16,pipeline_1,1.5,0.8771097395767964,False
viterbi_2430.c,xcu200-fsgd2104-2-e,10.0,3.14687,226,1,1,1,5,cyclic_8_2,pipeline_1,unroll_4,pipeline,unroll_8,pipeline,unroll_8,pipeline,2.0,0.8709701195370163,False
viterbi_2432.c,xcu200-fsgd2104-2-e,10.0,3.10569,583,1,1,2,9,cyclic_16_2,unroll_8,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_2,unroll_4,3.25,0.5483342179714759,False
viterbi_2433.c,xcu200-fsgd2104-2-e,10.0,30.12181,325,1,1,1,4,cyclic_4_1,unroll_4,unroll_2,pipeline_1,pipeline,unroll_16,unroll_4,unroll_4,1.75,0.45275837588018886,False
viterbi_2434.c,xcu200-fsgd2104-2-e,10.0,3.66863,1513,1,1,4,15,cyclic_4_2,unroll_8,unroll_16,unroll_4,unroll_16,pipeline,unroll_2,unroll,5.25,0.18843741566801409,False
viterbi_2440.c,xcu200-fsgd2104-2-e,10.0,8.16786,849,1,1,2,6,cyclic_16_2,unroll_8,unroll_8,unroll_16,unroll_8,unroll_16,unroll_2,pipeline_1,2.5,0.7175407186371314,False
viterbi_2444.c,xcu200-fsgd2104-2-e,10.0,3.55365,437,1,1,1,5,cyclic_32_2,unroll,unroll_4,pipeline,unroll_4,pipeline,unroll_16,unroll_4,2.0,0.8660507436488498,False
viterbi_2450.c,xcu200-fsgd2104-2-e,10.0,7.36234,353,1,1,1,3,cyclic_8_2,pipeline_1,unroll_4,pipeline,pipeline,unroll_16,unroll_2,pipeline_1,1.5,0.8787246470676,False
viterbi_2451.c,xcu200-fsgd2104-2-e,10.0,3.44334,1334,1,1,2,11,block_16_2,pipeline_1,unroll_8,unroll_2,unroll_32,pipeline_1,unroll_4,unroll,3.75,0.4323529442185994,False
viterbi_2452.c,xcu200-fsgd2104-2-e,10.0,62.49759,651,1,1,1,8,block_8_1,unroll,unroll_4,unroll,unroll_4,unroll_8,unroll_8,unroll_4,2.75,0.11587371054501117,False
viterbi_2454.c,xcu200-fsgd2104-2-e,10.0,7.62061,75,1,1,1,1,block_4_2,unroll_8,unroll_2,unroll_8,unroll_2,unroll_4,unroll_4,pipeline,1.0,0.9253191474428202,False
viterbi_2455.c,xcu200-fsgd2104-2-e,10.0,58.99549,1575,1,1,4,13,cyclic_2_1,unroll_8,unroll_8,unroll_16,pipeline,unroll_16,unroll,unroll_4,4.75,0.10012748032454392,False
viterbi_2456.c,xcu200-fsgd2104-2-e,10.0,59.08488,242,1,1,1,4,cyclic_2_1,pipeline,unroll_8,pipeline_1,unroll_64,unroll_2,pipeline_1,unroll_4,1.75,0.14727178225689005,False
viterbi_2457.c,xcu200-fsgd2104-2-e,10.0,3.57277,255,1,1,1,4,cyclic_8_2,unroll,unroll_4,pipeline,unroll_8,pipeline,unroll_2,unroll_4,1.75,0.9069836508424977,False
viterbi_2458.c,xcu200-fsgd2104-2-e,10.0,7.72812,276,1,1,1,3,cyclic_8_1,unroll_8,unroll_16,unroll_8,unroll_2,unroll_4,pipeline_1,pipeline_1,1.5,0.8709990051037787,False
viterbi_2459.c,xcu200-fsgd2104-2-e,10.0,7.46847,198,1,1,1,2,cyclic_32_2,unroll_32,unroll_4,pipeline_1,pipeline,unroll_4,unroll_16,pipeline_1,1.25,0.9107664869474402,False
viterbi_2460.c,xcu200-fsgd2104-2-e,10.0,3.18237,482,1,1,1,7,cyclic_2_2,unroll_32,unroll_2,unroll,unroll_32,pipeline,unroll_8,pipeline_1,2.5,0.7546457075915142,False
viterbi_2461.c,xcu200-fsgd2104-2-e,10.0,62.7694,296,1,1,1,5,block_128_1,unroll_4,unroll_32,pipeline_1,unroll_2,unroll_4,unroll_2,unroll_2,2.0,0.1257254305603116,False
viterbi_2462.c,xcu200-fsgd2104-2-e,10.0,7.39894,87,1,1,1,1,cyclic_4_2,unroll_16,unroll_2,pipeline,pipeline_1,unroll_2,unroll_16,pipeline_1,1.0,0.9301521273658366,False
viterbi_2463.c,xcu200-fsgd2104-2-e,10.0,3.61513,261,1,1,1,3,block_32_2,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline,unroll_4,pipeline,1.5,0.9484510648776057,False
viterbi_2464.c,xcu200-fsgd2104-2-e,10.0,65.55863,515,1,1,3,8,cyclic_4_2,unroll_8,unroll_32,pipeline_1,pipeline,unroll_4,unroll_16,unroll_2,3.25,0.1038145066927119,False
viterbi_2465.c,xcu200-fsgd2104-2-e,10.0,7.37351,130,1,1,1,2,cyclic_8_2,pipeline_1,unroll_4,pipeline,unroll_2,unroll_16,pipeline_1,pipeline,1.25,0.9126283233466216,False
viterbi_2466.c,xcu200-fsgd2104-2-e,10.0,7.36257,264,1,1,1,3,cyclic_8_2,unroll_8,unroll_4,unroll_8,pipeline,unroll_16,pipeline_1,pipeline_1,1.5,0.8787198104650539,False
viterbi_2467.c,xcu200-fsgd2104-2-e,10.0,7.33146,410,1,1,1,8,cyclic_2_1,pipeline_1,unroll_8,pipeline,unroll_8,pipeline,unroll_2,pipeline,2.75,0.6646774760620537,False
viterbi_2468.c,xcu200-fsgd2104-2-e,10.0,7.33397,1099,1,1,3,17,cyclic_32_2,unroll_4,unroll_8,unroll_4,unroll_16,unroll_2,unroll_4,unroll,5.5,0.16175329442978997,False
viterbi_2469.c,xcu200-fsgd2104-2-e,10.0,3.58435,157,1,1,1,4,cyclic_4_2,unroll_16,unroll_2,unroll,unroll_16,pipeline,unroll_2,unroll_8,1.75,0.9068334913854397,False
viterbi_2470.c,xcu200-fsgd2104-2-e,10.0,6.83972,384,1,1,1,8,cyclic_2_1,unroll_8,unroll_8,pipeline_1,unroll_2,pipeline,pipeline_1,pipeline,2.75,0.6681244715418198,False
viterbi_2471.c,xcu200-fsgd2104-2-e,10.0,30.18159,201,1,1,1,4,cyclic_4_2,unroll,unroll_4,unroll,unroll_4,unroll_8,unroll_16,unroll_4,1.75,0.4518661773892384,False
viterbi_2472.c,xcu200-fsgd2104-2-e,10.0,62.497,587,1,1,2,8,block_8_1,unroll,unroll_4,pipeline,unroll_4,unroll_8,unroll_16,unroll_4,3.0,0.113083642094852,False
viterbi_2473.c,xcu200-fsgd2104-2-e,10.0,3.36015,523,1,1,1,7,block_16_2,unroll_4,unroll_2,unroll,unroll_32,pipeline,unroll_4,unroll,2.5,0.7544800810219827,False
viterbi_2474.c,xcu200-fsgd2104-2-e,10.0,18.46435,271,1,1,1,5,cyclic_4_2,unroll_32,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_8,unroll_8,2.0,0.6193127586274959,False
viterbi_2475.c,xcu200-fsgd2104-2-e,10.0,7.36341,232,1,1,1,2,cyclic_4_1,unroll_4,unroll_2,pipeline_1,pipeline,unroll_16,unroll_4,pipeline,1.25,0.9128264749664019,False
viterbi_2476.c,xcu200-fsgd2104-2-e,10.0,18.58511,327,1,1,1,7,block_128_1,unroll_32,unroll_8,unroll_4,unroll_16,unroll_4,unroll_8,unroll_8,2.5,0.5703669921493476,False
viterbi_2477.c,xcu200-fsgd2104-2-e,10.0,10.32502,1002,1,1,4,8,cyclic_4_2,unroll_8,unroll_64,unroll_8,unroll_2,unroll_4,unroll_4,pipeline,3.5,0.46915570434341647,False
viterbi_2478.c,xcu200-fsgd2104-2-e,10.0,3.03509,142,1,1,1,3,block_2_2,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_2,unroll_8,1.5,0.9562182096291298,False
viterbi_2480.c,xcu200-fsgd2104-2-e,10.0,3.67769,543,1,1,2,9,block_16_2,pipeline_1,unroll_8,unroll_2,unroll_32,pipeline_1,unroll_2,pipeline_1,3.25,0.5481308242661296,False
viterbi_2481.c,xcu200-fsgd2104-2-e,10.0,7.50239,117,1,1,1,2,cyclic_2_2,unroll_32,unroll_2,unroll,unroll_8,unroll_4,unroll_8,pipeline_1,1.25,0.9101019509326764,False
viterbi_2482.c,xcu200-fsgd2104-2-e,10.0,7.0686,441,1,1,2,8,cyclic_2_1,unroll,unroll_8,pipeline,unroll_4,pipeline,unroll_4,unroll_4,3.0,0.6023848330247662,False
viterbi_2483.c,xcu200-fsgd2104-2-e,10.0,8.07429,140,1,1,1,2,block_4_2,pipeline_1,unroll_16,pipeline,unroll_2,unroll_4,unroll_2,pipeline,1.25,0.8989387227999092,False
viterbi_2484.c,xcu200-fsgd2104-2-e,10.0,3.10569,465,1,1,2,9,cyclic_16_2,unroll_8,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_4,3.25,0.5483342179714759,False
viterbi_2485.c,xcu200-fsgd2104-2-e,10.0,3.10625,531,1,1,2,9,cyclic_32_2,unroll_8,unroll_8,unroll_16,pipeline_1,pipeline,unroll_4,unroll_4,3.25,0.5483341735520355,False
viterbi_2486.c,xcu200-fsgd2104-2-e,10.0,3.65514,403,1,1,2,8,cyclic_16_2,pipeline_1,unroll_8,pipeline_1,unroll_8,pipeline,unroll_2,pipeline,3.0,0.612533380889593,False
viterbi_2487.c,xcu200-fsgd2104-2-e,10.0,7.42896,139,1,1,1,3,cyclic_2_2,pipeline,unroll_2,pipeline,unroll_64,unroll_4,pipeline_1,pipeline,1.5,0.8773225171198377,False
viterbi_2488.c,xcu200-fsgd2104-2-e,10.0,3.10454,420,1,1,2,8,cyclic_8_2,pipeline,unroll_8,unroll_16,pipeline_1,pipeline,unroll_2,unroll_4,3.0,0.6127909645089235,False
viterbi_2489.c,xcu200-fsgd2104-2-e,10.0,7.82809,123,1,1,1,2,cyclic_2_1,pipeline_1,unroll_16,unroll_8,unroll_2,unroll_4,unroll_4,pipeline,1.25,0.9037349408367018,False
viterbi_2491.c,xcu200-fsgd2104-2-e,10.0,62.28256,405,1,1,1,6,block_128_1,unroll_4,unroll_32,pipeline_1,pipeline,unroll_4,pipeline_1,unroll_2,2.25,0.12424914747155438,False
viterbi_2492.c,xcu200-fsgd2104-2-e,10.0,57.35914,1420,1,1,4,14,cyclic_32_2,pipeline_1,unroll_4,pipeline_1,pipeline,unroll_16,unroll_2,unroll_8,5.0,0.10000000000000002,False
viterbi_2493.c,xcu200-fsgd2104-2-e,10.0,3.13997,1148,1,1,5,12,cyclic_8_1,unroll_8,unroll_8,pipeline,unroll_8,pipeline,pipeline_1,pipeline,4.75,0.252470456893201,False
viterbi_2494.c,xcu200-fsgd2104-2-e,10.0,30.12273,272,1,1,1,4,cyclic_4_1,unroll_4,unroll_2,unroll_2,pipeline,unroll_16,unroll_4,unroll_4,1.75,0.45274463856129876,False
viterbi_2495.c,xcu200-fsgd2104-2-e,10.0,7.47991,123,1,1,1,2,cyclic_8_2,pipeline_1,unroll_4,pipeline,unroll_2,unroll_16,unroll_8,pipeline_1,1.25,0.910542332323866,False
viterbi_2496.c,xcu200-fsgd2104-2-e,10.0,7.36656,191,1,1,1,2,cyclic_8_2,unroll_4,unroll_2,unroll_2,pipeline,unroll_16,unroll_4,pipeline_1,1.25,0.9127646726117497,False
viterbi_2497.c,xcu200-fsgd2104-2-e,10.0,3.01959,215,1,1,1,5,cyclic_32_2,pipeline_1,unroll_4,pipeline,pipeline_1,pipeline,unroll_4,unroll_4,2.0,0.8724742675018374,False
viterbi_2498.c,xcu200-fsgd2104-2-e,10.0,3.10446,388,1,1,2,8,cyclic_8_2,pipeline,unroll_8,pipeline,pipeline_1,pipeline,unroll_2,unroll_4,3.0,0.6127909730219817,False
viterbi_2499.c,xcu200-fsgd2104-2-e,10.0,3.10569,433,1,1,2,9,cyclic_16_2,unroll_8,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_2,pipeline,3.25,0.5483342179714759,False
viterbi_2500.c,xcu200-fsgd2104-2-e,10.0,3.55365,262,1,1,1,5,cyclic_32_2,unroll,unroll_4,pipeline_1,unroll_4,pipeline,unroll_16,pipeline_1,2.0,0.8660507436488498,False
viterbi_2501.c,xcu200-fsgd2104-2-e,10.0,17.9499,107,1,1,1,2,cyclic_4_2,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_4,unroll_8,unroll_8,1.25,0.6994946800041788,False
viterbi_2502.c,xcu200-fsgd2104-2-e,10.0,7.42357,136,1,1,1,2,cyclic_4_2,unroll_32,unroll_2,unroll,unroll_4,unroll_8,unroll_16,pipeline_1,1.25,0.9116465541667331,False
viterbi_2503.c,xcu200-fsgd2104-2-e,10.0,18.07505,139,1,1,1,3,cyclic_4_2,unroll_32,unroll_2,unroll,unroll_8,unroll_4,unroll_8,unroll_8,1.5,0.6774365368232071,False
viterbi_2504.c,xcu200-fsgd2104-2-e,10.0,7.36237,244,1,1,1,3,cyclic_8_2,unroll_8,unroll_4,pipeline,pipeline,unroll_16,unroll_2,pipeline_1,1.5,0.8787240162080484,False
viterbi_2505.c,xcu200-fsgd2104-2-e,10.0,3.61513,246,1,1,1,3,block_32_2,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline,unroll_4,unroll_4,1.5,0.9484510648776057,False
viterbi_2506.c,xcu200-fsgd2104-2-e,10.0,7.39915,78,1,1,1,1,cyclic_2_2,unroll_16,unroll_2,pipeline,pipeline_1,unroll_2,unroll_16,pipeline_1,1.0,0.9301475612632754,False
viterbi_2507.c,xcu200-fsgd2104-2-e,10.0,7.36237,249,1,1,1,3,cyclic_8_2,unroll_16,unroll_4,unroll_8,pipeline,unroll_16,unroll_4,pipeline_1,1.5,0.8787240162080484,False
viterbi_2508.c,xcu200-fsgd2104-2-e,10.0,3.63904,867,1,1,3,15,cyclic_8_2,unroll_8,unroll_16,pipeline,unroll_4,pipeline,unroll_2,unroll_4,5.0,0.21826889125920412,False
viterbi_2509.c,xcu200-fsgd2104-2-e,10.0,3.55838,214,1,1,1,5,cyclic_8_2,unroll_4,unroll_4,unroll,unroll_2,pipeline,unroll_4,unroll,2.0,0.8659925425036208,False
viterbi_2510.c,xcu200-fsgd2104-2-e,10.0,30.1217,380,1,1,1,4,cyclic_4_1,unroll_32,unroll_2,unroll,pipeline,unroll_16,unroll_4,unroll_4,1.75,0.4527600183994951,False
viterbi_2511.c,xcu200-fsgd2104-2-e,10.0,3.03509,136,1,1,1,3,block_2_2,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline,unroll,unroll_8,1.5,0.9562182096291298,False
viterbi_2512.c,xcu200-fsgd2104-2-e,10.0,3.18173,595,1,1,2,9,cyclic_2_2,unroll,unroll_4,unroll,unroll_32,pipeline,unroll_8,unroll_4,3.25,0.5483254100007221,False
viterbi_2513.c,xcu200-fsgd2104-2-e,10.0,3.13251,954,1,1,3,15,cyclic_4_2,unroll_8,unroll_16,pipeline,unroll_16,pipeline,pipeline_1,unroll,5.0,0.2183070246422601,False
viterbi_2514.c,xcu200-fsgd2104-2-e,10.0,7.43914,137,1,1,1,3,cyclic_2_2,unroll_32,unroll_2,unroll_16,unroll_8,unroll_4,unroll_16,pipeline_1,1.5,0.877108053997464,False
viterbi_2515.c,xcu200-fsgd2104-2-e,10.0,3.10454,437,1,1,2,8,cyclic_8_2,pipeline_1,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_4,3.0,0.6127909645089235,False
viterbi_2517.c,xcu200-fsgd2104-2-e,10.0,30.11799,370,1,1,1,6,cyclic_4_1,pipeline_1,unroll_4,pipeline,pipeline_1,unroll_16,unroll_16,unroll_4,2.25,0.417521798706884,False
viterbi_2518.c,xcu200-fsgd2104-2-e,10.0,7.58102,274,1,1,2,5,cyclic_8_2,pipeline,unroll_8,unroll_16,unroll_2,unroll_16,pipeline_1,pipeline_1,2.25,0.7728218252717295,False
viterbi_2519.c,xcu200-fsgd2104-2-e,10.0,3.58435,162,1,1,1,4,cyclic_4_2,unroll_16,unroll_2,unroll,unroll_16,pipeline,unroll_2,pipeline_1,1.75,0.9068334913854397,False
viterbi_2520.c,xcu200-fsgd2104-2-e,10.0,7.39051,71,1,1,1,1,block_4_2,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_4,pipeline_1,pipeline,1.0,0.9303354032219605,False
viterbi_2521.c,xcu200-fsgd2104-2-e,10.0,7.89555,137,1,1,1,2,cyclic_8_2,pipeline_1,unroll_4,unroll_4,unroll_2,unroll_16,unroll_2,pipeline,1.25,0.9024193260873092,False
viterbi_2522.c,xcu200-fsgd2104-2-e,10.0,3.5743,269,1,1,1,6,cyclic_32_2,unroll_8,unroll_4,pipeline,unroll_8,pipeline,unroll_8,pipeline,2.25,0.8256701613595283,False
viterbi_2523.c,xcu200-fsgd2104-2-e,10.0,7.43931,76,1,1,1,1,block_4_2,pipeline_1,unroll_4,pipeline,unroll_2,unroll_4,unroll_16,pipeline,1.0,0.9292738962756344,False
viterbi_2524.c,xcu200-fsgd2104-2-e,10.0,3.55806,163,1,1,1,4,cyclic_8_2,unroll_4,unroll_4,pipeline,unroll_4,pipeline,unroll_2,unroll_4,1.75,0.9071740858608298,False
viterbi_2525.c,xcu200-fsgd2104-2-e,10.0,58.30527,256,1,1,1,4,cyclic_32_2,unroll_32,unroll_4,pipeline,pipeline,unroll_4,unroll_16,unroll_4,1.75,0.1518536520783552,False
viterbi_2526.c,xcu200-fsgd2104-2-e,10.0,7.91469,64,1,1,1,1,cyclic_16_2,unroll_8,unroll_2,unroll_8,unroll_2,unroll_4,unroll_4,pipeline,1.0,0.9188715268906452,False
viterbi_2527.c,xcu200-fsgd2104-2-e,10.0,7.47133,195,1,1,1,2,cyclic_32_2,unroll_8,unroll_4,pipeline_1,pipeline,unroll_4,unroll_16,pipeline_1,1.25,0.9107104453861801,False
viterbi_2528.c,xcu200-fsgd2104-2-e,10.0,7.67901,434,1,1,1,5,cyclic_32_2,unroll_32,unroll_16,pipeline_1,pipeline,unroll_4,unroll_2,pipeline_1,2.0,0.8074449367838696,False
viterbi_2529.c,xcu200-fsgd2104-2-e,10.0,3.1627,480,1,1,2,9,block_4_2,unroll_8,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_4,3.25,0.548328139106242,False
viterbi_2530.c,xcu200-fsgd2104-2-e,10.0,3.13962,1024,1,1,5,12,cyclic_8_1,pipeline_1,unroll_8,pipeline,unroll_8,pipeline,pipeline_1,pipeline,4.75,0.252470467240914,False
viterbi_2531.c,xcu200-fsgd2104-2-e,10.0,3.03505,142,1,1,1,3,block_2_2,unroll_16,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_2,unroll_8,1.5,0.9562187053973826,False
viterbi_2532.c,xcu200-fsgd2104-2-e,10.0,3.35863,697,1,1,2,9,block_16_2,unroll,unroll_4,unroll,unroll_32,pipeline,unroll_4,unroll,3.25,0.5482832784445801,False
viterbi_2533.c,xcu200-fsgd2104-2-e,10.0,3.04923,146,1,1,1,3,cyclic_4_2,unroll_4,unroll_2,unroll,unroll_16,pipeline,pipeline_1,unroll,1.5,0.9560426071142328,False
viterbi_2534.c,xcu200-fsgd2104-2-e,10.0,3.10757,529,1,1,2,9,block_16_2,unroll_8,unroll_8,unroll_16,pipeline_1,pipeline,unroll_4,unroll_4,3.25,0.5483340676485654,False
viterbi_2535.c,xcu200-fsgd2104-2-e,10.0,3.64667,501,1,1,2,8,cyclic_32_2,unroll_4,unroll_2,unroll,unroll_32,pipeline,unroll_4,unroll,3.0,0.6125403521830163,False
viterbi_2536.c,xcu200-fsgd2104-2-e,10.0,7.37667,84,1,1,1,1,cyclic_8_2,pipeline_1,unroll_2,pipeline,pipeline_1,unroll_4,unroll_8,pipeline_1,1.0,0.9306362099919581,False
viterbi_2537.c,xcu200-fsgd2104-2-e,10.0,3.02242,184,2,1,1,3,complete_2,unroll_16,unroll_2,pipeline,pipeline_1,pipeline,unroll_2,unroll_8,1.75,0.9138686463066819,False
viterbi_2538.c,xcu200-fsgd2104-2-e,10.0,8.00701,202,1,1,1,2,block_32_2,pipeline_1,unroll_4,pipeline,unroll_2,unroll_4,unroll_16,pipeline,1.25,0.9002479780874957,False
viterbi_2539.c,xcu200-fsgd2104-2-e,10.0,7.3672,249,1,1,1,3,block_32_2,unroll_4,unroll_2,unroll_2,pipeline,unroll_16,unroll_4,pipeline,1.5,0.8786224413720554,False
viterbi_2540.c,xcu200-fsgd2104-2-e,10.0,3.10457,427,1,1,2,9,cyclic_8_2,unroll_8,unroll_8,unroll_16,pipeline_1,pipeline,unroll_2,unroll_4,3.25,0.5483343059001088,False
viterbi_2541.c,xcu200-fsgd2104-2-e,10.0,7.36234,245,1,1,1,3,cyclic_8_2,pipeline_1,unroll_4,pipeline,pipeline,unroll_16,pipeline_1,pipeline_1,1.5,0.8787246470676,False
viterbi_2542.c,xcu200-fsgd2104-2-e,10.0,3.10645,443,1,1,2,8,cyclic_16_2,unroll_8,unroll_8,unroll_8,pipeline_1,pipeline,unroll_4,unroll_4,3.0,0.6127907587626343,False
viterbi_2543.c,xcu200-fsgd2104-2-e,10.0,7.41826,140,1,1,1,3,cyclic_2_2,unroll_16,unroll_4,pipeline,unroll_2,unroll_16,unroll_16,pipeline_1,1.5,0.8775478765097053,False
viterbi_2544.c,xcu200-fsgd2104-2-e,10.0,7.41797,176,1,1,1,3,cyclic_4_2,unroll_32,unroll_2,unroll,unroll_4,unroll_16,unroll_16,pipeline_1,1.5,0.8775539835404871,False
viterbi_2545.c,xcu200-fsgd2104-2-e,10.0,3.18255,417,1,1,1,7,cyclic_2_2,unroll_8,unroll_2,unroll,unroll_32,pipeline,unroll_8,pipeline_1,2.5,0.7546455993712562,False
viterbi_2546.c,xcu200-fsgd2104-2-e,10.0,3.05563,410,1,1,2,6,cyclic_8_1,pipeline_1,unroll_4,pipeline,unroll_8,pipeline,pipeline_1,pipeline,2.5,0.7546918641774021,False
viterbi_2547.c,xcu200-fsgd2104-2-e,10.0,3.55505,176,1,1,1,4,cyclic_8_2,unroll,unroll_4,pipeline_1,unroll_4,pipeline,unroll_2,pipeline_1,1.75,0.9072130101908945,False
viterbi_2548.c,xcu200-fsgd2104-2-e,10.0,8.00166,76,1,1,1,1,cyclic_32_2,pipeline,unroll_2,unroll_16,unroll_2,unroll_4,unroll_4,pipeline,1.0,0.9169579946680779,False
viterbi_2549.c,xcu200-fsgd2104-2-e,10.0,3.1031,537,1,1,2,9,cyclic_16_2,pipeline_1,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_4,3.25,0.548334419464608,False
viterbi_2550.c,xcu200-fsgd2104-2-e,10.0,3.22786,501,1,1,2,10,cyclic_2_2,unroll_32,unroll_2,pipeline,unroll_8,unroll_4,unroll_16,unroll,3.5,0.4881918447141296,False
viterbi_2551.c,xcu200-fsgd2104-2-e,10.0,3.03503,162,1,1,1,3,block_2_2,unroll_32,unroll_2,pipeline_1,pipeline_1,pipeline,unroll,unroll_8,1.5,0.9562189532794235,False
viterbi_2552.c,xcu200-fsgd2104-2-e,10.0,3.57432,126,1,1,1,3,cyclic_8_2,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline,unroll_4,pipeline_1,1.5,0.949034700037252,False
viterbi_2553.c,xcu200-fsgd2104-2-e,10.0,7.17898,456,1,1,2,5,cyclic_4_2,unroll_16,unroll_2,pipeline,pipeline_1,unroll,unroll_16,pipeline_1,2.25,0.7785670514920014,False
viterbi_2554.c,xcu200-fsgd2104-2-e,10.0,7.86651,70,1,1,1,1,block_4_2,pipeline_1,unroll_4,unroll_8,unroll_2,unroll_4,unroll_2,pipeline,1.0,0.9199303530268362,False
viterbi_2555.c,xcu200-fsgd2104-2-e,10.0,17.94674,445,1,1,1,8,cyclic_4_2,unroll_4,unroll_4,pipeline,unroll_2,unroll_16,pipeline_1,unroll_8,2.75,0.5447203062057652,False
viterbi_2556.c,xcu200-fsgd2104-2-e,10.0,3.23034,416,1,1,2,8,cyclic_8_2,pipeline_1,unroll_8,pipeline,unroll_8,pipeline,unroll_8,pipeline,3.0,0.6127671756018112,False
viterbi_2557.c,xcu200-fsgd2104-2-e,10.0,7.39907,82,1,1,1,1,cyclic_8_2,pipeline_1,unroll_2,pipeline,pipeline_1,unroll_2,unroll_8,pipeline_1,1.0,0.9301493007338456,False
viterbi_2558.c,xcu200-fsgd2104-2-e,10.0,3.03248,139,1,1,1,3,cyclic_4_2,pipeline,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_2,unroll_8,1.5,0.9562505468494757,False
viterbi_2559.c,xcu200-fsgd2104-2-e,10.0,3.28539,175,1,1,1,4,cyclic_4_2,unroll_4,unroll_2,unroll,unroll_16,pipeline,unroll_4,pipeline_1,1.75,0.9106405723043944,False
viterbi_2560.c,xcu200-fsgd2104-2-e,10.0,3.55502,226,1,1,1,5,cyclic_8_2,unroll,unroll_4,unroll,unroll_4,pipeline,unroll_2,unroll_4,2.0,0.8660338885850456,False
viterbi_2562.c,xcu200-fsgd2104-2-e,10.0,3.02131,142,1,1,1,3,cyclic_8_2,unroll_8,unroll_2,pipeline_1,pipeline_1,pipeline,unroll_4,unroll_8,1.5,0.9563886726929194,False
viterbi_2563.c,xcu200-fsgd2104-2-e,10.0,3.07763,291,1,1,1,5,block_4_2,unroll_8,unroll_4,unroll_16,pipeline_1,pipeline_1,unroll_4,unroll_4,2.0,0.8717904577727958,False
viterbi_2566.c,xcu200-fsgd2104-2-e,10.0,7.35956,282,1,1,1,5,cyclic_32_2,pipeline_1,unroll_4,pipeline,pipeline_1,unroll_16,unroll_16,pipeline_1,2.0,0.8124731303552586,False
viterbi_2567.c,xcu200-fsgd2104-2-e,10.0,3.02377,272,1,1,1,4,cyclic_8_2,pipeline_1,unroll_4,pipeline,pipeline,pipeline,unroll_4,unroll_4,1.75,0.9138523649321048,False
viterbi_2568.c,xcu200-fsgd2104-2-e,10.0,7.36901,192,1,1,1,1,cyclic_4_1,unroll_4,unroll_2,pipeline_1,pipeline,unroll_8,unroll_4,pipeline,1.0,0.9308026499528752,False
viterbi_2569.c,xcu200-fsgd2104-2-e,10.0,3.59353,537,1,1,1,5,block_32_2,pipeline_1,unroll_2,unroll_2,unroll_8,pipeline,unroll_8,pipeline,2.0,0.8655593175890992,False
viterbi_2570.c,xcu200-fsgd2104-2-e,10.0,3.11664,547,1,1,2,9,block_2_2,pipeline_1,unroll_8,unroll_16,pipeline_1,pipeline_1,unroll_2,unroll_4,3.25,0.5483332943751537,False
viterbi_2571.c,xcu200-fsgd2104-2-e,10.0,3.28542,135,1,1,1,3,cyclic_4_2,unroll_4,unroll_2,pipeline,unroll_16,pipeline,unroll_4,unroll,1.5,0.9530069932773044,False
viterbi_2572.c,xcu200-fsgd2104-2-e,10.0,7.58449,123,1,1,1,2,block_4_2,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_4,pipeline_1,pipeline,1.25,0.9084946351136604,False
viterbi_2573.c,xcu200-fsgd2104-2-e,10.0,3.10302,396,1,1,2,8,cyclic_16_2,pipeline,unroll_8,pipeline_1,pipeline_1,pipeline,unroll_2,unroll_4,3.0,0.6127911248190846,False
viterbi_2574.c,xcu200-fsgd2104-2-e,10.0,3.32317,334,1,1,1,5,cyclic_2_2,unroll_32,unroll_2,unroll,unroll_32,pipeline,unroll_4,pipeline_1,2.0,0.8688589606594228,False
