Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,InnerLoop_3_1,InnerLoop_4_1,Area,Weight,is_pareto
bbgemm_2250.c,xcu200-fsgd2104-2-e,10.0,18.57629,54,1,1,1,1,unroll_2,unroll_4,unroll_2,unroll_2,unroll_4,1.0,0.10914713833953753,False
bbgemm_2251.c,xcu200-fsgd2104-2-e,10.0,0.36808,132,1,1,9,6,unroll_16,unroll_2,pipeline,unroll,unroll,4.25,1.0,True
bbgemm_2252.c,xcu200-fsgd2104-2-e,10.0,0.36737,610,1,1,37,16,unroll_8,unroll,pipeline,pipeline,unroll_2,13.75,1.0,True
bbgemm_2253.c,xcu200-fsgd2104-2-e,10.0,0.36808,138,1,1,9,6,unroll_8,unroll_2,pipeline_1,unroll_4,unroll,4.25,1.0,True
bbgemm_2254.c,xcu200-fsgd2104-2-e,10.0,0.36737,669,1,1,37,16,unroll_16,unroll,pipeline_1,unroll_4,unroll,13.75,1.0,True
bbgemm_2255.c,xcu200-fsgd2104-2-e,10.0,0.36737,607,1,1,37,16,unroll_8,unroll_8,pipeline_1,pipeline_1,pipeline_1,13.75,1.0,True
bbgemm_2256.c,xcu200-fsgd2104-2-e,10.0,0.36737,667,1,1,37,16,unroll_8,unroll,pipeline_1,unroll_4,unroll,13.75,1.0,True
bbgemm_2257.c,xcu200-fsgd2104-2-e,10.0,8.83781,175,1,1,2,4,unroll_2,unroll_8,unroll_4,pipeline_1,unroll,2.0,0.41740189774423164,False
bbgemm_2258.c,xcu200-fsgd2104-2-e,10.0,1.33019,159,1,1,7,5,unroll_4,unroll_4,pipeline,unroll_4,unroll,3.5,0.8105158653946782,False
bbgemm_2259.c,xcu200-fsgd2104-2-e,10.0,0.36808,137,1,1,9,6,unroll,unroll_2,pipeline_1,pipeline,unroll,4.25,1.0,True
bbgemm_2260.c,xcu200-fsgd2104-2-e,10.0,0.36808,129,1,1,9,6,unroll_16,unroll_2,pipeline,pipeline_1,unroll,4.25,1.0,True
bbgemm_2261.c,xcu200-fsgd2104-2-e,10.0,0.36808,130,1,1,9,6,unroll_16,unroll_2,pipeline_1,unroll_2,unroll,4.25,1.0,True
bbgemm_2262.c,xcu200-fsgd2104-2-e,10.0,0.66637,48,1,1,2,1,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,1.25,1.0,True
bbgemm_2263.c,xcu200-fsgd2104-2-e,10.0,0.36737,592,1,1,37,16,unroll_16,unroll_8,pipeline,pipeline,pipeline_1,13.75,1.0,True
bbgemm_2264.c,xcu200-fsgd2104-2-e,10.0,0.36737,622,1,1,37,16,unroll_8,unroll,pipeline,pipeline,unroll_4,13.75,1.0,True
bbgemm_2265.c,xcu200-fsgd2104-2-e,10.0,0.36808,127,1,1,9,6,unroll_16,unroll_2,pipeline,pipeline_1,unroll_4,4.25,1.0,True
bbgemm_2266.c,xcu200-fsgd2104-2-e,10.0,3.26549,376,1,1,5,4,unroll_2,unroll_32,pipeline_1,pipeline,unroll,2.75,0.7397216225948249,False
bbgemm_2267.c,xcu200-fsgd2104-2-e,10.0,0.36737,609,1,1,37,16,unroll_16,unroll_8,pipeline,unroll_2,pipeline_1,13.75,1.0,True
bbgemm_2268.c,xcu200-fsgd2104-2-e,10.0,0.36737,609,1,1,37,16,unroll_16,unroll,pipeline_1,pipeline_1,unroll_4,13.75,1.0,True
bbgemm_2269.c,xcu200-fsgd2104-2-e,10.0,0.36808,129,1,1,9,6,unroll,unroll_2,pipeline_1,unroll,pipeline,4.25,1.0,True
bbgemm_2270.c,xcu200-fsgd2104-2-e,10.0,2.78989,114,1,1,1,1,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll,1.0,0.8445580014141875,False
bbgemm_2271.c,xcu200-fsgd2104-2-e,10.0,18.36136,517,1,1,1,4,unroll_16,unroll_2,unroll_4,unroll_4,unroll_4,1.75,0.11097535713463694,False
bbgemm_2272.c,xcu200-fsgd2104-2-e,10.0,0.36776,261,1,1,19,11,unroll,unroll_4,pipeline,pipeline,unroll,8.0,1.0,True
bbgemm_2273.c,xcu200-fsgd2104-2-e,10.0,0.36737,616,1,1,37,16,unroll_16,unroll_16,pipeline,pipeline,unroll,13.75,1.0,True
bbgemm_2274.c,xcu200-fsgd2104-2-e,10.0,0.36776,260,1,1,19,11,unroll_16,unroll_4,pipeline,unroll_2,unroll,8.0,1.0,True
bbgemm_2275.c,xcu200-fsgd2104-2-e,10.0,1.43469,78,1,2,1,1,unroll_2,unroll_2,unroll_2,unroll,unroll,1.25,0.9488490255630063,False
bbgemm_2276.c,xcu200-fsgd2104-2-e,10.0,0.36808,131,1,1,9,6,unroll_8,unroll_2,pipeline_1,unroll_4,unroll_2,4.25,1.0,True
bbgemm_2277.c,xcu200-fsgd2104-2-e,10.0,0.36808,135,1,1,9,6,unroll_8,unroll_2,pipeline,unroll,unroll,4.25,1.0,True
bbgemm_2278.c,xcu200-fsgd2104-2-e,10.0,3.07304,78,1,1,1,2,unroll_8,unroll_2,unroll_2,pipeline,unroll_4,1.25,0.8205529194741253,False
bbgemm_2279.c,xcu200-fsgd2104-2-e,10.0,0.36737,601,1,1,37,16,unroll_8,unroll_8,pipeline,pipeline,unroll,13.75,1.0,True
bbgemm_2280.c,xcu200-fsgd2104-2-e,10.0,0.36737,620,1,1,37,16,unroll_16,unroll,pipeline,pipeline,unroll_4,13.75,1.0,True
bbgemm_2281.c,xcu200-fsgd2104-2-e,10.0,2.00768,399,1,1,9,8,unroll_16,unroll_8,unroll_2,pipeline,unroll,4.75,0.6931835575234632,False
bbgemm_2282.c,xcu200-fsgd2104-2-e,10.0,0.36808,139,1,1,9,6,unroll_16,unroll_2,pipeline,unroll_4,unroll,4.25,1.0,True
bbgemm_2283.c,xcu200-fsgd2104-2-e,10.0,0.36808,131,1,1,9,6,unroll_8,unroll_2,pipeline,pipeline_1,unroll,4.25,1.0,True
bbgemm_2284.c,xcu200-fsgd2104-2-e,10.0,0.85001,128,1,1,8,4,unroll_2,unroll_16,pipeline,pipeline,pipeline,3.5,0.8323554534927539,False
bbgemm_2285.c,xcu200-fsgd2104-2-e,10.0,0.81477,278,1,1,13,7,unroll_4,unroll_16,pipeline_1,pipeline_1,pipeline,5.5,0.6993655012363414,False
bbgemm_2286.c,xcu200-fsgd2104-2-e,10.0,0.36776,263,1,1,19,11,unroll_32,unroll_4,pipeline_1,pipeline,unroll,8.0,1.0,True
bbgemm_2288.c,xcu200-fsgd2104-2-e,10.0,0.36737,576,1,1,37,16,unroll,unroll,pipeline,unroll_2,pipeline_1,13.75,1.0,True
bbgemm_2289.c,xcu200-fsgd2104-2-e,10.0,3.03208,76,1,1,1,2,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_4,1.25,0.8238921345921988,False
bbgemm_2290.c,xcu200-fsgd2104-2-e,10.0,12.74989,39,1,1,1,1,unroll_2,unroll_2,unroll_2,pipeline,unroll,1.0,0.24367732863746683,False
bbgemm_2291.c,xcu200-fsgd2104-2-e,10.0,1.09163,131,1,1,7,5,unroll_4,unroll_4,pipeline,pipeline,unroll_2,3.5,0.8216519262589953,False
bbgemm_2292.c,xcu200-fsgd2104-2-e,10.0,1.09381,265,1,2,3,4,unroll_2,unroll_8,unroll_2,unroll,unroll,2.5,0.8904115347306549,False
bbgemm_2293.c,xcu200-fsgd2104-2-e,10.0,0.36776,271,1,1,19,11,unroll,unroll_4,pipeline,pipeline_1,unroll,8.0,1.0,True
bbgemm_2294.c,xcu200-fsgd2104-2-e,10.0,1.61617,161,1,1,6,4,unroll_2,unroll_8,pipeline,unroll_2,unroll,3.0,0.8299186597881787,False
bbgemm_2295.c,xcu200-fsgd2104-2-e,10.0,1.09195,72,1,1,3,2,unroll_4,unroll_2,pipeline,unroll_2,pipeline_1,1.75,0.939924083701349,False
bbgemm_2296.c,xcu200-fsgd2104-2-e,10.0,0.36808,138,1,1,9,6,unroll_8,unroll_2,pipeline_1,unroll,pipeline,4.25,1.0,True
bbgemm_2297.c,xcu200-fsgd2104-2-e,10.0,3.07304,75,1,1,1,2,unroll_16,unroll_2,unroll_2,pipeline,unroll_4,1.25,0.8205529194741253,False
bbgemm_2298.c,xcu200-fsgd2104-2-e,10.0,0.36737,642,1,1,37,16,unroll_8,unroll,pipeline,unroll_4,unroll,13.75,1.0,True
bbgemm_2299.c,xcu200-fsgd2104-2-e,10.0,0.36737,592,1,1,37,16,unroll,unroll,pipeline,unroll_2,pipeline,13.75,1.0,True
bbgemm_2300.c,xcu200-fsgd2104-2-e,10.0,0.36776,272,1,1,19,11,unroll_8,unroll_4,pipeline,unroll_2,unroll,8.0,1.0,True
bbgemm_2301.c,xcu200-fsgd2104-2-e,10.0,3.03168,389,1,1,6,8,unroll_8,unroll_8,unroll_2,pipeline_1,unroll_2,4.0,0.6872270710213236,False
bbgemm_2302.c,xcu200-fsgd2104-2-e,10.0,2.23296,1169,1,1,5,8,unroll_16,unroll_16,unroll_2,unroll_4,unroll,3.75,0.7466721678642918,False
bbgemm_2303.c,xcu200-fsgd2104-2-e,10.0,8.83781,81,1,1,1,2,unroll_2,unroll,unroll_2,pipeline_1,unroll_4,1.25,0.42407328453458704,False
bbgemm_2304.c,xcu200-fsgd2104-2-e,10.0,2.23296,1134,1,1,5,8,unroll_16,unroll,unroll_2,unroll_4,unroll,3.75,0.7466721678642918,False
bbgemm_2305.c,xcu200-fsgd2104-2-e,10.0,0.36737,681,1,1,37,16,unroll_16,unroll_8,pipeline,unroll,unroll,13.75,1.0,True
bbgemm_2306.c,xcu200-fsgd2104-2-e,10.0,2.8064,501,1,1,4,7,unroll_8,unroll,unroll_2,unroll_2,unroll,3.25,0.7458989054430688,False
bbgemm_2307.c,xcu200-fsgd2104-2-e,10.0,0.36808,137,1,1,9,6,unroll_16,unroll_2,pipeline_1,unroll_4,unroll,4.25,1.0,True
bbgemm_2308.c,xcu200-fsgd2104-2-e,10.0,1.14033,155,1,1,7,4,unroll_2,unroll_16,pipeline,unroll_4,unroll,3.25,0.8383902701571551,False
bbgemm_2309.c,xcu200-fsgd2104-2-e,10.0,0.36776,279,1,1,19,11,unroll,unroll_4,pipeline,unroll,unroll,8.0,1.0,True
bbgemm_2311.c,xcu200-fsgd2104-2-e,10.0,2.7964,469,1,1,4,7,unroll_16,unroll_4,unroll_4,unroll_2,unroll,3.25,0.7465087148699228,False
bbgemm_2312.c,xcu200-fsgd2104-2-e,10.0,3.07264,370,1,1,6,8,unroll_16,unroll,unroll_2,pipeline,unroll_4,4.0,0.6849943340957704,False
bbgemm_2313.c,xcu200-fsgd2104-2-e,10.0,0.36737,585,1,1,37,16,unroll,unroll_8,pipeline_1,pipeline_1,pipeline_1,13.75,1.0,True
bbgemm_2314.c,xcu200-fsgd2104-2-e,10.0,0.36737,586,1,1,37,16,unroll_32,unroll_8,pipeline_1,pipeline,unroll,13.75,1.0,True
bbgemm_2315.c,xcu200-fsgd2104-2-e,10.0,0.66569,135,1,1,7,4,unroll_2,unroll,pipeline_1,pipeline_1,pipeline_1,3.25,1.0,True
bbgemm_2316.c,xcu200-fsgd2104-2-e,10.0,3.03192,147,1,1,3,4,unroll_16,unroll_4,unroll_2,pipeline_1,pipeline_1,2.25,0.7755244306282963,False
bbgemm_2317.c,xcu200-fsgd2104-2-e,10.0,0.36808,129,1,1,9,6,unroll,unroll_2,pipeline,unroll_2,unroll,4.25,1.0,True
bbgemm_2318.c,xcu200-fsgd2104-2-e,10.0,0.36776,275,1,1,19,11,unroll_8,unroll_4,pipeline_1,unroll_2,unroll,8.0,1.0,True
bbgemm_2319.c,xcu200-fsgd2104-2-e,10.0,0.36737,632,1,1,37,16,unroll_16,unroll_8,pipeline,unroll,pipeline_1,13.75,1.0,True
bbgemm_2320.c,xcu200-fsgd2104-2-e,10.0,0.36737,637,1,1,37,16,unroll_16,unroll,pipeline,unroll_4,unroll,13.75,1.0,True
bbgemm_2321.c,xcu200-fsgd2104-2-e,10.0,0.36737,673,1,1,37,16,unroll_8,unroll,pipeline_1,unroll,unroll,13.75,1.0,True
bbgemm_2322.c,xcu200-fsgd2104-2-e,10.0,0.36776,271,1,1,19,11,unroll,unroll_4,pipeline,unroll_2,unroll,8.0,1.0,True
bbgemm_2323.c,xcu200-fsgd2104-2-e,10.0,0.36737,665,1,1,37,16,unroll,unroll_8,pipeline,unroll,unroll,13.75,1.0,True
bbgemm_2324.c,xcu200-fsgd2104-2-e,10.0,4.05631,990,1,2,12,8,unroll_4,unroll_8,pipeline,pipeline,unroll,5.75,0.5450551265428343,False
bbgemm_2325.c,xcu200-fsgd2104-2-e,10.0,0.85001,126,1,1,8,4,unroll_2,unroll,pipeline,unroll_2,pipeline_1,3.5,0.8323554534927539,False
bbgemm_2326.c,xcu200-fsgd2104-2-e,10.0,0.36776,256,1,1,19,11,unroll_32,unroll_4,pipeline_1,pipeline_1,unroll_4,8.0,1.0,True
bbgemm_2327.c,xcu200-fsgd2104-2-e,10.0,0.36737,682,1,1,37,16,unroll_8,unroll_8,pipeline,unroll,unroll,13.75,1.0,True
bbgemm_2328.c,xcu200-fsgd2104-2-e,10.0,0.36737,616,1,1,37,16,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll,13.75,1.0,True
bbgemm_2329.c,xcu200-fsgd2104-2-e,10.0,2.02309,402,1,1,1,5,unroll_2,unroll_8,unroll_4,unroll_4,unroll,2.0,0.8600835235477847,False
bbgemm_2330.c,xcu200-fsgd2104-2-e,10.0,0.36737,609,1,1,37,16,unroll,unroll,pipeline,pipeline_1,pipeline,13.75,1.0,True
bbgemm_2331.c,xcu200-fsgd2104-2-e,10.0,0.36808,128,1,1,9,6,unroll,unroll_2,pipeline,unroll_2,pipeline,4.25,1.0,True
bbgemm_2332.c,xcu200-fsgd2104-2-e,10.0,1.96672,405,1,1,9,9,unroll,unroll_8,unroll_2,pipeline_1,unroll,5.0,0.6806846331282457,False
bbgemm_2333.c,xcu200-fsgd2104-2-e,10.0,0.36737,671,1,1,37,16,unroll_8,unroll,pipeline,unroll,unroll,13.75,1.0,True
bbgemm_2334.c,xcu200-fsgd2104-2-e,10.0,0.89229,54,1,1,2,1,unroll_2,unroll_2,pipeline,unroll,unroll,1.25,0.9848040420402603,False
bbgemm_2335.c,xcu200-fsgd2104-2-e,10.0,0.36808,137,1,1,9,6,unroll,unroll_2,pipeline,pipeline,unroll_4,4.25,1.0,True
bbgemm_2337.c,xcu200-fsgd2104-2-e,10.0,0.36808,130,1,1,9,6,unroll_16,unroll_2,pipeline,unroll,pipeline_1,4.25,1.0,True
bbgemm_2338.c,xcu200-fsgd2104-2-e,10.0,0.36808,133,1,1,9,6,unroll_8,unroll_2,pipeline,pipeline_1,unroll_4,4.25,1.0,True
bbgemm_2339.c,xcu200-fsgd2104-2-e,10.0,0.66569,129,1,1,7,4,unroll_2,unroll,pipeline_1,pipeline,pipeline,3.25,1.0,True
bbgemm_2340.c,xcu200-fsgd2104-2-e,10.0,2.72493,43,1,1,1,1,unroll_2,unroll_2,unroll_2,unroll_2,unroll,1.0,0.8499742684219276,False
bbgemm_2341.c,xcu200-fsgd2104-2-e,10.0,0.36808,133,1,1,9,6,unroll,unroll_2,pipeline,unroll_2,unroll_4,4.25,1.0,True
bbgemm_2342.c,xcu200-fsgd2104-2-e,10.0,0.36737,623,1,1,37,16,unroll_32,unroll_8,pipeline_1,pipeline_1,unroll,13.75,1.0,True
bbgemm_2343.c,xcu200-fsgd2104-2-e,10.0,1.96696,394,1,1,9,9,unroll_16,unroll_4,unroll_4,pipeline_1,unroll,5.0,0.6806738308282092,False
bbgemm_2344.c,xcu200-fsgd2104-2-e,10.0,0.36737,679,1,1,37,16,unroll_32,unroll,pipeline_1,unroll,unroll,13.75,1.0,True
bbgemm_2345.c,xcu200-fsgd2104-2-e,10.0,0.36808,132,1,1,9,6,unroll_32,unroll_2,pipeline_1,pipeline,unroll,4.25,1.0,True
bbgemm_2346.c,xcu200-fsgd2104-2-e,10.0,2.23296,1099,1,1,5,8,unroll_16,unroll_8,unroll_2,unroll_4,unroll,3.75,0.7466721678642918,False
bbgemm_2347.c,xcu200-fsgd2104-2-e,10.0,2.23336,152,1,1,1,3,unroll_16,unroll_2,unroll_2,unroll_4,unroll,1.5,0.8775928403465834,False
bbgemm_2348.c,xcu200-fsgd2104-2-e,10.0,0.36737,612,1,1,37,16,unroll_8,unroll,pipeline,pipeline,pipeline_1,13.75,1.0,True
bbgemm_2349.c,xcu200-fsgd2104-2-e,10.0,8.83781,88,1,1,1,2,unroll_2,unroll_8,unroll_2,pipeline_1,unroll,1.25,0.42407328453458704,False
bbgemm_2350.c,xcu200-fsgd2104-2-e,10.0,0.36737,615,1,1,37,16,unroll_8,unroll,pipeline_1,pipeline_1,unroll,13.75,1.0,True
bbgemm_2351.c,xcu200-fsgd2104-2-e,10.0,1.42253,60,1,1,1,1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll,1.0,1.0,True
bbgemm_2352.c,xcu200-fsgd2104-2-e,10.0,8.33605,149,1,1,1,3,unroll_2,unroll_16,unroll_2,unroll_4,pipeline_1,1.5,0.451170230754272,False
bbgemm_2353.c,xcu200-fsgd2104-2-e,10.0,0.36808,135,1,1,9,6,unroll,unroll_2,pipeline_1,unroll,unroll,4.25,1.0,True
bbgemm_2357.c,xcu200-fsgd2104-2-e,10.0,0.36808,135,1,1,9,6,unroll_32,unroll_2,pipeline_1,pipeline_1,unroll,4.25,1.0,True
bbgemm_2358.c,xcu200-fsgd2104-2-e,10.0,2.78957,200,1,1,3,2,unroll_2,unroll_4,pipeline,pipeline_1,unroll,1.75,0.8217013916636403,False
bbgemm_2359.c,xcu200-fsgd2104-2-e,10.0,0.36776,266,1,1,19,11,unroll_32,unroll_4,pipeline,pipeline,unroll,8.0,1.0,True
bbgemm_2360.c,xcu200-fsgd2104-2-e,10.0,0.36776,263,1,1,19,11,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll,8.0,1.0,True
bbgemm_2361.c,xcu200-fsgd2104-2-e,10.0,2.00808,77,1,1,2,2,unroll_16,unroll_2,unroll_2,pipeline,unroll,1.5,0.8933704833033806,False
bbgemm_2362.c,xcu200-fsgd2104-2-e,10.0,0.36808,138,1,1,9,6,unroll_16,unroll_2,pipeline_1,unroll,unroll,4.25,1.0,True
bbgemm_2363.c,xcu200-fsgd2104-2-e,10.0,2.00768,390,1,1,9,8,unroll_16,unroll_16,unroll_2,pipeline,unroll,4.75,0.6931835575234632,False
bbgemm_2364.c,xcu200-fsgd2104-2-e,10.0,0.94661,529,1,3,4,7,unroll_2,unroll_16,unroll_4,unroll,unroll,3.75,0.8088643429430247,False
bbgemm_2365.c,xcu200-fsgd2104-2-e,10.0,0.85001,131,1,1,8,4,unroll_2,unroll_8,pipeline,unroll_4,pipeline_1,3.5,0.8323554534927539,False
bbgemm_2366.c,xcu200-fsgd2104-2-e,10.0,8.83781,76,1,1,1,2,unroll_2,unroll_16,unroll_2,pipeline_1,pipeline_1,1.25,0.42407328453458704,False
bbgemm_2367.c,xcu200-fsgd2104-2-e,10.0,18.24872,180,1,1,1,2,unroll_16,unroll_2,unroll_2,unroll_4,unroll_4,1.25,0.11244794125726183,False
bbgemm_2368.c,xcu200-fsgd2104-2-e,10.0,0.81477,297,1,1,13,7,unroll_4,unroll,pipeline_1,unroll_4,unroll_4,5.5,0.6993655012363414,False
bbgemm_2369.c,xcu200-fsgd2104-2-e,10.0,0.36808,122,1,1,9,6,unroll_32,unroll_2,pipeline,pipeline,pipeline_1,4.25,1.0,True
bbgemm_2370.c,xcu200-fsgd2104-2-e,10.0,8.83805,49,1,1,1,1,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_4,1.0,0.4240869891453465,False
bbgemm_2371.c,xcu200-fsgd2104-2-e,10.0,2.05933,93,1,1,1,2,unroll_2,unroll_2,unroll_4,unroll_4,unroll,1.25,0.9038253598979431,False
bbgemm_2372.c,xcu200-fsgd2104-2-e,10.0,0.36737,637,1,1,37,16,unroll_16,unroll,pipeline_1,unroll,pipeline_1,13.75,1.0,True
bbgemm_2373.c,xcu200-fsgd2104-2-e,10.0,1.96712,77,1,1,2,2,unroll_32,unroll_2,unroll_2,pipeline_1,unroll,1.5,0.8961046451222,False
bbgemm_2374.c,xcu200-fsgd2104-2-e,10.0,0.36737,631,1,1,37,16,unroll_8,unroll_8,pipeline,unroll_4,unroll,13.75,1.0,True
bbgemm_2375.c,xcu200-fsgd2104-2-e,10.0,0.36737,610,1,1,37,16,unroll_32,unroll_8,pipeline,pipeline_1,unroll,13.75,1.0,True
bbgemm_2376.c,xcu200-fsgd2104-2-e,10.0,0.36737,600,1,1,37,16,unroll_8,unroll_8,pipeline,pipeline,pipeline_1,13.75,1.0,True
bbgemm_2377.c,xcu200-fsgd2104-2-e,10.0,3.03168,1255,1,1,12,17,unroll_16,unroll,unroll_4,pipeline_1,pipeline_1,7.75,0.4933283635100637,False
bbgemm_2378.c,xcu200-fsgd2104-2-e,10.0,0.36808,144,1,1,9,6,unroll,unroll_2,pipeline,unroll_4,unroll,4.25,1.0,True
bbgemm_2379.c,xcu200-fsgd2104-2-e,10.0,1.09125,273,1,1,14,7,unroll_4,unroll_8,pipeline,pipeline,pipeline_1,5.75,0.6739121920718752,False
bbgemm_2380.c,xcu200-fsgd2104-2-e,10.0,0.36808,130,1,1,9,6,unroll_8,unroll_2,pipeline,pipeline,pipeline_1,4.25,1.0,True
bbgemm_2381.c,xcu200-fsgd2104-2-e,10.0,0.36737,628,1,1,37,16,unroll_8,unroll,pipeline_1,pipeline,pipeline_1,13.75,1.0,True
bbgemm_2382.c,xcu200-fsgd2104-2-e,10.0,2.00792,394,1,1,9,9,unroll_16,unroll_4,unroll_4,pipeline,unroll,5.0,0.678826811675563,False
bbgemm_2383.c,xcu200-fsgd2104-2-e,10.0,0.36808,127,1,1,9,6,unroll_32,unroll_2,pipeline,pipeline,unroll,4.25,1.0,True
bbgemm_2384.c,xcu200-fsgd2104-2-e,10.0,0.36808,134,1,1,9,6,unroll_16,unroll_2,pipeline_1,unroll_2,unroll_2,4.25,1.0,True
bbgemm_2385.c,xcu200-fsgd2104-2-e,10.0,0.36808,133,1,1,9,6,unroll_32,unroll_2,pipeline_1,unroll_2,unroll,4.25,1.0,True
bbgemm_2386.c,xcu200-fsgd2104-2-e,10.0,3.60069,382,1,2,5,4,unroll_2,unroll_8,pipeline,pipeline_1,unroll,3.0,0.7070696785824127,False
bbgemm_2387.c,xcu200-fsgd2104-2-e,10.0,0.66569,135,1,1,7,4,unroll_2,unroll_32,pipeline_1,unroll_4,pipeline_1,3.25,1.0,True
bbgemm_2388.c,xcu200-fsgd2104-2-e,10.0,0.85001,135,1,1,8,4,unroll_2,unroll_16,pipeline,unroll_2,pipeline_1,3.5,0.8323554534927539,False
bbgemm_2389.c,xcu200-fsgd2104-2-e,10.0,0.36808,138,1,1,9,6,unroll_32,unroll_2,pipeline,unroll_2,unroll,4.25,1.0,True
bbgemm_2390.c,xcu200-fsgd2104-2-e,10.0,0.36737,639,1,1,37,16,unroll_16,unroll,pipeline_1,pipeline,pipeline_1,13.75,1.0,True
bbgemm_2391.c,xcu200-fsgd2104-2-e,10.0,0.36737,649,1,1,37,16,unroll_16,unroll,pipeline_1,unroll_4,pipeline_1,13.75,1.0,True
bbgemm_2392.c,xcu200-fsgd2104-2-e,10.0,2.2332,363,1,1,2,6,unroll_8,unroll_4,unroll_2,unroll_4,unroll,2.5,0.8211044292585429,False
bbgemm_2395.c,xcu200-fsgd2104-2-e,10.0,0.81547,74,1,1,3,2,unroll_4,unroll_2,pipeline_1,pipeline,unroll_4,1.75,0.9564911659183687,False
bbgemm_2396.c,xcu200-fsgd2104-2-e,10.0,0.66569,133,1,1,7,4,unroll_2,unroll_8,pipeline_1,unroll_4,pipeline_1,3.25,1.0,True
bbgemm_2397.c,xcu200-fsgd2104-2-e,10.0,0.36737,610,1,1,37,16,unroll_8,unroll,pipeline_1,pipeline,unroll,13.75,1.0,True
bbgemm_2398.c,xcu200-fsgd2104-2-e,10.0,0.36737,600,1,1,37,16,unroll_8,unroll,pipeline,unroll_2,pipeline_1,13.75,1.0,True
bbgemm_2399.c,xcu200-fsgd2104-2-e,10.0,0.36776,270,1,1,19,11,unroll_16,unroll_4,pipeline_1,pipeline_1,pipeline_1,8.0,1.0,True
bbgemm_2400.c,xcu200-fsgd2104-2-e,10.0,3.03208,76,1,1,1,2,unroll,unroll_2,unroll_2,pipeline_1,unroll_4,1.25,0.8238921345921988,False
bbgemm_2401.c,xcu200-fsgd2104-2-e,10.0,2.03077,177,1,1,1,3,unroll_2,unroll,unroll_2,unroll_4,unroll,1.5,0.8918353417482299,False
bbgemm_2402.c,xcu200-fsgd2104-2-e,10.0,0.36776,267,1,1,19,11,unroll_32,unroll_4,pipeline,pipeline,pipeline_1,8.0,1.0,True
bbgemm_2403.c,xcu200-fsgd2104-2-e,10.0,0.36737,602,1,1,37,16,unroll_32,unroll,pipeline_1,unroll_2,unroll,13.75,1.0,True
bbgemm_2404.c,xcu200-fsgd2104-2-e,10.0,0.36737,650,1,1,37,16,unroll_16,unroll,pipeline,unroll_2,unroll_4,13.75,1.0,True
bbgemm_2405.c,xcu200-fsgd2104-2-e,10.0,1.77137,361,1,1,12,7,unroll_4,unroll,pipeline,unroll_2,unroll,5.25,0.6749457964397058,False
bbgemm_2406.c,xcu200-fsgd2104-2-e,10.0,2.00768,397,1,1,9,8,unroll_16,unroll,unroll_2,pipeline,unroll,4.75,0.6931835575234632,False
bbgemm_2407.c,xcu200-fsgd2104-2-e,10.0,0.36737,625,1,1,37,16,unroll_16,unroll_16,pipeline_1,unroll_4,pipeline_1,13.75,1.0,True
bbgemm_2408.c,xcu200-fsgd2104-2-e,10.0,0.36776,265,1,1,19,11,unroll_8,unroll_4,pipeline_1,pipeline_1,unroll_4,8.0,1.0,True
bbgemm_2409.c,xcu200-fsgd2104-2-e,10.0,1.11473,167,1,1,7,4,unroll_2,unroll,pipeline_1,unroll_4,unroll,3.25,0.8396153161291817,False
bbgemm_2410.c,xcu200-fsgd2104-2-e,10.0,0.36737,658,1,1,37,16,unroll_8,unroll_16,pipeline,unroll,pipeline_1,13.75,1.0,True
bbgemm_2412.c,xcu200-fsgd2104-2-e,10.0,0.81477,259,1,1,13,7,unroll_4,unroll_16,pipeline_1,pipeline_1,pipeline_1,5.5,0.6993655012363414,False
bbgemm_2413.c,xcu200-fsgd2104-2-e,10.0,0.36808,126,1,1,9,6,unroll_16,unroll_2,pipeline_1,unroll,pipeline_1,4.25,1.0,True
bbgemm_2414.c,xcu200-fsgd2104-2-e,10.0,3.03208,76,1,1,1,2,unroll_16,unroll_2,unroll_2,pipeline_1,pipeline_1,1.25,0.8238921345921988,False
bbgemm_2415.c,xcu200-fsgd2104-2-e,10.0,2.68869,108,1,1,1,2,unroll_2,unroll_16,unroll_2,unroll_2,unroll,1.25,0.852073343967159,False
bbgemm_2416.c,xcu200-fsgd2104-2-e,10.0,0.36776,287,1,1,19,11,unroll,unroll_4,pipeline,unroll_4,unroll,8.0,1.0,True
bbgemm_2417.c,xcu200-fsgd2104-2-e,10.0,0.66569,131,1,1,7,4,unroll_2,unroll,pipeline_1,pipeline,unroll_4,3.25,1.0,True
bbgemm_2418.c,xcu200-fsgd2104-2-e,10.0,0.36737,628,1,1,37,16,unroll_32,unroll_16,pipeline_1,unroll_4,pipeline_1,13.75,1.0,True
bbgemm_2419.c,xcu200-fsgd2104-2-e,10.0,0.36808,133,1,1,9,6,unroll_8,unroll_2,pipeline,unroll,pipeline_1,4.25,1.0,True
