Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,OuterLoop_6,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_1_4,Area,Weight,is_pareto
ss_sort_3617.c,xcu200-fsgd2104-2-e,10.0,2.14401,37,1,1,1,1,pipeline_1,unroll_64,pipeline_1,pipeline,pipeline_1,unroll_8,unroll_2,unroll_2,unroll,unroll_2,1.0,0.9980257973114355,False
ss_sort_3618.c,xcu200-fsgd2104-2-e,10.0,2.14355,37,1,1,1,1,pipeline,unroll_64,pipeline_1,pipeline,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll,unroll,1.0,0.9986230246523997,False
ss_sort_3619.c,xcu200-fsgd2104-2-e,10.0,2.14275,54,1,1,1,1,unroll_16,unroll_4,pipeline_1,pipeline,pipeline_1,unroll_8,unroll,unroll_4,pipeline_1,unroll,1.0,0.9996621537558912,False
ss_sort_3620.c,xcu200-fsgd2104-2-e,10.0,2.22505,54,1,1,1,2,unroll_16,unroll_64,pipeline,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll,unroll,1.25,0.8349846000041132,False
ss_sort_3621.c,xcu200-fsgd2104-2-e,10.0,2.14249,54,1,1,1,1,unroll_16,unroll_4,pipeline,pipeline_1,pipeline,unroll_2,unroll,unroll_4,unroll,unroll_2,1.0,1.0,True
ss_sort_3622.c,xcu200-fsgd2104-2-e,10.0,2.15315,31,1,1,1,1,pipeline_1,unroll_4,pipeline,pipeline,pipeline_1,unroll_8,unroll_8,unroll_2,unroll,unroll_2,1.0,0.9862003109029734,False
ss_sort_3623.c,xcu200-fsgd2104-2-e,10.0,2.13289,68,1,1,1,2,unroll_16,unroll_64,pipeline_1,pipeline,pipeline_1,unroll_2,unroll,unroll_4,unroll,unroll,1.25,1.0,True
ss_sort_3624.c,xcu200-fsgd2104-2-e,10.0,2.14355,37,1,1,1,1,pipeline_1,unroll_64,pipeline,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_4,unroll,unroll,1.0,0.9986230246523997,False
ss_sort_3625.c,xcu200-fsgd2104-2-e,10.0,2.14401,37,1,1,1,1,pipeline_1,unroll_64,pipeline_1,pipeline,pipeline_1,unroll_8,unroll,unroll_2,unroll,unroll,1.0,0.9980257973114355,False
ss_sort_3626.c,xcu200-fsgd2104-2-e,10.0,2.14329,40,1,1,1,1,pipeline_1,unroll_64,pipeline,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll,unroll,1.0,0.998960675748623,False
ss_sort_3627.c,xcu200-fsgd2104-2-e,10.0,2.14329,40,1,1,1,1,pipeline,unroll_64,pipeline,pipeline,pipeline_1,unroll_2,unroll_4,unroll_4,unroll,unroll,1.0,0.998960675748623,False
ss_sort_3628.c,xcu200-fsgd2104-2-e,10.0,2.14399,37,1,1,1,1,pipeline_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_2,unroll,unroll,1.0,0.998051759589436,False
ss_sort_3629.c,xcu200-fsgd2104-2-e,10.0,2.14355,37,1,1,1,1,pipeline_1,unroll_64,pipeline,pipeline,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll,unroll,1.0,0.9986230246523997,False
ss_sort_3630.c,xcu200-fsgd2104-2-e,10.0,2.18435,37,1,1,1,1,pipeline_1,unroll_64,pipeline,pipeline,unroll_2,unroll_8,unroll_8,unroll_4,pipeline_1,unroll,1.0,0.946423643746395,False
ss_sort_3631.c,xcu200-fsgd2104-2-e,10.0,2.14355,35,1,1,1,1,pipeline_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_4,pipeline_1,unroll,1.0,0.9986230246523997,False
ss_sort_3632.c,xcu200-fsgd2104-2-e,10.0,2.13289,66,1,1,1,2,unroll_16,unroll_64,pipeline_1,pipeline,pipeline_1,unroll_2,unroll,unroll_2,unroll,unroll,1.25,1.0,True
ss_sort_3633.c,xcu200-fsgd2104-2-e,10.0,2.14401,35,1,1,1,1,pipeline_1,unroll_64,pipeline_1,pipeline,pipeline_1,unroll_8,pipeline_1,unroll_4,unroll,unroll,1.0,0.9980257973114355,False
ss_sort_3634.c,xcu200-fsgd2104-2-e,10.0,2.14419,32,1,1,1,1,pipeline_1,unroll_32,pipeline_1,pipeline,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll,unroll,1.0,0.9977921536972288,False
ss_sort_3635.c,xcu200-fsgd2104-2-e,10.0,2.14355,38,1,1,1,1,pipeline_1,unroll_64,pipeline,pipeline,pipeline_1,unroll_8,unroll_8,unroll_2,unroll,unroll,1.0,0.9986230246523997,False
ss_sort_3636.c,xcu200-fsgd2104-2-e,10.0,2.16387,38,1,1,1,1,pipeline,unroll_64,pipeline_1,pipeline,unroll_4,unroll_8,unroll,pipeline_1,unroll,unroll,1.0,0.9724304659867478,False
ss_sort_3637.c,xcu200-fsgd2104-2-e,10.0,2.14249,55,1,1,1,1,unroll_16,unroll_4,pipeline_1,pipeline,pipeline,unroll_2,unroll,unroll_4,unroll,unroll_2,1.0,1.0,True
ss_sort_3638.c,xcu200-fsgd2104-2-e,10.0,2.52227,35,1,1,1,1,pipeline_1,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_4,unroll,unroll,1.0,0.5741246907907513,False
ss_sort_3639.c,xcu200-fsgd2104-2-e,10.0,2.14355,36,1,1,1,1,pipeline,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll,pipeline_1,unroll_2,unroll,1.0,0.9986230246523997,False
ss_sort_3640.c,xcu200-fsgd2104-2-e,10.0,2.14355,35,1,1,1,1,pipeline,unroll_64,pipeline_1,pipeline,pipeline_1,unroll_8,unroll_4,unroll_2,unroll,pipeline_1,1.0,0.9986230246523997,False
ss_sort_3641.c,xcu200-fsgd2104-2-e,10.0,2.14355,35,1,1,1,1,pipeline_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_4,unroll,unroll,1.0,0.9986230246523997,False
ss_sort_3642.c,xcu200-fsgd2104-2-e,10.0,2.14249,50,1,1,1,1,unroll_16,unroll_4,pipeline_1,pipeline,pipeline_1,unroll_2,unroll,unroll_4,unroll,unroll,1.0,1.0,True
ss_sort_3643.c,xcu200-fsgd2104-2-e,10.0,2.14355,36,1,1,1,1,pipeline,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_2,unroll_2,unroll,1.0,0.9986230246523997,False
ss_sort_3644.c,xcu200-fsgd2104-2-e,10.0,2.30723,36,1,1,1,1,unroll_2,unroll_64,pipeline,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_4,unroll,unroll_2,1.0,0.7986465087057573,False
ss_sort_3645.c,xcu200-fsgd2104-2-e,10.0,2.30801,36,1,1,1,1,pipeline,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_2,unroll,unroll,1.0,0.7977537177274678,False
ss_sort_3646.c,xcu200-fsgd2104-2-e,10.0,2.14355,36,1,1,1,1,pipeline,unroll_64,pipeline,pipeline,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll,unroll_2,1.0,0.9986230246523997,False
ss_sort_3647.c,xcu200-fsgd2104-2-e,10.0,2.18435,36,1,1,1,1,pipeline,unroll_64,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll,unroll_2,unroll,unroll,1.0,0.946423643746395,False
ss_sort_3648.c,xcu200-fsgd2104-2-e,10.0,2.14355,36,1,1,1,1,pipeline,unroll_64,pipeline_1,pipeline,pipeline_1,unroll_8,unroll,pipeline_1,unroll,unroll_2,1.0,0.9986230246523997,False
ss_sort_3649.c,xcu200-fsgd2104-2-e,10.0,2.14355,36,1,1,1,1,pipeline_1,unroll_64,pipeline,pipeline_1,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll,unroll,1.0,0.9986230246523997,False
ss_sort_3650.c,xcu200-fsgd2104-2-e,10.0,2.14329,39,1,1,1,1,pipeline_1,unroll_64,pipeline,pipeline_1,pipeline,unroll_2,unroll_4,unroll_4,unroll,unroll_2,1.0,0.998960675748623,False
ss_sort_3651.c,xcu200-fsgd2104-2-e,10.0,2.14275,59,1,1,1,1,unroll_16,unroll_4,pipeline,pipeline,pipeline_1,unroll_8,unroll,unroll_4,unroll,unroll,1.0,0.9996621537558912,False
ss_sort_3652.c,xcu200-fsgd2104-2-e,10.0,2.31657,33,1,1,1,1,unroll_16,unroll_4,pipeline,pipeline,pipeline,unroll_2,unroll_4,unroll_4,unroll,unroll_2,1.0,0.7879934142144989,False
ss_sort_3653.c,xcu200-fsgd2104-2-e,10.0,2.14355,33,1,1,1,1,pipeline,unroll_64,pipeline,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_4,unroll_2,unroll_2,1.0,0.9986230246523997,False
ss_sort_3654.c,xcu200-fsgd2104-2-e,10.0,2.14355,33,1,1,1,1,pipeline,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll,unroll_2,pipeline_1,unroll,1.0,0.9986230246523997,False
ss_sort_3655.c,xcu200-fsgd2104-2-e,10.0,2.13289,69,1,1,1,2,unroll_16,unroll_64,pipeline,pipeline,pipeline_1,unroll_2,unroll,unroll_2,unroll,unroll_2,1.25,1.0,True
ss_sort_3656.c,xcu200-fsgd2104-2-e,10.0,2.22531,36,1,1,1,1,pipeline_1,unroll_64,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_4,pipeline_1,unroll,1.0,0.8955905418944716,False
ss_sort_3657.c,xcu200-fsgd2104-2-e,10.0,2.14355,36,1,1,1,1,pipeline,unroll_64,pipeline_1,pipeline,pipeline_1,unroll_8,unroll_4,unroll_4,unroll,unroll,1.0,0.9986230246523997,False
ss_sort_3658.c,xcu200-fsgd2104-2-e,10.0,2.14355,36,1,1,1,1,pipeline_1,unroll_64,pipeline_1,pipeline,pipeline_1,unroll_8,unroll,unroll_4,unroll,pipeline_1,1.0,0.9986230246523997,False
ss_sort_3659.c,xcu200-fsgd2104-2-e,10.0,2.14355,35,1,1,1,1,pipeline_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_4,unroll,unroll_2,1.0,0.9986230246523997,False
ss_sort_3660.c,xcu200-fsgd2104-2-e,10.0,2.30801,39,1,1,1,1,pipeline_1,unroll_64,pipeline,pipeline,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll,unroll,1.0,0.7977537177274678,False
ss_sort_3661.c,xcu200-fsgd2104-2-e,10.0,2.14355,36,1,1,1,1,pipeline_1,unroll_64,pipeline,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_4,pipeline_1,unroll,1.0,0.9986230246523997,False
ss_sort_3662.c,xcu200-fsgd2104-2-e,10.0,2.15289,29,1,1,1,1,pipeline,unroll_4,pipeline,pipeline,pipeline_1,unroll_2,unroll,unroll_4,unroll,unroll,1.0,0.986535620224573,False
ss_sort_3663.c,xcu200-fsgd2104-2-e,10.0,2.30801,35,1,1,1,1,pipeline,unroll_64,pipeline,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_2,pipeline_1,unroll,1.0,0.7977537177274678,False
ss_sort_3664.c,xcu200-fsgd2104-2-e,10.0,2.14399,35,1,1,1,1,pipeline_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_2,unroll,unroll_2,1.0,0.998051759589436,False
ss_sort_3665.c,xcu200-fsgd2104-2-e,10.0,2.30801,35,1,1,1,1,pipeline_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll,pipeline_1,unroll,unroll,1.0,0.7977537177274678,False
ss_sort_3666.c,xcu200-fsgd2104-2-e,10.0,2.14355,40,1,1,1,1,pipeline_1,unroll_64,pipeline,pipeline_1,pipeline_1,unroll_8,unroll,pipeline_1,unroll,unroll_2,1.0,0.9986230246523997,False
ss_sort_3667.c,xcu200-fsgd2104-2-e,10.0,2.14355,36,1,1,1,1,pipeline,unroll_64,pipeline_1,pipeline,pipeline_1,unroll_8,unroll,unroll_4,unroll,pipeline_1,1.0,0.9986230246523997,False
ss_sort_3668.c,xcu200-fsgd2104-2-e,10.0,2.14355,40,1,1,1,1,pipeline,unroll_64,pipeline,pipeline,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_2,unroll,1.0,0.9986230246523997,False
ss_sort_3669.c,xcu200-fsgd2104-2-e,10.0,2.30723,43,1,1,1,1,unroll_16,unroll_64,pipeline_1,pipeline,pipeline_1,unroll_8,unroll_4,unroll_2,unroll,pipeline_1,1.0,0.7986465087057573,False
ss_sort_3670.c,xcu200-fsgd2104-2-e,10.0,2.13289,60,1,1,1,2,unroll_16,unroll_64,pipeline,pipeline,pipeline_1,unroll_2,unroll,unroll_2,unroll,pipeline_1,1.25,1.0,True
ss_sort_3671.c,xcu200-fsgd2104-2-e,10.0,2.14275,51,1,1,1,1,unroll_16,unroll_4,pipeline_1,pipeline,pipeline_1,unroll_8,unroll,unroll_4,unroll,unroll,1.0,0.9996621537558912,False
ss_sort_3672.c,xcu200-fsgd2104-2-e,10.0,2.14355,34,1,1,1,1,pipeline,unroll_64,pipeline_1,pipeline,pipeline_1,unroll_8,unroll_2,unroll_2,pipeline_1,unroll,1.0,0.9986230246523997,False
ss_sort_3673.c,xcu200-fsgd2104-2-e,10.0,2.14401,34,1,1,1,1,pipeline,unroll_64,pipeline_1,pipeline,pipeline_1,unroll_8,unroll,pipeline_1,unroll,unroll_2,1.0,0.9980257973114355,False
ss_sort_3674.c,xcu200-fsgd2104-2-e,10.0,2.14355,34,1,1,1,1,pipeline_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll,pipeline_1,unroll,unroll_2,1.0,0.9986230246523997,False
ss_sort_3675.c,xcu200-fsgd2104-2-e,10.0,2.14355,34,1,1,1,1,pipeline_1,unroll_64,pipeline_1,pipeline,pipeline_1,unroll_8,unroll_2,pipeline_1,unroll_2,unroll,1.0,0.9986230246523997,False
ss_sort_3676.c,xcu200-fsgd2104-2-e,10.0,2.14355,34,1,1,1,1,pipeline_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll,pipeline_1,pipeline_1,unroll,1.0,0.9986230246523997,False
ss_sort_3677.c,xcu200-fsgd2104-2-e,10.0,2.14355,37,1,1,1,1,pipeline,unroll_64,pipeline_1,pipeline,pipeline_1,unroll_8,pipeline_1,pipeline_1,unroll,unroll_2,1.0,0.9986230246523997,False
ss_sort_3678.c,xcu200-fsgd2104-2-e,10.0,2.14401,37,1,1,1,1,pipeline_1,unroll_64,pipeline,pipeline,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll,unroll,1.0,0.9980257973114355,False
ss_sort_3679.c,xcu200-fsgd2104-2-e,10.0,2.14355,37,1,1,1,1,pipeline,unroll_64,pipeline_1,pipeline,pipeline_1,unroll_8,pipeline_1,unroll_2,unroll,pipeline_1,1.0,0.9986230246523997,False
ss_sort_3680.c,xcu200-fsgd2104-2-e,10.0,2.14329,41,1,1,1,1,pipeline_1,unroll_64,pipeline_1,pipeline,pipeline_1,unroll_2,unroll,unroll_4,unroll,pipeline_1,1.0,0.998960675748623,False
ss_sort_3681.c,xcu200-fsgd2104-2-e,10.0,2.13361,67,1,1,1,2,unroll_16,unroll_64,pipeline,pipeline,pipeline_1,unroll_8,unroll,unroll_4,unroll,unroll_2,1.25,0.9020543159240595,False
ss_sort_3682.c,xcu200-fsgd2104-2-e,10.0,2.14329,36,1,1,1,1,pipeline_1,unroll_64,pipeline,pipeline,pipeline_1,unroll_2,unroll_2,unroll_4,unroll,unroll_2,1.0,0.998960675748623,False
ss_sort_3683.c,xcu200-fsgd2104-2-e,10.0,2.14355,36,1,1,1,1,pipeline_1,unroll_64,pipeline,pipeline,pipeline_1,unroll_8,unroll_4,unroll_2,pipeline_1,unroll,1.0,0.9986230246523997,False
ss_sort_3684.c,xcu200-fsgd2104-2-e,10.0,2.14355,39,1,1,1,1,pipeline_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_4,unroll,pipeline_1,1.0,0.9986230246523997,False
ss_sort_3685.c,xcu200-fsgd2104-2-e,10.0,2.14355,36,1,1,1,1,pipeline_1,unroll_64,pipeline_1,pipeline_1,pipeline,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_2,1.0,0.9986230246523997,False
ss_sort_3686.c,xcu200-fsgd2104-2-e,10.0,2.30801,38,1,1,1,1,pipeline_1,unroll_64,pipeline,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_2,unroll,unroll,1.0,0.7977537177274678,False
ss_sort_3687.c,xcu200-fsgd2104-2-e,10.0,2.14355,35,1,1,1,1,pipeline,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,unroll_2,unroll,unroll_2,1.0,0.9986230246523997,False
ss_sort_3688.c,xcu200-fsgd2104-2-e,10.0,2.22505,51,1,1,1,2,unroll_16,unroll_64,pipeline_1,pipeline,pipeline_1,unroll_2,unroll_8,unroll_2,unroll,unroll,1.25,0.8349846000041132,False
ss_sort_3689.c,xcu200-fsgd2104-2-e,10.0,2.30697,51,1,1,1,1,unroll_16,unroll_64,pipeline,pipeline,pipeline_1,unroll_2,unroll_4,unroll_2,unroll,unroll,1.0,0.7989442325446457,False
ss_sort_3690.c,xcu200-fsgd2104-2-e,10.0,2.18355,59,1,1,1,1,unroll_16,unroll_4,pipeline,pipeline,unroll_2,unroll_8,unroll,unroll_4,unroll,unroll,1.0,0.9474321496432684,False
ss_sort_3691.c,xcu200-fsgd2104-2-e,10.0,2.14355,35,1,1,1,1,pipeline,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll,unroll_2,unroll,unroll,1.0,0.9986230246523997,False
ss_sort_3692.c,xcu200-fsgd2104-2-e,10.0,2.14355,38,1,1,1,1,pipeline_1,unroll_64,pipeline,pipeline_1,pipeline_1,unroll_8,unroll,unroll_4,unroll,unroll_2,1.0,0.9986230246523997,False
ss_sort_3693.c,xcu200-fsgd2104-2-e,10.0,2.14355,35,1,1,1,1,pipeline_1,unroll_64,pipeline,pipeline_1,pipeline_1,unroll_8,unroll_8,unroll_2,unroll,unroll,1.0,0.9986230246523997,False
ss_sort_3694.c,xcu200-fsgd2104-2-e,10.0,2.14547,29,1,1,1,1,pipeline_1,unroll_16,pipeline,pipeline,pipeline_1,unroll_8,unroll_4,unroll_4,unroll,unroll_2,1.0,0.9961315646605488,False
ss_sort_3695.c,xcu200-fsgd2104-2-e,10.0,2.14329,41,1,1,1,1,pipeline_1,unroll_64,pipeline,pipeline,pipeline_1,unroll_2,unroll_8,unroll_2,unroll,unroll_2,1.0,0.998960675748623,False
ss_sort_3696.c,xcu200-fsgd2104-2-e,10.0,2.14355,38,1,1,1,1,pipeline_1,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll,unroll_2,1.0,0.9986230246523997,False
ss_sort_3697.c,xcu200-fsgd2104-2-e,10.0,2.14355,38,1,1,1,1,pipeline_1,unroll_64,pipeline_1,pipeline,pipeline_1,unroll_8,unroll,unroll_4,unroll,unroll_2,1.0,0.9986230246523997,False
ss_sort_3698.c,xcu200-fsgd2104-2-e,10.0,2.24553,44,1,1,1,1,unroll_16,unroll_64,pipeline_1,pipeline,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll,unroll,1.0,0.8710769734793821,False
ss_sort_3699.c,xcu200-fsgd2104-2-e,10.0,2.14401,32,1,1,1,1,pipeline_1,unroll_64,pipeline,pipeline,pipeline_1,unroll_8,unroll,unroll_2,unroll,unroll,1.0,0.9980257973114355,False
ss_sort_3700.c,xcu200-fsgd2104-2-e,10.0,2.14355,33,1,1,1,1,pipeline,unroll_64,pipeline_1,pipeline_1,pipeline_1,unroll_8,unroll_4,pipeline_1,unroll,unroll,1.0,0.9986230246523997,False
ss_sort_3701.c,xcu200-fsgd2104-2-e,10.0,2.14355,33,1,1,1,1,pipeline_1,unroll_64,pipeline_1,pipeline,pipeline_1,unroll_8,unroll_4,unroll_2,unroll,pipeline_1,1.0,0.9986230246523997,False
ss_sort_3702.c,xcu200-fsgd2104-2-e,10.0,2.13361,57,1,1,1,2,unroll_16,unroll_64,pipeline_1,pipeline,pipeline_1,unroll_8,unroll,unroll_4,unroll,unroll,1.25,0.9020543159240595,False
ss_sort_3703.c,xcu200-fsgd2104-2-e,5.0,1.281705,36,1,1,1,1,pipeline,pipeline,unroll_32,pipeline,unroll_2,unroll_4,unroll,unroll_2,pipeline_1,unroll,1.0,0.5291770129170464,False
ss_sort_3704.c,xcu200-fsgd2104-2-e,5.0,1.312045,63,1,1,1,1,unroll_64,pipeline_1,pipeline,unroll_2,unroll_2,unroll_2,pipeline,pipeline_1,unroll_2,pipeline_1,1.0,0.47667549508069496,False
ss_sort_3705.c,xcu200-fsgd2104-2-e,5.0,1.346005,73,1,1,1,1,pipeline_1,pipeline,unroll_64,pipeline,unroll_16,unroll_8,unroll_4,unroll_4,unroll_2,unroll,1.0,0.42197110856184605,False
ss_sort_3706.c,xcu200-fsgd2104-2-e,5.0,1.759925,80,1,1,1,2,unroll_2,unroll_2,unroll_8,unroll_64,unroll_64,unroll_4,unroll_2,unroll_2,unroll_2,unroll_2,1.25,0.10000000000000003,False
ss_sort_3707.c,xcu200-fsgd2104-2-e,5.0,1.538765,30,1,1,1,1,unroll_2,pipeline,unroll_8,unroll_2,pipeline_1,unroll_2,pipeline_1,unroll_2,unroll_2,pipeline,1.0,0.19274629332113624,False
ss_sort_3708.c,xcu200-fsgd2104-2-e,5.0,1.240955,114,1,1,1,4,unroll_64,unroll_32,unroll_2,unroll_4,unroll_4,unroll_16,unroll_8,pipeline,pipeline,pipeline,1.75,0.4507407820511776,False
ss_sort_3709.c,xcu200-fsgd2104-2-e,5.0,1.349125,116,1,1,1,2,unroll_2,unroll_64,unroll_32,unroll_32,unroll_64,unroll_8,pipeline,unroll_2,pipeline,unroll,1.25,0.4092589085162974,False
ss_sort_3710.c,xcu200-fsgd2104-2-e,5.0,1.445165,87,1,1,1,3,pipeline,unroll_64,unroll_2,unroll_2,unroll_64,unroll_2,unroll,unroll_2,unroll_2,pipeline_1,1.5,0.26506278148901696,False
ss_sort_3711.c,xcu200-fsgd2104-2-e,5.0,1.302155,44,1,1,1,1,unroll_8,pipeline_1,pipeline,unroll_16,unroll_2,unroll_16,unroll_2,unroll_8,pipeline_1,unroll,1.0,0.49341337149134834,False
ss_sort_3712.c,xcu200-fsgd2104-2-e,5.0,1.292645,86,1,1,1,3,unroll_16,unroll_64,pipeline_1,unroll_64,unroll_2,unroll_8,unroll,unroll,unroll_2,unroll,1.5,0.45881679698514855,False
ss_sort_3713.c,xcu200-fsgd2104-2-e,5.0,1.116965,50,1,1,1,1,pipeline_1,unroll_16,unroll_16,pipeline_1,unroll_16,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll,1.0,0.8740218854204617,False
ss_sort_3714.c,xcu200-fsgd2104-2-e,5.0,1.410325,122,1,1,1,3,unroll_16,pipeline,unroll_2,unroll_64,unroll_64,unroll_8,unroll_2,pipeline_1,pipeline_1,unroll,1.5,0.30372353437472355,False
ss_sort_3715.c,xcu200-fsgd2104-2-e,5.0,1.240555,31,1,1,1,1,unroll_8,unroll_4,pipeline_1,pipeline,pipeline_1,unroll_16,unroll_2,unroll_4,unroll,unroll_2,1.0,0.6058560421150675,False
ss_sort_3716.c,xcu200-fsgd2104-2-e,5.0,1.236165,354,1,1,3,8,unroll_64,pipeline,unroll_64,unroll_64,unroll_2,unroll_8,unroll,unroll,unroll_2,pipeline_1,3.25,0.10062739512334587,False
ss_sort_3717.c,xcu200-fsgd2104-2-e,5.0,1.350125,103,1,1,1,3,unroll_2,unroll_8,unroll_64,pipeline,unroll_64,unroll_2,pipeline_1,unroll_4,unroll,pipeline,1.5,0.3788085022358886,False
ss_sort_3718.c,xcu200-fsgd2104-2-e,5.0,1.412765,113,1,1,1,4,unroll_64,unroll_16,unroll_16,unroll_32,unroll_32,unroll_2,unroll_4,unroll,unroll_2,unroll_2,1.75,0.2649531247419239,False
ss_sort_3724.c,xcu200-fsgd2104-2-e,5.0,1.308365,49,1,1,1,1,unroll_2,pipeline,pipeline,unroll_32,unroll_4,unroll_2,unroll_4,pipeline,unroll,pipeline,1.0,0.4828610382927636,False
ss_sort_3725.c,xcu200-fsgd2104-2-e,5.0,1.410725,49,1,1,1,1,unroll_4,unroll_2,unroll_8,unroll_32,pipeline_1,unroll_8,unroll_2,pipeline,pipeline_1,unroll,1.0,0.32959540137167076,False
ss_sort_3727.c,xcu200-fsgd2104-2-e,5.0,1.317205,37,1,1,1,1,unroll_4,unroll_4,unroll_4,pipeline,unroll_16,unroll_8,pipeline_1,unroll_2,pipeline_1,unroll,1.0,0.4680871257771476,False
ss_sort_3728.c,xcu200-fsgd2104-2-e,5.0,1.080155,90,1,1,1,1,pipeline_1,pipeline,pipeline,unroll_16,unroll_64,unroll,unroll_2,unroll_2,unroll,unroll,1.0,0.9648737280666835,False
ss_sort_3731.c,xcu200-fsgd2104-2-e,5.0,1.197455,37,1,1,1,1,pipeline,unroll_32,pipeline,pipeline,unroll_16,unroll_8,pipeline_1,unroll_4,unroll,unroll_2,1.0,0.6929223137301144,False
ss_sort_3732.c,xcu200-fsgd2104-2-e,5.0,1.180125,81,1,1,1,3,unroll_16,pipeline,unroll_16,unroll_64,unroll_4,unroll_2,pipeline,pipeline,unroll,unroll,1.5,0.6246625613553861,False
ss_sort_3733.c,xcu200-fsgd2104-2-e,5.0,1.312395,38,1,1,1,1,pipeline,pipeline,unroll_2,unroll_8,unroll_4,unroll,unroll_8,unroll_8,unroll,pipeline_1,1.0,0.47608981951677964,False
ss_sort_3734.c,xcu200-fsgd2104-2-e,5.0,1.383925,101,1,1,1,1,unroll_8,unroll_4,unroll_64,pipeline,pipeline,unroll_4,unroll_8,unroll_8,pipeline,pipeline,1.0,0.3659572636777437,False
ss_sort_3735.c,xcu200-fsgd2104-2-e,5.0,1.338635,50,1,1,1,1,unroll_16,unroll_32,unroll_32,pipeline,unroll_4,unroll,unroll_4,pipeline,unroll,unroll_2,1.0,0.4334785752143344,False
ss_sort_3736.c,xcu200-fsgd2104-2-e,5.0,1.394555,91,1,1,1,2,unroll_32,pipeline_1,unroll_32,unroll_4,unroll_32,unroll_16,pipeline_1,unroll_4,pipeline_1,pipeline_1,1.25,0.34512571601697195,False
ss_sort_3738.c,xcu200-fsgd2104-2-e,5.0,1.379515,110,1,1,1,4,unroll_32,unroll_32,unroll_32,unroll_8,unroll_2,unroll,unroll,pipeline,unroll_2,unroll_2,1.75,0.2982299906780615,False
ss_sort_3743.c,xcu200-fsgd2104-2-e,5.0,1.241765,61,1,1,1,1,unroll_4,unroll_2,unroll_8,unroll_32,pipeline_1,unroll_8,unroll,pipeline,pipeline_1,unroll,1.0,0.6035114406866422,False
ss_sort_3744.c,xcu200-fsgd2104-2-e,5.0,1.760565,61,1,1,1,1,unroll_2,unroll_2,unroll_8,unroll_64,unroll_32,unroll_4,unroll_2,unroll_2,unroll_2,unroll_2,1.0,0.10000422866740806,False
ss_sort_3745.c,xcu200-fsgd2104-2-e,5.0,1.302155,64,1,1,1,2,unroll_64,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_16,unroll_2,unroll_8,pipeline_1,unroll,1.25,0.48294753272269286,False
