Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,Array_7,Array_8,Array_9,Array_10,Array_11,Array_12,Array_13,Array_14,OuterLoop_1,OuterLoop_2,OuterLoop_3,InnerLoop_1_1,Area,Weight,is_pareto
workload_2102.cpp,xczu7ev-ffvc1156-2-e,3.33,9.71641053,1225,34,1,15,59,cyclic_2_1,cyclic_8_1,cyclic_256_1,cyclic_64_1,cyclic_32_1,cyclic_64_1,cyclic_4_1,cyclic_64_1,block_32_1,cyclic_64_1,block_64_1,cyclic_128_1,block_32_1,complete_1,unroll_4,unroll_8,unroll_64,unroll_2,27.25,0.19207018470545711,False
workload_2103.cpp,xczu7ev-ffvc1156-2-e,3.33,7.13277009,1242,45,1,12,55,cyclic_64_1,cyclic_4_1,block_8_1,block_16_1,block_256_1,block_64_1,cyclic_8_1,block_8_1,block_16_1,block_64_1,block_2_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,unroll_4,unroll_16,unroll_16,28.25,0.25690209157704186,False
workload_2104.cpp,xczu7ev-ffvc1156-2-e,3.33,10.05902091,1271,41,4,38,76,block_32_1,cyclic_4_1,cyclic_512_1,block_16_1,block_32_1,cyclic_2_1,block_64_1,complete_1,block_128_1,cyclic_16_1,block_16_1,complete_1,cyclic_2_1,complete_1,unroll_16,unroll_4,unroll_8,unroll_4,39.75,0.10920725836321873,False
workload_2105.cpp,xczu7ev-ffvc1156-2-e,3.33,9.36580815,1379,41,1,16,52,block_2_1,block_2_1,cyclic_64_1,block_32_1,cyclic_4_1,cyclic_2_1,block_8_1,cyclic_16_1,block_128_1,block_4_1,cyclic_2_1,cyclic_64_1,block_4_1,complete_1,unroll_4,unroll_32,unroll_8,unroll_4,27.5,0.19957387389122733,False
workload_2106.cpp,xczu7ev-ffvc1156-2-e,3.33,7.15556061,1487,36,1,15,57,cyclic_8_1,block_2_1,block_256_1,cyclic_64_1,cyclic_32_1,cyclic_128_1,block_4_1,cyclic_16_1,cyclic_4_1,block_64_1,block_2_1,cyclic_64_1,cyclic_4_1,complete_1,unroll_4,unroll_8,unroll_64,unroll_8,27.25,0.2690654984728514,False
workload_2107.cpp,xczu7ev-ffvc1156-2-e,3.33,7.1337258,1670,61,1,24,56,cyclic_2_1,cyclic_128_1,cyclic_512_1,cyclic_64_1,block_64_1,complete_1,block_8_1,cyclic_16_1,cyclic_4_1,block_64_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,complete_1,unroll_4,pipeline,unroll_64,unroll_8,35.5,0.17235210786850383,False
workload_2108.cpp,xczu7ev-ffvc1156-2-e,3.33,10.05336657,1912,43,2,34,77,block_64_1,cyclic_2_1,cyclic_512_1,cyclic_32_1,cyclic_32_1,cyclic_128_1,block_128_1,cyclic_4_1,block_128_1,block_64_1,cyclic_128_1,cyclic_2_1,block_2_1,complete_1,unroll_8,unroll_4,unroll_64,unroll_4,39.0,0.11190836046732294,False
workload_2109.cpp,xczu7ev-ffvc1156-2-e,3.33,0.06382944,1969,49,3,19,53,block_2_1,block_32_1,cyclic_16_1,block_32_1,cyclic_32_1,cyclic_2_1,block_8_1,block_32_1,block_128_1,block_4_1,block_4_1,block_16_1,block_32_1,complete_1,unroll_8,unroll_32,unroll_4,unroll_4,31.0,0.3408824947231737,False
workload_2111.cpp,xczu7ev-ffvc1156-2-e,3.33,5.28943527,2399,44,1,16,39,cyclic_8_1,cyclic_16_1,cyclic_16_1,block_2_1,cyclic_16_1,block_64_1,cyclic_4_1,cyclic_4_1,complete_1,block_32_1,cyclic_32_1,block_64_1,block_64_1,complete_1,unroll_32,pipeline,unroll_8,pipeline_1,25.0,0.36867405818112287,False
workload_2112.cpp,xczu7ev-ffvc1156-2-e,3.33,5.291140230000001,2794,45,1,20,56,cyclic_16_1,cyclic_16_1,block_256_1,block_2_1,block_256_1,block_64_1,cyclic_8_1,cyclic_4_1,complete_1,block_32_1,cyclic_32_1,block_64_1,block_64_1,complete_1,unroll_32,pipeline,unroll_8,pipeline_1,30.5,0.27532686260037953,False
workload_2119.cpp,xczu7ev-ffvc1156-2-e,3.33,0.06382944,274,44,2,5,19,cyclic_2_1,block_32_1,cyclic_16_1,block_16_1,cyclic_32_1,cyclic_2_1,block_8_1,block_32_1,block_16_1,cyclic_8_1,block_4_1,block_16_1,cyclic_2_1,complete_1,unroll_8,unroll_4,unroll_4,unroll_2,17.5,0.733701800734022,False
workload_2120.cpp,xczu7ev-ffvc1156-2-e,3.33,8.403491429999999,287,41,1,8,17,cyclic_2_1,block_32_1,cyclic_64_1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_32_1,cyclic_16_1,block_4_1,block_4_1,block_4_1,block_64_1,block_2_1,complete_1,unroll_4,pipeline,unroll_8,unroll_4,16.75,0.3246391330736251,False
workload_2121.cpp,xczu7ev-ffvc1156-2-e,3.33,8.32402431,330,44,1,5,24,cyclic_64_1,cyclic_8_1,block_4_1,cyclic_64_1,block_64_1,cyclic_4_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,block_8_1,block_4_1,cyclic_128_1,cyclic_8_1,complete_1,unroll_4,pipeline,unroll_8,unroll_4,18.5,0.31642318890535437,False
workload_2122.cpp,xczu7ev-ffvc1156-2-e,3.33,13.43317005,335,43,1,7,18,block_2_1,block_64_1,cyclic_256_1,cyclic_16_1,block_16_1,cyclic_2_1,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_64_1,block_4_1,cyclic_8_1,block_8_1,complete_1,unroll_2,pipeline_1,unroll_8,unroll_2,17.25,0.14205065024791041,False
workload_2123.cpp,xczu7ev-ffvc1156-2-e,3.33,10.01979351,342,47,1,7,17,block_32_1,cyclic_4_1,cyclic_16_1,block_16_1,cyclic_4_1,block_4_1,block_8_1,block_8_1,block_128_1,block_32_1,block_2_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_8,unroll_4,18.0,0.24553698803260673,False
workload_2124.cpp,xczu7ev-ffvc1156-2-e,3.33,13.44207447,345,43,1,9,16,block_32_1,cyclic_2_1,block_8_1,cyclic_16_1,block_16_1,block_32_1,cyclic_64_1,block_64_1,block_2_1,complete_1,block_2_1,block_8_1,block_32_1,complete_1,unroll_2,pipeline,unroll_8,unroll_2,17.25,0.14185583360818313,False
workload_2125.cpp,xczu7ev-ffvc1156-2-e,3.33,11.42395461,351,38,1,9,18,cyclic_2_1,block_2_1,block_8_1,cyclic_8_1,block_2_1,cyclic_2_1,cyclic_128_1,cyclic_4_1,block_8_1,cyclic_8_1,block_128_1,cyclic_64_1,block_4_1,complete_1,unroll_4,unroll_4,unroll_8,unroll_2,16.5,0.1996676015245181,False
workload_2126.cpp,xczu7ev-ffvc1156-2-e,3.33,0.06382944,357,41,2,9,22,block_4_1,block_32_1,cyclic_64_1,cyclic_64_1,cyclic_32_1,cyclic_4_1,block_8_1,cyclic_16_1,block_128_1,cyclic_16_1,cyclic_8_1,block_16_1,block_32_1,complete_1,unroll_4,pipeline,unroll_4,unroll_2,18.5,0.6982131667064492,False
workload_2127.cpp,xczu7ev-ffvc1156-2-e,3.33,10.02453543,358,41,1,9,22,block_32_1,block_2_1,block_256_1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_2_1,cyclic_16_1,block_4_1,cyclic_64_1,cyclic_2_1,cyclic_8_1,block_8_1,complete_1,unroll_4,pipeline,unroll_8,unroll_4,18.25,0.24408621696378544,False
workload_2128.cpp,xczu7ev-ffvc1156-2-e,3.33,13.44039615,387,47,1,7,24,block_2_1,block_64_1,block_8_1,block_32_1,block_16_1,cyclic_2_1,block_8_1,block_128_1,cyclic_2_1,block_4_1,block_4_1,cyclic_64_1,block_4_1,complete_1,unroll_8,pipeline,unroll_8,unroll_2,19.75,0.13666423738410646,False
workload_2129.cpp,xczu7ev-ffvc1156-2-e,3.33,6.784525350000001,417,36,1,8,19,cyclic_2_1,cyclic_4_1,block_8_1,block_2_1,block_4_1,cyclic_2_1,block_8_1,block_32_1,block_128_1,cyclic_16_1,cyclic_128_1,block_16_1,cyclic_2_1,complete_1,unroll_4,unroll_4,unroll_16,unroll_16,16.0,0.41722783678109276,False
workload_2130.cpp,xczu7ev-ffvc1156-2-e,3.33,10.38838455,463,45,1,10,27,cyclic_64_1,block_32_1,cyclic_64_1,block_2_1,cyclic_32_1,cyclic_2_1,block_8_1,block_32_1,block_128_1,block_64_1,block_4_1,block_16_1,block_32_1,complete_1,unroll_4,unroll_4,unroll_16,unroll_2,20.75,0.21690456083910054,False
workload_2131.cpp,xczu7ev-ffvc1156-2-e,3.33,10.71142119,463,48,4,10,35,block_32_1,block_64_1,block_8_1,block_4_1,block_16_1,cyclic_16_1,block_8_1,block_64_1,block_4_1,cyclic_64_1,block_4_1,cyclic_8_1,block_8_1,complete_1,unroll_8,pipeline,unroll_64,unroll_4,24.25,0.18565608821285445,False
workload_2132.cpp,xczu7ev-ffvc1156-2-e,3.33,10.20094551,480,40,1,6,17,cyclic_2_1,block_8_1,block_8_1,block_16_1,block_2_1,block_64_1,cyclic_128_1,cyclic_16_1,block_8_1,block_32_1,block_2_1,cyclic_16_1,block_2_1,complete_1,unroll_4,pipeline,unroll_16,unroll_2,16.0,0.24686483601690412,False
workload_2133.cpp,xczu7ev-ffvc1156-2-e,3.33,9.34424973,487,49,1,6,36,cyclic_128_1,cyclic_16_1,block_8_1,block_16_1,block_256_1,block_4_1,cyclic_16_1,block_8_1,cyclic_64_1,block_16_1,block_4_1,cyclic_16_1,block_8_1,complete_1,unroll_4,pipeline_1,unroll_32,unroll_4,23.0,0.23814107803325432,False
workload_2134.cpp,xczu7ev-ffvc1156-2-e,3.33,7.13329623,489,60,1,9,42,cyclic_2_1,cyclic_128_1,cyclic_64_1,cyclic_64_1,block_64_1,block_2_1,block_4_1,cyclic_16_1,cyclic_4_1,block_64_1,cyclic_8_1,cyclic_128_1,cyclic_2_1,complete_1,unroll_4,pipeline,unroll_64,unroll_8,28.0,0.2600979592579977,False
workload_2135.cpp,xczu7ev-ffvc1156-2-e,3.33,6.811371810000001,500,35,1,11,35,cyclic_2_1,block_2_1,block_256_1,cyclic_8_1,block_64_1,cyclic_2_1,block_4_1,block_32_1,cyclic_4_1,block_64_1,block_4_1,cyclic_64_1,cyclic_2_1,complete_1,unroll_4,unroll_4,unroll_64,unroll_8,20.5,0.3699253826785883,False
workload_2136.cpp,xczu7ev-ffvc1156-2-e,3.33,8.63877591,523,43,4,11,30,block_32_1,cyclic_8_1,block_256_1,block_4_1,block_2_1,block_4_1,cyclic_2_1,block_64_1,block_8_1,block_64_1,block_2_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_4,pipeline,unroll_8,unroll_16,22.0,0.2732588447419465,False
workload_2137.cpp,xczu7ev-ffvc1156-2-e,3.33,9.70640055,593,37,1,10,37,cyclic_2_1,cyclic_8_1,block_256_1,block_2_1,cyclic_128_1,cyclic_2_1,block_8_1,block_32_1,block_128_1,cyclic_16_1,block_4_1,block_16_1,block_32_1,complete_1,unroll_4,unroll_4,unroll_16,unroll_2,21.25,0.23813569845327873,False
workload_2138.cpp,xczu7ev-ffvc1156-2-e,3.33,4.94308863,645,36,1,20,29,cyclic_2_1,cyclic_8_1,cyclic_512_1,cyclic_64_1,block_64_1,cyclic_4_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,block_64_1,block_4_1,cyclic_128_1,cyclic_8_1,complete_1,unroll_4,pipeline,unroll_32,pipeline_1,21.5,0.4458128053845385,False
workload_2139.cpp,xczu7ev-ffvc1156-2-e,3.33,5.31870597,655,40,1,17,40,block_8_1,block_2_1,block_64_1,block_16_1,cyclic_32_1,block_2_1,complete_1,block_4_1,cyclic_4_1,block_8_1,cyclic_4_1,cyclic_16_1,cyclic_64_1,complete_1,unroll_16,pipeline_1,unroll_8,pipeline_1,24.5,0.3763147839581217,False
workload_2140.cpp,xczu7ev-ffvc1156-2-e,3.33,10.02319011,655,40,1,11,40,block_32_1,cyclic_4_1,cyclic_64_1,block_4_1,cyclic_512_1,cyclic_2_1,cyclic_32_1,cyclic_64_1,block_4_1,block_32_1,cyclic_4_1,block_128_1,cyclic_2_1,complete_1,unroll_4,pipeline_1,unroll_8,unroll_4,23.0,0.21489749476167175,False
workload_2141.cpp,xczu7ev-ffvc1156-2-e,3.33,7.12764855,680,40,1,13,53,cyclic_64_1,cyclic_4_1,cyclic_256_1,block_2_1,cyclic_32_1,cyclic_16_1,block_8_1,block_32_1,block_128_1,block_64_1,block_2_1,block_16_1,block_32_1,complete_1,unroll_4,unroll_4,unroll_16,unroll_16,26.75,0.27645924358614726,False
workload_2142.cpp,xczu7ev-ffvc1156-2-e,3.33,0.06041952,733,44,1,18,30,cyclic_16_1,cyclic_8_1,cyclic_512_1,cyclic_16_1,block_4_1,cyclic_64_1,cyclic_4_1,cyclic_64_1,block_32_1,cyclic_64_1,block_128_1,block_2_1,block_32_1,complete_1,unroll_2,pipeline_1,unroll_4,unroll_4,23.25,0.54360648686167,False
workload_2143.cpp,xczu7ev-ffvc1156-2-e,3.33,6.87957021,809,43,1,13,48,cyclic_16_1,cyclic_8_1,cyclic_64_1,block_8_1,cyclic_32_1,cyclic_2_1,block_8_1,cyclic_64_1,block_32_1,cyclic_64_1,block_128_1,cyclic_128_1,block_32_1,complete_1,unroll_4,unroll_8,unroll_8,unroll_64,26.25,0.2915477892644737,False
workload_2144.cpp,xczu7ev-ffvc1156-2-e,3.33,7.134887969999999,816,41,1,9,40,cyclic_64_1,cyclic_2_1,block_8_1,block_2_1,cyclic_32_1,cyclic_128_1,block_8_1,block_32_1,cyclic_8_1,block_64_1,block_2_1,cyclic_64_1,cyclic_2_1,complete_1,unroll_4,unroll_4,unroll_16,unroll_16,22.75,0.32754255361464324,False
workload_2145.cpp,xczu7ev-ffvc1156-2-e,3.33,12.76374681,836,39,1,14,43,block_2_1,block_2_1,block_256_1,block_32_1,cyclic_512_1,cyclic_2_1,block_8_1,cyclic_16_1,block_128_1,block_32_1,cyclic_2_1,cyclic_64_1,block_4_1,complete_1,unroll_4,pipeline,unroll_32,unroll_2,24.25,0.13682846427180403,False
workload_2146.cpp,xczu7ev-ffvc1156-2-e,3.33,8.007221430000001,836,41,1,11,31,cyclic_64_1,cyclic_4_1,block_8_1,block_2_1,cyclic_32_1,cyclic_128_1,block_8_1,block_32_1,block_128_1,block_64_1,block_4_1,block_16_1,cyclic_8_1,complete_1,unroll_4,unroll_4,unroll_16,unroll_4,21.0,0.30908881107689196,False
workload_2147.cpp,xczu7ev-ffvc1156-2-e,3.33,13.77667287,843,67,1,13,46,block_32_1,cyclic_256_1,block_8_1,block_4_1,block_4_1,block_32_1,cyclic_64_1,block_64_1,block_4_1,complete_1,block_64_1,block_8_1,block_32_1,complete_1,unroll_8,pipeline,unroll_8,unroll_2,31.75,0.1039656983417257,False
workload_2148.cpp,xczu7ev-ffvc1156-2-e,3.33,0.05359968,856,44,16,20,49,block_16_1,cyclic_8_1,cyclic_4_1,block_2_1,block_4_1,cyclic_4_1,cyclic_2_1,block_64_1,cyclic_64_1,block_4_1,block_2_1,block_2_1,block_32_1,complete_1,unroll_16,pipeline_1,unroll_4,unroll_16,32.25,0.3139373690256445,False
workload_2149.cpp,xczu7ev-ffvc1156-2-e,3.33,5.27995143,860,45,10,18,38,cyclic_8_1,cyclic_16_1,block_8_1,block_2_1,cyclic_16_1,block_4_1,cyclic_8_1,block_4_1,complete_1,block_32_1,cyclic_32_1,block_64_1,block_64_1,complete_1,unroll_32,pipeline,unroll_8,pipeline_1,27.75,0.321191220794272,False
workload_2150.cpp,xczu7ev-ffvc1156-2-e,3.33,9.71641053,875,37,1,13,52,cyclic_2_1,cyclic_8_1,cyclic_256_1,cyclic_16_1,cyclic_32_1,cyclic_64_1,cyclic_4_1,cyclic_64_1,block_32_1,cyclic_64_1,block_64_1,cyclic_128_1,block_32_1,complete_1,unroll_4,unroll_8,unroll_64,unroll_2,25.75,0.20396135379688357,False
workload_2151.cpp,xczu7ev-ffvc1156-2-e,3.33,7.150452390000001,894,36,1,18,56,cyclic_8_1,block_2_1,block_256_1,cyclic_64_1,block_4_1,cyclic_2_1,block_4_1,cyclic_16_1,block_128_1,block_64_1,cyclic_128_1,block_16_1,block_32_1,complete_1,unroll_4,unroll_8,unroll_64,unroll_8,27.75,0.2627839331213079,False
workload_2152.cpp,xczu7ev-ffvc1156-2-e,3.33,0.0570096,1272,40,8,37,85,block_32_1,cyclic_4_1,cyclic_512_1,cyclic_4_1,block_2_1,block_64_1,cyclic_128_1,block_8_1,block_128_1,block_64_1,block_16_1,cyclic_64_1,block_32_1,complete_1,unroll_4,unroll_4,unroll_4,unroll_32,42.5,0.1532522977971565,False
workload_2153.cpp,xczu7ev-ffvc1156-2-e,3.33,7.13277009,1278,48,1,12,57,cyclic_64_1,cyclic_4_1,block_8_1,cyclic_32_1,block_256_1,block_64_1,cyclic_8_1,block_8_1,block_16_1,block_64_1,block_2_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_4,unroll_4,unroll_16,unroll_16,29.5,0.24102173288783837,False
workload_2154.cpp,xczu7ev-ffvc1156-2-e,3.33,13.25966373,1355,49,1,8,55,cyclic_64_1,cyclic_8_1,cyclic_16_1,block_16_1,block_256_1,block_64_1,cyclic_4_1,cyclic_4_1,cyclic_4_1,block_8_1,cyclic_4_1,cyclic_16_1,cyclic_64_1,complete_1,unroll_16,pipeline_1,unroll_8,unroll_4,28.25,0.11626916771645113,False
workload_2156.cpp,xczu7ev-ffvc1156-2-e,3.33,5.34917547,1894,43,6,28,56,block_32_1,cyclic_4_1,block_16_1,block_16_1,block_32_1,cyclic_128_1,block_64_1,complete_1,block_128_1,cyclic_16_1,block_16_1,complete_1,cyclic_2_1,complete_1,unroll_16,unroll_4,unroll_32,pipeline_1,33.25,0.23235570579422066,False
workload_2159.cpp,xczu7ev-ffvc1156-2-e,3.33,8.403491429999999,247,41,1,5,15,cyclic_2_1,block_32_1,cyclic_64_1,block_4_1,cyclic_4_1,cyclic_2_1,cyclic_32_1,cyclic_16_1,block_4_1,block_4_1,block_4_1,block_32_1,block_2_1,complete_1,unroll_4,pipeline,unroll_8,unroll_4,15.5,0.33160477855850673,False
workload_2160.cpp,xczu7ev-ffvc1156-2-e,3.33,8.069319270000001,290,38,1,5,17,cyclic_2_1,cyclic_8_1,block_8_1,cyclic_64_1,block_64_1,cyclic_4_1,block_4_1,cyclic_16_1,cyclic_2_1,block_64_1,block_4_1,cyclic_16_1,block_2_1,complete_1,unroll_4,pipeline,unroll_16,unroll_4,15.25,0.35026970157816306,False
workload_2161.cpp,xczu7ev-ffvc1156-2-e,3.33,9.70640721,293,36,1,7,18,cyclic_2_1,cyclic_8_1,cyclic_64_1,block_2_1,cyclic_32_1,cyclic_4_1,cyclic_2_1,block_64_1,cyclic_64_1,cyclic_16_1,block_4_1,block_16_1,block_32_1,complete_1,unroll_4,unroll_4,unroll_16,unroll_2,15.5,0.26967726216446386,False
workload_2162.cpp,xczu7ev-ffvc1156-2-e,3.33,10.20051927,295,47,1,5,15,cyclic_2_1,block_32_1,cyclic_32_1,block_16_1,block_2_1,cyclic_2_1,cyclic_128_1,cyclic_16_1,block_8_1,block_32_1,block_4_1,cyclic_16_1,block_2_1,complete_1,unroll_4,pipeline,unroll_8,unroll_2,17.0,0.24294183944048137,False
workload_2163.cpp,xczu7ev-ffvc1156-2-e,3.33,13.471385130000002,313,43,1,6,17,block_32_1,cyclic_2_1,block_8_1,cyclic_16_1,block_16_1,block_32_1,cyclic_64_1,block_64_1,block_2_1,cyclic_16_1,block_2_1,block_8_1,block_32_1,complete_1,unroll_2,unroll_4,unroll_8,unroll_2,16.75,0.14209362190360347,False
workload_2164.cpp,xczu7ev-ffvc1156-2-e,3.33,11.41180677,316,40,1,8,18,cyclic_2_1,block_2_1,cyclic_16_1,cyclic_8_1,cyclic_4_1,cyclic_2_1,block_8_1,cyclic_4_1,cyclic_2_1,block_4_1,block_128_1,cyclic_64_1,block_4_1,complete_1,unroll_8,unroll_4,unroll_8,unroll_2,16.75,0.19932771921720072,False
workload_2165.cpp,xczu7ev-ffvc1156-2-e,3.33,8.01145053,324,43,1,7,19,cyclic_8_1,cyclic_4_1,block_8_1,block_16_1,block_4_1,cyclic_2_1,cyclic_128_1,block_8_1,block_8_1,block_64_1,block_2_1,block_16_1,cyclic_2_1,complete_1,unroll_4,unroll_8,unroll_8,unroll_4,17.5,0.33915914150673127,False
workload_2166.cpp,xczu7ev-ffvc1156-2-e,3.33,8.31823677,326,42,1,8,19,cyclic_2_1,block_32_1,cyclic_64_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,block_8_1,block_8_1,block_128_1,cyclic_16_1,block_4_1,cyclic_16_1,block_32_1,complete_1,unroll_4,pipeline_1,unroll_8,unroll_4,17.5,0.3239566450227568,False
workload_2167.cpp,xczu7ev-ffvc1156-2-e,3.33,13.78264023,338,63,1,7,24,block_8_1,cyclic_128_1,cyclic_64_1,cyclic_64_1,cyclic_32_1,block_2_1,block_4_1,cyclic_16_1,cyclic_4_1,block_64_1,cyclic_8_1,block_16_1,cyclic_2_1,complete_1,unroll_4,pipeline,unroll_64,unroll_2,23.75,0.12102658231852002,False
workload_2168.cpp,xczu7ev-ffvc1156-2-e,3.33,10.053806130000002,342,47,1,7,24,cyclic_2_1,block_32_1,cyclic_16_1,cyclic_32_1,cyclic_32_1,cyclic_2_1,block_8_1,block_32_1,block_16_1,cyclic_8_1,block_4_1,block_16_1,cyclic_2_1,complete_1,unroll_8,unroll_8,unroll_8,unroll_2,19.75,0.2347491098647105,False
workload_2169.cpp,xczu7ev-ffvc1156-2-e,3.33,0.06041952,357,46,2,8,22,block_64_1,cyclic_4_1,cyclic_16_1,block_16_1,cyclic_4_1,block_4_1,block_8_1,block_32_1,block_128_1,block_32_1,block_2_1,block_16_1,cyclic_2_1,complete_1,unroll_4,unroll_4,unroll_4,unroll_2,19.5,0.6637477028063068,False
workload_2170.cpp,xczu7ev-ffvc1156-2-e,3.33,9.34254477,358,47,1,6,24,cyclic_64_1,cyclic_8_1,block_8_1,block_16_1,block_64_1,block_4_1,cyclic_8_1,block_4_1,cyclic_64_1,block_64_1,cyclic_4_1,cyclic_64_1,block_8_1,complete_1,unroll_4,pipeline_1,unroll_8,unroll_4,19.5,0.2642668989102571,False
workload_2171.cpp,xczu7ev-ffvc1156-2-e,3.33,6.784525350000001,470,36,1,11,23,cyclic_2_1,cyclic_4_1,block_8_1,block_2_1,block_4_1,cyclic_2_1,block_8_1,block_32_1,block_128_1,block_64_1,cyclic_128_1,cyclic_64_1,cyclic_2_1,complete_1,unroll_4,unroll_4,unroll_8,unroll_16,17.75,0.4016919378253341,False
workload_2172.cpp,xczu7ev-ffvc1156-2-e,3.33,0.05426568,483,47,9,15,41,block_16_1,block_32_1,cyclic_4_1,block_2_1,block_4_1,cyclic_2_1,block_8_1,block_32_1,block_128_1,block_4_1,block_4_1,block_2_1,cyclic_8_1,complete_1,unroll_16,pipeline_1,unroll_4,unroll_4,28.0,0.4120708174351505,False
workload_2173.cpp,xczu7ev-ffvc1156-2-e,3.33,10.026180450000002,489,42,1,8,22,cyclic_2_1,block_64_1,cyclic_256_1,cyclic_16_1,block_16_1,cyclic_64_1,cyclic_2_1,cyclic_8_1,block_32_1,cyclic_64_1,block_64_1,cyclic_8_1,block_32_1,complete_1,unroll_2,pipeline_1,unroll_64,unroll_2,18.25,0.2440212745061564,False
workload_2174.cpp,xczu7ev-ffvc1156-2-e,3.33,7.44596991,489,43,1,6,35,cyclic_64_1,cyclic_8_1,block_4_1,block_2_1,block_64_1,cyclic_16_1,cyclic_8_1,block_32_1,cyclic_2_1,block_64_1,block_4_1,cyclic_128_1,cyclic_8_1,complete_1,unroll_4,pipeline,unroll_8,unroll_16,21.25,0.33151213866206103,False
workload_2175.cpp,xczu7ev-ffvc1156-2-e,3.33,6.66746919,496,45,1,8,27,cyclic_128_1,cyclic_8_1,block_8_1,block_16_1,block_256_1,block_4_1,cyclic_16_1,cyclic_16_1,cyclic_64_1,block_16_1,cyclic_4_1,cyclic_16_1,block_8_1,complete_1,unroll_4,pipeline,unroll_8,pipeline,20.25,0.3800242387764172,False
workload_2176.cpp,xczu7ev-ffvc1156-2-e,3.33,13.44210777,506,47,1,11,29,block_2_1,block_64_1,block_8_1,block_32_1,block_16_1,cyclic_2_1,block_8_1,block_128_1,block_128_1,cyclic_8_1,block_4_1,cyclic_64_1,block_4_1,complete_1,unroll_8,pipeline,unroll_8,unroll_2,22.0,0.13103292868035576,False
workload_2177.cpp,xczu7ev-ffvc1156-2-e,3.33,14.63219649,513,34,1,16,26,cyclic_2_1,block_2_1,block_256_1,block_2_1,cyclic_32_1,cyclic_2_1,block_8_1,block_32_1,block_128_1,complete_1,block_4_1,block_16_1,block_16_1,complete_1,unroll_4,pipeline,unroll_32,unroll_2,19.25,0.11728778166959437,False
workload_2178.cpp,xczu7ev-ffvc1156-2-e,3.33,10.20222423,519,42,1,9,34,cyclic_2_1,block_32_1,block_16_1,block_4_1,cyclic_512_1,block_4_1,cyclic_32_1,cyclic_16_1,block_4_1,block_32_1,block_2_1,block_64_1,block_2_1,complete_1,unroll_4,pipeline,unroll_32,unroll_2,21.5,0.21881106484335197,False
workload_2179.cpp,xczu7ev-ffvc1156-2-e,3.33,0.06382944,523,41,1,8,22,cyclic_2_1,block_32_1,cyclic_16_1,cyclic_8_1,cyclic_32_1,cyclic_64_1,cyclic_4_1,block_32_1,block_128_1,cyclic_16_1,block_4_1,block_16_1,block_32_1,complete_1,unroll_4,unroll_4,unroll_4,unroll_2,18.0,0.7158296711179605,False
workload_2180.cpp,xczu7ev-ffvc1156-2-e,3.33,7.985776230000001,530,37,2,11,32,block_4_1,block_2_1,block_256_1,cyclic_64_1,block_256_1,cyclic_2_1,block_4_1,cyclic_16_1,cyclic_4_1,block_8_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,complete_1,unroll_4,pipeline,unroll_64,unroll_8,20.5,0.3148631268773123,False
workload_2181.cpp,xczu7ev-ffvc1156-2-e,3.33,5.31410391,531,41,1,6,20,block_64_1,block_2_1,block_8_1,block_4_1,block_64_1,cyclic_64_1,block_4_1,cyclic_16_1,cyclic_4_1,block_64_1,block_4_1,cyclic_64_1,block_32_1,complete_1,unroll_4,pipeline,unroll_32,pipeline_1,17.0,0.495802972022932,False
workload_2182.cpp,xczu7ev-ffvc1156-2-e,3.33,8.00783415,593,41,1,16,46,cyclic_32_1,cyclic_4_1,cyclic_256_1,cyclic_64_1,cyclic_32_1,cyclic_4_1,block_8_1,cyclic_16_1,block_128_1,block_8_1,complete_1,block_16_1,block_32_1,complete_1,unroll_4,unroll_4,unroll_16,unroll_4,26.0,0.2559200370506456,False
workload_2183.cpp,xczu7ev-ffvc1156-2-e,3.33,0.06449544,598,44,1,8,21,block_2_1,cyclic_8_1,block_8_1,block_32_1,block_16_1,cyclic_64_1,block_8_1,cyclic_64_1,block_32_1,block_4_1,block_4_1,block_2_1,block_4_1,complete_1,unroll_8,pipeline,unroll_4,unroll_2,18.5,0.6982129818002163,False
workload_2184.cpp,xczu7ev-ffvc1156-2-e,3.33,8.31483351,606,38,2,16,35,block_32_1,block_2_1,block_256_1,cyclic_64_1,block_2_1,block_4_1,block_4_1,cyclic_16_1,block_128_1,block_32_1,cyclic_128_1,cyclic_16_1,block_32_1,complete_1,unroll_4,pipeline_1,unroll_64,unroll_8,22.75,0.27903723938553826,False
