Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,InnerLoop_1_1,Area,Weight,is_pareto
workload_2861.cpp,xcu200-fsgd2104-2-e,10.0,0.32096,267,1,1,1,3,cyclic_128_1,block_8_1,block_32_1,complete_1,cyclic_8_1,cyclic_4_1,unroll_8,pipeline_1,1.5,0.7472196182989914,False
workload_2862.cpp,xcu200-fsgd2104-2-e,10.0,0.32232,338,1,1,1,4,cyclic_16_1,cyclic_128_1,cyclic_128_1,block_4_1,block_4_1,block_2_1,unroll_8,pipeline_1,1.75,0.7385195031791393,False
workload_2863.cpp,xcu200-fsgd2104-2-e,10.0,0.80732,1144,1,15,2,12,block_4_1,block_16_1,cyclic_128_1,cyclic_8_1,complete_1,block_8_1,unroll_16,unroll_2,7.5,0.10000000000000002,False
workload_2864.cpp,xcu200-fsgd2104-2-e,10.0,0.26872,1253,1,1,6,6,block_4_1,block_8_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,unroll,pipeline_1,3.5,0.6815294012732712,False
workload_2866.cpp,xcu200-fsgd2104-2-e,10.0,0.34424,1844,1,5,1,12,block_64_1,block_32_1,block_64_1,cyclic_4_1,complete_1,block_2_1,unroll_4,pipeline,4.75,0.49013485355923325,False
workload_2868.cpp,xcu200-fsgd2104-2-e,10.0,0.7838,378,1,1,1,3,cyclic_2_1,cyclic_32_1,cyclic_4_1,block_4_1,block_2_1,cyclic_8_1,unroll_16,unroll_2,1.5,0.12971717270132418,False
workload_2869.cpp,xcu200-fsgd2104-2-e,10.0,0.2273,132,1,3,1,2,cyclic_4_1,cyclic_32_1,cyclic_64_1,complete_1,block_8_1,block_8_1,pipeline_1,unroll_8,1.75,0.9293674674258356,False
workload_2870.cpp,xcu200-fsgd2104-2-e,10.0,0.27384,188,1,1,1,2,cyclic_4_1,cyclic_128_1,cyclic_64_1,block_4_1,complete_1,block_4_1,unroll_4,pipeline_1,1.25,0.8584203161441812,False
workload_2871.cpp,xcu200-fsgd2104-2-e,10.0,0.22863,115,1,1,1,1,cyclic_2_1,cyclic_2_1,block_8_1,cyclic_8_1,block_8_1,block_8_1,pipeline_1,unroll_8,1.0,0.9734566408470067,False
workload_2872.cpp,xcu200-fsgd2104-2-e,10.0,0.291,1734,1,1,3,15,block_2_1,cyclic_64_1,cyclic_64_1,complete_1,cyclic_2_1,complete_1,unroll_32,pipeline,5.0,0.5074702783491417,False
workload_2874.cpp,xcu200-fsgd2104-2-e,10.0,0.32092,348,1,1,1,3,cyclic_32_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,cyclic_8_1,unroll_16,pipeline_1,1.5,0.7473061303615044,False
workload_2875.cpp,xcu200-fsgd2104-2-e,10.0,0.31383,1480,1,1,3,8,cyclic_32_1,cyclic_8_1,cyclic_2_1,complete_1,cyclic_8_1,cyclic_8_1,unroll,pipeline_1,3.25,0.6574277508763388,False
workload_2876.cpp,xcu200-fsgd2104-2-e,10.0,0.27376,237,1,1,1,2,cyclic_4_1,block_2_1,block_32_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,unroll_8,pipeline_1,1.25,0.8586080611151049,False
workload_2877.cpp,xcu200-fsgd2104-2-e,10.0,0.34968,259,1,2,1,4,block_16_1,cyclic_8_1,cyclic_8_1,complete_1,block_2_1,block_8_1,unroll_2,pipeline_1,2.0,0.675321980718369,False
workload_2881.cpp,xcu200-fsgd2104-2-e,10.0,0.31501,1467,1,1,7,9,block_16_1,cyclic_8_1,cyclic_2_1,complete_1,cyclic_8_1,block_4_1,unroll,pipeline_1,4.5,0.5386488912359524,False
workload_2883.cpp,xcu200-fsgd2104-2-e,10.0,0.27793,237,1,7,3,4,cyclic_32_1,cyclic_64_1,block_64_1,complete_1,cyclic_2_1,cyclic_8_1,pipeline,unroll_2,3.75,0.6462007134424474,False
workload_2884.cpp,xcu200-fsgd2104-2-e,10.0,0.74328,1320,1,15,2,14,block_8_1,block_8_1,cyclic_128_1,complete_1,block_2_1,complete_1,unroll_16,unroll_2,8.0,0.10251001215759795,False
workload_2885.cpp,xcu200-fsgd2104-2-e,10.0,0.2273,182,1,3,1,3,cyclic_4_1,cyclic_128_1,cyclic_128_1,complete_1,block_8_1,block_8_1,pipeline_1,unroll_8,2.0,0.901798931244766,False
workload_2886.cpp,xcu200-fsgd2104-2-e,10.0,0.22872,187,1,1,2,2,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_2_1,cyclic_4_1,block_8_1,pipeline_1,unroll_4,1.5,0.9454107587344117,False
workload_2887.cpp,xcu200-fsgd2104-2-e,10.0,0.3212,201,1,1,1,2,cyclic_32_1,block_4_1,cyclic_128_1,block_4_1,cyclic_4_1,cyclic_8_1,unroll_4,pipeline_1,1.25,0.750559588792426,False
workload_2888.cpp,xcu200-fsgd2104-2-e,10.0,0.32232,208,1,1,1,2,cyclic_16_1,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_2_1,block_2_1,unroll_8,pipeline_1,1.25,0.7480984607633377,False
workload_2889.cpp,xcu200-fsgd2104-2-e,10.0,0.23152,416,1,2,4,5,block_4_1,block_8_1,block_64_1,cyclic_8_1,cyclic_4_1,cyclic_8_1,pipeline,pipeline,3.0,0.7653338801129467,False
workload_2890.cpp,xcu200-fsgd2104-2-e,10.0,0.32032,271,1,1,1,3,cyclic_128_1,block_8_1,block_32_1,complete_1,cyclic_8_1,cyclic_8_1,unroll_8,pipeline_1,1.5,0.7486043523685127,False
workload_2891.cpp,xcu200-fsgd2104-2-e,10.0,0.607,337,1,1,1,3,cyclic_32_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,block_4_1,cyclic_8_1,unroll_16,unroll_2,1.5,0.27177670313775043,False
workload_2892.cpp,xcu200-fsgd2104-2-e,10.0,0.2294,382,1,2,3,6,block_4_1,block_128_1,cyclic_64_1,complete_1,cyclic_2_1,block_8_1,pipeline,pipeline,3.0,0.7659994222629104,False
workload_2893.cpp,xcu200-fsgd2104-2-e,10.0,0.2273,125,1,3,1,2,cyclic_4_1,cyclic_16_1,cyclic_64_1,block_4_1,cyclic_4_1,block_4_1,pipeline,pipeline_1,1.75,0.9293674674258356,False
workload_2894.cpp,xcu200-fsgd2104-2-e,10.0,0.2273,162,1,3,1,3,cyclic_4_1,cyclic_128_1,cyclic_64_1,complete_1,complete_1,block_2_1,pipeline_1,unroll_8,2.0,0.901798931244766,False
workload_2895.cpp,xcu200-fsgd2104-2-e,10.0,0.31575,1409,1,1,3,7,cyclic_32_1,cyclic_8_1,cyclic_2_1,complete_1,cyclic_2_1,cyclic_8_1,unroll,pipeline_1,3.0,0.6764958253796415,False
workload_2896.cpp,xcu200-fsgd2104-2-e,10.0,0.23143,427,1,2,2,4,block_4_1,block_32_1,block_16_1,cyclic_2_1,block_8_1,cyclic_4_1,pipeline_1,pipeline_1,2.25,0.865267453410425,False
workload_2897.cpp,xcu200-fsgd2104-2-e,10.0,0.32232,339,1,1,1,5,cyclic_16_1,cyclic_128_1,cyclic_128_1,block_8_1,block_4_1,block_2_1,unroll_8,pipeline_1,2.0,0.7302073995194365,False
workload_2898.cpp,xcu200-fsgd2104-2-e,10.0,0.77672,218,1,1,1,2,cyclic_8_1,cyclic_32_1,cyclic_4_1,block_4_1,block_2_1,cyclic_8_1,unroll_8,unroll_2,1.25,0.1334411117860256,False
workload_2899.cpp,xcu200-fsgd2104-2-e,10.0,0.28664,106,1,1,1,1,cyclic_2_1,cyclic_8_1,block_4_1,block_4_1,block_2_1,block_8_1,unroll_2,unroll_8,1.0,0.8311191897418052,False
workload_2900.cpp,xcu200-fsgd2104-2-e,10.0,0.23127,227,1,1,1,2,cyclic_2_1,block_8_1,cyclic_128_1,cyclic_8_1,block_2_1,complete_1,pipeline_1,unroll_2,1.25,0.9573697153723139,False
workload_2901.cpp,xcu200-fsgd2104-2-e,10.0,0.2723,1600,1,30,4,14,block_4_1,cyclic_64_1,block_2_1,cyclic_4_1,cyclic_2_1,block_4_1,unroll_32,pipeline,12.25,0.10425074311101121,False
workload_2902.cpp,xcu200-fsgd2104-2-e,10.0,0.22859,199,1,2,1,3,cyclic_4_1,block_128_1,cyclic_16_1,cyclic_4_1,complete_1,complete_1,pipeline,unroll_2,1.75,0.9274172346065556,False
workload_2903.cpp,xcu200-fsgd2104-2-e,10.0,0.2724,531,1,1,1,6,cyclic_4_1,cyclic_4_1,block_128_1,cyclic_8_1,block_4_1,complete_1,unroll_16,pipeline,2.25,0.8106110115188545,False
workload_2904.cpp,xcu200-fsgd2104-2-e,10.0,0.27989,668,1,2,3,7,cyclic_128_1,block_128_1,block_128_1,complete_1,complete_1,cyclic_4_1,pipeline,unroll_4,3.25,0.6988953477754062,False
workload_2905.cpp,xcu200-fsgd2104-2-e,10.0,0.32104,277,1,1,1,3,cyclic_32_1,cyclic_32_1,cyclic_64_1,block_4_1,block_8_1,block_8_1,unroll_8,pipeline_1,1.5,0.7470466077299774,False
workload_2906.cpp,xcu200-fsgd2104-2-e,10.0,0.32224,407,1,1,1,4,cyclic_16_1,cyclic_2_1,block_64_1,block_4_1,block_2_1,block_2_1,unroll_16,pipeline_1,1.75,0.738687770039434,False
workload_2907.cpp,xcu200-fsgd2104-2-e,10.0,0.55727,3169,1,1,1,5,block_4_1,block_64_1,cyclic_2_1,cyclic_2_1,complete_1,block_4_1,unroll,unroll_4,2.0,0.32983227109730334,False
workload_2908.cpp,xcu200-fsgd2104-2-e,10.0,0.29848,170,1,2,1,2,block_4_1,block_32_1,cyclic_16_1,block_4_1,cyclic_2_1,complete_1,unroll_2,pipeline_1,1.5,0.7964920008941463,False
workload_2909.cpp,xcu200-fsgd2104-2-e,10.0,0.26587,1783,1,1,3,7,cyclic_4_1,block_128_1,block_2_1,cyclic_4_1,block_2_1,block_8_1,unroll,pipeline,3.0,0.7412343171606701,False
workload_2910.cpp,xcu200-fsgd2104-2-e,10.0,0.291,1778,1,1,3,16,block_2_1,cyclic_64_1,cyclic_64_1,complete_1,cyclic_8_1,complete_1,unroll_32,pipeline,5.25,0.48334973926664304,False
workload_2911.cpp,xcu200-fsgd2104-2-e,10.0,0.48808,254,1,1,1,3,cyclic_2_1,block_128_1,block_16_1,cyclic_2_1,complete_1,block_8_1,unroll_4,unroll_4,1.5,0.433099376835931,False
workload_2912.cpp,xcu200-fsgd2104-2-e,10.0,0.87575,2886,1,1,1,10,cyclic_32_1,cyclic_64_1,cyclic_64_1,complete_1,cyclic_2_1,cyclic_2_1,unroll,unroll_2,3.25,0.10110931752172131,False
workload_2913.cpp,xcu200-fsgd2104-2-e,10.0,0.274,173,1,1,1,2,cyclic_4_1,cyclic_32_1,cyclic_64_1,block_4_1,block_4_1,block_4_1,unroll_4,pipeline_1,1.25,0.858044869566992,False
workload_2914.cpp,xcu200-fsgd2104-2-e,10.0,0.31447,1476,1,1,3,7,cyclic_64_1,cyclic_8_1,cyclic_2_1,complete_1,cyclic_4_1,cyclic_4_1,unroll,pipeline_1,3.0,0.6784065399771523,False
workload_2915.cpp,xcu200-fsgd2104-2-e,10.0,0.2676,213,1,7,2,5,cyclic_128_1,cyclic_32_1,cyclic_4_1,cyclic_4_1,block_4_1,cyclic_8_1,pipeline_1,unroll_2,3.75,0.6540162766474732,False
workload_2916.cpp,xcu200-fsgd2104-2-e,10.0,0.315,1468,1,1,7,9,block_16_1,cyclic_8_1,cyclic_2_1,complete_1,cyclic_8_1,complete_1,unroll,pipeline_1,4.5,0.5386574289383966,False
workload_2917.cpp,xcu200-fsgd2104-2-e,10.0,0.2836,402,1,1,5,9,block_2_1,block_8_1,cyclic_4_1,block_4_1,complete_1,cyclic_4_1,unroll_8,pipeline_1,4.0,0.6147118089487763,False
workload_2918.cpp,xcu200-fsgd2104-2-e,10.0,0.54252,635,1,1,1,6,cyclic_16_1,block_16_1,block_64_1,cyclic_8_1,block_2_1,cyclic_2_1,unroll_16,unroll_4,2.25,0.3467579207957018,False
workload_2919.cpp,xcu200-fsgd2104-2-e,10.0,0.82263,2319,1,1,1,8,block_2_1,block_128_1,block_128_1,complete_1,complete_1,cyclic_4_1,unroll,unroll_2,2.75,0.11239388911546351,False
workload_2920.cpp,xcu200-fsgd2104-2-e,10.0,0.28804,814,1,1,8,16,block_2_1,cyclic_2_1,block_64_1,cyclic_8_1,cyclic_8_1,block_4_1,unroll_16,pipeline,6.5,0.3732125960394832,False
workload_2924.cpp,xcu200-fsgd2104-2-e,10.0,0.21835,104,1,1,1,1,cyclic_4_1,cyclic_2_1,block_2_1,complete_1,complete_1,block_8_1,pipeline,pipeline,1.0,1.0,True
workload_2925.cpp,xcu200-fsgd2104-2-e,10.0,0.74728,140,1,1,1,1,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,complete_1,block_4_1,unroll_4,unroll_2,1.0,0.14995221087003557,False
workload_2926.cpp,xcu200-fsgd2104-2-e,10.0,0.2273,155,1,3,1,3,cyclic_4_1,cyclic_32_1,cyclic_128_1,complete_1,block_4_1,block_8_1,pipeline_1,unroll_8,2.0,0.901798931244766,False
workload_2927.cpp,xcu200-fsgd2104-2-e,10.0,0.32232,211,1,1,1,2,cyclic_16_1,cyclic_4_1,cyclic_8_1,block_4_1,cyclic_2_1,block_2_1,unroll_8,pipeline,1.25,0.7480984607633377,False
workload_2928.cpp,xcu200-fsgd2104-2-e,10.0,0.71352,126,1,1,1,1,cyclic_4_1,cyclic_32_1,block_4_1,complete_1,block_8_1,block_8_1,unroll_2,unroll_8,1.0,0.17278457843867964,False
workload_2929.cpp,xcu200-fsgd2104-2-e,10.0,0.22119,180,1,1,2,4,block_2_1,block_8_1,cyclic_4_1,block_4_1,complete_1,cyclic_4_1,pipeline_1,unroll_4,2.0,0.9057859148822527,False
workload_2930.cpp,xcu200-fsgd2104-2-e,10.0,0.22859,262,1,2,1,4,cyclic_2_1,block_128_1,cyclic_64_1,complete_1,complete_1,block_2_1,pipeline_1,unroll_8,2.0,0.9006057717147149,False
workload_2931.cpp,xcu200-fsgd2104-2-e,10.0,0.22941,169,1,1,2,4,block_2_1,cyclic_64_1,cyclic_64_1,complete_1,cyclic_2_1,complete_1,pipeline_1,pipeline,2.0,0.8997948404577907,False
workload_2932.cpp,xcu200-fsgd2104-2-e,10.0,0.274,179,1,1,1,2,cyclic_4_1,cyclic_32_1,cyclic_64_1,block_4_1,block_8_1,block_8_1,unroll_4,pipeline_1,1.25,0.858044869566992,False
workload_2933.cpp,xcu200-fsgd2104-2-e,10.0,0.29848,173,1,2,1,3,block_4_1,block_32_1,cyclic_16_1,block_4_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,1.75,0.7891015863269003,False
workload_2934.cpp,xcu200-fsgd2104-2-e,10.0,0.2724,534,1,1,1,6,cyclic_4_1,cyclic_2_1,block_128_1,cyclic_8_1,block_4_1,complete_1,unroll_16,pipeline_1,2.25,0.8106110115188545,False
workload_2935.cpp,xcu200-fsgd2104-2-e,10.0,0.22739,227,1,3,3,4,cyclic_4_1,cyclic_128_1,block_64_1,cyclic_2_1,cyclic_4_1,block_8_1,pipeline,unroll_4,2.75,0.7997243953912768,False
workload_2936.cpp,xcu200-fsgd2104-2-e,10.0,0.28016,258,1,1,1,3,cyclic_2_1,cyclic_2_1,block_64_1,cyclic_2_1,cyclic_4_1,block_8_1,unroll_8,pipeline_1,1.5,0.8373657412151014,False
workload_2937.cpp,xcu200-fsgd2104-2-e,10.0,0.22863,114,1,1,1,1,cyclic_2_1,cyclic_2_1,block_8_1,cyclic_8_1,block_8_1,block_2_1,pipeline_1,unroll_8,1.0,0.9734566408470067,False
workload_2938.cpp,xcu200-fsgd2104-2-e,10.0,0.22794,122,1,2,1,2,cyclic_2_1,cyclic_8_1,cyclic_64_1,block_4_1,block_2_1,block_8_1,pipeline_1,unroll_8,1.5,0.9467091957673148,False
workload_2939.cpp,xcu200-fsgd2104-2-e,10.0,0.31956,391,1,1,1,3,cyclic_2_1,cyclic_4_1,block_4_1,cyclic_2_1,block_2_1,block_8_1,unroll_16,unroll_8,1.5,0.750250217078317,False
workload_2940.cpp,xcu200-fsgd2104-2-e,10.0,0.26587,1459,1,1,3,6,cyclic_4_1,cyclic_4_1,block_2_1,cyclic_4_1,cyclic_2_1,block_8_1,unroll,pipeline,2.75,0.7694650428148001,False
workload_2941.cpp,xcu200-fsgd2104-2-e,10.0,0.2812,107,1,1,1,1,cyclic_16_1,cyclic_2_1,cyclic_8_1,block_4_1,block_2_1,block_8_1,pipeline,pipeline_1,1.0,0.8439295882284864,False
workload_2942.cpp,xcu200-fsgd2104-2-e,10.0,0.3145,1450,1,1,2,6,cyclic_8_1,block_8_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,cyclic_4_1,unroll,pipeline_1,2.5,0.7173257855542515,False
workload_2943.cpp,xcu200-fsgd2104-2-e,10.0,0.2724,390,1,1,1,4,cyclic_4_1,cyclic_4_1,block_32_1,cyclic_8_1,cyclic_8_1,complete_1,unroll_16,pipeline,1.75,0.8445214514772899,False
workload_2944.cpp,xcu200-fsgd2104-2-e,10.0,0.32112,217,1,1,1,2,cyclic_16_1,cyclic_16_1,cyclic_8_1,block_4_1,cyclic_4_1,block_4_1,unroll_8,pipeline_1,1.25,0.7507355519178236,False
workload_2945.cpp,xcu200-fsgd2104-2-e,10.0,0.80602,1174,1,1,1,13,cyclic_128_1,block_4_1,cyclic_128_1,cyclic_4_1,block_2_1,complete_1,unroll_32,unroll_2,4.0,0.11300460709521322,False
workload_2946.cpp,xcu200-fsgd2104-2-e,10.0,0.32104,265,1,1,1,3,cyclic_32_1,cyclic_32_1,cyclic_64_1,block_4_1,block_4_1,block_4_1,unroll_8,pipeline_1,1.5,0.7470466077299774,False
workload_2947.cpp,xcu200-fsgd2104-2-e,10.0,0.2177,107,1,2,1,1,cyclic_2_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,block_4_1,cyclic_8_1,pipeline_1,unroll_2,1.25,1.0,True
workload_2948.cpp,xcu200-fsgd2104-2-e,10.0,0.27376,310,1,1,1,4,cyclic_4_1,block_2_1,block_128_1,cyclic_2_1,block_4_1,cyclic_4_1,unroll_8,pipeline_1,1.75,0.8416649263344593,False
workload_2949.cpp,xcu200-fsgd2104-2-e,10.0,0.2825,1907,1,1,5,10,block_2_1,cyclic_8_1,cyclic_64_1,complete_1,cyclic_4_1,cyclic_2_1,unroll,pipeline,4.25,0.5890270872118406,False
workload_2950.cpp,xcu200-fsgd2104-2-e,10.0,0.22859,125,1,1,1,1,cyclic_4_1,cyclic_2_1,cyclic_64_1,block_4_1,cyclic_2_1,block_2_1,pipeline,pipeline_1,1.0,0.9735591524559543,False
workload_2952.cpp,xcu200-fsgd2104-2-e,10.0,0.27979,253,1,2,1,4,cyclic_32_1,block_128_1,block_8_1,cyclic_2_1,cyclic_4_1,block_8_1,pipeline,pipeline_1,2.0,0.8158739971794106,False
workload_2953.cpp,xcu200-fsgd2104-2-e,10.0,0.22939,414,1,1,3,6,block_2_1,block_128_1,cyclic_64_1,complete_1,cyclic_2_1,block_8_1,pipeline_1,pipeline,2.75,0.7990704913206036,False
workload_2954.cpp,xcu200-fsgd2104-2-e,10.0,0.22103,119,1,1,1,1,cyclic_2_1,block_8_1,cyclic_4_1,cyclic_8_1,block_2_1,cyclic_8_1,pipeline_1,unroll_2,1.0,0.9930418492634199,False
workload_2955.cpp,xcu200-fsgd2104-2-e,10.0,0.27244,427,1,1,1,5,cyclic_4_1,cyclic_16_1,cyclic_64_1,block_4_1,cyclic_4_1,block_2_1,unroll_16,pipeline_1,2.0,0.8301752733219679,False
workload_2956.cpp,xcu200-fsgd2104-2-e,10.0,0.27376,218,1,1,1,2,cyclic_4_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,cyclic_4_1,unroll_8,pipeline_1,1.25,0.8586080611151049,False
workload_2957.cpp,xcu200-fsgd2104-2-e,10.0,0.27611,2444,1,1,3,13,cyclic_4_1,cyclic_128_1,cyclic_64_1,block_4_1,block_4_1,cyclic_8_1,unroll,pipeline_1,4.5,0.566708363650179,False
workload_2958.cpp,xcu200-fsgd2104-2-e,10.0,0.32108,439,1,1,1,5,cyclic_2_1,cyclic_2_1,block_4_1,block_4_1,block_8_1,block_8_1,unroll_16,unroll_8,2.0,0.7327181680389627,False
workload_2959.cpp,xcu200-fsgd2104-2-e,10.0,0.2273,114,1,3,1,2,cyclic_4_1,cyclic_8_1,block_8_1,cyclic_8_1,block_2_1,block_8_1,pipeline_1,unroll_8,1.75,0.9293674674258356,False
workload_2960.cpp,xcu200-fsgd2104-2-e,10.0,0.27784,250,1,7,2,5,cyclic_128_1,cyclic_32_1,cyclic_128_1,cyclic_4_1,block_4_1,complete_1,pipeline_1,unroll_2,3.75,0.6462738713417627,False
workload_2961.cpp,xcu200-fsgd2104-2-e,10.0,0.32232,234,1,1,1,2,cyclic_16_1,block_2_1,block_32_1,block_4_1,block_2_1,block_2_1,unroll_8,pipeline_1,1.25,0.7480984607633377,False
workload_2962.cpp,xcu200-fsgd2104-2-e,10.0,0.88127,2663,1,1,2,14,cyclic_128_1,block_8_1,cyclic_128_1,cyclic_4_1,complete_1,complete_1,unroll,unroll_2,4.5,0.10001550050687956,False
workload_2963.cpp,xcu200-fsgd2104-2-e,10.0,0.77184,249,1,1,1,3,cyclic_2_1,cyclic_32_1,cyclic_64_1,block_4_1,block_8_1,block_8_1,unroll_8,unroll_4,1.5,0.13563222005593295,False
workload_2964.cpp,xcu200-fsgd2104-2-e,10.0,0.26587,1734,1,1,3,7,cyclic_4_1,block_128_1,block_2_1,cyclic_4_1,block_2_1,block_8_1,unroll,pipeline,3.0,0.7412343171606701,False
workload_2965.cpp,xcu200-fsgd2104-2-e,10.0,0.2177,103,1,2,1,1,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_8_1,cyclic_2_1,complete_1,pipeline_1,pipeline,1.25,1.0,True
workload_2966.cpp,xcu200-fsgd2104-2-e,10.0,0.21706,113,1,3,1,2,cyclic_4_1,cyclic_32_1,cyclic_4_1,cyclic_8_1,block_4_1,block_8_1,pipeline_1,unroll_2,1.75,1.0,True
workload_2967.cpp,xcu200-fsgd2104-2-e,10.0,0.23127,120,1,1,1,1,cyclic_2_1,block_8_1,cyclic_8_1,block_4_1,block_2_1,block_8_1,pipeline_1,unroll_2,1.0,0.9667041742390929,False
workload_2968.cpp,xcu200-fsgd2104-2-e,10.0,0.27368,210,1,1,1,2,cyclic_4_1,cyclic_4_1,block_32_1,cyclic_8_1,complete_1,complete_1,unroll_8,pipeline,1.25,0.8587958204891295,False
workload_2969.cpp,xcu200-fsgd2104-2-e,10.0,0.22794,120,1,2,1,2,cyclic_2_1,cyclic_8_1,cyclic_64_1,complete_1,complete_1,block_8_1,pipeline_1,unroll_8,1.5,0.9467091957673148,False
workload_2970.cpp,xcu200-fsgd2104-2-e,10.0,0.21835,196,1,2,1,3,cyclic_4_1,block_128_1,block_2_1,cyclic_4_1,cyclic_2_1,block_8_1,pipeline_1,pipeline,1.75,0.9417033766000252,False
workload_2971.cpp,xcu200-fsgd2104-2-e,10.0,0.27376,316,1,1,1,4,cyclic_4_1,block_2_1,block_128_1,cyclic_2_1,block_4_1,block_2_1,unroll_8,pipeline_1,1.75,0.8416649263344593,False
workload_2972.cpp,xcu200-fsgd2104-2-e,10.0,0.22739,229,1,3,3,4,cyclic_4_1,cyclic_128_1,block_64_1,cyclic_2_1,cyclic_4_1,block_8_1,pipeline_1,unroll_4,2.75,0.7997243953912768,False
workload_2973.cpp,xcu200-fsgd2104-2-e,10.0,0.274,174,1,1,1,2,cyclic_4_1,cyclic_32_1,cyclic_64_1,block_4_1,block_4_1,block_2_1,unroll_4,pipeline_1,1.25,0.858044869566992,False
workload_2974.cpp,xcu200-fsgd2104-2-e,10.0,0.22102,118,1,1,1,1,cyclic_4_1,block_8_1,cyclic_4_1,block_4_1,cyclic_2_1,cyclic_4_1,pipeline_1,pipeline,1.0,0.9930677623232049,False
workload_2975.cpp,xcu200-fsgd2104-2-e,10.0,0.21706,118,1,3,1,2,cyclic_4_1,cyclic_32_1,block_4_1,complete_1,block_8_1,block_2_1,pipeline,unroll_8,1.75,1.0,True
workload_2976.cpp,xcu200-fsgd2104-2-e,10.0,0.21835,106,1,1,1,1,cyclic_4_1,cyclic_2_1,block_2_1,complete_1,complete_1,block_8_1,pipeline,unroll_2,1.0,1.0,True
workload_2977.cpp,xcu200-fsgd2104-2-e,10.0,0.33392,234,1,1,1,2,cyclic_2_1,cyclic_2_1,cyclic_8_1,cyclic_2_1,cyclic_8_1,cyclic_8_1,unroll_8,unroll_8,1.25,0.7228688415486795,False
workload_2978.cpp,xcu200-fsgd2104-2-e,10.0,0.27983,111,1,1,1,1,cyclic_8_1,cyclic_2_1,cyclic_16_1,cyclic_2_1,complete_1,block_8_1,pipeline_1,unroll_2,1.0,0.8471732738479492,False
workload_2979.cpp,xcu200-fsgd2104-2-e,10.0,0.274,175,1,1,1,2,cyclic_4_1,cyclic_16_1,cyclic_64_1,block_4_1,cyclic_8_1,block_4_1,unroll_4,pipeline_1,1.25,0.858044869566992,False
workload_2980.cpp,xcu200-fsgd2104-2-e,10.0,0.2273,115,1,3,1,2,cyclic_4_1,cyclic_16_1,cyclic_32_1,block_4_1,complete_1,complete_1,pipeline,pipeline_1,1.75,0.9293674674258356,False
workload_2981.cpp,xcu200-fsgd2104-2-e,10.0,0.27161,100,1,1,1,1,cyclic_16_1,cyclic_2_1,cyclic_4_1,cyclic_8_1,block_2_1,cyclic_8_1,pipeline,pipeline_1,1.0,0.866783567607413,False
workload_2982.cpp,xcu200-fsgd2104-2-e,10.0,0.23126,230,1,1,1,2,cyclic_4_1,block_8_1,cyclic_128_1,cyclic_8_1,block_2_1,block_8_1,pipeline_1,unroll_2,1.25,0.9573907579031229,False
workload_2983.cpp,xcu200-fsgd2104-2-e,10.0,0.2273,134,1,3,1,2,cyclic_4_1,cyclic_32_1,cyclic_64_1,complete_1,block_4_1,block_4_1,pipeline_1,unroll_8,1.75,0.9293674674258356,False
workload_2984.cpp,xcu200-fsgd2104-2-e,10.0,0.2273,147,1,3,1,3,cyclic_4_1,cyclic_128_1,cyclic_32_1,complete_1,complete_1,block_2_1,pipeline,unroll_8,2.0,0.901798931244766,False
workload_2985.cpp,xcu200-fsgd2104-2-e,10.0,0.22794,110,1,2,1,1,cyclic_2_1,cyclic_8_1,block_8_1,cyclic_8_1,block_2_1,cyclic_8_1,pipeline_1,unroll_8,1.25,0.9641632840344939,False
workload_2986.cpp,xcu200-fsgd2104-2-e,10.0,0.26424,105,1,1,1,1,cyclic_4_1,cyclic_8_1,block_4_1,block_4_1,block_2_1,block_8_1,unroll_2,pipeline_1,1.0,0.8845820126170181,False
workload_2987.cpp,xcu200-fsgd2104-2-e,10.0,0.27244,425,1,1,1,5,cyclic_4_1,cyclic_16_1,cyclic_64_1,block_4_1,cyclic_4_1,cyclic_4_1,unroll_16,pipeline,2.0,0.8301752733219679,False
workload_2988.cpp,xcu200-fsgd2104-2-e,10.0,0.32248,126,1,1,1,1,cyclic_16_1,cyclic_2_1,cyclic_64_1,block_4_1,cyclic_2_1,block_8_1,unroll_2,pipeline_1,1.0,0.749502308667484,False
workload_2989.cpp,xcu200-fsgd2104-2-e,10.0,0.22863,275,1,2,1,4,cyclic_2_1,block_128_1,block_32_1,cyclic_2_1,cyclic_4_1,complete_1,pipeline,unroll_4,2.0,0.9005671307167891,False
