Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,OuterLoop_1,InnerLoop_1_1,InnerLoop_2_1,InnerLoop_3_1,InnerLoop_4_1,Replicate_Count,Area,Weight,is_pareto
bbgemm_1336.c,xczu7ev-ffvc1156-2-e,3.33,0.79524729,142.5,0,1,14,16.5,unroll_2,unroll_2,pipeline_1,pipeline_1,pipeline_1,8,7.875,1,True
bbgemm_1600.c,xczu7ev-ffvc1156-2-e,3.33,0.79524729,103,0,1,14,16.5,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_2,2,7.875,1,True
bbgemm_1480.c,xczu7ev-ffvc1156-2-e,3.33,0.79524729,112,0,1,14,16.5,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_4,4,7.875,1,True
bbgemm_1385.c,xczu7ev-ffvc1156-2-e,3.33,1.38867993,202.5,0,0.5,10,13,unroll_2,unroll_2,pipeline_1,pipeline_1,unroll_8,4,5.875,0.820894755507,False
bbgemm_1667.c,xczu7ev-ffvc1156-2-e,3.33,0.79524729,96,0,1,14,16.5,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,2,7.875,1,True
bbgemm_1653.c,xczu7ev-ffvc1156-2-e,3.33,0.93201705,112,0,0,10,11,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_8,1,5.25,1,True
bbgemm_1304.c,xczu7ev-ffvc1156-2-e,3.33,0.79524729,137.5,0,1,14,16.5,unroll_2,unroll_2,pipeline_1,unroll_4,pipeline_1,4,7.875,1,True
bbgemm_1479.c,xczu7ev-ffvc1156-2-e,3.33,0.79524729,124.5,0,1,14,16.5,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_2,2,7.875,1,True
bbgemm_1446.c,xczu7ev-ffvc1156-2-e,3.33,0.76450473,147,0,1,14,17,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_4,1,8,1,True
bbgemm_1413.c,xczu7ev-ffvc1156-2-e,3.33,0.85561353,159.5,0,0,11,12,unroll_2,unroll_2,pipeline_1,unroll_4,unroll_8,2,5.75,1,True
bbgemm_1512.c,xczu7ev-ffvc1156-2-e,3.33,0.79524729,112.5,0,1,14,17,unroll_2,unroll_2,pipeline_1,unroll_8,pipeline_1,4,8,0.778175049954,False
bbgemm_1554.c,xczu7ev-ffvc1156-2-e,3.33,0.76450473,128,0,1,14,17,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_4,1,8,1,True
bbgemm_1555.c,xczu7ev-ffvc1156-2-e,3.33,0.79487433,120,0,1,14,17,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_8,2,8,0.778187551265,False
bbgemm_1269.c,xczu7ev-ffvc1156-2-e,3.33,2.12048073,426,0,0,4,17,unroll_2,unroll_2,unroll_16,pipeline_1,pipeline_1,3,5.25,0.84600968583,False
bbgemm_1268.c,xczu7ev-ffvc1156-2-e,3.33,2.17248201,364,0,0,4,16.5,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_4,2,5.125,0.849076373716,False
bbgemm_1426.c,xczu7ev-ffvc1156-2-e,3.33,3.06758601,400,0,0,4,21,unroll_2,unroll_2,unroll_16,pipeline_1,unroll_8,1,6.25,0.751934541399,False
bbgemm_1308.c,xczu7ev-ffvc1156-2-e,3.33,13.95460809,344,0,0,10,17,unroll_2,unroll_2,unroll_16,unroll_2,pipeline_1,1,6.75,0.323612969616,False
bbgemm_1273.c,xczu7ev-ffvc1156-2-e,3.33,13.94096841,844,0,0,20,30,unroll_2,unroll_2,unroll_16,unroll_4,pipeline_1,1,12.5,0.212400378769,False
bbgemm_1361.c,xczu7ev-ffvc1156-2-e,3.33,16.62798537,2364,0,0,13,20,unroll_2,unroll_2,unroll_16,unroll_4,unroll_4,1,8.25,0.211376186678,False
bbgemm_1355.c,xczu7ev-ffvc1156-2-e,3.33,1.91588553,1133,0,0,8,37,unroll_2,unroll_2,unroll_16,unroll_4,unroll_8,1,11.25,0.636952678074,False
bbgemm_1334.c,xczu7ev-ffvc1156-2-e,3.33,2.17844937,84,0,0,1.5,4,unroll_2,unroll_2,unroll_2,pipeline_1,pipeline_1,4,1.375,1,True
bbgemm_1665.c,xczu7ev-ffvc1156-2-e,3.33,2.12644809,65,0,0,2,5,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_2,1,1.75,1,True
bbgemm_1409.c,xczu7ev-ffvc1156-2-e,3.33,2.17844937,79,0,0,1.5,4,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_4,2,1.375,1,True
bbgemm_1509.c,xczu7ev-ffvc1156-2-e,3.33,2.56206537,75,0,0,1.5,4.5,unroll_2,unroll_2,unroll_2,pipeline_1,unroll_8,2,1.5,0.954448093868,False
bbgemm_1647.c,xczu7ev-ffvc1156-2-e,3.33,13.96057545,59,0,0,2,3,unroll_2,unroll_2,unroll_2,unroll_2,pipeline_1,1,1.25,1,True
bbgemm_1707.c,xczu7ev-ffvc1156-2-e,3.33,2.38048713,73,0,0,2,6,unroll_2,unroll_2,unroll_2,unroll_2,unroll_8,1,2,0.959253017251,False
bbgemm_1510.c,xczu7ev-ffvc1156-2-e,3.33,12.74664393,83,0,0,3,6,unroll_2,unroll_2,unroll_2,unroll_4,pipeline_1,2,2.25,0.433068787649,False
bbgemm_1649.c,xczu7ev-ffvc1156-2-e,3.33,19.03453641,79,0,0,2,5,unroll_2,unroll_2,unroll_2,unroll_4,unroll_2,1,1.75,0.170070969638,False
bbgemm_1718.c,xczu7ev-ffvc1156-2-e,3.33,16.63395273,97,0,0,3,6,unroll_2,unroll_2,unroll_2,unroll_4,unroll_4,1,2.25,0.27022087829,False
bbgemm_1579.c,xczu7ev-ffvc1156-2-e,3.33,1.90991817,114,0,0,2,8,unroll_2,unroll_2,unroll_2,unroll_4,unroll_8,1,2.5,1,True
bbgemm_1599.c,xczu7ev-ffvc1156-2-e,3.33,11.46451401,106,0,0,6,10,unroll_2,unroll_2,unroll_2,unroll_8,pipeline_1,1,4,0.417994841759,False
bbgemm_1559.c,xczu7ev-ffvc1156-2-e,3.33,16.59303369,239,0,0,4,9,unroll_2,unroll_2,unroll_2,unroll_8,unroll_4,1,3.25,0.26711942894,False
bbgemm_1633.c,xczu7ev-ffvc1156-2-e,3.33,1.62348489,152,0,0,17,27,unroll_2,unroll_2,unroll_2,unroll_8,unroll_8,1,11,0.657308037674,False
bbgemm_1276.c,xczu7ev-ffvc1156-2-e,3.33,2.12005449,1360,0,0,7,30,unroll_2,unroll_2,unroll_32,pipeline_1,pipeline_1,1,9.25,0.686657894288,False
bbgemm_1233.c,xczu7ev-ffvc1156-2-e,3.33,2.17205577,1232.5,0,0,6.5,29,unroll_2,unroll_2,unroll_32,pipeline_1,unroll_4,2,8.875,0.693559535333,False
bbgemm_1190.c,xczu7ev-ffvc1156-2-e,3.33,13.95418185,932,0,0,20,31,unroll_2,unroll_2,unroll_32,unroll_2,pipeline_1,1,12.75,0.207858598736,False
bbgemm_1234.c,xczu7ev-ffvc1156-2-e,3.33,13.94054217,3342,0,0,39,57,unroll_2,unroll_2,unroll_32,unroll_4,pipeline_1,1,24,0.100058440657,False
bbgemm_1303.c,xczu7ev-ffvc1156-2-e,3.33,2.17503945,133.5,0,0,1.5,6,unroll_2,unroll_2,unroll_4,pipeline_1,pipeline_1,2,1.875,0.978385037173,False
bbgemm_1728.c,xczu7ev-ffvc1156-2-e,3.33,2.22704073,81,0,0,1,5,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_4,1,1.5,0.989899094142,False
bbgemm_1444.c,xczu7ev-ffvc1156-2-e,3.33,2.94227145,111,0,0,2,7.5,unroll_2,unroll_2,unroll_4,pipeline_1,unroll_8,2,2.375,0.894551310444,False
bbgemm_1263.c,xczu7ev-ffvc1156-2-e,3.33,13.95716553,107,0,0,3,6,unroll_2,unroll_2,unroll_4,unroll_2,pipeline_1,1,2.25,0.417606939266,False
bbgemm_1377.c,xczu7ev-ffvc1156-2-e,3.33,2.39071689,166,0,0,2,9,unroll_2,unroll_2,unroll_4,unroll_2,unroll_8,1,2.75,0.92445891487,False
bbgemm_1337.c,xczu7ev-ffvc1156-2-e,3.33,12.74323401,158,0,0,5.5,9.5,unroll_2,unroll_2,unroll_4,unroll_4,pipeline_1,2,3.75,0.412041461361,False
bbgemm_1513.c,xczu7ev-ffvc1156-2-e,3.33,19.03112649,169,0,0,3,7,unroll_2,unroll_2,unroll_4,unroll_4,unroll_2,1,2.5,0.169334536369,False
bbgemm_1672.c,xczu7ev-ffvc1156-2-e,3.33,1.91332809,168,0,0,3,13,unroll_2,unroll_2,unroll_4,unroll_4,unroll_8,1,4,0.913038599323,False
bbgemm_1635.c,xczu7ev-ffvc1156-2-e,3.33,13.86168777,199,0,0,10,16,unroll_2,unroll_2,unroll_4,unroll_8,pipeline_1,1,6.5,0.33146325781,False
bbgemm_1637.c,xczu7ev-ffvc1156-2-e,3.33,1.58597577,261,0,0,18,28,unroll_2,unroll_2,unroll_4,unroll_8,unroll_8,1,11.5,0.637200294943,False
bbgemm_1378.c,xczu7ev-ffvc1156-2-e,3.33,2.12133321,194,0,0,3,11,unroll_2,unroll_2,unroll_8,pipeline_1,pipeline_1,3,3.5,0.910520246453,False
bbgemm_1381.c,xczu7ev-ffvc1156-2-e,3.33,2.12133321,200,0,0,3,11,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_4,1,3.5,0.910520246453,False
bbgemm_1416.c,xczu7ev-ffvc1156-2-e,3.33,3.13237449,216.5,0,0,2.5,11.5,unroll_2,unroll_2,unroll_8,pipeline_1,unroll_8,2,3.5,0.842726274556,False
bbgemm_1456.c,xczu7ev-ffvc1156-2-e,3.33,12.74152905,299.5,0,0,10.5,17,unroll_2,unroll_2,unroll_8,unroll_4,pipeline_1,2,6.875,0.34951154821,False
bbgemm_1432.c,xczu7ev-ffvc1156-2-e,3.33,1.91503305,435,0,0,5,23,unroll_2,unroll_2,unroll_8,unroll_4,unroll_8,1,7,0.758191969745,False
bbgemm_1421.c,xczu7ev-ffvc1156-2-e,3.33,0.76445145,231,0,1,19,21,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline_1,5,10.25,0.71173386991,False
bbgemm_1305.c,xczu7ev-ffvc1156-2-e,3.33,0.76445145,229.5,0,1,19,21,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_4,2,10.25,0.71173386991,False
bbgemm_1521.c,xczu7ev-ffvc1156-2-e,3.33,1.38862665,302.5,0,0.5,14,18,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_8,4,8.125,0.753605215983,False
bbgemm_1671.c,xczu7ev-ffvc1156-2-e,3.33,0.76445145,162,0,1,19,21,unroll_2,unroll_4,pipeline_1,unroll_2,pipeline_1,1,10.25,0.71173386991,False
bbgemm_1696.c,xczu7ev-ffvc1156-2-e,3.33,1.00010889,199,0,0,14.5,16,unroll_2,unroll_4,pipeline_1,unroll_2,unroll_8,2,7.625,0.780725068464,False
bbgemm_1486.c,xczu7ev-ffvc1156-2-e,3.33,0.79519401,183,0,1,18.5,21,unroll_2,unroll_4,pipeline_1,unroll_4,pipeline_1,4,10.125,0.718593910379,False
bbgemm_1695.c,xczu7ev-ffvc1156-2-e,3.33,0.76445145,152,0,1,19,21,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_2,1,10.25,0.71173386991,False
bbgemm_1418.c,xczu7ev-ffvc1156-2-e,3.33,0.76445145,231,0,1,19,21,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_4,1,10.25,0.71173386991,False
bbgemm_1519.c,xczu7ev-ffvc1156-2-e,3.33,0.85556025,227.5,0,0,15.5,17,unroll_2,unroll_4,pipeline_1,unroll_4,unroll_8,2,8.125,0.771495699264,False
bbgemm_1454.c,xczu7ev-ffvc1156-2-e,3.33,0.76445145,234,0,1,18,21,unroll_2,unroll_4,pipeline_1,unroll_8,pipeline_1,3,10,1,True
bbgemm_1582.c,xczu7ev-ffvc1156-2-e,3.33,0.79482105,180.5,0,1,18,22,unroll_2,unroll_4,pipeline_1,unroll_8,unroll_8,2,10.25,0.711974821273,False
bbgemm_1359.c,xczu7ev-ffvc1156-2-e,3.33,2.12042745,1246,0,0,7,30,unroll_2,unroll_4,unroll_16,pipeline_1,pipeline_1,1,9.25,0.686641124504,False
bbgemm_1476.c,xczu7ev-ffvc1156-2-e,3.33,2.17839609,83.5,0,0,2,6,unroll_2,unroll_4,unroll_2,pipeline_1,pipeline_1,4,2,0.970506898294,False
bbgemm_1650.c,xczu7ev-ffvc1156-2-e,3.33,2.23039737,86,0,0,2,5,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_4,1,1.75,0.981069633315,False
bbgemm_1537.c,xczu7ev-ffvc1156-2-e,3.33,2.56201209,98,0,0,2,7,unroll_2,unroll_4,unroll_2,pipeline_1,unroll_8,2,2.25,0.933607851041,False
bbgemm_1630.c,xczu7ev-ffvc1156-2-e,3.33,13.94688249,107,0,0,5,9,unroll_2,unroll_4,unroll_2,unroll_4,pipeline_1,1,3.5,0.391957673743,False
bbgemm_1631.c,xczu7ev-ffvc1156-2-e,3.33,19.03448313,119,0,0,3,7,unroll_2,unroll_4,unroll_2,unroll_4,unroll_2,1,2.5,0.169224923967,False
bbgemm_1455.c,xczu7ev-ffvc1156-2-e,3.33,1.90986489,263,0,0,3,13,unroll_2,unroll_4,unroll_2,unroll_4,unroll_8,1,4,1,True
bbgemm_1488.c,xczu7ev-ffvc1156-2-e,3.33,1.62343161,391,0,0,22,32,unroll_2,unroll_4,unroll_2,unroll_8,unroll_8,1,13.5,0.600771203313,False
bbgemm_1342.c,xczu7ev-ffvc1156-2-e,3.33,2.17498617,210,0,0,2.5,10,unroll_2,unroll_4,unroll_4,pipeline_1,pipeline_1,4,3.125,0.917512202883,False
bbgemm_1669.c,xczu7ev-ffvc1156-2-e,3.33,2.22698745,130,0,0,2,9,unroll_2,unroll_4,unroll_4,pipeline_1,unroll_2,1,2.75,0.934740957954,False
bbgemm_1344.c,xczu7ev-ffvc1156-2-e,3.33,2.22698745,223,0,0,2,9,unroll_2,unroll_4,unroll_4,pipeline_1,unroll_4,1,2.75,0.934740957954,False
bbgemm_1386.c,xczu7ev-ffvc1156-2-e,3.33,2.94221817,187,0,0,2.5,11.5,unroll_2,unroll_4,unroll_4,pipeline_1,unroll_8,2,3.5,0.858665617449,False
bbgemm_1708.c,xczu7ev-ffvc1156-2-e,3.33,13.95711225,104,0,0,5,9,unroll_2,unroll_4,unroll_4,unroll_2,pipeline_1,1,3.5,0.391617227862,False
bbgemm_1729.c,xczu7ev-ffvc1156-2-e,3.33,2.39066361,186,0,0,3,15,unroll_2,unroll_4,unroll_4,unroll_2,unroll_8,1,4.5,0.867311720259,False
bbgemm_1720.c,xczu7ev-ffvc1156-2-e,3.33,13.94347257,182,0,0,10,16,unroll_2,unroll_4,unroll_4,unroll_4,pipeline_1,1,6.5,0.329135138703,False
bbgemm_1622.c,xczu7ev-ffvc1156-2-e,3.33,13.86163449,542,0,0,19,30,unroll_2,unroll_4,unroll_4,unroll_8,pipeline_1,1,12.25,0.218250550211,False
bbgemm_1395.c,xczu7ev-ffvc1156-2-e,3.33,0.79511409,312.5,0,1,27,25,unroll_2,unroll_64,pipeline_1,pipeline_1,pipeline_1,6,13.25,0.639524108424,False
bbgemm_1743.c,xczu7ev-ffvc1156-2-e,3.33,0.76437153,324,0,1,27,25,unroll_2,unroll_64,pipeline_1,pipeline_1,unroll_2,1,13.25,1,True
bbgemm_1526.c,xczu7ev-ffvc1156-2-e,3.33,0.76437153,426.5,0,1,27,25,unroll_2,unroll_64,pipeline_1,pipeline_1,unroll_4,2,13.25,1,True
bbgemm_1587.c,xczu7ev-ffvc1156-2-e,3.33,2.14897221,676,0,0,30,32,unroll_2,unroll_64,pipeline_1,pipeline_1,unroll_8,3,15.5,0.518904387403,False
bbgemm_1684.c,xczu7ev-ffvc1156-2-e,3.33,1.01879019,464.5,0,0,23.5,20,unroll_2,unroll_64,pipeline_1,unroll_2,unroll_8,2,10.875,0.678317689909,False
bbgemm_1433.c,xczu7ev-ffvc1156-2-e,3.33,0.76437153,417,0,1,27,25,unroll_2,unroll_64,pipeline_1,unroll_4,pipeline_1,3,13.25,1,True
bbgemm_1495.c,xczu7ev-ffvc1156-2-e,3.33,0.76437153,508,0,1,27,25,unroll_2,unroll_64,pipeline_1,unroll_4,unroll_4,1,13.25,1,True
bbgemm_1570.c,xczu7ev-ffvc1156-2-e,3.33,0.80181405,507,0,0,25,21,unroll_2,unroll_64,pipeline_1,unroll_4,unroll_8,1,11.5,0.646355494722,False
bbgemm_1546.c,xczu7ev-ffvc1156-2-e,3.33,0.76437153,358,0,1,27,25,unroll_2,unroll_64,pipeline_1,unroll_8,pipeline_1,2,13.25,1,True
bbgemm_1547.c,xczu7ev-ffvc1156-2-e,3.33,0.79511409,390.5,0,1,27,25,unroll_2,unroll_64,pipeline_1,unroll_8,unroll_4,2,13.25,0.639524108424,False
bbgemm_1683.c,xczu7ev-ffvc1156-2-e,3.33,0.76092165,376,0,1,27,27,unroll_2,unroll_64,pipeline_1,unroll_8,unroll_8,1,13.75,1,True
bbgemm_1448.c,xczu7ev-ffvc1156-2-e,3.33,2.22690753,193,0,0,2,9,unroll_2,unroll_64,unroll_2,pipeline_1,pipeline_1,1,2.75,0.934745402094,False
bbgemm_1557.c,xczu7ev-ffvc1156-2-e,3.33,2.27976129,177,0,0,2,10,unroll_2,unroll_64,unroll_2,pipeline_1,unroll_8,1,3,0.919817922706,False
bbgemm_1187.c,xczu7ev-ffvc1156-2-e,3.33,2.14847937,421,0,0,4,17,unroll_2,unroll_64,unroll_4,pipeline_1,pipeline_1,3,5.25,0.844745151854,False
bbgemm_1545.c,xczu7ev-ffvc1156-2-e,3.33,2.23457985,331,0,0,4,19,unroll_2,unroll_64,unroll_4,pipeline_1,unroll_8,1,5.75,0.816834043642,False
bbgemm_1422.c,xczu7ev-ffvc1156-2-e,3.33,13.94680257,289,0,0,10,17,unroll_2,unroll_64,unroll_4,unroll_2,pipeline_1,1,6.75,0.323835165565,False
bbgemm_1439.c,xczu7ev-ffvc1156-2-e,3.33,13.86155457,2383,0,0,37,55,unroll_2,unroll_64,unroll_4,unroll_8,pipeline_1,1,23,0.101577321888,False
bbgemm_1345.c,xczu7ev-ffvc1156-2-e,3.33,1.12224663,230.5,0,1,18,20.5,unroll_4,unroll_2,pipeline_1,pipeline_1,pipeline_1,4,9.875,0.715090377357,False
bbgemm_1697.c,xczu7ev-ffvc1156-2-e,3.33,1.61644527,254,0,0,11,12,unroll_4,unroll_2,pipeline_1,pipeline_1,unroll_8,1,5.75,0.826162160507,False
bbgemm_1389.c,xczu7ev-ffvc1156-2-e,3.33,1.07613279,238.5,0,1,18,20,unroll_4,unroll_2,pipeline_1,unroll_2,pipeline_1,2,9.75,0.719064415813,False
bbgemm_1387.c,xczu7ev-ffvc1156-2-e,3.33,1.07613279,232,0,1,18,20,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_2,1,9.75,0.719064415813,False
bbgemm_1347.c,xczu7ev-ffvc1156-2-e,3.33,1.16649567,359,0,0,14,15,unroll_4,unroll_2,pipeline_1,unroll_2,unroll_8,1,7.25,0.780154525447,False
bbgemm_1388.c,xczu7ev-ffvc1156-2-e,3.33,1.07613279,235,0,1,18,20,unroll_4,unroll_2,pipeline_1,unroll_4,pipeline_1,1,9.75,0.719064415813,False
bbgemm_1306.c,xczu7ev-ffvc1156-2-e,3.33,1.06350543,297,0,0,16,16,unroll_4,unroll_2,pipeline_1,unroll_4,unroll_8,1,8,0.769901810642,False
bbgemm_1634.c,xczu7ev-ffvc1156-2-e,3.33,1.03473423,193,0,1,18,21,unroll_4,unroll_2,pipeline_1,unroll_8,unroll_8,1,10,0.715394621075,False
bbgemm_1192.c,xczu7ev-ffvc1156-2-e,3.33,2.09745711,1162,0,0,6,29,unroll_4,unroll_2,unroll_16,pipeline_1,pipeline_1,3,8.75,0.701511142741,False
bbgemm_1315.c,xczu7ev-ffvc1156-2-e,3.33,2.09745711,1235,0,0,6,29,unroll_4,unroll_2,unroll_16,pipeline_1,unroll_4,1,8.75,0.701511142741,False
bbgemm_1232.c,xczu7ev-ffvc1156-2-e,3.33,12.75430959,1014,0,0,21,33,unroll_4,unroll_2,unroll_16,unroll_2,pipeline_1,2,13.5,0.213842160935,False
bbgemm_1362.c,xczu7ev-ffvc1156-2-e,3.33,13.94096175,2878,0,0,40,57,unroll_4,unroll_2,unroll_16,unroll_4,pipeline_1,1,24.25,0.1,False
bbgemm_1402.c,xczu7ev-ffvc1156-2-e,3.33,1.91928879,3118,0,0,14,54,unroll_4,unroll_2,unroll_16,unroll_4,unroll_8,1,17,0.467522675109,False
bbgemm_1410.c,xczu7ev-ffvc1156-2-e,3.33,2.26624815,124,0,0,1,5,unroll_4,unroll_2,unroll_2,pipeline_1,pipeline_1,2,1.5,0.986728333802,False
bbgemm_1443.c,xczu7ev-ffvc1156-2-e,3.33,2.90049327,134,0,0,2,6,unroll_4,unroll_2,unroll_2,pipeline_1,unroll_8,1,2,0.908390092457,False
bbgemm_1380.c,xczu7ev-ffvc1156-2-e,3.33,2.18142639,198,0,0,2.5,10,unroll_4,unroll_2,unroll_4,pipeline_1,pipeline_1,2,3.125,0.917292414405,False
bbgemm_1383.c,xczu7ev-ffvc1156-2-e,3.33,2.18142639,198,0,0,2.5,10,unroll_4,unroll_2,unroll_4,pipeline_1,unroll_4,2,3.125,0.917292414405,False
bbgemm_1338.c,xczu7ev-ffvc1156-2-e,3.33,12.75686703,192,0,0,5.5,9.5,unroll_4,unroll_2,unroll_4,unroll_2,pipeline_1,2,3.75,0.411879722058,False
bbgemm_1346.c,xczu7ev-ffvc1156-2-e,3.33,16.65781551,316,0,0,4,9,unroll_4,unroll_2,unroll_4,unroll_2,unroll_4,1,3.25,0.263966950939,False
bbgemm_1390.c,xczu7ev-ffvc1156-2-e,3.33,2.39753007,274,0,0,3,14,unroll_4,unroll_2,unroll_4,unroll_2,unroll_8,1,4.25,0.877655286635,False
bbgemm_1228.c,xczu7ev-ffvc1156-2-e,3.33,11.54293551,282,0,0,11,18,unroll_4,unroll_2,unroll_4,unroll_4,pipeline_1,1,7.25,0.359433586081,False
bbgemm_1275.c,xczu7ev-ffvc1156-2-e,3.33,11.46109743,1095,0,0,21,34,unroll_4,unroll_2,unroll_4,unroll_8,pipeline_1,1,13.75,0.224910831925,False
bbgemm_1398.c,xczu7ev-ffvc1156-2-e,3.33,16.58961711,1860,0,0,12,20,unroll_4,unroll_2,unroll_4,unroll_8,unroll_4,1,8,0.215812915945,False
bbgemm_1392.c,xczu7ev-ffvc1156-2-e,3.33,2.09830959,358.5,0,0,4,17,unroll_4,unroll_2,unroll_8,pipeline_1,pipeline_1,2,5.25,0.846982995631,False
bbgemm_1428.c,xczu7ev-ffvc1156-2-e,3.33,3.52962351,414,0,0,4,18,unroll_4,unroll_2,unroll_8,pipeline_1,unroll_8,1,5.5,0.752604544493,False
bbgemm_1265.c,xczu7ev-ffvc1156-2-e,3.33,13.95545391,309,0,0,10,17,unroll_4,unroll_2,unroll_8,unroll_2,pipeline_1,1,6.75,0.323588863368,False
bbgemm_1313.c,xczu7ev-ffvc1156-2-e,3.33,1.07607951,451.5,0,1,27,27,unroll_4,unroll_4,pipeline_1,pipeline_1,unroll_4,2,13.75,0.616349748752,False
bbgemm_1464.c,xczu7ev-ffvc1156-2-e,3.33,1.16644239,903,0,0,23,23,unroll_4,unroll_4,pipeline_1,unroll_2,unroll_8,1,11.5,0.645654482269,False
bbgemm_1483.c,xczu7ev-ffvc1156-2-e,3.33,2.26619487,199,0,0,2,9,unroll_4,unroll_4,unroll_2,pipeline_1,pipeline_1,1,2.75,0.932487310374,False
bbgemm_1339.c,xczu7ev-ffvc1156-2-e,3.33,11.55993183,195,0,0,6,10,unroll_4,unroll_4,unroll_2,unroll_2,pipeline_1,1,4,0.417515535355,False
bbgemm_1307.c,xczu7ev-ffvc1156-2-e,3.33,16.66117215,312,0,0,4,9,unroll_4,unroll_4,unroll_2,unroll_2,unroll_4,1,3.25,0.263804273817,False
bbgemm_1620.c,xczu7ev-ffvc1156-2-e,3.33,1.91326815,314,0,0,5,20,unroll_4,unroll_4,unroll_2,unroll_4,unroll_8,1,6.25,0.797305253135,False
bbgemm_1311.c,xczu7ev-ffvc1156-2-e,3.33,2.18137311,394,0,0,3.5,16.5,unroll_4,unroll_4,unroll_4,pipeline_1,pipeline_1,2,5,0.853662299957,False
bbgemm_1267.c,xczu7ev-ffvc1156-2-e,3.33,2.18137311,395,0,0,3.5,16.5,unroll_4,unroll_4,unroll_4,pipeline_1,unroll_4,2,5,0.853662299957,False
bbgemm_1230.c,xczu7ev-ffvc1156-2-e,3.33,3.31986015,413,0,0,4,18,unroll_4,unroll_4,unroll_4,pipeline_1,unroll_8,1,5.5,0.766889023606,False
bbgemm_1352.c,xczu7ev-ffvc1156-2-e,3.33,2.39747679,606,0,0,5,24,unroll_4,unroll_4,unroll_4,unroll_2,unroll_8,1,7.25,0.732927193382,False
bbgemm_1360.c,xczu7ev-ffvc1156-2-e,3.33,16.63048287,2322,0,0,13,20,unroll_4,unroll_4,unroll_4,unroll_4,unroll_4,1,8.25,0.211296902123,False
bbgemm_1358.c,xczu7ev-ffvc1156-2-e,3.33,2.25929511,1201,0,0,6,28,unroll_4,unroll_64,unroll_4,pipeline_1,pipeline_1,1,8.5,0.70284983963,False
bbgemm_1189.c,xczu7ev-ffvc1156-2-e,3.33,0.14121864,438.5,0,1,26,32,unroll_64,unroll_2,pipeline_1,pipeline_1,pipeline_1,8,14.75,1,True
bbgemm_1561.c,xczu7ev-ffvc1156-2-e,3.33,0.14121864,295,0,1,26,32,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_2,3,14.75,1,True
bbgemm_1462.c,xczu7ev-ffvc1156-2-e,3.33,0.14121864,351,0,1,26,32,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_4,3,14.75,1,True
bbgemm_1430.c,xczu7ev-ffvc1156-2-e,3.33,0.14121864,435.5,0,1,26,32,unroll_64,unroll_2,pipeline_1,pipeline_1,unroll_8,4,14.75,1,True
bbgemm_1638.c,xczu7ev-ffvc1156-2-e,3.33,0.14121864,296.5,0,1,26,32,unroll_64,unroll_2,pipeline_1,unroll_2,pipeline_1,2,14.75,1,True
bbgemm_1682.c,xczu7ev-ffvc1156-2-e,3.33,0.14121864,273.5,0,1,26,32,unroll_64,unroll_2,pipeline_1,unroll_2,unroll_4,2,14.75,1,True
bbgemm_1722.c,xczu7ev-ffvc1156-2-e,3.33,0.14121864,294,0,1,26,32,unroll_64,unroll_2,pipeline_1,unroll_2,unroll_8,2,14.75,1,True
bbgemm_1188.c,xczu7ev-ffvc1156-2-e,3.33,0.14121864,393,0,1,26,32,unroll_64,unroll_2,pipeline_1,unroll_4,pipeline_1,4,14.75,1,True
bbgemm_1640.c,xczu7ev-ffvc1156-2-e,3.33,0.14121864,292.5,0,1,26,32,unroll_64,unroll_2,pipeline_1,unroll_4,unroll_2,2,14.75,1,True
bbgemm_1494.c,xczu7ev-ffvc1156-2-e,3.33,0.14121864,409.5,0,1,26,32,unroll_64,unroll_2,pipeline_1,unroll_4,unroll_4,2,14.75,1,True
bbgemm_1270.c,xczu7ev-ffvc1156-2-e,3.33,0.14121864,425,0,1,26,32,unroll_64,unroll_2,pipeline_1,unroll_4,unroll_8,2,14.75,1,True
bbgemm_1565.c,xczu7ev-ffvc1156-2-e,3.33,0.14121864,317,0,1,26,33,unroll_64,unroll_2,pipeline_1,unroll_8,pipeline_1,3,15,0.585038926808,False
