Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,Array_6,OuterLoop_1,Replicate_Count,Area,Weight,is_pareto
workload_964.cpp,xczu7ev-ffvc1156-2-e,5,0.22444,117,7,18,10,17,block_4_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,1,13,0.648237167966,False
workload_900.cpp,xczu7ev-ffvc1156-2-e,5,0.61964,69,6,1,1,3,block_4_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_2,1,2.75,0.5082074152,False
workload_942.cpp,xczu7ev-ffvc1156-2-e,5,0.1942,178,7,34,19,30,block_4_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_32,1,22.5,0.4583403924,False
workload_876.cpp,xczu7ev-ffvc1156-2-e,5,0.22956,116.5,7,17,10,16,block_4_1,cyclic_8_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,2,12.5,0.653482973361,False
workload_868.cpp,xczu7ev-ffvc1156-2-e,5,0.14422,89,86,2,2,6,block_64_1,block_16_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,1,24,0.438599161746,False
workload_972.cpp,xczu7ev-ffvc1156-2-e,5,0.1391,81,86,2,2,5,block_64_1,block_16_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,1,23.75,0.444433114562,False
workload_834.cpp,xczu7ev-ffvc1156-2-e,5,0.1391,83,84,2,2,5,block_64_1,block_2_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,1,23.25,0.455062257924,False
workload_860.cpp,xczu7ev-ffvc1156-2-e,5,0.9582,142,23,3,3,16,block_64_1,block_2_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_8,1,11.25,0.15726257731,False
workload_804.cpp,xczu7ev-ffvc1156-2-e,5,0.30092,153,37,8,5,22,block_64_1,block_32_1,block_16_1,complete_1,complete_1,complete_1,unroll_8,1,18,0.50469405115,False
workload_802.cpp,xczu7ev-ffvc1156-2-e,5,0.1391,82,85,2,2,5,block_64_1,block_4_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1,23.5,0.449727714957,False
workload_852.cpp,xczu7ev-ffvc1156-2-e,5,0.14422,84,87,2,2,5,block_64_1,block_4_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,1,24,0.438599161746,False
workload_1032.cpp,xczu7ev-ffvc1156-2-e,5,0.1391,81,85,2,2,5,block_64_1,block_8_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,1,23.5,0.449727714957,False
workload_867.cpp,xczu7ev-ffvc1156-2-e,5,0.29964,162,27,8,7,23,block_64_1,cyclic_128_1,block_16_1,complete_1,complete_1,complete_1,unroll_8,1,16.25,0.539508146657,False
workload_1110.cpp,xczu7ev-ffvc1156-2-e,5,0.16801,501,24,43,84,74,block_64_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,unroll_32,1,56.25,0.1,False
workload_878.cpp,xczu7ev-ffvc1156-2-e,5,0.14422,87,86,2,2,6,block_64_1,cyclic_64_1,block_16_1,complete_1,complete_1,complete_1,pipeline_1,1,24,0.438599161746,False
workload_1217.cpp,xczu7ev-ffvc1156-2-e,5,0.64524,87,23,1,2,8,block_64_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_2,1,8.5,0.432567754409,False
workload_823.cpp,xczu7ev-ffvc1156-2-e,5,0.14422,94,85,2,3,7,block_64_1,cyclic_8_1,cyclic_128_1,complete_1,complete_1,complete_1,pipeline_1,1,24.25,0.433395950811,False
workload_913.cpp,xczu7ev-ffvc1156-2-e,5,0.92368,401,4,5,14,20,block_8_1,block_128_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,1,10.75,0.177730732783,False
workload_807.cpp,xczu7ev-ffvc1156-2-e,5,0.25708,136,17,16,10,20,block_8_1,block_8_1,block_32_1,complete_1,complete_1,complete_1,unroll_16,1,15.75,0.56071954616,False
workload_864.cpp,xczu7ev-ffvc1156-2-e,5,0.65036,76,7,1,2,4,block_8_1,block_8_1,block_64_1,complete_1,complete_1,complete_1,unroll_2,1,3.5,0.463998640264,False
workload_933.cpp,xczu7ev-ffvc1156-2-e,5,0.65036,74,4,1,2,4,block_8_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_2,1,2.75,0.465771648935,False
workload_905.cpp,xczu7ev-ffvc1156-2-e,5,0.1391,74,17,2,2,3,block_8_1,cyclic_32_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,1,6,0.908028081343,False
workload_847.cpp,xczu7ev-ffvc1156-2-e,5,0.1391,71,17,2,2,3,block_8_1,cyclic_32_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,1,6,0.908028081343,False
workload_1219.cpp,xczu7ev-ffvc1156-2-e,5,0.1391,72,12,2,2,4,block_8_1,cyclic_64_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,1,5,0.931887159901,False
workload_962.cpp,xczu7ev-ffvc1156-2-e,5,0.64524,72,6,1,1,3,block_8_1,cyclic_8_1,block_2_1,complete_1,complete_1,complete_1,unroll_2,1,2.75,0.472710079637,False
workload_906.cpp,xczu7ev-ffvc1156-2-e,5,0.2198,196.5,7,37,20,35,block_8_1,cyclic_8_1,block_4_1,complete_1,complete_1,complete_1,unroll_32,2,24.75,0.404265076082,False
workload_813.cpp,xczu7ev-ffvc1156-2-e,5,0.91212,173,22,1,3,11,cyclic_128_1,block_2_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_8,2,9.25,0.18865395207,False
workload_845.cpp,xczu7ev-ffvc1156-2-e,5,0.88844,105,23,1,1,7,cyclic_128_1,block_4_1,block_4_1,complete_1,complete_1,complete_1,unroll_2,1,8,0.207742511341,False
workload_880.cpp,xczu7ev-ffvc1156-2-e,5,0.89132,243,25,1,2,12,cyclic_128_1,block_4_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_16,1,10,0.200547423636,False
workload_810.cpp,xczu7ev-ffvc1156-2-e,5,0.91404,106,25,1,1,7,cyclic_128_1,block_4_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_2,1,8.5,0.18907127791,False
workload_959.cpp,xczu7ev-ffvc1156-2-e,5,0.89644,405,4,1,5,11,cyclic_16_1,block_128_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_16,1,5.25,0.206611860413,False
workload_898.cpp,xczu7ev-ffvc1156-2-e,5,0.84204,291,5,1,3,9,cyclic_16_1,block_128_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,1,4.5,0.250888592765,False
workload_817.cpp,xczu7ev-ffvc1156-2-e,5,0.89228,83,7,1,2,5,cyclic_16_1,block_16_1,block_64_1,complete_1,complete_1,complete_1,unroll_4,1,3.75,0.210933083413,False
workload_875.cpp,xczu7ev-ffvc1156-2-e,5,0.89644,124,7,1,3,7,cyclic_16_1,block_16_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_16,1,4.5,0.207344692102,False
workload_877.cpp,xczu7ev-ffvc1156-2-e,5,0.87564,77,6,1,1,4,cyclic_16_1,block_2_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_4,1,3,0.22401644309,False
workload_923.cpp,xczu7ev-ffvc1156-2-e,5,0.88076,78,7,1,1,4,cyclic_16_1,block_2_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_4,1,3.25,0.219930479878,False
workload_870.cpp,xczu7ev-ffvc1156-2-e,5,0.89356,88,4,1,4,8,cyclic_16_1,cyclic_128_1,block_128_1,complete_1,complete_1,complete_1,unroll_2,1,4.25,0.209663327448,False
workload_808.cpp,xczu7ev-ffvc1156-2-e,5,0.89644,126,4,1,5,9,cyclic_16_1,cyclic_128_1,cyclic_128_1,complete_1,complete_1,complete_1,unroll_16,1,4.75,0.207125634882,False
workload_1137.cpp,xczu7ev-ffvc1156-2-e,5,0.19888,119,7,18,17,22,cyclic_16_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,1,16,0.601030709947,False
workload_1112.cpp,xczu7ev-ffvc1156-2-e,5,0.28108,91,7,4,4,9,cyclic_16_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_8,1,6,0.715105329214,False
workload_835.cpp,xczu7ev-ffvc1156-2-e,5,0.19884,98,10,18,9,16,cyclic_16_1,cyclic_2_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,1,13.25,0.666017615455,False
workload_1027.cpp,xczu7ev-ffvc1156-2-e,5,0.88716,75,9,1,1,3,cyclic_16_1,cyclic_32_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_4,1,3.5,0.214912612192,False
workload_918.cpp,xczu7ev-ffvc1156-2-e,5,0.1514,237,13,61,31,53,cyclic_16_1,cyclic_32_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,1,39.5,0.191576415109,False
workload_1029.cpp,xczu7ev-ffvc1156-2-e,5,0.19756,99,10,18,9,16,cyclic_16_1,cyclic_4_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_16,1,13.25,0.667068994889,False
workload_945.cpp,xczu7ev-ffvc1156-2-e,5,0.19756,100,10,18,9,16,cyclic_16_1,cyclic_4_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_16,1,13.25,0.667068994889,False
workload_1022.cpp,xczu7ev-ffvc1156-2-e,5,0.15684,309,8,41,50,51,cyclic_16_1,cyclic_8_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,1,37.5,0.214338507347,False
workload_1139.cpp,xczu7ev-ffvc1156-2-e,5,0.87564,76,7,1,1,4,cyclic_16_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_4,1,3.25,0.223941790123,False
workload_1055.cpp,xczu7ev-ffvc1156-2-e,5,0.15156,211,9,37,21,37,cyclic_16_1,cyclic_8_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_64,4,26,0.39722411455,False
workload_960.cpp,xczu7ev-ffvc1156-2-e,5,0.83326,1096,4,1,12,24,cyclic_2_1,block_128_1,block_128_1,complete_1,complete_1,complete_1,unroll_32,1,10.25,0.242727993336,False
workload_939.cpp,xczu7ev-ffvc1156-2-e,5,0.11854,81,16,1,3,5,cyclic_2_1,block_128_1,block_32_1,complete_1,complete_1,complete_1,pipeline_1,1,6.25,0.915837216682,False
workload_1052.cpp,xczu7ev-ffvc1156-2-e,5,0.11342,76,11,1,3,4,cyclic_2_1,block_128_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,2,4.75,0.966111127968,False
workload_991.cpp,xczu7ev-ffvc1156-2-e,5,0.81132,293,4,1,3,9,cyclic_2_1,block_128_1,block_4_1,complete_1,complete_1,complete_1,unroll_16,1,4.25,0.279029378524,False
workload_1033.cpp,xczu7ev-ffvc1156-2-e,5,0.11854,83,10,1,4,6,cyclic_2_1,block_128_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,6,5.25,0.948296694735,False
workload_1077.cpp,xczu7ev-ffvc1156-2-e,5,0.83328,1034,4,1,11,17,cyclic_2_1,block_128_1,block_64_1,complete_1,complete_1,complete_1,unroll_32,1,8.25,0.250073823994,False
workload_1000.cpp,xczu7ev-ffvc1156-2-e,5,0.82812,1015,4,1,3,10,cyclic_2_1,block_128_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_32,1,4.5,0.263203227237,False
workload_1019.cpp,xczu7ev-ffvc1156-2-e,5,0.11342,69,14,1,1,2,cyclic_2_1,block_16_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,3,4.5,0.974522377202,False
workload_979.cpp,xczu7ev-ffvc1156-2-e,5,0.19052,99,10,14,7,15,cyclic_2_1,block_16_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,1,11.5,0.715094612851,False
workload_1166.cpp,xczu7ev-ffvc1156-2-e,5,0.84748,66,4,1,1,2,cyclic_2_1,block_2_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_2,1,2,0.247286834953,False
workload_981.cpp,xczu7ev-ffvc1156-2-e,5,0.18508,97,6,14,7,14,cyclic_2_1,block_4_1,block_2_1,complete_1,complete_1,complete_1,unroll_16,1,10.25,0.750444285426,False
workload_1014.cpp,xczu7ev-ffvc1156-2-e,5,0.57612,65,6,1,1,2,cyclic_2_1,block_4_1,block_2_1,complete_1,complete_1,complete_1,unroll_2,1,2.5,0.567990007043,False
workload_1228.cpp,xczu7ev-ffvc1156-2-e,5,0.15588,243,6,52,27,46,cyclic_2_1,block_4_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,1,32.75,0.279415258808,False
workload_1087.cpp,xczu7ev-ffvc1156-2-e,5,0.19052,93,6,13,7,13,cyclic_2_1,block_4_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_16,1,9.75,0.756268475652,False
workload_1184.cpp,xczu7ev-ffvc1156-2-e,5,0.11342,72,11,1,2,3,cyclic_2_1,block_64_1,block_2_1,complete_1,complete_1,complete_1,pipeline_1,1,4.25,0.982974272286,False
workload_1148.cpp,xczu7ev-ffvc1156-2-e,5,0.11854,74,16,1,2,4,cyclic_2_1,block_64_1,block_32_1,complete_1,complete_1,complete_1,pipeline_1,1,5.75,0.932041298991,False
workload_1057.cpp,xczu7ev-ffvc1156-2-e,5,0.11854,76.5,10,1,3,4,cyclic_2_1,block_64_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,2,4.5,0.972332241821,False
workload_1222.cpp,xczu7ev-ffvc1156-2-e,5,0.83328,414,4,1,10,16,cyclic_2_1,block_64_1,block_64_1,complete_1,complete_1,complete_1,unroll_32,1,7.75,0.251632625588,False
workload_850.cpp,xczu7ev-ffvc1156-2-e,5,0.8718,80,6,1,2,5,cyclic_2_1,block_64_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_4,1,3.5,0.226886635802,False
workload_1216.cpp,xczu7ev-ffvc1156-2-e,5,0.11342,72,11,1,2,3,cyclic_2_1,block_64_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,1,4.25,0.982974272286,False
workload_1130.cpp,xczu7ev-ffvc1156-2-e,5,0.15588,252,7,52,27,47,cyclic_2_1,block_8_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,1,33.25,0.271888866421,False
workload_909.cpp,xczu7ev-ffvc1156-2-e,5,0.11854,73,17,1,1,2,cyclic_2_1,block_8_1,block_32_1,complete_1,complete_1,complete_1,pipeline_1,1,5.25,0.948296694735,False
workload_856.cpp,xczu7ev-ffvc1156-2-e,5,0.1902,108,16,13,7,15,cyclic_2_1,block_8_1,block_32_1,complete_1,complete_1,complete_1,unroll_16,1,12.75,0.685079016396,False
workload_1013.cpp,xczu7ev-ffvc1156-2-e,5,0.11342,68,12,1,1,2,cyclic_2_1,block_8_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1,4,0.991466813218,False
workload_1042.cpp,xczu7ev-ffvc1156-2-e,5,0.39692,79,6,2,2,6,cyclic_2_1,block_8_1,block_64_1,complete_1,complete_1,complete_1,unroll_4,1,4,0.704718068096,False
workload_1004.cpp,xczu7ev-ffvc1156-2-e,5,0.1902,99,9,15,8,14,cyclic_2_1,block_8_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_16,1,11.5,0.71539112549,False
workload_928.cpp,xczu7ev-ffvc1156-2-e,5,0.17084,136.5,9,26,14,25,cyclic_2_1,block_8_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_32,2,18.5,0.555623947015,False
workload_990.cpp,xczu7ev-ffvc1156-2-e,5,0.161,248,11,52,27,48,cyclic_2_1,block_8_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_64,1,34.5,0.253365090333,False
workload_890.cpp,xczu7ev-ffvc1156-2-e,5,0.11342,68,12,1,1,2,cyclic_2_1,block_8_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,1,4,0.991466813218,False
workload_932.cpp,xczu7ev-ffvc1156-2-e,5,0.57612,68,7,1,1,2,cyclic_2_1,block_8_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_2,1,2.75,0.565031018181,False
workload_961.cpp,xczu7ev-ffvc1156-2-e,5,0.11342,70,12,1,1,2,cyclic_2_1,block_8_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,1,4,0.991466813218,False
workload_1073.cpp,xczu7ev-ffvc1156-2-e,5,0.161,240.5,9,48,26,45,cyclic_2_1,block_8_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_64,2,32,0.290508986589,False
workload_1095.cpp,xczu7ev-ffvc1156-2-e,5,0.15476,228,9,48,26,44,cyclic_2_1,cyclic_16_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_64,1,31.75,0.295051490894,False
workload_1223.cpp,xczu7ev-ffvc1156-2-e,5,0.58124,78,4,1,2,5,cyclic_2_1,cyclic_2_1,block_128_1,complete_1,complete_1,complete_1,unroll_2,1,3,0.557550287421,False
workload_886.cpp,xczu7ev-ffvc1156-2-e,5,0.58124,67,9,1,1,2,cyclic_2_1,cyclic_2_1,block_16_1,complete_1,complete_1,complete_1,unroll_2,1,3.25,0.554687631852,False
workload_1230.cpp,xczu7ev-ffvc1156-2-e,5,0.11342,67,11,1,1,2,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,complete_1,complete_1,pipeline_1,1,3.75,1,True
workload_1220.cpp,xczu7ev-ffvc1156-2-e,5,0.18348,94,5,11,6,11,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,complete_1,complete_1,unroll_16,1,8.25,0.798314524545,False
workload_1206.cpp,xczu7ev-ffvc1156-2-e,5,0.57612,66.5,5,1,1,2,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,complete_1,complete_1,unroll_2,2,2.25,0.570931618333,False
workload_1101.cpp,xczu7ev-ffvc1156-2-e,5,0.16028,129,5,21,11,21,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,complete_1,complete_1,unroll_32,2,14.5,0.659231556192,False
workload_1167.cpp,xczu7ev-ffvc1156-2-e,5,0.13812,225,5,45,24,42,cyclic_2_1,cyclic_2_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,1,29,0.342577289138,False
workload_1050.cpp,xczu7ev-ffvc1156-2-e,5,0.1886,101,14,11,6,13,cyclic_2_1,cyclic_2_1,block_32_1,complete_1,complete_1,complete_1,unroll_16,1,11,0.728932003134,False
workload_1109.cpp,xczu7ev-ffvc1156-2-e,5,0.18348,95,5,11,6,11,cyclic_2_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,unroll_16,1,8.25,0.798314524545,False
workload_1017.cpp,xczu7ev-ffvc1156-2-e,5,0.16028,130,5,21,11,21,cyclic_2_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,unroll_32,3,14.5,0.659231556192,False
workload_1132.cpp,xczu7ev-ffvc1156-2-e,5,0.39308,71,5,2,1,3,cyclic_2_1,cyclic_2_1,block_4_1,complete_1,complete_1,complete_1,unroll_4,3,2.75,0.724007986898,False
workload_1025.cpp,xczu7ev-ffvc1156-2-e,5,0.11854,76,11,1,2,3,cyclic_2_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,3,4.25,0.979824217383,False
workload_1049.cpp,xczu7ev-ffvc1156-2-e,5,0.18864,117,4,13,15,18,cyclic_2_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,3,12.5,0.692448549716,False
workload_1018.cpp,xczu7ev-ffvc1156-2-e,5,0.16548,174,4,26,28,32,cyclic_2_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_32,2,22.5,0.466700218276,False
workload_1149.cpp,xczu7ev-ffvc1156-2-e,5,0.3982,77,4,2,2,5,cyclic_2_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_4,1,3.25,0.712244320847,False
workload_1156.cpp,xczu7ev-ffvc1156-2-e,5,0.1434,322,4,55,56,60,cyclic_2_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,1,43.75,0.151348715952,False
workload_1065.cpp,xczu7ev-ffvc1156-2-e,5,0.2574,89,4,5,4,9,cyclic_2_1,cyclic_2_1,block_64_1,complete_1,complete_1,complete_1,unroll_8,6,5.5,0.720228272812,False
workload_1015.cpp,xczu7ev-ffvc1156-2-e,5,0.57612,66,4,1,1,2,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_2,3,2,1,True
workload_1086.cpp,xczu7ev-ffvc1156-2-e,5,0.39308,70,4,2,1,3,cyclic_2_1,cyclic_2_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_4,1,2.5,1,True
workload_824.cpp,xczu7ev-ffvc1156-2-e,5,0.11342,70,16,1,1,2,cyclic_2_1,cyclic_32_1,cyclic_4_1,complete_1,complete_1,complete_1,pipeline_1,1,5,0.957740524582,False
workload_1162.cpp,xczu7ev-ffvc1156-2-e,5,0.18828,100,10,13,7,14,cyclic_2_1,cyclic_4_1,block_16_1,complete_1,complete_1,complete_1,unroll_16,1,11,0.729240845827,False
workload_1174.cpp,xczu7ev-ffvc1156-2-e,5,0.11342,70,11,1,1,2,cyclic_2_1,cyclic_4_1,block_2_1,complete_1,complete_1,complete_1,pipeline_1,1,3.75,1,True
workload_1200.cpp,xczu7ev-ffvc1156-2-e,5,0.18316,95,5,13,7,13,cyclic_2_1,cyclic_4_1,block_2_1,complete_1,complete_1,complete_1,unroll_16,1,9.5,0.770331731553,False
workload_1047.cpp,xczu7ev-ffvc1156-2-e,5,0.11342,67,12,1,1,2,cyclic_2_1,cyclic_4_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,1,4,0.991466813218,False
workload_1030.cpp,xczu7ev-ffvc1156-2-e,5,0.18316,95,6,13,7,13,cyclic_2_1,cyclic_4_1,block_4_1,complete_1,complete_1,complete_1,unroll_16,3,9.75,0.764409433697,False
workload_1045.cpp,xczu7ev-ffvc1156-2-e,5,0.15964,132,6,24,13,23,cyclic_2_1,cyclic_4_1,block_4_1,complete_1,complete_1,complete_1,unroll_32,1,16.5,0.608344790878,False
workload_1138.cpp,xczu7ev-ffvc1156-2-e,5,0.16484,178,4,29,29,35,cyclic_2_1,cyclic_4_1,block_64_1,complete_1,complete_1,complete_1,unroll_32,1,24.25,0.430091185358,False
workload_1048.cpp,xczu7ev-ffvc1156-2-e,5,0.15652,330,4,56,57,60,cyclic_2_1,cyclic_4_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,1,44.25,0.14698895857,False
workload_1136.cpp,xczu7ev-ffvc1156-2-e,5,0.18828,94,7,13,7,13,cyclic_2_1,cyclic_4_1,cyclic_16_1,complete_1,complete_1,complete_1,unroll_16,1,10,0.752985267789,False
workload_1063.cpp,xczu7ev-ffvc1156-2-e,5,0.11342,68,11,1,1,2,cyclic_2_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,complete_1,pipeline_1,2,3.75,1,True
workload_1189.cpp,xczu7ev-ffvc1156-2-e,5,0.39308,69,5,2,1,3,cyclic_2_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_4,1,2.75,0.724007986898,False
workload_1211.cpp,xczu7ev-ffvc1156-2-e,5,0.25292,77,5,6,4,7,cyclic_2_1,cyclic_4_1,cyclic_2_1,complete_1,complete_1,complete_1,unroll_8,1,5.5,0.722303538096,False
workload_1151.cpp,xczu7ev-ffvc1156-2-e,5,0.155,223,7,45,24,41,cyclic_2_1,cyclic_4_1,cyclic_8_1,complete_1,complete_1,complete_1,unroll_64,1,29.25,0.336674757021,False
workload_1081.cpp,xczu7ev-ffvc1156-2-e,5,0.18316,98.5,4,15,9,15,cyclic_2_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_16,2,10.75,0.74020762576,False
workload_1195.cpp,xczu7ev-ffvc1156-2-e,5,0.39308,70,4,2,2,4,cyclic_2_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_4,1,3,0.72223537722,False
workload_1145.cpp,xczu7ev-ffvc1156-2-e,5,0.25292,81,4,6,4,8,cyclic_2_1,cyclic_64_1,block_2_1,complete_1,complete_1,complete_1,unroll_8,1,5.5,0.722303538096,False
workload_973.cpp,xczu7ev-ffvc1156-2-e,5,0.84508,158,4,1,2,6,cyclic_2_1,cyclic_64_1,block_4_1,complete_1,complete_1,complete_1,unroll_32,1,3.25,0.24925270355,False
workload_1202.cpp,xczu7ev-ffvc1156-2-e,5,0.25292,80,5,6,4,8,cyclic_2_1,cyclic_64_1,block_4_1,complete_1,complete_1,complete_1,unroll_8,1,5.75,0.720804224137,False
workload_1182.cpp,xczu7ev-ffvc1156-2-e,5,0.19376,122.5,4,17,17,22,cyclic_2_1,cyclic_64_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,2,15,0.628030699344,False
workload_1126.cpp,xczu7ev-ffvc1156-2-e,5,0.18316,97,5,14,8,15,cyclic_2_1,cyclic_64_1,cyclic_4_1,complete_1,complete_1,complete_1,unroll_16,1,10.5,0.746320791073,False
workload_921.cpp,xczu7ev-ffvc1156-2-e,5,0.57612,67,6,1,1,2,cyclic_2_1,cyclic_8_1,block_2_1,complete_1,complete_1,complete_1,unroll_2,1,2.5,0.567990007043,False
workload_1144.cpp,xczu7ev-ffvc1156-2-e,5,0.15348,234,6,51,26,45,cyclic_2_1,cyclic_8_1,block_2_1,complete_1,complete_1,complete_1,unroll_64,1,32,0.291218609541,False
workload_1006.cpp,xczu7ev-ffvc1156-2-e,5,0.11342,69.5,12,1,1,2,cyclic_2_1,cyclic_8_1,block_4_1,complete_1,complete_1,complete_1,pipeline_1,2,4,0.991466813218,False
workload_1037.cpp,xczu7ev-ffvc1156-2-e,5,0.18316,96,6,15,8,14,cyclic_2_1,cyclic_8_1,block_4_1,complete_1,complete_1,complete_1,unroll_16,1,10.75,0.74020762576,False
workload_828.cpp,xczu7ev-ffvc1156-2-e,5,0.16348,136,6,26,14,24,cyclic_2_1,cyclic_8_1,block_4_1,complete_1,complete_1,complete_1,unroll_32,2,17.5,0.582251720318,False
workload_1090.cpp,xczu7ev-ffvc1156-2-e,5,0.15348,238,6,51,26,45,cyclic_2_1,cyclic_8_1,block_4_1,complete_1,complete_1,complete_1,unroll_64,1,32,0.291218609541,False
workload_968.cpp,xczu7ev-ffvc1156-2-e,5,0.11854,73.5,12,1,2,3,cyclic_2_1,cyclic_8_1,block_64_1,complete_1,complete_1,complete_1,pipeline_1,2,4.5,0.972332241821,False
workload_1038.cpp,xczu7ev-ffvc1156-2-e,5,0.18832,121,5,17,16,21,cyclic_2_1,cyclic_8_1,block_64_1,complete_1,complete_1,complete_1,unroll_16,1,14.75,0.637621232607,False
workload_1103.cpp,xczu7ev-ffvc1156-2-e,5,0.1714,178,5,31,30,36,cyclic_2_1,cyclic_8_1,block_64_1,complete_1,complete_1,complete_1,unroll_32,1,25.5,0.403722122887,False
workload_1051.cpp,xczu7ev-ffvc1156-2-e,5,0.15876,333.5,5,59,58,62,cyclic_2_1,cyclic_8_1,block_64_1,complete_1,complete_1,complete_1,unroll_64,2,46,0.134267669676,False
workload_1005.cpp,xczu7ev-ffvc1156-2-e,5,0.1686,139,8,26,13,24,cyclic_2_1,cyclic_8_1,block_8_1,complete_1,complete_1,complete_1,unroll_32,1,17.75,0.574355118368,False
workload_1001.cpp,xczu7ev-ffvc1156-2-e,5,0.11854,71,14,1,1,2,cyclic_2_1,cyclic_8_1,cyclic_16_1,complete_1,complete_1,complete_1,pipeline_1,1,4.5,0.972332241821,False
