Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,Array_4,Array_5,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,InnerLoop_1_1,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_566.cpp,xczu7ev-ffvc1156-2-e,10,0.0615,77,1,1,2,4,cyclic_2_1,cyclic_64_1,cyclic_4_1,cyclic_32_1,complete_1,unroll_4,unroll_2,unroll_4,unroll_64,unroll_2,unroll_2,1,2,0.964814188261,False
workload_586.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,56,1,1,2,4,cyclic_2_1,cyclic_64_1,cyclic_8_1,cyclic_2_1,complete_1,unroll_2,unroll_2,unroll_16,unroll_8,pipeline_1,unroll_2,1,2,0.964814188296,False
workload_464.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,53,2,1,1,4,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_4,unroll_8,unroll_2,pipeline_1,2,2,0.964814188296,False
workload_478.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,53,2,1,1,2,cyclic_2_1,cyclic_8_1,block_2_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_4,unroll_8,unroll_2,unroll_2,1,1.5,0.982319396219,False
workload_419.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,51,2,1,1,3,cyclic_2_1,cyclic_8_1,block_32_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_2,unroll_2,unroll_2,1,1.75,0.973544867344,False
workload_488.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,53,2,1,1,2,cyclic_2_1,cyclic_8_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.5,0.982319396219,False
workload_514.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,57,1,1,1,8,cyclic_2_1,cyclic_8_1,block_64_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_4,unroll_8,unroll_2,pipeline_1,1,2.75,0.938885243648,False
workload_396.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,77,1,1,5,10,cyclic_2_1,cyclic_8_1,block_64_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_64,unroll_2,pipeline_1,1,4.25,0.888211276397,False
workload_450.cpp,xczu7ev-ffvc1156-2-e,10,0.0615,59,7,1,1,3,cyclic_2_1,cyclic_8_1,block_8_1,cyclic_16_1,complete_1,unroll_32,unroll_2,unroll_16,unroll_4,unroll_2,unroll_2,1,3,0.93032996001,False
workload_474.cpp,xczu7ev-ffvc1156-2-e,10,0.0615,93,1,1,2,6,cyclic_2_1,cyclic_8_1,cyclic_128_1,cyclic_32_1,complete_1,unroll_32,unroll_2,unroll_32,unroll_4,unroll_2,unroll_2,1,2.5,0.947484376209,False
workload_439.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,54,4,1,1,2,cyclic_2_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_4,unroll_16,pipeline_1,unroll_2,1,2,0.964814188296,False
workload_400.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,53,4,1,1,5,cyclic_2_1,cyclic_8_1,cyclic_16_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_4,unroll_8,unroll_2,pipeline_1,1,2.75,0.938885243648,False
workload_360.cpp,xczu7ev-ffvc1156-2-e,10,0.0615,58,4,1,1,3,cyclic_2_1,cyclic_8_1,cyclic_16_1,cyclic_32_1,complete_1,unroll_32,unroll_2,unroll_32,unroll_4,unroll_2,unroll_2,1,2.25,0.956127357754,False
workload_355.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,56,1,1,1,6,cyclic_2_1,cyclic_8_1,cyclic_32_1,cyclic_2_1,complete_1,unroll_32,unroll_2,unroll_32,unroll_4,unroll_2,pipeline_1,1,2.25,0.956127357782,False
workload_18.cpp,xczu7ev-ffvc1156-2-e,10,5.33002,1572,10,6,12,69,cyclic_2_1,cyclic_8_1,cyclic_8_1,block_16_1,complete_1,unroll_8,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,24.25,0.205405018053,False
workload_96.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,143,14,1,8,40,cyclic_32_1,block_16_1,block_4_1,block_16_1,complete_1,pipeline_1,unroll_16,unroll_32,unroll_64,unroll_2,pipeline_1,1,15.75,0.552154222545,False
workload_22.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,113,12,1,2,11,cyclic_32_1,block_16_1,block_4_1,cyclic_8_1,complete_1,pipeline_1,unroll_16,unroll_32,unroll_64,pipeline_1,pipeline_1,1,6.5,0.815160130583,False
workload_98.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,137,12,1,4,18,cyclic_32_1,block_16_1,block_4_1,cyclic_8_1,complete_1,pipeline_1,unroll_32,unroll_32,unroll_64,pipeline_1,pipeline_1,1,8.75,0.745660750979,False
workload_45.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,100,12,1,2,11,cyclic_32_1,block_16_1,block_4_1,cyclic_8_1,complete_1,unroll_2,unroll_16,unroll_32,unroll_64,pipeline_1,pipeline_1,1,6.5,0.815160130583,False
workload_132.cpp,xczu7ev-ffvc1156-2-e,10,0.0615,76,11,1,1,7,cyclic_32_1,block_16_1,cyclic_4_1,block_2_1,complete_1,unroll_32,unroll_2,unroll_64,unroll_8,unroll_2,unroll_2,1,5,0.863466253786,False
workload_109.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,112,11,1,3,12,cyclic_32_1,block_16_1,cyclic_64_1,cyclic_8_1,complete_1,unroll_64,unroll_4,unroll_2,unroll_64,pipeline_1,unroll_2,1,6.75,0.807262581436,False
workload_163.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,70,12,1,2,12,cyclic_32_1,cyclic_16_1,cyclic_64_1,block_16_1,complete_1,unroll_16,unroll_4,unroll_2,unroll_8,unroll_2,pipeline_1,1,6.75,0.807262581436,False
workload_91.cpp,xczu7ev-ffvc1156-2-e,10,0.06153,70,7,1,2,7,cyclic_32_1,cyclic_16_1,cyclic_64_1,cyclic_64_1,complete_1,unroll_64,unroll_4,unroll_2,unroll_8,unroll_2,unroll_2,1,4.25,0.888211276229,False
workload_57.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,70,11,3,1,4,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_16_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,1,4.75,0.871670745616,False
workload_7.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,73,11,3,1,4,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_16_1,complete_1,unroll_2,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,1,4.75,0.871670745616,False
workload_92.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,69,11,3,1,5,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_16_1,complete_1,unroll_32,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,1,5,0.863466253719,False
workload_87.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,72,6,3,2,5,cyclic_32_1,cyclic_2_1,cyclic_2_1,block_32_1,complete_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,1,4,0.896547315091,False
workload_140.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,92,10,1,2,7,cyclic_32_1,cyclic_2_1,cyclic_64_1,block_16_1,complete_1,unroll_64,unroll_4,unroll_2,unroll_32,pipeline_1,pipeline_1,1,5,0.863466253719,False
workload_104.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,111,11,1,5,39,cyclic_32_1,cyclic_32_1,block_4_1,cyclic_64_1,complete_1,unroll_2,unroll_16,unroll_32,unroll_8,unroll_2,pipeline_1,1,14,0.597307955752,False
workload_189.cpp,xczu7ev-ffvc1156-2-e,10,0.0615,67,11,2,1,6,cyclic_32_1,cyclic_32_1,block_4_1,cyclic_64_1,complete_1,unroll_64,unroll_4,unroll_2,unroll_8,unroll_2,unroll_2,1,5,0.863466253786,False
workload_13.cpp,xczu7ev-ffvc1156-2-e,10,0.06153,88,10,1,2,7,cyclic_32_1,cyclic_32_1,cyclic_64_1,cyclic_64_1,complete_1,unroll_64,unroll_16,unroll_2,unroll_8,unroll_2,unroll_2,1,5,0.86346625366,False
workload_139.cpp,xczu7ev-ffvc1156-2-e,10,0.06153,84,10,1,2,7,cyclic_32_1,cyclic_32_1,cyclic_64_1,cyclic_64_1,complete_1,unroll_64,unroll_16,unroll_4,unroll_8,unroll_2,unroll_2,1,5,0.86346625366,False
workload_43.cpp,xczu7ev-ffvc1156-2-e,10,0.06153,70,10,1,2,6,cyclic_32_1,cyclic_32_1,cyclic_64_1,cyclic_64_1,complete_1,unroll_64,unroll_4,unroll_2,unroll_8,unroll_2,unroll_2,1,4.75,0.871670745553,False
workload_160.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,61,6,3,2,5,cyclic_32_1,cyclic_4_1,cyclic_64_1,cyclic_4_1,complete_1,unroll_2,pipeline_1,unroll_16,unroll_8,unroll_2,unroll_2,1,4,0.896547315091,False
workload_181.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,138,10,1,7,45,cyclic_32_1,cyclic_64_1,block_16_1,cyclic_64_1,complete_1,unroll_64,unroll_16,unroll_4,unroll_16,unroll_2,pipeline_1,1,15.75,0.552154222545,False
workload_126.cpp,xczu7ev-ffvc1156-2-e,10,0.06153,90,5,1,3,9,cyclic_32_1,cyclic_64_1,cyclic_64_1,cyclic_64_1,complete_1,unroll_64,unroll_16,unroll_2,unroll_8,unroll_2,unroll_2,1,4.5,0.87991908641,False
workload_108.cpp,xczu7ev-ffvc1156-2-e,10,0.06153,90,5,1,3,9,cyclic_32_1,cyclic_64_1,cyclic_64_1,cyclic_64_1,complete_1,unroll_64,unroll_16,unroll_4,unroll_8,unroll_2,unroll_2,1,4.5,0.87991908641,False
workload_28.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,634,1,2,8,39,cyclic_4_1,block_128_1,block_32_1,block_32_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_32,pipeline_1,unroll_2,1,12.5,0.637721265287,False
workload_110.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,604,3,2,8,38,cyclic_4_1,block_128_1,block_32_1,cyclic_16_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_32,pipeline_1,unroll_2,1,12.75,0.630876091268,False
workload_121.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,65,2,2,2,5,cyclic_4_1,block_4_1,cyclic_4_1,block_32_1,complete_1,unroll_64,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_2,1,2.75,0.938885243648,False
workload_411.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,56,2,1,1,2,cyclic_4_1,block_4_1,cyclic_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,unroll_32,unroll_8,pipeline_1,unroll_2,1,1.5,0.982319396219,False
workload_56.cpp,xczu7ev-ffvc1156-2-e,10,5.51455,1302,3,3,14,69,cyclic_4_1,block_4_1,cyclic_64_1,cyclic_4_1,complete_1,pipeline_1,unroll_32,unroll_32,pipeline_1,unroll_2,unroll_2,1,22.25,0.214527471219,False
workload_11.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,1334,3,1,6,17,cyclic_4_1,block_8_1,block_2_1,cyclic_128_1,complete_1,unroll_4,unroll_32,unroll_8,unroll_32,pipeline_1,pipeline_1,1,6.75,0.807262581486,False
workload_53.cpp,xczu7ev-ffvc1156-2-e,10,5.33005,1053,7,6,15,69,cyclic_4_1,block_8_1,block_4_1,block_8_1,complete_1,unroll_8,pipeline_1,unroll_64,pipeline_1,unroll_2,unroll_2,1,24.25,0.205403834356,False
workload_119.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,1076,3,1,6,19,cyclic_4_1,block_8_1,cyclic_32_1,cyclic_128_1,complete_1,unroll_4,unroll_32,unroll_64,unroll_8,pipeline_1,pipeline_1,1,7.25,0.79159903008,False
workload_134.cpp,xczu7ev-ffvc1156-2-e,10,0.06155,65,10,1,3,10,cyclic_4_1,cyclic_128_1,block_16_1,block_16_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_2,pipeline_1,1,6,0.831086775594,False
workload_41.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,66,10,1,3,10,cyclic_4_1,cyclic_128_1,block_16_1,block_16_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_2,pipeline_1,1,6,0.831086775771,False
workload_81.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,62,7,1,3,7,cyclic_4_1,cyclic_128_1,block_16_1,cyclic_8_1,complete_1,unroll_2,unroll_2,unroll_8,unroll_4,pipeline_1,pipeline_1,1,4.5,0.879919086478,False
workload_97.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,136,3,1,12,17,cyclic_4_1,cyclic_128_1,block_32_1,block_8_1,complete_1,unroll_32,unroll_2,unroll_64,unroll_8,pipeline_1,pipeline_1,1,8.25,0.760798114806,False
workload_125.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,88,3,3,8,15,cyclic_4_1,cyclic_128_1,block_32_1,cyclic_16_1,complete_1,unroll_64,pipeline_1,unroll_64,unroll_4,unroll_2,unroll_2,1,7.25,0.791599030034,False
workload_550.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,62,1,1,3,5,cyclic_4_1,cyclic_128_1,cyclic_4_1,cyclic_64_1,complete_1,pipeline_1,pipeline_1,unroll_16,unroll_2,unroll_2,unroll_2,1,2.5,0.94748437602,False
workload_162.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,65,5,1,3,6,cyclic_4_1,cyclic_128_1,cyclic_64_1,block_16_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_2,unroll_2,1,3.75,0.904927202842,False
workload_634.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,65,1,1,4,6,cyclic_4_1,cyclic_128_1,cyclic_64_1,cyclic_64_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_8,unroll_2,unroll_2,1,3,0.930329960028,False
workload_775.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,60,1,1,1,5,cyclic_4_1,cyclic_2_1,block_32_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_2,pipeline_1,1,2,0.964814188296,False
workload_14.cpp,xczu7ev-ffvc1156-2-e,10,6.23205,1441,3,3,10,67,cyclic_4_1,cyclic_2_1,block_4_1,cyclic_32_1,complete_1,unroll_16,unroll_32,unroll_2,pipeline_1,pipeline_1,unroll_2,1,20.75,0.19467243798,False
workload_69.cpp,xczu7ev-ffvc1156-2-e,10,6.23205,1198,3,3,10,67,cyclic_4_1,cyclic_2_1,block_4_1,cyclic_32_1,complete_1,unroll_8,unroll_32,unroll_2,pipeline_1,pipeline_1,unroll_2,1,20.75,0.19467243798,False
workload_194.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,70,2,1,6,9,cyclic_4_1,cyclic_4_1,block_4_1,block_128_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_8,pipeline_1,pipeline_1,1,4.5,0.879919086565,False
workload_626.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,50,2,1,1,2,cyclic_4_1,cyclic_4_1,block_4_1,cyclic_2_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.5,0.982319396219,False
workload_359.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,57,2,1,1,2,cyclic_4_1,cyclic_4_1,cyclic_4_1,cyclic_2_1,complete_1,unroll_64,unroll_2,pipeline_1,unroll_8,pipeline_1,pipeline_1,1,1.5,0.982319396219,False
workload_88.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,61,3,3,2,5,cyclic_4_1,cyclic_64_1,block_2_1,block_8_1,complete_1,pipeline_1,pipeline_1,unroll_8,unroll_32,pipeline_1,pipeline_1,1,3.25,0.921818525372,False
workload_3.cpp,xczu7ev-ffvc1156-2-e,10,0.06155,79,4,1,5,7,cyclic_4_1,cyclic_64_1,block_4_1,block_8_1,complete_1,unroll_8,pipeline_1,unroll_64,unroll_2,unroll_2,unroll_2,1,4.25,0.888211276019,False
workload_292.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,129,1,1,4,9,cyclic_4_1,cyclic_64_1,block_64_1,cyclic_64_1,complete_1,unroll_2,unroll_2,unroll_4,unroll_64,pipeline_1,pipeline_1,1,3.75,0.904927202955,False
workload_2.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,73,3,3,6,8,cyclic_4_1,cyclic_64_1,cyclic_32_1,block_8_1,complete_1,pipeline_1,pipeline_1,unroll_64,unroll_8,pipeline_1,pipeline_1,1,5,0.863466253795,False
workload_68.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,74,3,1,6,9,cyclic_4_1,cyclic_64_1,cyclic_32_1,block_8_1,complete_1,unroll_32,unroll_2,unroll_64,unroll_8,pipeline_1,pipeline_1,1,4.75,0.871670745616,False
workload_484.cpp,xczu7ev-ffvc1156-2-e,10,0.06155,57,1,1,2,4,cyclic_4_1,cyclic_64_1,cyclic_4_1,cyclic_32_1,complete_1,pipeline_1,pipeline_1,unroll_32,unroll_2,unroll_2,unroll_2,1,2,0.96481418701,False
workload_79.cpp,xczu7ev-ffvc1156-2-e,10,5.30952,3541,8,12,42,88,cyclic_64_1,block_16_1,block_8_1,cyclic_4_1,complete_1,unroll_32,pipeline_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,37.5,0.117651544581,False
workload_8.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,120,4,1,3,14,cyclic_64_1,cyclic_16_1,cyclic_4_1,block_4_1,complete_1,unroll_64,unroll_16,unroll_16,unroll_64,pipeline_1,pipeline_1,1,5.5,0.847188816817,False
workload_86.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,114,7,1,4,16,cyclic_64_1,cyclic_32_1,cyclic_8_1,block_4_1,complete_1,unroll_64,unroll_16,unroll_16,unroll_64,pipeline_1,pipeline_1,1,7,0.799408881253,False
workload_239.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,641,5,16,66,63,cyclic_8_1,block_128_1,block_4_1,cyclic_8_1,complete_1,unroll_64,unroll_16,pipeline_1,unroll_32,unroll_2,unroll_2,1,37.5,0.170256240662,False
workload_198.cpp,xczu7ev-ffvc1156-2-e,10,0.06155,170,1,1,6,29,cyclic_8_1,block_128_1,cyclic_128_1,cyclic_128_1,complete_1,unroll_32,unroll_2,unroll_64,unroll_2,pipeline_1,pipeline_1,1,9.25,0.73069878291,False
workload_211.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,166,1,2,5,20,cyclic_8_1,block_128_1,cyclic_4_1,cyclic_128_1,complete_1,unroll_8,pipeline_1,unroll_64,unroll_32,pipeline_1,unroll_2,1,7,0.799408881301,False
workload_245.cpp,xczu7ev-ffvc1156-2-e,10,0.06155,74,3,1,2,7,cyclic_8_1,block_2_1,block_4_1,cyclic_128_1,complete_1,pipeline_1,unroll_2,unroll_64,unroll_2,pipeline_1,pipeline_1,1,3.25,0.921818524815,False
workload_294.cpp,xczu7ev-ffvc1156-2-e,10,0.06155,73,1,1,3,10,cyclic_8_1,block_2_1,cyclic_64_1,cyclic_128_1,complete_1,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,pipeline_1,1,3.75,0.904927202504,False
workload_102.cpp,xczu7ev-ffvc1156-2-e,10,0.06155,82,3,1,3,9,cyclic_8_1,block_4_1,block_4_1,cyclic_128_1,complete_1,unroll_32,unroll_2,unroll_64,unroll_2,pipeline_1,pipeline_1,1,4,0.896547314782,False
workload_131.cpp,xczu7ev-ffvc1156-2-e,10,0.06155,155,3,1,3,11,cyclic_8_1,block_4_1,block_4_1,cyclic_128_1,complete_1,unroll_32,unroll_8,unroll_64,unroll_2,pipeline_1,pipeline_1,1,4.5,0.879919086216,False
workload_27.cpp,xczu7ev-ffvc1156-2-e,10,0.06155,66,3,1,2,4,cyclic_8_1,block_4_1,block_4_1,cyclic_128_1,complete_1,unroll_8,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_2,1,2.5,0.947484375384,False
workload_210.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,79,5,1,3,10,cyclic_8_1,block_8_1,block_4_1,cyclic_128_1,complete_1,unroll_32,unroll_2,unroll_64,unroll_4,pipeline_1,pipeline_1,1,4.75,0.871670745616,False
workload_15.cpp,xczu7ev-ffvc1156-2-e,10,5.30952,1531,7,6,17,73,cyclic_8_1,block_8_1,cyclic_8_1,block_64_1,complete_1,pipeline_1,unroll_8,unroll_8,pipeline_1,unroll_2,pipeline_1,1,25.75,0.193604169523,False
workload_220.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,135,1,3,13,25,cyclic_8_1,cyclic_128_1,block_32_1,block_64_1,complete_1,unroll_32,pipeline_1,unroll_64,unroll_4,unroll_2,unroll_2,1,10.5,0.694061219969,False
workload_177.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,75,5,1,3,18,cyclic_8_1,cyclic_16_1,cyclic_8_1,cyclic_64_1,complete_1,unroll_8,unroll_8,pipeline_1,unroll_16,unroll_2,pipeline_1,1,6.75,0.807262581436,False
workload_766.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,52,2,1,1,1,cyclic_8_1,cyclic_4_1,block_2_1,cyclic_2_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,1.25,0.991137772321,False
workload_247.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,111,2,1,4,21,cyclic_8_1,cyclic_4_1,block_4_1,block_128_1,complete_1,pipeline_1,unroll_8,pipeline_1,unroll_8,unroll_2,pipeline_1,1,7,0.799408881301,False
workload_161.cpp,xczu7ev-ffvc1156-2-e,10,0.06155,62,2,1,2,5,cyclic_8_1,cyclic_4_1,block_4_1,cyclic_128_1,complete_1,unroll_32,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,2.5,0.947484375384,False
workload_303.cpp,xczu7ev-ffvc1156-2-e,10,0.06155,60,3,1,2,5,cyclic_8_1,cyclic_4_1,block_8_1,cyclic_128_1,complete_1,pipeline_1,unroll_2,pipeline_1,unroll_2,pipeline_1,pipeline_1,1,2.75,0.938885242924,False
workload_219.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,115,1,1,5,25,cyclic_8_1,cyclic_64_1,block_4_1,block_128_1,complete_1,pipeline_1,unroll_8,pipeline_1,unroll_8,unroll_2,pipeline_1,1,8,0.768432570206,False
workload_233.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,94,2,3,4,7,cyclic_8_1,cyclic_64_1,block_4_1,cyclic_128_1,complete_1,unroll_32,pipeline_1,pipeline_1,unroll_32,unroll_2,pipeline_1,1,4,0.896547315091,False
workload_167.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,112,3,1,6,39,cyclic_8_1,cyclic_64_1,block_4_1,cyclic_8_1,complete_1,unroll_32,unroll_16,pipeline_1,unroll_32,unroll_2,pipeline_1,1,12.25,0.644610288226,False
workload_232.cpp,xczu7ev-ffvc1156-2-e,10,0.06155,81,2,1,7,20,cyclic_8_1,cyclic_64_1,cyclic_8_1,block_64_1,complete_1,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_2,pipeline_1,1,7.5,0.783833027648,False
workload_138.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,75,2,1,6,12,cyclic_8_1,cyclic_64_1,cyclic_8_1,block_64_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_2,unroll_2,pipeline_1,1,5.25,0.855305610786,False
workload_248.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,64,2,1,6,8,cyclic_8_1,cyclic_64_1,cyclic_8_1,block_64_1,complete_1,pipeline_1,unroll_2,unroll_8,unroll_8,pipeline_1,pipeline_1,1,4.25,0.888211276397,False
workload_51.cpp,xczu7ev-ffvc1156-2-e,10,0.06152,106,2,1,8,26,cyclic_8_1,cyclic_64_1,cyclic_8_1,block_64_1,complete_1,pipeline_1,unroll_8,unroll_8,unroll_2,unroll_2,pipeline_1,1,9.25,0.73069878301,False
workload_511.cpp,xczu7ev-ffvc1156-2-e,10,0.06149,55,3,1,1,5,cyclic_8_1,cyclic_8_1,cyclic_32_1,block_4_1,complete_1,unroll_2,unroll_2,pipeline_1,unroll_8,unroll_2,pipeline_1,1,2.5,0.947484376233,False
