Version,Device,Clock_Period_nsec,Latency_msec,Synthesis_Time_sec,BRAM_Utilization_percentage,DSP_Utilization_percentage,FF_Utilization_percentage,LUT_Utilization_percentage,Array_1,Array_2,Array_3,OuterLoop_1,OuterLoop_2,OuterLoop_3,OuterLoop_4,OuterLoop_5,InnerLoop_1_1,InnerLoop_1_2,InnerLoop_1_3,InnerLoop_2_1,Replicate_Count,Area,Weight,is_pareto
workload_767.cpp,xczu7ev-ffvc1156-2-e,10,91.96317,122,58,68,28,51,cyclic_32_1,cyclic_2_1,cyclic_4_1,unroll_5,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_8,unroll_2,pipeline_1,unroll_2,1,51.25,1,True
workload_720.cpp,xczu7ev-ffvc1156-2-e,10,91.96317,128,58,68,28,51,cyclic_32_1,cyclic_2_1,cyclic_4_1,unroll_5,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,1,51.25,1,True
workload_877.cpp,xczu7ev-ffvc1156-2-e,10,503.41318,146,78,13,9,35,cyclic_32_1,cyclic_2_1,cyclic_4_1,unroll_5,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,1,33.75,0.704803598489,False
workload_819.cpp,xczu7ev-ffvc1156-2-e,10,495.55421,110,78,13,12,33,cyclic_32_1,cyclic_2_1,cyclic_4_1,unroll_5,pipeline_1,unroll_4,unroll_32,unroll_64,unroll_8,unroll_2,pipeline_1,unroll_2,1,34,0.701537626519,False
workload_786.cpp,xczu7ev-ffvc1156-2-e,10,138.04554,139,57,68,28,54,cyclic_32_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_8,unroll_4,pipeline_1,pipeline_1,1,51.75,0.514225424933,False
workload_761.cpp,xczu7ev-ffvc1156-2-e,10,138.04554,137,57,68,28,54,cyclic_32_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_8,unroll_4,pipeline_1,unroll_2,1,51.75,0.514225424933,False
workload_461.cpp,xczu7ev-ffvc1156-2-e,10,91.95032,169,57,68,28,57,cyclic_32_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,2,52.5,1,True
workload_758.cpp,xczu7ev-ffvc1156-2-e,10,550.59864,153,58,4,6,30,cyclic_32_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,1,24.5,0.817448850356,False
workload_524.cpp,xczu7ev-ffvc1156-2-e,10,550.59864,155,58,4,6,30,cyclic_32_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,24.5,0.817448850356,False
workload_244.cpp,xczu7ev-ffvc1156-2-e,10,856.08884,103,58,4,9,28,cyclic_32_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_4,pipeline_1,pipeline_1,pipeline_1,1,24.75,0.805904906604,False
workload_282.cpp,xczu7ev-ffvc1156-2-e,10,853.52884,131,58,4,16,39,cyclic_32_1,cyclic_2_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_8,unroll_2,unroll_2,pipeline_1,unroll_4,pipeline_1,pipeline_1,1,29.25,0.747484489116,False
workload_124.cpp,xczu7ev-ffvc1156-2-e,10,147.72084,109,57,68,27,51,cyclic_32_1,cyclic_32_1,block_128_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_4,unroll_5,unroll_4,1,50.75,0.524089122375,False
workload_271.cpp,xczu7ev-ffvc1156-2-e,10,992.6433,178,62,0,10,33,cyclic_32_1,cyclic_32_1,block_128_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_32,unroll_4,unroll_4,pipeline_1,unroll_2,1,26.25,0.784512840416,False
workload_164.cpp,xczu7ev-ffvc1156-2-e,10,992.6433,175,62,0,10,33,cyclic_32_1,cyclic_32_1,block_128_1,pipeline_1,pipeline_1,unroll_8,pipeline_1,unroll_32,unroll_8,unroll_4,pipeline_1,unroll_2,1,26.25,0.784512840416,False
workload_81.cpp,xczu7ev-ffvc1156-2-e,10,147.72084,104,57,68,27,51,cyclic_32_1,cyclic_32_1,block_64_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_4,unroll_5,unroll_4,1,50.75,0.524089122375,False
workload_398.cpp,xczu7ev-ffvc1156-2-e,10,841.74666,108,63,2,5,29,cyclic_32_1,cyclic_32_1,cyclic_4_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_32,unroll_4,unroll_4,pipeline_1,unroll_2,1,24.75,0.806232595735,False
workload_537.cpp,xczu7ev-ffvc1156-2-e,10,663.32314,122,58,0,5,20,cyclic_32_1,cyclic_4_1,block_128_1,pipeline_1,pipeline_1,unroll_4,unroll_64,unroll_64,unroll_16,pipeline_1,pipeline_1,unroll_2,1,20.75,0.86550776594,False
workload_379.cpp,xczu7ev-ffvc1156-2-e,10,749.83066,96,58,0,5,15,cyclic_32_1,cyclic_4_1,block_32_1,pipeline_1,pipeline_1,unroll_4,unroll_64,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_34,1,19.5,0.875953196636,False
workload_179.cpp,xczu7ev-ffvc1156-2-e,10,145.23805,380,58,68,30,78,cyclic_32_1,cyclic_4_1,block_32_1,unroll_5,unroll_64,pipeline_1,unroll_64,unroll_4,unroll_34,unroll_34,pipeline_1,unroll_2,1,58.5,0.410753617274,False
workload_600.cpp,xczu7ev-ffvc1156-2-e,10,675.11962,97,58,0,3,18,cyclic_32_1,cyclic_4_1,block_64_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,pipeline_1,unroll_34,pipeline_1,unroll_2,1,19.75,0.871659801552,False
workload_349.cpp,xczu7ev-ffvc1156-2-e,10,157.88005,107,58,68,28,51,cyclic_32_1,cyclic_4_1,block_64_1,unroll_5,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_8,unroll_2,pipeline_1,unroll_8,1,51.25,0.520552479178,False
workload_651.cpp,xczu7ev-ffvc1156-2-e,10,91.95736,173,58,68,29,58,cyclic_32_1,cyclic_4_1,cyclic_4_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,1,53.25,0.497261406843,False
workload_868.cpp,xczu7ev-ffvc1156-2-e,10,3904.73693,73,58,0,1,11,cyclic_32_1,cyclic_4_1,cyclic_4_1,unroll_5,pipeline_1,unroll_2,unroll_32,unroll_64,unroll_8,unroll_34,unroll_5,unroll_2,1,17.5,0.801034598014,False
workload_621.cpp,xczu7ev-ffvc1156-2-e,10,554.5308,154,58,4,6,30,cyclic_32_1,cyclic_4_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_2,pipeline_1,unroll_8,1,24.5,0.817364884684,False
workload_727.cpp,xczu7ev-ffvc1156-2-e,10,92.00026,163,57,68,28,52,cyclic_32_1,cyclic_64_1,block_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_34,pipeline_1,unroll_8,1,51.25,0.521789333482,False
workload_706.cpp,xczu7ev-ffvc1156-2-e,10,663.40506,301,67,0,29,56,cyclic_32_1,cyclic_64_1,block_128_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_64,unroll_8,unroll_34,pipeline_1,unroll_8,1,38,0.620159688076,False
workload_484.cpp,xczu7ev-ffvc1156-2-e,10,995.23164,275,67,0,29,56,cyclic_32_1,cyclic_64_1,block_32_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_32,unroll_8,unroll_34,pipeline_1,unroll_8,1,38,0.617561235311,False
workload_211.cpp,xczu7ev-ffvc1156-2-e,10,145.23805,384,57,68,30,79,cyclic_32_1,cyclic_64_1,block_32_1,unroll_5,unroll_64,pipeline_1,unroll_64,unroll_4,unroll_34,unroll_34,pipeline_1,unroll_2,1,58.5,0.410753617274,False
workload_127.cpp,xczu7ev-ffvc1156-2-e,10,145.23805,455,57,68,30,79,cyclic_32_1,cyclic_64_1,block_32_1,unroll_5,unroll_64,pipeline_1,unroll_64,unroll_4,unroll_34,unroll_34,pipeline_1,unroll_34,1,58.5,0.410753617274,False
workload_235.cpp,xczu7ev-ffvc1156-2-e,10,139.42936,381,57,68,30,79,cyclic_32_1,cyclic_64_1,block_32_1,unroll_5,unroll_64,pipeline_1,unroll_64,unroll_8,unroll_8,unroll_34,pipeline_1,unroll_8,1,58.5,0.410753420613,False
workload_657.cpp,xczu7ev-ffvc1156-2-e,10,579.5164,703,67,1,37,93,cyclic_32_1,cyclic_64_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_32,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,49.5,0.521720691921,False
workload_670.cpp,xczu7ev-ffvc1156-2-e,10,579.51898,318,67,1,36,65,cyclic_32_1,cyclic_64_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_8,1,42.25,0.531417559787,False
workload_473.cpp,xczu7ev-ffvc1156-2-e,10,579.51898,313.5,67,1,36,65,cyclic_32_1,cyclic_64_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_64,unroll_8,unroll_34,pipeline_1,unroll_8,2,42.25,0.531417559787,False
workload_818.cpp,xczu7ev-ffvc1156-2-e,10,503.41597,103,77,13,9,28,cyclic_32_1,cyclic_64_1,cyclic_2_1,unroll_5,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_8,unroll_34,pipeline_1,unroll_8,1,31.75,0.712476885885,False
workload_666.cpp,xczu7ev-ffvc1156-2-e,10,91.9708,180,58,68,28,59,cyclic_32_1,cyclic_8_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_8,pipeline_1,pipeline_1,unroll_2,1,53.25,0.497261413855,False
workload_809.cpp,xczu7ev-ffvc1156-2-e,10,2506.77751,58,41,0,1,5,cyclic_4_1,block_16_1,cyclic_2_1,unroll_5,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_8,unroll_4,unroll_5,pipeline_1,1,11.75,0.948560402528,False
workload_683.cpp,xczu7ev-ffvc1156-2-e,10,550.59864,142,46,4,6,24,cyclic_4_1,block_16_1,cyclic_8_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,20,0.872733838296,False
workload_892.cpp,xczu7ev-ffvc1156-2-e,10,1599.18085,75,41,0,1,10,cyclic_4_1,block_32_1,block_128_1,unroll_5,pipeline_1,unroll_2,unroll_32,unroll_64,unroll_4,pipeline_1,unroll_5,pipeline_1,1,13,0.946278459627,False
workload_772.cpp,xczu7ev-ffvc1156-2-e,10,102.44259,137,41,13,14,27,cyclic_4_1,block_32_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_4,unroll_16,unroll_5,unroll_2,1,23.75,0.836420708918,False
workload_661.cpp,xczu7ev-ffvc1156-2-e,10,102.44069,155,41,13,15,26,cyclic_4_1,block_32_1,cyclic_128_1,unroll_5,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_4,unroll_4,unroll_5,unroll_2,1,23.75,0.836420704202,False
workload_825.cpp,xczu7ev-ffvc1156-2-e,10,4217.99981,126,41,0,5,20,cyclic_4_1,block_32_1,cyclic_128_1,unroll_5,pipeline_1,unroll_2,unroll_32,unroll_64,unroll_8,unroll_16,unroll_5,unroll_2,1,16.5,0.80947415329,False
workload_807.cpp,xczu7ev-ffvc1156-2-e,10,671.18746,68,42,0,2,8,cyclic_4_1,block_4_1,block_128_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,1,13,0.985503442993,False
workload_816.cpp,xczu7ev-ffvc1156-2-e,10,668.0745,238,42,0,29,54,cyclic_4_1,block_4_1,block_128_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,1,31.25,0.711495432241,False
workload_773.cpp,xczu7ev-ffvc1156-2-e,10,543.50483,371,42,50,40,69,cyclic_4_1,block_4_1,block_16_1,unroll_5,pipeline_1,unroll_4,unroll_64,unroll_64,unroll_16,unroll_34,pipeline_1,unroll_2,1,50.25,0.520424169616,False
workload_921.cpp,xczu7ev-ffvc1156-2-e,10,102.48792,117,41,13,13,24,cyclic_4_1,block_4_1,block_32_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,1,22.75,0.849573512115,False
workload_750.cpp,xczu7ev-ffvc1156-2-e,10,1006.91292,72,42,0,2,7,cyclic_4_1,block_4_1,block_32_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_32,unroll_16,unroll_4,pipeline_1,unroll_2,1,12.75,0.978934842999,False
workload_684.cpp,xczu7ev-ffvc1156-2-e,10,668.0745,285.5,42,0,29,54,cyclic_4_1,block_4_1,block_32_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,2,31.25,0.711495432241,False
workload_895.cpp,xczu7ev-ffvc1156-2-e,10,668.0745,236,42,0,29,54,cyclic_4_1,block_4_1,block_32_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,31.25,0.711495432241,False
workload_944.cpp,xczu7ev-ffvc1156-2-e,10,4525.14441,86,41,0,1,10,cyclic_4_1,block_4_1,block_32_1,unroll_5,pipeline_1,unroll_4,unroll_64,unroll_2,unroll_4,unroll_4,unroll_5,unroll_8,1,13,0.852164517806,False
workload_950.cpp,xczu7ev-ffvc1156-2-e,10,513.90173,114,47,6,15,29,cyclic_4_1,block_4_1,block_32_1,unroll_5,pipeline_1,unroll_8,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,1,24.25,0.822846858502,False
workload_828.cpp,xczu7ev-ffvc1156-2-e,10,102.46362,78,42,13,12,19,cyclic_4_1,block_4_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_4,pipeline_1,unroll_2,1,21.5,0.869516657599,False
workload_916.cpp,xczu7ev-ffvc1156-2-e,10,102.46362,79,42,13,12,19,cyclic_4_1,block_4_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_16,unroll_16,pipeline_1,unroll_2,1,21.5,0.869516657599,False
workload_644.cpp,xczu7ev-ffvc1156-2-e,10,102.46362,90,42,13,12,19,cyclic_4_1,block_4_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_4,unroll_2,pipeline_1,unroll_2,1,21.5,0.869516657599,False
workload_854.cpp,xczu7ev-ffvc1156-2-e,10,585.33272,128,42,1,6,18,cyclic_4_1,block_4_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_64,unroll_4,unroll_4,pipeline_1,pipeline_1,1,16.75,0.923877250532,False
workload_911.cpp,xczu7ev-ffvc1156-2-e,10,501.4477,139,52,13,12,27,cyclic_4_1,block_4_1,cyclic_2_1,unroll_5,pipeline_1,unroll_4,pipeline_1,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_8,1,26,0.797017652725,False
workload_896.cpp,xczu7ev-ffvc1156-2-e,10,791.57791,83,52,13,11,20,cyclic_4_1,block_4_1,cyclic_2_1,unroll_5,pipeline_1,unroll_4,unroll_2,unroll_2,unroll_4,unroll_4,pipeline_1,pipeline_1,1,24,0.819617579577,False
workload_933.cpp,xczu7ev-ffvc1156-2-e,10,102.44314,77,41,13,12,20,cyclic_4_1,block_4_1,cyclic_8_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_4,unroll_4,pipeline_1,pipeline_1,1,21.5,1,True
workload_794.cpp,xczu7ev-ffvc1156-2-e,10,102.49306,98,41,13,12,27,cyclic_4_1,block_64_1,block_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_4,unroll_4,unroll_5,pipeline_1,1,23.25,0.836388244887,False
workload_879.cpp,xczu7ev-ffvc1156-2-e,10,671.18488,172,61,0,3,36,cyclic_4_1,block_64_1,block_128_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_4,unroll_4,pipeline_1,unroll_2,1,25,0.804727779179,False
workload_864.cpp,xczu7ev-ffvc1156-2-e,10,671.18488,167,61,0,3,36,cyclic_4_1,block_64_1,block_128_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_4,unroll_4,pipeline_1,unroll_8,1,25,0.804727779179,False
workload_890.cpp,xczu7ev-ffvc1156-2-e,10,671.19002,91,61,0,2,13,cyclic_4_1,block_64_1,block_128_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_64,unroll_4,unroll_4,pipeline_1,unroll_34,1,19,0.888131906511,False
workload_822.cpp,xczu7ev-ffvc1156-2-e,10,516.52613,94,66,6,6,19,cyclic_4_1,block_64_1,block_128_1,unroll_5,pipeline_1,unroll_2,unroll_32,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_8,1,24.25,0.822785275937,False
workload_726.cpp,xczu7ev-ffvc1156-2-e,10,1599.18085,111,41,0,1,15,cyclic_4_1,block_64_1,block_128_1,unroll_5,pipeline_1,unroll_2,unroll_32,unroll_64,unroll_4,pipeline_1,unroll_5,pipeline_1,1,14.25,0.931810563007,False
workload_849.cpp,xczu7ev-ffvc1156-2-e,10,516.52613,95,66,6,6,19,cyclic_4_1,block_64_1,block_128_1,unroll_5,pipeline_1,unroll_2,unroll_32,unroll_64,unroll_4,unroll_4,pipeline_1,pipeline_1,1,24.25,0.822785275937,False
workload_920.cpp,xczu7ev-ffvc1156-2-e,10,587.30072,119,62,1,32,26,cyclic_4_1,block_64_1,cyclic_2_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,30.25,0.729874540379,False
workload_845.cpp,xczu7ev-ffvc1156-2-e,10,5911.44925,93,41,0,1,16,cyclic_4_1,block_64_1,cyclic_8_1,unroll_5,pipeline_1,unroll_2,unroll_32,unroll_64,unroll_8,unroll_16,unroll_5,unroll_2,1,14.5,0.812428256119,False
workload_512.cpp,xczu7ev-ffvc1156-2-e,10,102.44003,130,42,13,14,25,cyclic_4_1,block_8_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_4,unroll_34,pipeline_1,unroll_2,1,23.5,0.836404764378,False
workload_682.cpp,xczu7ev-ffvc1156-2-e,10,102.4905,119,41,13,12,20,cyclic_4_1,cyclic_128_1,block_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_4,unroll_34,pipeline_1,unroll_2,1,21.5,0.869516040627,False
workload_690.cpp,xczu7ev-ffvc1156-2-e,10,102.4905,120,41,13,12,20,cyclic_4_1,cyclic_128_1,block_32_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_4,unroll_4,pipeline_1,unroll_8,1,21.5,0.869516040627,False
workload_667.cpp,xczu7ev-ffvc1156-2-e,10,102.4905,119,41,13,12,20,cyclic_4_1,cyclic_128_1,block_32_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,21.5,0.869516040627,False
workload_785.cpp,xczu7ev-ffvc1156-2-e,10,102.46362,121,41,13,12,20,cyclic_4_1,cyclic_128_1,cyclic_2_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,pipeline_1,unroll_4,pipeline_1,unroll_2,1,21.5,0.869516657599,False
workload_363.cpp,xczu7ev-ffvc1156-2-e,10,164.03851,83,41,13,12,21,cyclic_4_1,cyclic_128_1,cyclic_8_1,unroll_5,pipeline_1,pipeline_1,pipeline_1,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_2,1,21.75,0.862643302125,False
workload_562.cpp,xczu7ev-ffvc1156-2-e,10,102.4905,90,41,13,12,19,cyclic_4_1,cyclic_16_1,block_32_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_8,pipeline_1,pipeline_1,unroll_2,1,21.25,0.869492063124,False
workload_650.cpp,xczu7ev-ffvc1156-2-e,10,102.48792,132,41,13,12,23,cyclic_4_1,cyclic_2_1,block_128_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_2,1,22.25,0.856188372369,False
workload_687.cpp,xczu7ev-ffvc1156-2-e,10,102.49306,85,41,13,12,18,cyclic_4_1,cyclic_2_1,block_128_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_8,pipeline_1,pipeline_1,unroll_2,1,21,0.876206777063,False
workload_741.cpp,xczu7ev-ffvc1156-2-e,10,1056.79284,70,42,0,2,6,cyclic_4_1,cyclic_2_1,block_128_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_2,unroll_8,unroll_4,pipeline_1,unroll_2,1,12.5,0.978348122207,False
workload_569.cpp,xczu7ev-ffvc1156-2-e,10,671.19002,75,42,0,2,7,cyclic_4_1,cyclic_2_1,block_128_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_64,unroll_8,pipeline_1,pipeline_1,unroll_2,1,12.75,0.992732943049,False
workload_615.cpp,xczu7ev-ffvc1156-2-e,10,1050.71134,72,42,0,2,6,cyclic_4_1,cyclic_2_1,block_128_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_2,unroll_4,pipeline_1,pipeline_1,unroll_2,1,12.5,0.978677969767,False
workload_836.cpp,xczu7ev-ffvc1156-2-e,10,671.18746,64,42,0,2,7,cyclic_4_1,cyclic_2_1,block_128_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,1,12.75,1,True
workload_602.cpp,xczu7ev-ffvc1156-2-e,10,668.56344,148,42,0,5,16,cyclic_4_1,cyclic_2_1,block_128_1,pipeline_1,pipeline_1,unroll_4,pipeline_1,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_2,1,15.75,0.946844167983,False
workload_450.cpp,xczu7ev-ffvc1156-2-e,10,668.56602,86,42,0,4,10,cyclic_4_1,cyclic_2_1,block_128_1,pipeline_1,pipeline_1,unroll_4,unroll_64,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_2,1,14,0.967207937232,False
workload_521.cpp,xczu7ev-ffvc1156-2-e,10,668.56602,87,42,0,4,10,cyclic_4_1,cyclic_2_1,block_128_1,pipeline_1,pipeline_1,unroll_4,unroll_64,unroll_64,unroll_4,unroll_16,pipeline_1,unroll_2,1,14,0.967207937232,False
workload_548.cpp,xczu7ev-ffvc1156-2-e,10,668.56602,89,42,0,4,10,cyclic_4_1,cyclic_2_1,block_128_1,pipeline_1,pipeline_1,unroll_4,unroll_64,unroll_64,unroll_4,unroll_4,pipeline_1,unroll_2,1,14,0.967207937232,False
workload_522.cpp,xczu7ev-ffvc1156-2-e,10,668.56602,87,42,0,4,10,cyclic_4_1,cyclic_2_1,block_128_1,pipeline_1,pipeline_1,unroll_4,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_2,1,14,0.967207937232,False
workload_942.cpp,xczu7ev-ffvc1156-2-e,10,516.52613,70,47,6,6,13,cyclic_4_1,cyclic_2_1,block_128_1,unroll_5,pipeline_1,unroll_2,unroll_32,unroll_64,unroll_4,pipeline_1,pipeline_1,unroll_8,1,18,0.905313296772,False
workload_711.cpp,xczu7ev-ffvc1156-2-e,10,102.43745,154,41,13,14,28,cyclic_4_1,cyclic_2_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_4,unroll_4,pipeline_1,unroll_2,2,24,1,True
workload_846.cpp,xczu7ev-ffvc1156-2-e,10,154.57662,102,41,13,13,22,cyclic_4_1,cyclic_2_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_32,unroll_8,unroll_4,unroll_34,pipeline_1,unroll_2,1,22.25,0.856069646203,False
workload_532.cpp,xczu7ev-ffvc1156-2-e,10,102.44003,125,41,13,13,23,cyclic_4_1,cyclic_2_1,block_16_1,pipeline_1,pipeline_1,pipeline_1,unroll_64,unroll_64,unroll_4,unroll_34,pipeline_1,unroll_2,2,22.5,1,True
workload_598.cpp,xczu7ev-ffvc1156-2-e,10,1410.35993,543,42,0,8,23,cyclic_4_1,cyclic_2_1,block_16_1,pipeline_1,pipeline_1,unroll_2,unroll_2,unroll_64,pipeline_1,unroll_34,pipeline_1,pipeline_1,1,18.25,0.87794488959,False
workload_655.cpp,xczu7ev-ffvc1156-2-e,10,700.02339,618,42,0,7,21,cyclic_4_1,cyclic_2_1,block_16_1,pipeline_1,pipeline_1,unroll_2,unroll_64,unroll_64,unroll_4,unroll_34,pipeline_1,unroll_2,1,17.5,0.909432844623,False
workload_806.cpp,xczu7ev-ffvc1156-2-e,10,545.36171,142,42,6,15,28,cyclic_4_1,cyclic_2_1,block_16_1,unroll_5,pipeline_1,unroll_2,unroll_32,unroll_64,pipeline_1,pipeline_1,pipeline_1,pipeline_1,1,22.75,0.841782913368,False
workload_769.cpp,xczu7ev-ffvc1156-2-e,10,671.18488,121,42,0,3,13,cyclic_4_1,cyclic_2_1,block_32_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_8,1,14.5,0.956626151114,False
workload_813.cpp,xczu7ev-ffvc1156-2-e,10,671.19002,64,42,0,2,7,cyclic_4_1,cyclic_2_1,block_32_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_64,unroll_16,unroll_4,pipeline_1,unroll_2,1,12.75,0.992732943049,False
workload_817.cpp,xczu7ev-ffvc1156-2-e,10,671.19002,64,42,0,2,7,cyclic_4_1,cyclic_2_1,block_32_1,pipeline_1,pipeline_1,unroll_2,unroll_32,unroll_64,unroll_8,pipeline_1,pipeline_1,unroll_2,1,12.75,0.992732943049,False
workload_912.cpp,xczu7ev-ffvc1156-2-e,10,666.8457,221,42,0,29,53,cyclic_4_1,cyclic_2_1,block_32_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_64,unroll_8,unroll_4,pipeline_1,unroll_8,1,31,0.711766840095,False
workload_787.cpp,xczu7ev-ffvc1156-2-e,10,1001.15445,268,42,0,29,52,cyclic_4_1,cyclic_2_1,block_32_1,pipeline_1,pipeline_1,unroll_32,unroll_64,unroll_8,unroll_8,pipeline_1,pipeline_1,unroll_2,1,30.75,0.71356437,False
workload_885.cpp,xczu7ev-ffvc1156-2-e,10,2498.64841,68,41,0,1,7,cyclic_4_1,cyclic_2_1,block_32_1,unroll_5,pipeline_1,unroll_4,unroll_64,unroll_2,unroll_4,unroll_4,unroll_5,pipeline_1,1,12.25,0.942390841345,False
workload_735.cpp,xczu7ev-ffvc1156-2-e,10,503.41273,251,42,13,11,39,cyclic_4_1,cyclic_2_1,cyclic_128_1,pipeline_1,pipeline_1,unroll_2,pipeline_1,unroll_64,unroll_4,unroll_16,pipeline_1,unroll_2,1,26.25,0.795763931086,False
